P:N1,P:N2,净利润,年化收益率%
20,4,7345509.61,211.85
21,4,7344170.11,211.81
19,4,7248536.91,209.05
21,5,7277977.84,206.09
21,6,7264206.18,205.7
21,7,7092022.73,204.54
20,5,7076404.38,204.09
19,5,6999984.85,201.89
20,3,6921454.55,197.79
17,23,7164733.31,196.74
18,6,6863836.41,194.36
15,21,6857791.54,190.72
16,3,6611604.64,190.69
17,21,6519008.5,189.77
21,3,6594024.69,188.43
18,4,6633449.26,187.84
26,35,6546015.59,187.06
25,36,6409650.51,183.16
18,5,6391854.34,181
26,36,6318104.76,180.55
24,36,6316110.17,180.49
19,23,6288076.91,178.06
24,35,6224326.16,177.87
22,35,6236406.72,176.84
18,23,6236926.24,176.61
23,36,6166017.4,176.2
24,37,6164856.79,176.17
16,21,6029973.42,175.54
26,34,6132760.9,175.25
27,35,6115008.45,174.74
25,37,6074952.56,173.6
17,4,6018828.4,173.59
18,24,6136456.05,172.88
17,20,5983856.85,172.58
25,35,6004546.05,171.59
14,34,6008344.6,170.38
17,19,5840520.34,170.02
23,34,5960637.81,169.02
32,33,5894557.94,168.45
28,35,5883008.99,168.12
27,33,5811312,167.6
14,21,6000965.26,166.9
16,6,5879640.65,166.49
23,35,5825032.6,166.46
15,23,5895145.92,166.08
14,33,5925328.79,165.85
13,21,5955387.51,165.63
15,20,5738483.25,165.5
17,5,5724409.11,165.1
15,6,5817475.71,164.73
6,22,5704996.63,164.54
29,34,5756191.61,164.49
16,23,5822257.53,164.03
22,34,5768348.7,163.57
3,15,5661711.89,163.29
24,38,5597337.29,162.94
16,4,5647420.21,162.88
27,36,5697211.85,162.81
14,30,5777500.05,162.77
33,34,5587291.54,162.65
22,36,5688444.89,162.56
23,37,5684728.2,162.45
17,24,5736255.9,162.43
29,33,5679318.11,162.29
6,23,5621229.98,162.12
15,33,5789188.5,162.04
12,34,5678099.43,161.01
18,19,5667044.35,160.47
31,32,5603735.26,160.13
6,20,5549104.75,160.04
16,35,5632743.79,159.73
13,19,5534922.04,159.63
31,34,5576855.3,159.37
22,33,5691411.69,159.31
30,34,5572929.63,159.25
25,34,5565127.64,159.03
29,35,5563432.58,158.98
17,26,5554463.51,158.73
14,32,5628302.3,158.56
13,33,5584918.65,158.37
28,33,5533701.75,158.13
5,38,5568381.74,157.9
18,21,5593423.99,157.58
14,29,5565899.53,156.81
18,25,5530536.54,156.61
10,23,5558385.39,156.59
14,31,5548429.76,156.31
15,27,5538245.69,156.03
43,47,6019745.29,155.46
18,22,5504352.66,154.46
14,23,5545025.08,154.21
32,50,5968155.65,154.13
47,50,6117830.56,153.43
48,50,6117830.56,153.43
45,47,5834722.51,151.58
44,47,5731627.31,148.9
49,50,5968160.79,147.96
44,48,5682269.3,147.62
48,49,5873901.59,147.31
43,48,5665788.24,147.19
