P:N1,P:N2,净利润,年化收益率%
29,34,13083898.09,107.96
17,4,12133795.3,100.12
44,48,12792029.54,99.83
6,20,12006773.95,99.07
27,35,11794034.65,98.8
29,33,11830077.75,98.36
28,33,11828444.64,98.34
8,19,11932737.5,97.73
7,20,11930960.39,97.71
43,47,12511720.21,97.06
26,36,11572097.46,96.95
45,46,11724060.94,96.74
44,47,12368088.64,96.52
6,22,11758970.75,96.31
28,35,11486006.1,96.22
7,19,11735172.05,96.11
43,48,12270185.06,95.75
5,38,11647351.55,95.66
8,18,11677834.05,95.64
44,46,11409171.37,95.58
30,34,11560669.99,95.39
35,38,11449993.69,95.2
6,21,11511325.55,94.99
26,35,11332781.31,94.94
43,44,11446780.12,94.45
29,35,11266455.85,94.38
5,39,11599068.65,94.27
33,35,11417321.21,94.21
36,48,11982709.58,94.07
31,34,11351554.26,93.67
24,38,11177059.8,93.64
5,37,11352439.24,93.23
25,36,11120881.15,93.17
25,37,11091937.39,92.92
36,49,11822596.31,92.82
28,34,11078261.74,92.81
35,49,11784543.78,92.52
32,33,11170871.41,92.18
44,45,11073335.11,92.06
45,47,11730187.68,91.54
4,38,11143909.24,91.52
18,4,11073206.65,91.37
7,18,11028341.36,91
35,50,11567954.79,90.82
5,35,11056462.94,90.8
33,36,11079294.31,90.74
42,49,11612319.59,90.62
36,37,10968188.69,90.5
19,4,10967164.99,90.5
30,33,10959621.26,90.43
35,39,10793678.88,90.42
27,34,10782417.05,90.33
34,35,10936844.18,90.3
6,23,11022053.08,90.27
36,50,11497497.49,90.26
43,49,11561340.01,90.22
5,40,11100662.41,90.22
27,36,10717356.25,89.78
42,48,11568315.13,89.74
37,48,11412750.7,89.6
6,36,10901526.13,89.53
33,34,10922625.53,89.46
31,32,10744035.22,89.33
24,37,10651694.89,89.23
35,37,10699932.29,88.96
35,48,11466752.91,88.95
5,36,10821094.21,88.87
4,40,10928010.66,88.81
5,23,10844004.1,88.81
9,19,10677949.34,88.78
4,39,10807879.18,88.76
5,20,10828507.51,88.69
44,49,11210670.86,88.55
25,35,10549406.75,88.38
6,19,10707248.24,88.35
34,50,11240572.9,88.25
8,20,10744466.99,88
34,38,10539853.1,87.63
31,36,10612020.19,87.57
4,37,10657875.63,87.53
30,35,10595025.15,87.43
45,48,11067475.99,87.42
36,38,10505242.93,87.34
31,33,10580455.53,87.31
8,17,10631452.06,87.07
5,19,10545316.54,87.02
7,21,10545602.98,86.37
34,36,10535499.56,86.29
40,47,10964897.85,86.08
39,48,10962158.74,86.06
26,29,10501114.09,86
39,50,11053734.05,85.75
4,35,10588584.85,85.17
39,49,10951556.81,84.96
46,50,10660549.98,83.69
38,48,10635617.15,83.5
45,49,10530681.35,83.18
42,50,10593545.9,82.67
45,50,10525832.25,82.64
38,50,10622378.44,82.4
