P:N1,P:N2,净利润,年化收益率%
21,4,9989959.1,164.96
27,35,9784072.49,164.02
21,3,9867631.9,162.94
19,4,9783518.84,161.55
26,36,9545538.89,160.02
20,4,9502007.53,156.9
25,37,9329111.11,156.4
28,33,9380631.93,156.07
21,5,9441928.69,155.91
29,34,9435471.38,155.8
26,35,9227039.97,154.68
20,3,9249796.49,152.73
24,38,9066787.36,152
28,34,9039083.75,151.53
27,34,8957643.55,150.17
21,6,9093816.29,150.16
29,33,9000756.86,149.75
25,36,8871811.88,148.73
20,5,8988840.47,148.42
28,35,8823133.95,147.91
24,37,8795473.8,147.45
24,36,8788239.07,147.33
21,7,8921632.84,147.32
27,36,8651309.94,145.03
26,34,8580109.65,143.84
24,35,8537725.98,143.13
25,35,8463393.31,141.88
8,19,8584862.81,140.7
22,35,8389448.15,140.64
32,33,8500996.24,140.37
31,32,8408630.79,139.9
31,34,8416846.38,138.98
27,33,8278210.39,138.78
6,20,8394281.91,138.61
16,3,8315532.39,138.35
30,34,8340799.65,137.72
29,35,8205675.2,137.56
30,33,8319807.75,137.38
6,22,8368190.04,137.15
23,36,8128380.31,136.27
26,37,8083235.56,135.51
23,34,8069969.21,135.29
19,5,8191523.51,135.26
25,38,8068212.75,135.26
31,33,8181361.3,135.09
23,37,8044649.47,134.86
32,50,8680185.8,134.74
6,23,8209907.41,134.55
23,35,7998708.19,134.09
18,4,8119179.83,134.06
7,20,8178424.06,134.04
18,6,8107141.09,133.87
23,38,7979618.7,133.77
24,40,7962195.95,133.48
24,41,7941310.99,133.13
30,32,8057679.84,133.05
19,3,8015145.84,132.35
24,42,7875109.33,132.02
22,34,7858344.39,131.74
25,34,7840341.41,131.44
22,36,7831416.35,131.29
8,20,7992866.39,130.99
26,38,7793225.6,130.65
33,2,7957369.6,130.41
24,34,7775628.81,130.35
30,35,7858568.29,129.76
31,48,7739144.26,129.74
6,21,7848426.13,129.59
22,33,7726424.65,129.53
33,34,7901808.99,129.5
5,20,7868375.91,128.95
8,18,7815195.1,128.08
9,19,7673054.09,127.66
5,23,7776575.09,127.45
17,4,7717819.51,127.44
18,5,7684996.27,126.9
31,50,7564704.13,126.82
5,38,7600485.91,126.45
4,23,7597662.32,126.4
7,19,7687717.99,125.99
34,35,7505693.24,125.83
27,37,7504320.03,125.8
43,47,8099556.11,125.73
28,36,7498867.59,125.71
30,49,7496545.73,125.67
24,39,7492189.88,125.6
31,36,7551260.94,124.69
32,49,7493792.66,124.68
43,44,7530809.01,124.35
44,48,7950832.45,124.16
44,47,7945173.4,124.07
36,48,7896648.83,124.06
30,36,7510570.36,124.02
35,50,7876376.88,123.74
5,22,7522370.31,123.28
36,49,7788182.84,122.35
35,49,7742580.06,121.64
35,48,7800422.34,121.09
43,48,7696016.36,120.18
36,50,7642935.75,120.07
