P:N1,P:N2,净利润,年化收益率%
29,34,10013663.92,137.6
28,33,9844087.09,136.3
27,35,9739256.61,135.87
29,33,9631975.91,133.36
26,36,9500723.01,132.55
20,4,9499753.6,130.54
25,37,9284906.48,129.53
28,34,9252334.67,129.08
28,35,9220788.56,128.64
21,4,9341486.58,128.36
19,4,9322923.94,128.11
26,35,9151458.72,127.67
20,3,9191454.75,126.3
21,3,9181378.28,126.16
24,38,9016679.77,125.79
27,34,8899884.15,124.16
21,5,8981050.57,123.41
25,36,8827607.24,123.15
20,5,8922836.55,122.61
24,37,8745366.21,122.01
24,36,8738131.49,121.91
26,34,8580767.62,119.71
27,36,8516788.94,118.82
29,35,8512572.8,118.76
24,35,8482893.31,118.35
21,7,8576043.65,117.85
31,34,8540772.15,117.36
30,33,8493351.11,116.71
30,34,8465518.61,116.33
23,34,8324270.57,116.13
8,19,8509480.11,116.06
25,35,8307067.74,115.89
21,6,8419754.55,115.7
32,33,8418434.69,115.68
32,50,8929174.14,115.35
22,35,8242918.5,115
31,32,8291161.32,114.79
27,33,8189685.61,114.25
31,33,8268489.29,113.62
23,36,8098070.8,112.98
23,35,8067771.55,112.55
25,38,8005492.38,111.69
26,37,8004264.81,111.67
33,34,8179572.58,111.56
18,4,8110131.4,111.44
24,41,7972981.1,111.23
6,20,8077650.46,111
24,42,7937264.19,110.73
16,3,7991839.65,110.65
24,40,7908749.96,110.34
31,48,7908367.74,110.33
7,20,8069665.26,110.06
23,38,7883363.36,109.98
23,37,7858557.06,109.64
18,6,7973145.75,109.56
26,38,7819644.21,109.09
31,50,7813692.46,109.01
28,36,7810465.25,108.96
22,34,7806713.58,108.91
43,47,8423910.61,108.82
30,35,7902125.1,108.59
44,48,8351737.98,108.54
25,34,7775145.25,108.47
22,36,7752146.41,108.15
30,32,7837415.74,107.7
29,36,7718781.25,107.69
5,38,7776801.72,107.67
24,34,7710432.65,107.57
32,49,7742781,107.2
22,33,7674793.84,107.07
30,49,7665769.2,106.95
8,18,7833974.86,106.85
19,5,7768484.44,106.75
44,47,8212495.46,106.73
28,29,7824135.51,106.71
28,30,7749354.5,106.49
31,49,7624918.24,106.38
19,3,7696976.74,105.77
43,44,7666069.97,105.34
8,20,7710923.57,105.17
6,22,7703822.09,105.07
16,6,7522537.62,104.95
18,5,7613625.37,104.62
44,46,7494637.7,104.56
36,48,7987242.29,104.42
36,49,7972617.41,104.23
35,50,7965569.64,104.14
6,23,7633108.98,104.11
5,20,7619413.06,103.92
30,36,7550780.43,103.76
33,2,7589985.68,103.52
31,36,7490270.42,102.93
7,19,7546134.59,102.92
43,48,7908240.99,102.77
45,46,7469803.34,102.64
35,49,7831772.83,102.39
35,48,7889615.1,101.92
5,39,7471561.45,101.9
36,50,7733529.21,101.11
33,50,7573861.48,99.02
