P:N1,P:N2,净利润,年化收益率%
29,34,10371667.66,106.93
29,33,10046398.56,104.36
28,33,9997241.7,103.85
27,35,9664988.57,101.16
26,36,9599768.13,100.48
28,35,9381022.99,98.19
25,37,9349218.96,97.86
28,34,9289101.29,97.23
8,19,9450146.1,96.7
26,35,9185235.57,96.14
16,3,9155302.66,95.1
7,20,9195414.91,94.09
25,36,8958928.21,93.77
5,38,8995315.79,93.44
27,34,8896255.77,93.12
24,37,8817741.49,92.29
24,36,8796863.59,92.08
6,20,8923009.29,91.99
26,34,8781942.88,91.92
24,38,8774269.6,91.84
6,22,8943531.06,91.52
30,33,8873193.92,91.48
8,18,8874347.57,90.81
24,35,8638003.74,90.41
31,34,8767923.04,90.39
6,23,8823968.54,90.29
31,32,8672015.09,90.08
27,36,8588310.18,89.89
8,20,8768308.92,89.72
30,34,8702632.74,89.72
7,19,8765858.57,89.7
5,37,8633675.47,89.68
31,33,8656821.07,89.25
5,39,8704032.49,89.06
4,38,8533769.05,88.65
6,21,8584024.02,88.5
21,4,8565808.04,88.31
29,35,8434920.55,88.29
23,34,8432536.8,88.26
25,35,8393865.01,87.86
9,19,8446315.86,87.74
43,47,9051043.49,87.72
44,48,8972432.7,87.48
23,36,8355977.85,87.46
22,35,8326725.91,87.15
22,33,8315489.29,87.04
19,4,8406193.05,86.66
27,33,8273611.38,86.6
17,4,8386453.04,86.46
23,35,8259461.89,86.45
44,47,8855042.46,86.34
5,35,8301227.29,86.23
32,33,8362184.11,86.21
20,4,8349866.05,86.08
5,36,8276764.91,85.98
30,32,8313958.85,85.71
5,40,8205626.25,85.24
4,39,8197738.99,85.15
45,46,8232265.09,84.87
5,20,8241924.3,84.34
4,37,8086004.56,83.99
25,38,8011365.14,83.85
8,17,8185305.2,83.76
7,33,8122350.09,83.74
36,49,8498611.4,83.36
30,35,8063084.1,83.13
43,44,8055873.44,83.05
6,36,7994221.05,83.04
4,40,7985016.31,82.95
21,5,8043226,82.92
33,34,8092507.98,82.81
44,46,7906087.88,82.75
25,34,7902519.55,82.71
22,36,7897413.92,82.66
43,48,8473379.88,82.62
4,35,7913517.53,82.2
22,34,7846164.23,82.12
24,34,7844628.54,82.11
31,50,7842353.31,82.09
22,32,7833997.28,82
32,50,8452825.34,81.93
26,37,7827448.25,81.93
5,47,7938480.3,81.84
36,48,8342368.83,81.83
5,23,7995438.14,81.81
3,39,7856502.35,81.61
28,30,7869467.66,81.13
36,50,8259523.2,81.02
29,32,7787764.92,80.9
43,37,7793387.75,80.35
5,21,7827139.99,80.09
7,21,7818936.85,80.01
35,49,8136123.99,79.81
35,50,8045557.29,78.92
40,47,8006560.63,78.53
45,47,7897898.1,77.01
35,48,7921575.79,76.78
43,49,7867171.45,76.71
37,48,7810583.9,76.61
42,48,7811492.94,75.71
