P:N1,P:N2,净利润,年化收益率%,夏普比率
2,8,22883460.29,176.21,1.2927
2,9,22809983.31,175.64,1.3123
2,10,23075826.92,158.91,1.3192
3,9,19259342.76,151.49,1.0628
2,6,19668619.33,151.45,1.0204
2,7,19533601.74,150.41,1.06
6,8,19173766.88,149.31,1.0569
7,8,18498402.07,142.44,1.0138
3,8,17802327.96,141.83,0.9375
5,7,18333418.26,140.23,0.9486
4,5,17856255.23,137.5,1.0197
7,12,18809848.75,136.65,1.201
2,18,18788221.11,136.49,1.1358
4,17,18548862.57,134.75,1.1318
3,17,18430683.75,133.89,1.0917
6,7,17582344.11,133.89,1.0038
4,6,16774839.25,133.64,0.8894
2,17,18703437.24,132.75,1.1078
4,8,16607296.24,132.31,0.8942
3,10,18461574.94,131.54,1.0562
4,16,17994710.84,130.73,1.1034
2,11,18961050.52,130.58,1.0421
5,8,16390693.13,130.58,0.885
3,18,17903357.8,130.06,1.0787
16,15,17821775.57,129.98,1.1794
6,13,17804646.32,129.35,1.1383
4,10,17978081.13,128.09,0.9493
3,4,16020414.47,127.63,0.832
2,5,16560806.81,127.52,0.8347
2,19,17453023.78,126.79,1.0545
7,11,17617693.93,125.04,1.0846
5,17,17168058.08,124.72,0.9917
2,12,17421908.23,124.13,0.9555
3,19,17041716.34,123.8,1.0578
3,5,15417804.65,122.83,0.8411
4,18,16874915.61,122.59,1.0486
5,9,15376511.44,122.5,0.8356
2,15,17104656.29,121.87,0.988
5,16,16772003.4,121.84,0.9887
6,9,15284066.02,121.3,0.8238
10,11,16586434.16,120.5,1.0237
4,11,16836421.9,119.5,0.8938
7,13,16403358.42,119.17,1.0682
8,12,16402933.54,119.16,1.065
5,6,14866427,118.44,0.7228
5,12,16643441.85,118.13,0.9416
2,16,16550142.76,117.47,1.0143
19,17,15714427.79,117.38,0.935
4,9,14587477.92,116.21,0.7825
5,11,16341541.36,115.99,0.8951
5,15,15956821.25,115.92,0.9264
3,16,16321553.15,115.85,0.9906
2,4,14259621.88,115.83,0.6704
2,13,16233814.54,115.67,0.9107
9,12,15859366.28,115.21,1.1022
8,7,15110064.14,115.07,0.7831
4,14,16204280.71,115.01,0.9792
2,20,15747107.51,114.4,0.9626
4,7,14356504.57,114.37,0.6965
3,20,15855556.2,114.29,0.9913
9,8,14662031.14,112.9,0.8267
3,11,15837194.44,112.84,0.9001
5,10,15747406.62,112.2,0.8581
10,12,15408434.89,111.94,0.9962
7,10,15693599.65,111.82,0.9536
8,10,15645006.5,111.47,0.9924
2,14,15489935.53,110.37,0.8393
5,18,15490606.42,109.95,0.9015
9,11,15484059.4,109.9,1.0166
6,14,15063159.8,109.43,0.9736
4,15,15341716.32,108.89,0.9028
8,11,15252602.45,108.26,0.9667
3,14,15119905.89,107.73,0.829
2,22,14767022.77,107.28,0.9534
4,13,15110031.95,107.25,0.8435
5,14,14760157.8,107.23,0.8146
5,13,15040492.8,106.75,0.8621
11,12,14596547.88,106.04,0.9548
8,13,14312495.61,103.98,0.9875
3,15,14648350.59,103.97,0.8242
2,21,14187387.23,103.88,0.916
3,21,14321282.99,103.23,0.9088
2,23,14149511.83,102.79,0.8912
7,14,13959183.91,101.41,0.9077
7,15,13920115.97,101.13,0.8499
8,14,13914261.78,101.08,0.9479
4,19,14194981.95,100.75,0.8402
6,15,13858550.26,100.68,0.8246
6,12,14157777.1,100.49,0.8171
4,12,14145104.91,100.4,0.7628
19,18,13682960.95,99.01,0.7954
7,16,13922684.48,98.82,0.8387
6,17,13862290.22,98.39,0.8104
3,12,13795240.01,98.29,0.7589
6,16,13831014.75,98.17,0.8321
9,10,13782920.6,97.83,0.9002
16,14,13409899.64,97.8,0.8998
10,13,13644666.45,96.85,0.9053
6,10,13484161.72,95.71,0.7016
25,22,13462779.13,90.36,0.8785
