P:N1,P:N2,净利润,年化收益率%,夏普比率
2,8,23666350.45,205.49,1.6869
2,9,23318683.31,202.47,1.6848
2,6,21999192.71,191.02,1.5643
5,7,22121633.92,190.8,1.6092
3,9,21468237.61,190.41,1.5563
6,8,21313506.72,187.15,1.5541
2,7,21261209.24,184.61,1.5278
2,10,23042501.41,178.94,1.6483
7,8,20608467.48,178.94,1.4833
3,8,19196179.39,172.45,1.343
2,3,18770125.79,171.93,1.3135
6,7,19300564.28,165.74,1.4275
2,5,19010081.61,165.06,1.3434
4,10,20273759.93,162.89,1.4625
5,8,17866841.67,160.51,1.2658
5,6,17808702.53,159.98,1.26
4,8,17746316.07,159.42,1.2455
2,4,17392649.83,159.31,1.2157
4,6,17637467.78,158.45,1.2329
2,11,20302766.73,157.66,1.4494
4,5,18076390.87,156.96,1.318
3,17,18634357.13,152.65,1.3674
3,4,16986752.01,152.6,1.1745
3,5,16963912.61,152.39,1.2609
5,9,16956934.9,152.33,1.2399
2,12,18894881.94,151.81,1.367
2,18,18496803.95,151.52,1.3552
6,9,16916217.38,151.38,1.2345
3,10,18808322.27,151.11,1.367
2,17,18766188.32,150.2,1.365
4,11,18638606.52,149.17,1.3557
2,15,18248128.39,146.61,1.3663
5,17,17897054.84,146.61,1.3019
4,17,17777696.6,145.63,1.3034
4,7,16140880.04,145,1.0955
4,16,17602688.41,144.2,1.3137
3,18,17595333.1,144.14,1.2851
5,16,17398267.39,142.52,1.2902
7,12,17365500.91,142.26,1.31
3,7,15800800.26,141.95,1.0894
2,19,17318651.77,141.87,1.278
5,12,17636578.83,141.15,1.2928
5,11,17458967.18,139.73,1.2556
2,13,17147903.44,137.77,1.2577
5,15,16628934.45,136.22,1.236
5,10,16838858.47,135.29,1.2128
10,11,16465987.89,134.89,1.264
8,7,15686825.37,134.7,1.0236
3,19,16378188.42,134.17,1.2245
6,13,16360298.48,134.02,1.234
4,9,14896003.87,133.82,1.0244
19,17,15854675.45,133.54,1.1777
4,18,16255295.37,133.16,1.2164
3,11,16537701.47,132.87,1.2149
16,15,16120686.4,132.58,1.2552
3,14,16475540.39,132.37,1.205
7,11,16505015.96,132.1,1.2268
9,8,15183028.97,131.83,1.0637
2,16,16419070.88,131.41,1.2423
5,18,16358182.43,130.92,1.2023
5,13,16341206.05,130.79,1.2308
3,16,16339784.72,130.78,1.2246
4,13,16326792.28,130.67,1.2069
2,14,16187843.63,130.06,1.1329
4,14,16203224.76,129.68,1.2223
5,14,15795329.84,129.39,1.1417
4,15,16099708.67,128.85,1.2109
3,15,16024564.59,128.25,1.1952
4,12,15817743.58,126.6,1.1696
2,20,15436921.73,126.46,1.1552
7,9,14029685.39,126.03,1.018
3,6,13754018.07,123.56,0.9654
3,20,15192028.28,123.48,1.1494
6,12,15418085.31,123.4,1.1655
8,12,14958585.7,122.54,1.1539
7,13,14937789.97,122.37,1.1513
6,15,14785197.31,121.12,1.1273
3,12,15061949.84,121.01,1.1088
4,19,15075524.44,120.66,1.1421
6,10,14913370.95,119.36,1.0729
10,12,14388645.53,117.87,1.1248
6,11,14713287.88,117.76,1.0908
3,13,14646148.32,117.67,1.0873
6,17,14602871.28,116.87,1.0829
19,18,14309114.98,116.76,1.0601
2,23,14250681.98,116.74,1.0992
6,16,14484891.05,115.93,1.1025
7,10,14384723.63,115.57,1.0575
17,15,13815251.39,114.98,1.0397
9,11,14295314.72,114.41,1.1144
3,21,14062947.92,114.3,1.0725
8,11,14279442.1,114.29,1.0952
8,10,14190325.01,114.01,1.0757
2,22,13910301.19,113.95,1.0702
9,12,13770778.77,112.81,1.0959
6,14,13679158.7,112.06,1.0441
7,15,13583251.7,111.27,1.0214
2,21,13330665.64,110.07,1.0252
7,16,13583587.13,108.72,1.0056
4,20,13381144.67,107.1,1.0265
