#,P:N1,P:N2,净利润,年化收益率%,夏普比率
242,6,25,2805594.98,249.78,1.6139
243,7,25,2805594.98,249.78,1.6139
244,8,5,2741991.55,205.39,2.8912
245,9,5,2741991.55,205.39,2.8912
246,10,5,2741991.55,205.39,2.8912
247,9,7,2739282.90,205.18,2.8057
248,10,7,2739282.90,205.18,2.8057
249,2,30,2721735.82,263.26,1.8659
250,2,31,2721735.82,263.26,1.8659
251,18,15,2721735.82,263.26,1.8659
252,20,19,2721735.82,263.26,1.8659
253,10,8,2712196.46,203.15,2.7613
254,7,9,2696973.19,236.16,1.4433
255,11,5,2646397.79,199.70,2.9090
256,11,6,2507318.88,192.79,2.7900
257,2,26,2490734.56,231.92,1.5941
258,8,9,2436134.39,213.32,1.2950
259,6,26,2350655.11,218.88,1.4184
260,7,26,2350655.11,218.88,1.4184
261,13,2,2225405.71,178.55,3.4320
262,9,10,2219710.36,198.01,1.2565
263,16,12,2154363.17,162.57,2.1361
264,6,2,2145396.31,212.67,1.6218
265,5,25,2085088.00,185.64,1.2604
266,4,26,2037283.05,189.70,1.2689
267,7,2,2010219.80,164.54,3.4938
268,4,29,1991660.44,198.63,1.3006
269,6,29,1989569.40,197.28,1.2977
270,5,28,1966567.90,195.00,1.2802
271,6,28,1966567.90,195.00,1.2802
272,7,37,1965470.02,197.06,2.9900
273,7,38,1965470.02,197.06,2.9900
274,8,34,1965470.02,197.06,2.9900
275,8,35,1965470.02,197.06,2.9900
276,8,36,1965470.02,197.06,2.9900
277,8,37,1965470.02,197.06,2.9900
278,8,38,1965470.02,197.06,2.9900
279,9,31,1965470.02,197.06,2.9900
280,9,32,1965470.02,197.06,2.9900
281,9,33,1965470.02,197.06,2.9900
282,9,34,1965470.02,197.06,2.9900
283,9,35,1965470.02,197.06,2.9900
284,9,36,1965470.02,197.06,2.9900
285,9,37,1965470.02,197.06,2.9900
286,10,31,1965470.02,197.06,2.9900
287,10,32,1965470.02,197.06,2.9900
288,10,33,1965470.02,197.06,2.9900
289,10,34,1965470.02,197.06,2.9900
290,11,31,1965470.02,197.06,2.9900
291,2,27,1904540.92,190.44,1.3574
292,5,4,1903560.36,160.32,0.7848
293,3,29,1885572.92,188.80,1.2513
294,5,29,1885572.92,188.80,1.2513
295,14,13,1874501.33,157.01,1.0946
296,15,13,1874501.33,157.01,1.0946
297,14,12,1872061.31,156.81,1.0951
298,15,11,1831830.99,153.44,1.0709
299,15,12,1824205.49,152.80,1.0693
300,7,36,1786670.88,175.23,2.3471
301,8,33,1786670.88,175.23,2.3471
302,5,27,1722772.55,172.27,1.1741
303,6,27,1722772.55,172.27,1.1741
304,3,39,1700574.65,168.13,2.5404
305,4,39,1700574.65,168.13,2.5404
306,5,39,1700574.65,168.13,2.5404
307,6,39,1700574.65,168.13,2.5404
308,7,39,1700574.65,168.13,2.5404
309,8,39,1700574.65,168.13,2.5404
310,11,32,1700574.65,168.13,2.5404
311,2,28,1683663.60,163.53,1.1462
312,3,26,1648438.98,153.49,1.0729
313,5,26,1648438.98,153.49,1.0729
314,2,38,1634448.20,157.44,2.2239
315,3,36,1634448.20,157.44,2.2239
316,3,37,1634448.20,157.44,2.2239
317,3,38,1634448.20,157.44,2.2239
318,4,33,1634448.20,157.44,2.2239
319,4,34,1634448.20,157.44,2.2239
320,4,35,1634448.20,157.44,2.2239
321,4,36,1634448.20,157.44,2.2239
322,4,37,1634448.20,157.44,2.2239
323,4,38,1634448.20,157.44,2.2239
324,5,32,1634448.20,157.44,2.2239
325,5,33,1634448.20,157.44,2.2239
326,5,34,1634448.20,157.44,2.2239
327,5,35,1634448.20,157.44,2.2239
328,5,36,1634448.20,157.44,2.2239
329,5,37,1634448.20,157.44,2.2239
330,5,38,1634448.20,157.44,2.2239
331,6,30,1634448.20,157.44,2.2239
332,6,31,1634448.20,157.44,2.2239
333,6,32,1634448.20,157.44,2.2239
334,6,33,1634448.20,157.44,2.2239
335,6,34,1634448.20,157.44,2.2239
336,6,35,1634448.20,157.44,2.2239
337,6,36,1634448.20,157.44,2.2239
338,6,37,1634448.20,157.44,2.2239
339,6,38,1634448.20,157.44,2.2239
340,7,30,1634448.20,157.44,2.2239
341,7,31,1634448.20,157.44,2.2239
342,7,32,1634448.20,157.44,2.2239
343,7,33,1634448.20,157.44,2.2239
344,7,34,1634448.20,157.44,2.2239
345,7,35,1634448.20,157.44,2.2239
346,8,31,1634448.20,157.44,2.2239
347,8,32,1634448.20,157.44,2.2239
348,10,35,1425744.25,141.24,2.4283
349,4,28,1305906.07,126.31,0.9550
350,2,29,1303815.03,126.11,0.9527
351,2,39,1278389.14,124.48,2.0806
352,9,38,1278389.14,124.48,2.0806
353,9,39,1278389.14,124.48,2.0806
354,10,36,1278389.14,124.48,2.0806
355,10,37,1278389.14,124.48,2.0806
356,10,38,1278389.14,124.48,2.0806
357,10,39,1278389.14,124.48,2.0806
358,11,33,1278389.14,124.48,2.0806
359,11,34,1278389.14,124.48,2.0806
360,11,35,1278389.14,124.48,2.0806
361,11,36,1278389.14,124.48,2.0806
362,11,37,1278389.14,124.48,2.0806
363,11,38,1278389.14,124.48,2.0806
364,11,39,1278389.14,124.48,2.0806
365,12,31,1278389.14,124.48,2.0806
366,12,32,1278389.14,124.48,2.0806
367,12,33,1278389.14,124.48,2.0806
368,12,34,1278389.14,124.48,2.0806
369,12,35,1278389.14,124.48,2.0806
370,12,36,1278389.14,124.48,2.0806
371,13,31,1278389.14,124.48,2.0806
372,13,32,1278389.14,124.48,2.0806
373,13,33,1278389.14,124.48,2.0806
374,15,14,1236029.84,103.53,0.7048
375,3,28,1203476.72,116.41,0.9096
376,12,23,1130916.30,92.94,0.7126
377,13,21,1130916.30,92.94,0.7126
378,13,22,1130916.30,92.94,0.7126
379,14,20,1130916.30,92.94,0.7126
380,14,21,1130916.30,92.94,0.7126
381,15,20,1130916.30,92.94,0.7126
382,15,19,1114605.22,91.97,0.6975
383,16,19,1114605.22,91.97,0.6975
384,13,23,1089992.92,89.94,0.6975
385,14,22,1089992.92,89.94,0.6975
386,15,21,1089992.92,89.94,0.6975
387,3,27,1047992.70,101.37,0.8408
388,4,27,1047992.70,101.37,0.8408
389,16,17,1028756.46,85.59,0.6617
390,12,38,987117.20,100.75,2.0740
391,12,39,987117.20,100.75,2.0740
392,12,40,987117.20,100.75,2.0740
393,13,35,987117.20,100.75,2.0740
394,13,36,987117.20,100.75,2.0740
395,13,37,987117.20,100.75,2.0740
396,13,38,987117.20,100.75,2.0740
397,13,39,987117.20,100.75,2.0740
398,13,40,987117.20,100.75,2.0740
399,14,31,987117.20,100.75,2.0740
400,14,32,987117.20,100.75,2.0740
401,14,33,987117.20,100.75,2.0740
402,14,34,987117.20,100.75,2.0740
403,14,35,987117.20,100.75,2.0740
404,14,36,987117.20,100.75,2.0740
405,14,37,987117.20,100.75,2.0740
406,14,38,987117.20,100.75,2.0740
407,14,39,987117.20,100.75,2.0740
408,15,31,987117.20,100.75,2.0740
409,15,32,987117.20,100.75,2.0740
410,15,33,987117.20,100.75,2.0740
411,15,34,987117.20,100.75,2.0740
412,15,35,987117.20,100.75,2.0740
413,16,31,987117.20,100.75,2.0740
414,2,40,963129.44,97.02,2.0496
415,3,40,963129.44,97.02,2.0496
416,4,40,963129.44,97.02,2.0496
417,5,40,963129.44,97.02,2.0496
418,6,40,963129.44,97.02,2.0496
419,7,40,963129.44,97.02,2.0496
420,8,40,963129.44,97.02,2.0496
421,9,40,963129.44,97.02,2.0496
422,10,40,963129.44,97.02,2.0496
423,11,40,963129.44,97.02,2.0496
424,13,34,963129.44,97.02,2.0496
425,15,18,919713.18,77.47,0.6229
426,16,18,919713.18,77.47,0.6229
427,12,3,908613.24,74.07,0.8722
428,11,24,804146.64,68.59,0.5942
429,12,24,804146.64,68.59,0.5942
430,13,24,804146.64,68.59,0.5942
431,12,22,752147.19,61.81,0.5011
432,12,37,701722.32,68.65,1.4749
433,9,23,436986.02,35.91,0.3521
434,10,22,436986.02,35.91,0.3521
435,10,23,436986.02,35.91,0.3521
436,11,20,436986.02,35.91,0.3521
437,11,21,436986.02,35.91,0.3521
438,11,22,436986.02,35.91,0.3521
439,11,23,436986.02,35.91,0.3521
440,12,20,436986.02,35.91,0.3521
441,12,21,436986.02,35.91,0.3521
442,13,20,436986.02,35.91,0.3521
443,12,19,422144.21,34.83,0.3420
444,13,19,422144.21,34.83,0.3420
445,14,19,422144.21,34.83,0.3420
446,14,16,351084.30,29.09,0.3074
447,15,16,351084.30,29.09,0.3074
448,12,5,343636.91,25.93,0.5777
449,14,17,339233.98,28.22,0.3069
450,15,17,339233.98,28.22,0.3069
451,13,18,234598.49,19.76,0.2658
452,14,18,234598.49,19.76,0.2658
453,9,24,123439.75,10.53,0.2263
454,10,24,123439.75,10.53,0.2263
455,11,25,116468.68,10.37,0.2732
456,12,25,116468.68,10.37,0.2732
457,16,32,30123.46,0.00,1.2206
458,1,1,0.00,0.00,0.0000
459,1,2,0.00,0.00,0.0000
460,1,3,0.00,0.00,0.0000
461,1,4,0.00,0.00,0.0000
462,1,5,0.00,0.00,0.0000
463,1,6,0.00,0.00,0.0000
464,1,7,0.00,0.00,0.0000
465,1,8,0.00,0.00,0.0000
466,1,9,0.00,0.00,0.0000
467,1,10,0.00,0.00,0.0000
468,1,11,0.00,0.00,0.0000
469,1,12,0.00,0.00,0.0000
470,1,13,0.00,0.00,0.0000
471,1,14,0.00,0.00,0.0000
472,1,15,0.00,0.00,0.0000
473,1,16,0.00,0.00,0.0000
474,1,17,0.00,0.00,0.0000
475,1,18,0.00,0.00,0.0000
476,1,19,0.00,0.00,0.0000
477,1,20,0.00,0.00,0.0000
478,1,21,0.00,0.00,0.0000
479,1,22,0.00,0.00,0.0000
480,1,23,0.00,0.00,0.0000
481,1,24,0.00,0.00,0.0000
482,1,25,0.00,0.00,0.0000
483,1,26,0.00,0.00,0.0000
484,1,27,0.00,0.00,0.0000
485,1,28,0.00,0.00,0.0000
486,1,29,0.00,0.00,0.0000
487,1,30,0.00,0.00,0.0000
488,1,31,0.00,0.00,0.0000
489,1,32,0.00,0.00,0.0000
490,1,33,0.00,0.00,0.0000
491,1,34,0.00,0.00,0.0000
492,1,35,0.00,0.00,0.0000
493,1,36,0.00,0.00,0.0000
494,1,37,0.00,0.00,0.0000
495,1,38,0.00,0.00,0.0000
496,1,39,0.00,0.00,0.0000
497,1,40,0.00,0.00,0.0000
498,1,41,0.00,0.00,0.0000
499,1,42,0.00,0.00,0.0000
500,1,43,0.00,0.00,0.0000
501,1,44,0.00,0.00,0.0000
502,1,45,0.00,0.00,0.0000
503,1,46,0.00,0.00,0.0000
504,1,47,0.00,0.00,0.0000
505,1,48,0.00,0.00,0.0000
506,1,49,0.00,0.00,0.0000
507,1,50,0.00,0.00,0.0000
508,2,1,0.00,0.00,0.0000
509,2,2,0.00,0.00,0.0000
510,2,41,0.00,0.00,0.0000
511,2,42,0.00,0.00,0.0000
512,2,43,0.00,0.00,0.0000
513,2,44,0.00,0.00,0.0000
514,2,45,0.00,0.00,0.0000
515,2,46,0.00,0.00,0.0000
516,2,47,0.00,0.00,0.0000
517,2,48,0.00,0.00,0.0000
518,2,49,0.00,0.00,0.0000
519,2,50,0.00,0.00,0.0000
520,3,1,0.00,0.00,0.0000
521,3,3,0.00,0.00,0.0000
522,3,41,0.00,0.00,0.0000
523,3,42,0.00,0.00,0.0000
524,3,43,0.00,0.00,0.0000
525,3,44,0.00,0.00,0.0000
526,3,45,0.00,0.00,0.0000
527,3,46,0.00,0.00,0.0000
528,3,47,0.00,0.00,0.0000
529,3,48,0.00,0.00,0.0000
530,3,49,0.00,0.00,0.0000
531,3,50,0.00,0.00,0.0000
532,4,1,0.00,0.00,0.0000
533,4,4,0.00,0.00,0.0000
534,4,41,0.00,0.00,0.0000
535,4,42,0.00,0.00,0.0000
536,4,43,0.00,0.00,0.0000
537,4,44,0.00,0.00,0.0000
538,4,45,0.00,0.00,0.0000
539,4,46,0.00,0.00,0.0000
540,4,47,0.00,0.00,0.0000
541,4,48,0.00,0.00,0.0000
542,4,49,0.00,0.00,0.0000
543,4,50,0.00,0.00,0.0000
544,5,1,0.00,0.00,0.0000
545,5,2,0.00,0.00,0.0000
546,5,5,0.00,0.00,0.0000
547,5,41,0.00,0.00,0.0000
548,5,42,0.00,0.00,0.0000
549,5,43,0.00,0.00,0.0000
550,5,44,0.00,0.00,0.0000
551,5,45,0.00,0.00,0.0000
552,5,46,0.00,0.00,0.0000
553,5,47,0.00,0.00,0.0000
554,5,48,0.00,0.00,0.0000
555,5,49,0.00,0.00,0.0000
556,5,50,0.00,0.00,0.0000
557,6,1,0.00,0.00,0.0000
558,6,6,0.00,0.00,0.0000
559,6,41,0.00,0.00,0.0000
560,6,42,0.00,0.00,0.0000
561,6,43,0.00,0.00,0.0000
562,6,44,0.00,0.00,0.0000
563,6,45,0.00,0.00,0.0000
564,6,46,0.00,0.00,0.0000
565,6,47,0.00,0.00,0.0000
566,6,48,0.00,0.00,0.0000
567,6,49,0.00,0.00,0.0000
568,6,50,0.00,0.00,0.0000
569,7,1,0.00,0.00,0.0000
570,7,7,0.00,0.00,0.0000
571,7,41,0.00,0.00,0.0000
572,7,42,0.00,0.00,0.0000
573,7,43,0.00,0.00,0.0000
574,7,44,0.00,0.00,0.0000
575,7,45,0.00,0.00,0.0000
576,7,46,0.00,0.00,0.0000
577,7,47,0.00,0.00,0.0000
578,7,48,0.00,0.00,0.0000
579,7,49,0.00,0.00,0.0000
580,7,50,0.00,0.00,0.0000
581,8,1,0.00,0.00,0.0000
582,8,2,0.00,0.00,0.0000
583,8,4,0.00,0.00,0.0000
584,8,8,0.00,0.00,0.0000
585,8,41,0.00,0.00,0.0000
586,8,42,0.00,0.00,0.0000
587,8,43,0.00,0.00,0.0000
588,8,44,0.00,0.00,0.0000
589,8,45,0.00,0.00,0.0000
590,8,46,0.00,0.00,0.0000
591,8,47,0.00,0.00,0.0000
592,8,48,0.00,0.00,0.0000
593,8,49,0.00,0.00,0.0000
594,8,50,0.00,0.00,0.0000
595,9,1,0.00,0.00,0.0000
596,9,2,0.00,0.00,0.0000
597,9,3,0.00,0.00,0.0000
598,9,9,0.00,0.00,0.0000
599,9,41,0.00,0.00,0.0000
600,9,42,0.00,0.00,0.0000
601,9,43,0.00,0.00,0.0000
602,9,44,0.00,0.00,0.0000
603,9,45,0.00,0.00,0.0000
604,9,46,0.00,0.00,0.0000
605,9,47,0.00,0.00,0.0000
606,9,48,0.00,0.00,0.0000
607,9,49,0.00,0.00,0.0000
608,9,50,0.00,0.00,0.0000
609,10,1,0.00,0.00,0.0000
610,10,2,0.00,0.00,0.0000
611,10,10,0.00,0.00,0.0000
612,10,41,0.00,0.00,0.0000
613,10,42,0.00,0.00,0.0000
614,10,43,0.00,0.00,0.0000
615,10,44,0.00,0.00,0.0000
616,10,45,0.00,0.00,0.0000
617,10,46,0.00,0.00,0.0000
618,10,47,0.00,0.00,0.0000
619,10,48,0.00,0.00,0.0000
620,10,49,0.00,0.00,0.0000
621,10,50,0.00,0.00,0.0000
622,11,1,0.00,0.00,0.0000
623,11,2,0.00,0.00,0.0000
624,11,4,0.00,0.00,0.0000
625,11,11,0.00,0.00,0.0000
626,11,41,0.00,0.00,0.0000
627,11,42,0.00,0.00,0.0000
628,11,43,0.00,0.00,0.0000
629,11,44,0.00,0.00,0.0000
630,11,45,0.00,0.00,0.0000
631,11,46,0.00,0.00,0.0000
632,11,47,0.00,0.00,0.0000
633,11,48,0.00,0.00,0.0000
634,11,49,0.00,0.00,0.0000
635,11,50,0.00,0.00,0.0000
636,12,1,0.00,0.00,0.0000
637,12,2,0.00,0.00,0.0000
638,12,6,0.00,0.00,0.0000
639,12,12,0.00,0.00,0.0000
640,12,41,0.00,0.00,0.0000
641,12,42,0.00,0.00,0.0000
642,12,43,0.00,0.00,0.0000
643,12,44,0.00,0.00,0.0000
644,12,45,0.00,0.00,0.0000
645,12,46,0.00,0.00,0.0000
646,12,47,0.00,0.00,0.0000
647,12,48,0.00,0.00,0.0000
648,12,49,0.00,0.00,0.0000
649,12,50,0.00,0.00,0.0000
650,13,1,0.00,0.00,0.0000
651,13,4,0.00,0.00,0.0000
652,13,5,0.00,0.00,0.0000
653,13,6,0.00,0.00,0.0000
654,13,7,0.00,0.00,0.0000
655,13,13,0.00,0.00,0.0000
656,13,41,0.00,0.00,0.0000
657,13,42,0.00,0.00,0.0000
658,13,43,0.00,0.00,0.0000
659,13,44,0.00,0.00,0.0000
660,13,45,0.00,0.00,0.0000
661,13,46,0.00,0.00,0.0000
662,13,47,0.00,0.00,0.0000
663,13,48,0.00,0.00,0.0000
664,13,49,0.00,0.00,0.0000
665,13,50,0.00,0.00,0.0000
666,14,1,0.00,0.00,0.0000
667,14,5,0.00,0.00,0.0000
668,14,6,0.00,0.00,0.0000
669,14,14,0.00,0.00,0.0000
670,14,40,0.00,0.00,0.0000
671,14,41,0.00,0.00,0.0000
672,14,42,0.00,0.00,0.0000
673,14,43,0.00,0.00,0.0000
674,14,44,0.00,0.00,0.0000
675,14,45,0.00,0.00,0.0000
676,14,46,0.00,0.00,0.0000
677,14,47,0.00,0.00,0.0000
678,14,48,0.00,0.00,0.0000
679,14,49,0.00,0.00,0.0000
680,14,50,0.00,0.00,0.0000
681,15,1,0.00,0.00,0.0000
682,15,5,0.00,0.00,0.0000
683,15,15,0.00,0.00,0.0000
684,15,36,0.00,0.00,0.0000
685,15,37,0.00,0.00,0.0000
686,15,38,0.00,0.00,0.0000
687,15,39,0.00,0.00,0.0000
688,15,40,0.00,0.00,0.0000
689,15,41,0.00,0.00,0.0000
