P:N1,P:N2,净利润,年化收益率%,夏普比率
7,9,12245634.57,180.5,1.0206
8,3,11538405.85,166.89,1.606
8,4,11082860.96,160.3,1.1595
7,10,10719529.55,156.22,0.9201
5,6,10840562.5,150.08,0.8561
2,3,9864127.4,148.84,0.7142
8,10,10000620.09,145.75,0.8809
18,14,10515254.01,140.6,0.9805
5,7,9711862.04,137.79,0.7669
13,16,9179553.13,132.6,0.8693
20,13,10378979.46,131.7,1.0835
7,11,9001325.13,131.18,0.7863
12,17,9043252.12,130.63,0.855
6,10,8787369.61,130.52,0.7789
8,11,8781590.49,130.43,0.7895
19,15,9590014.23,129.29,0.9423
13,15,8764553.08,126.6,0.8393
6,13,10162933.19,125.99,0.9122
22,12,9519745.82,125.22,0.9703
17,14,9836684.11,124.33,0.9199
32,12,8861881.9,123.99,1.1203
8,12,9837075.75,123.37,0.8884
8,9,8453736.54,123.2,0.6922
16,14,9845126.59,122.05,0.9066
32,13,8678385.32,121.43,1.0737
21,15,9183606.33,120.79,0.9662
11,20,8890206.05,120.36,0.8408
7,12,9695491.13,120.2,0.8685
7,13,9506630.8,119.23,0.8624
32,14,8477263.4,118.61,1.0278
23,11,9012786.25,118.55,0.9534
12,15,8490647.55,117.91,0.7876
6,11,8068697.52,117.59,0.7289
21,20,8912744.46,117.23,0.9115
6,15,9239854.64,116.79,0.8255
11,17,8071081.23,116.59,0.7586
10,6,8003225.1,115.75,0.7078
6,12,9264158.5,114.85,0.8436
5,9,7837001.84,114.74,0.5903
12,16,7854761.03,113.46,0.7341
5,8,7544961.95,113.25,0.5647
18,13,8457369.74,113.08,0.793
22,16,8414998.14,112.98,0.8995
5,10,7702125.87,112.77,0.5842
11,19,8003193.51,112.5,0.7432
15,10,7722391.67,112.36,0.7775
21,17,8144527.66,111.67,0.8388
20,19,8263964.53,111.41,0.8413
21,16,8217265.71,110.33,0.8766
3,7,7771942.95,110.27,0.6729
25,19,8238149.37,108.8,0.8629
25,20,8237646.79,108.79,0.8662
15,11,7396664.57,108.2,0.7485
22,18,8011137.49,108.01,0.8472
19,14,7228870.55,107.94,0.8813
20,16,8031722.22,107.83,0.8313
12,18,7624764.33,107.18,0.7303
23,14,8136192.85,107.02,0.8744
8,13,8524876.46,106.91,0.7676
3,4,7129995.45,106.46,0.6642
3,15,8380118.21,105.92,0.7702
21,18,7799859.42,105.16,0.8324
3,8,7387819.09,104.82,0.5493
7,14,8344644.47,104.65,0.7454
12,19,7643360.43,103.48,0.7452
2,12,7700900.67,103.39,0.6662
17,13,8167263.71,103.23,0.797
24,18,7938999.34,103.17,0.8792
11,18,7321359.9,102.91,0.6728
18,10,7024280.8,102.73,0.8092
16,10,7022673.14,102.18,0.7326
4,15,8238227.65,102.13,0.772
6,8,7129447.4,101.15,0.5151
23,18,7496415.41,101.07,0.8199
5,13,8134776.74,100.85,0.7691
17,15,7951113.14,100.5,0.7523
18,16,7479015.15,100,0.7322
19,16,7351687.26,99.12,0.7386
4,5,6973591.26,98.94,0.534
16,15,7554838.84,97.78,0.7098
22,17,7109837.38,97.48,0.7528
24,17,7439697.61,96.68,0.8076
15,12,7642877.64,96.6,0.7499
6,16,7638505.36,96.55,0.7114
3,16,7633532.71,96.48,0.695
24,19,7410251.33,96.29,0.8156
22,13,7316832.44,96.24,0.7749
22,19,7278800.16,95.74,0.7924
5,16,7491851.41,94.69,0.7022
7,15,7487320.37,94.64,0.6757
10,20,6983845.81,94.55,0.7026
23,12,7148929.85,94.03,0.7965
3,14,7099903.51,93.77,0.5945
23,19,6930838.89,93.44,0.7525
6,14,7421810.96,93.08,0.6908
8,14,7285656.51,92.09,0.657
22,20,6947030.74,91.38,0.7629
9,12,7161671.04,89.82,0.6942
23,20,7040023.04,89.68,0.7885
5,14,7014181.74,86.96,0.6764
