P:N1,P:N2,净利润,年化收益率%,夏普比率
7,9,12619903.66,134.48,0.8448
5,6,12769457,127.8,0.824
7,10,11201092.19,118.02,0.7709
2,3,10755145.63,117.33,0.6451
10,6,9813840.66,102.62,0.7145
5,7,9965920.86,102.23,0.6329
8,3,9685068.08,101.27,0.9454
8,10,9588605.45,101.03,0.6721
5,9,9397813.12,99.48,0.5774
13,15,9496308.51,99.17,0.7254
8,4,9229523.19,96.51,0.7041
6,13,10751236.63,96.36,0.7756
17,14,10439249.13,95.39,0.7775
6,10,8668382.21,93.08,0.6146
13,16,8751311.37,91.39,0.6484
12,17,8735230.49,91.22,0.6416
6,12,10139872.49,90.88,0.7388
8,12,9985425.19,90.54,0.7216
7,11,8585708.61,90.46,0.5946
6,8,8685236.2,89.09,0.5157
3,4,8247955.12,89.03,0.6068
8,11,8190713.98,87.95,0.582
2,12,9021489.05,87.57,0.6275
2,11,8716976.49,87.14,0.5827
16,14,9716668.65,87.09,0.7104
8,9,8215406.9,86.56,0.5348
6,11,8206921.31,86.47,0.5936
6,15,9460051.24,86.44,0.6759
22,12,9028694.49,85.86,0.7343
5,10,8050633.41,85.22,0.4876
3,15,9269875.35,84.71,0.6777
5,13,9444195.04,84.65,0.711
5,8,7783682.99,84.46,0.4621
15,12,9129439.81,83.42,0.7026
7,13,9138463.86,82.86,0.6623
4,12,7601634.18,81.95,0.4875
3,7,7948465.44,81.53,0.5522
11,20,8301114.54,81.25,0.6117
12,16,7750320.75,80.94,0.5608
32,14,7963020.65,80.55,0.7164
11,12,8806849.86,80.48,0.7015
7,12,8974912.51,80.44,0.6453
32,12,7940550.3,80.32,0.7903
4,15,8948300.5,80.2,0.6635
3,8,7815072.22,80.16,0.4693
12,15,7933950.36,79.66,0.5711
32,13,7757053.72,78.47,0.755
3,14,8210567.01,78.39,0.5501
3,10,7414882.71,78,0.4268
11,17,7432234.63,77.62,0.539
11,19,7556330.92,76.79,0.5421
20,13,8289871.45,76.05,0.6849
10,11,7020499.8,75.78,0.5455
18,14,7814910.85,75.54,0.5661
5,16,8234238.62,75.24,0.6148
4,14,7469992.33,74.68,0.5211
5,14,8275340.46,74.17,0.6321
5,17,7339383.9,73.69,0.5452
15,10,6987619.27,73.5,0.5458
4,18,7300018.36,73.29,0.535
23,11,7698133.09,73.2,0.6429
4,10,6912215.69,73.17,0.3885
12,18,7131811.64,72.48,0.5311
3,17,7421077.1,72.33,0.5271
14,11,7056669.3,72.05,0.466
2,4,6604152.97,72.04,0.3844
2,16,7349421.96,71.04,0.5138
3,13,6850271.64,70.91,0.3937
11,18,6959489.6,70.72,0.494
4,7,6869439.82,70.46,0.4172
15,11,6661892.17,70.46,0.5219
5,12,6535333.5,70.45,0.3925
6,14,7760311.46,70.36,0.5751
16,13,7841820.04,70.28,0.6071
8,13,7682504.32,69.66,0.5521
4,9,6615571.47,69.59,0.3799
23,14,7315786.8,69.57,0.6467
13,12,6461072.9,69.38,0.3664
3,18,6873554.14,69.01,0.4896
6,16,7469844.37,68.26,0.5553
4,17,6792437.11,68.19,0.4955
12,19,6938232.95,67.91,0.5302
21,15,7099713.17,67.51,0.5894
19,16,6880732.51,67.07,0.5445
4,8,6537159.56,67.06,0.4071
16,12,7478456.73,67.03,0.5879
7,14,7371083.39,66.83,0.5245
19,15,6857001.35,66.83,0.5218
3,16,7312561.75,66.82,0.5291
17,12,7267364.16,66.41,0.5894
22,13,6972055.95,66.3,0.5906
18,16,6794122.63,65.67,0.5245
3,20,6485119.41,65.11,0.46
2,15,7165991.8,64.23,0.5191
2,13,6535611.69,63.44,0.391
17,15,6935641.15,63.38,0.5259
2,14,6901778.22,63.07,0.5024
5,15,6798544.79,62.12,0.5346
9,12,6679518.9,60.56,0.5204
17,13,6497569.97,59.37,0.514
