P:N1,P:N2,净利润,年化收益率%,夏普比率
5,6,14473890.15,113.47,0.7475
7,9,13299126.4,111.01,0.6652
7,10,12422124.22,102.52,0.6486
8,3,11732159.45,96.09,0.8808
5,7,11718959.12,94.16,0.5692
5,9,11142562.62,92.38,0.5422
6,8,11460281.07,92.08,0.5494
8,4,11049033.74,90.5,0.6552
6,10,10552691.88,88.76,0.5739
4,12,10274913.48,86.76,0.5271
3,8,10560836.06,84.85,0.5465
3,7,10506310.67,84.41,0.5968
14,11,10542651.9,84.31,0.5733
8,9,10102524.99,83.38,0.5032
2,11,10634928.66,83.28,0.5643
6,12,11413932.43,80.13,0.6221
15,12,11143704.59,79.76,0.6655
15,10,9639465.3,79.43,0.5872
9,4,9664249.6,79.16,0.6758
4,7,9820499.1,78.9,0.4952
6,11,9507450.62,78.46,0.5174
13,12,9319855.77,78.39,0.4575
5,10,9439129.72,78.26,0.4438
2,12,10203796.57,77.58,0.5472
17,14,10783203.52,77.18,0.6028
14,8,9071885.85,77.13,0.5941
6,13,10971908.35,77.03,0.5847
14,12,9144776.61,76.92,0.4779
15,11,9262607.75,76.73,0.5647
5,8,8948825.78,76.06,0.4064
5,13,10600429.91,74.42,0.6041
10,6,8961828.57,73.4,0.4601
4,13,8989586.19,72.88,0.4823
3,10,8730340.5,71.93,0.4143
6,7,8900219.92,71.51,0.4359
8,10,8613807.53,71.09,0.4234
38,14,7621692.95,71.07,0.6709
38,15,7594581.51,70.81,0.6696
4,15,10051283.76,70.56,0.5641
8,11,8369759.24,70.4,0.4324
2,10,8720586.51,70.07,0.4446
7,11,8267491.03,68.23,0.4062
17,5,7382616.64,67.76,0.7239
13,15,8210132.58,67.16,0.4318
16,14,9500085.29,66.69,0.5148
4,14,8491000.95,66.49,0.4454
15,8,7767764.1,66.05,0.4999
34,3,7642621.85,65.7,0.8118
4,10,7905072.71,65.54,0.3551
16,6,7543249.13,65.12,0.7106
5,12,7692017.24,64.95,0.3565
2,3,7597708.38,64.92,0.2456
13,11,8082690.99,64.64,0.4203
20,13,8945160.35,64.28,0.5804
5,11,7746750.84,64.23,0.382
14,13,7703826.66,63.8,0.384
3,14,8432041.24,63.06,0.4245
7,13,8829431.04,62.71,0.4641
28,2,6932302.03,62.61,0.7774
8,12,8815006.45,62.6,0.4552
22,12,8395583.42,62.53,0.5228
3,9,7767713.31,62.41,0.3185
3,15,8708087.18,62.33,0.4624
3,11,7381862.6,62.33,0.3182
19,15,8140721.81,62.15,0.4871
6,15,8681227.66,62.14,0.4403
4,11,7289421.91,61.96,0.3291
12,17,7561983.47,61.86,0.3674
4,9,7504557.47,61.83,0.3377
33,3,7139729.47,61.38,0.7655
9,10,7266142.18,61.12,0.3564
15,9,7363720.76,61,0.4915
7,12,8662302.07,60.81,0.4433
16,13,8635347.29,60.62,0.5019
18,16,7985662.86,60.46,0.4583
6,9,7106845.27,60.41,0.2865
5,14,8577606.56,60.22,0.4801
16,12,8481488.05,59.54,0.501
3,5,7380058.66,59.3,0.4365
19,16,7743197.55,59.12,0.4519
3,13,7264139.22,58.9,0.3167
10,11,6845585.34,57.88,0.3693
13,16,7057299.47,57.73,0.3414
5,16,8008942.8,57.32,0.4316
17,15,8007884.09,57.32,0.4529
12,16,6981327.7,57.11,0.3383
21,15,7646295.87,56.95,0.506
18,15,7489818.78,56.71,0.4314
16,15,7724710.79,56.62,0.4351
11,12,7831819.39,56.06,0.4467
17,12,7820303.65,55.97,0.4696
12,15,7109199.76,55.91,0.3436
18,14,7290736.69,55.2,0.3885
5,17,6982282.09,54.91,0.3601
6,14,7587660.34,53.89,0.4045
18,17,6855405.05,51.91,0.4045
23,11,6953992.59,51.8,0.4366
5,15,7023465.59,50.27,0.3995
3,16,6877601.73,49.23,0.371
6,16,6807425.25,48.72,0.3594
