P:N1,P:N2,净利润,年化收益率%,夏普比率
7,9,13461163.7,101.31,0.6067
8,4,12525681.98,92.5,0.6646
5,6,12959284.76,91.6,0.5961
8,3,12056824.06,89.04,0.7613
15,12,13678537.11,88.27,0.7391
6,8,11903753.8,86.23,0.5168
5,9,11329220.47,84.69,0.4957
7,10,11305696.02,84.13,0.5191
5,7,11408072.59,82.64,0.4944
6,12,12766679.73,80.81,0.633
6,11,10860197.92,80.81,0.5392
4,12,10576070.46,80.52,0.4879
6,10,10497718.43,79.61,0.5119
6,13,11847613.8,74.99,0.5735
15,11,9927175.3,74.15,0.5401
10,11,9409478.5,71.73,0.4765
2,12,10429004.8,71.49,0.5067
4,13,9659772.18,70.61,0.4688
8,9,9464909.86,70.43,0.4181
2,11,9937335.8,70.16,0.4718
9,10,9241945.51,70.09,0.4292
9,4,9454806.39,69.82,0.5644
5,13,10778183.31,68.22,0.5517
16,6,8880624.66,67.46,0.7502
11,12,10399685.56,67.11,0.5423
13,15,9027499.88,66.58,0.4325
14,11,9230032.65,66.55,0.4311
3,14,9839757.7,66.35,0.46
28,2,8127704.03,66.19,0.7956
4,15,10418285.14,65.95,0.5261
13,12,8693036.22,65.93,0.3694
3,8,9093943.61,65.88,0.4166
4,7,9077015.77,65.76,0.4075
5,10,8733264.55,65.29,0.3579
3,15,10115803.64,65.28,0.4936
34,3,8383401.27,64.98,0.8275
6,7,8908914.89,64.54,0.3894
4,10,8629301.99,64.51,0.3584
38,14,7621692.95,64.08,0.6369
38,15,7594581.51,63.85,0.6357
12,15,8983493.21,63.7,0.4187
3,7,8774482.99,63.57,0.4496
17,14,9786595.87,63.16,0.4885
5,8,8209583.15,62.92,0.3204
6,15,9741925.56,62.87,0.4529
20,13,9637164.18,62.44,0.5494
8,11,8198782.88,62.18,0.377
4,11,8090266.38,62,0.3395
15,10,8326846.05,61.86,0.4366
33,3,7880508.9,61.08,0.7858
22,12,9087587.25,61.03,0.4996
19,15,8851016.49,60.93,0.4675
17,5,8002156.71,60.79,0.7275
4,14,8593005.81,60.67,0.4022
10,6,8183405.17,60.43,0.35
5,14,9539370.78,60.38,0.484
5,12,7878675.09,59.98,0.3282
5,11,7935109.54,59.32,0.3515
7,13,9248088.39,59.22,0.4403
15,9,7916968.69,59.13,0.4614
33,4,7425277.69,58.73,0.7459
5,16,9067939.85,58.52,0.445
13,11,8069827.02,58.19,0.3727
3,13,7950038.17,58.12,0.323
7,12,9155297.24,57.95,0.4259
12,17,7846644.01,57.87,0.3431
16,14,9105865,57.64,0.4483
3,11,7561072.41,57.57,0.2989
16,13,9040591.94,57.23,0.4755
5,17,8041279.14,57.02,0.3815
14,12,7491386.6,56.81,0.3243
12,16,7656073.03,56.47,0.3402
35,7,7297775.94,56.39,0.6507
21,15,8356590.55,56.12,0.4816
6,14,8732176.28,55.92,0.4258
6,9,7268882.57,55.71,0.2646
3,9,7625841.3,55.24,0.281
47,9,7176468.74,55.14,0.6958
34,8,7075340.46,54.67,0.618
11,17,7406272.18,54.62,0.3317
3,16,8285318.19,53.47,0.4118
4,18,7538167.45,53.45,0.3625
16,12,8441694.89,53.43,0.4577
7,11,7151062.83,53.21,0.3008
4,9,7066936.81,52.5,0.2755
3,10,7031365.22,52.24,0.2814
5,15,8089266.04,52.2,0.4169
19,17,7517854.65,51.75,0.4077
23,11,7645996.41,51.35,0.424
8,12,8003619.69,51.25,0.3657
9,12,7940142.29,50.84,0.3966
18,16,7286167.31,49.74,0.3711
23,14,7350147.08,49.36,0.4313
2,14,7526747.75,48.57,0.3612
20,16,7080418.66,48.54,0.4101
10,12,7539321.95,48.28,0.398
7,14,7441387.58,47.65,0.3428
6,16,7374442.2,47.59,0.3536
11,13,7347474.09,47.42,0.3923
22,13,7026550.91,47.19,0.4042
