P:N1,P:N2,净利润,年化收益率%,夏普比率
4,7,4038065.03,576.55,4.6667
3,6,4005347.06,567.47,4.5889
13,6,3919848.97,557.5,4.3895
3,8,3906874.86,553.51,4.4586
3,7,3900167.79,552.56,4.3799
4,6,3862352.84,547.21,4.4072
4,11,3799447.59,540.38,4.5152
2,7,3773836.87,536.74,4.2725
2,6,3771757.04,536.44,4.2664
11,7,3771095.98,536.35,4.3874
20,3,3713529.09,526.12,4.0498
11,8,3688429.74,524.59,4.2695
11,9,3688429.74,524.59,4.2695
2,12,3640747.8,523.9,4.353
3,12,3640747.8,523.9,4.353
2,8,3668176.9,523.74,4.1736
3,10,3659727.47,522.53,4.3197
4,10,3659727.47,522.53,4.3197
3,11,3648740.1,520.97,4.2101
8,10,3641091.91,519.87,4.3023
4,12,3611484.25,519.69,4.302
8,9,3612973.58,515.86,4.2047
4,5,3600501.73,514.08,4.0334
11,10,3585022.02,511.87,4.1626
5,10,3596811.63,511.56,4.1248
7,8,3577127.88,510.74,4.0399
6,5,3567600.66,509.38,3.9693
7,10,3556976.33,507.86,4.1782
10,9,3544619.01,506.1,4.103
4,9,3537373.52,505.06,4.1918
6,8,3534637.6,502.72,3.9557
19,3,3520504.71,500.71,3.8262
4,8,3501762.87,499.98,3.9486
13,2,3770656.35,488.91,4.3514
12,10,3429782.96,487.8,3.9149
2,9,3404645.69,486.11,3.9156
18,3,3412418.81,485.34,3.7455
12,11,3411623.36,485.22,3.9042
12,8,3403444.83,484.06,3.8646
3,13,3247313.67,482.42,3.9734
4,13,3247313.67,482.42,3.9734
5,13,3247313.67,482.42,3.9734
12,7,3388482.31,481.93,3.8569
12,9,3388482.31,481.93,3.8569
2,10,3375087.17,481.89,3.8381
13,11,3341845,477.15,3.819
13,9,3328474.81,473.4,3.784
19,4,3321914.67,472.46,3.693
13,10,3300037.11,471.18,3.757
5,7,3264752.85,466.14,3.6242
15,7,3259921.64,463.65,3.642
5,11,3256697.58,463.19,3.6923
2,11,3250689.29,462.33,3.6979
6,11,3210380.86,458.38,3.6475
6,9,3216281.32,457.44,3.5878
6,10,3195064.87,456.19,3.6239
6,7,3202535.41,455.48,3.5402
3,4,3199679.72,455.08,3.5633
2,5,3151432.4,453.49,3.4525
20,2,3456880.08,449.82,5.0054
5,9,3145124.65,447.32,3.5377
5,12,3098237.67,445.83,3.524
15,5,3120175.94,443.77,3.4483
15,6,3120175.94,443.77,3.4483
3,9,3101443.11,442.82,3.4995
7,9,3099070.48,442.48,3.4459
5,6,3082894.8,440.17,3.3797
16,4,3077557.26,437.71,3.3908
16,5,3077557.26,437.71,3.3908
3,5,3035119.66,436.75,3.2813
21,6,3022741.53,428.25,3.4431
19,11,3008939.34,427.95,3.4373
20,11,3008939.34,427.95,3.4373
21,9,3008939.34,427.95,3.4373
21,10,3008939.34,427.95,3.4373
22,8,3008939.34,427.95,3.4373
22,9,3008939.34,427.95,3.4373
21,7,2972055.62,424.35,3.3992
21,8,2972055.62,424.35,3.3992
22,7,2972055.62,424.35,3.3992
21,2,2964341.76,423.25,3.3971
21,11,2964341.76,423.25,3.3971
22,10,2964341.76,423.25,3.3971
22,11,2964341.76,423.25,3.3971
6,4,2954585.99,421.85,3.116
9,8,2941430.59,418.35,3.343
19,8,2939934.13,416.52,3.3318
19,9,2939934.13,416.52,3.3318
20,4,2934309.51,415.72,3.3271
13,12,2884714.77,415.11,3.272
5,8,2884506.13,411.85,3.185
20,7,2903093.91,411.3,3.2844
20,8,2903093.91,411.3,3.2844
19,12,2855636.85,410.92,3.2847
20,12,2855636.85,410.92,3.2847
21,12,2855636.85,410.92,3.2847
22,12,2855636.85,410.92,3.2847
19,7,2876867.32,409.17,3.2591
21,3,2850303.16,406.96,3.2489
22,2,2850303.16,406.96,3.2489
