P:N1,P:N2,净利润,年化收益率%,夏普比率
5,19,10777410.71,202.69,2.0525
7,12,11452604.24,201.92,1.9629
32,14,10786386.69,199.07,2.0521
5,14,10823911.55,198.89,1.917
32,13,10721019.36,197.87,2.0404
5,17,10410043.89,195.79,1.9397
5,13,10736369.31,195.42,1.845
5,18,10390753.66,195.42,1.9658
5,15,10629460.06,195.32,1.96
15,16,10212322.46,194.35,1.941
32,16,10528035.98,194.31,2.0109
30,12,10280518.48,192.23,1.9586
25,12,10821139.79,190.79,1.8672
28,17,10124515.33,190.24,1.9071
26,15,10161914.63,190.01,1.8947
23,15,10107580.97,189.93,1.901
28,14,10101994.79,189.73,1.8933
25,17,10080419.96,189.42,1.8896
30,17,10236621.71,188.93,1.9617
13,12,10711417.96,188.85,1.8615
4,20,10033599.83,188.71,1.9137
32,17,10191944.32,188.1,1.9618
30,13,10058807.78,188.09,1.922
28,22,10101602.53,188.06,1.9644
25,15,10054919.12,188.01,1.8774
27,16,9987131.46,187.57,1.8649
30,16,10150454.4,187.34,1.9388
26,17,9969801.04,187.34,1.8664
26,16,9969576.54,187.33,1.861
28,15,9971832.48,187.28,1.8686
27,17,9963057.32,187.21,1.8671
29,17,9967695.1,187.2,1.8918
5,16,10181447.39,187.08,1.859
32,15,10115841.54,186.7,1.9293
27,15,9939636.34,186.68,1.8539
25,14,9983135.06,186.67,1.8621
6,20,10066971.71,186.41,1.9453
26,14,9966338.7,186.36,1.8541
23,13,9834245.34,186.14,1.8463
30,14,10049262.13,185.47,1.912
27,14,9916925.25,185.43,1.8459
26,12,9911006.11,185.32,1.864
25,16,9862581.04,185.32,1.8436
30,15,10018227.47,184.9,1.9121
28,16,9817151.65,184.63,1.8409
25,13,9846942.05,184.13,1.8535
28,20,9796644.62,184.08,1.9183
33,16,9963621.61,183.89,1.9107
8,17,9927061.2,183.82,1.8926
5,21,9905074.91,183.41,1.9125
34,20,9804913.67,183.34,1.9228
34,21,9804913.67,183.34,1.9228
28,18,9732534.61,182.79,1.8972
29,12,9759656.46,182.49,1.8393
30,18,9675705.35,181.81,1.9339
33,14,9845960.03,181.72,1.8826
4,12,10253379.02,180.78,1.7929
29,14,9619045.57,180.66,1.823
23,16,9607590.2,180.53,1.8123
24,13,9535767.34,180.49,1.7956
33,13,9642828.92,180.31,1.8353
28,19,9590163.2,180.2,1.8708
29,13,9633124.24,180.13,1.8244
28,13,9629721.36,180.06,1.7886
5,20,9571942.8,180.02,1.8533
31,14,9710614.28,179.22,1.866
25,20,9541340.49,179.2,1.8534
27,22,9619634.3,179.09,1.8551
4,22,9519311.61,179.03,1.7999
26,13,9560602.51,178.77,1.7653
4,21,9497683.15,178.63,1.7982
23,14,9505562.49,178.61,1.8122
29,15,9491982.51,178.52,1.8016
5,10,10242350.57,178.48,1.7894
28,21,9486188.68,178.25,1.8593
29,16,9465292.26,178.02,1.7916
36,15,9475617.03,177.96,1.8193
26,19,9430721.57,177.12,1.8285
27,13,9467032.74,177.02,1.7494
27,18,9424558.15,177,1.8296
27,19,9424558.15,177,1.8296
26,20,9419032.51,176.99,1.8285
33,17,9582624.15,176.86,1.8474
25,19,9410688.16,176.74,1.8271
6,16,9390745.49,176.61,1.7024
29,19,9390960.81,176.46,1.8609
33,15,9546715.53,176.2,1.8367
32,19,9538955.56,176.05,1.8891
5,11,10097878.63,175.96,1.7244
35,20,9398633.96,175.74,1.8405
35,21,9393961.63,175.65,1.8395
34,24,9453526.09,175.05,1.8631
7,18,9419960.03,174.43,1.8232
31,15,9426700.67,173.98,1.813
23,12,9841070.96,173.51,1.7762
23,11,9808851.1,171.59,1.7673
5,12,9631608,169.81,1.6469
8,10,9672234.16,169.2,1.6424
7,11,9666949.54,169.11,1.6192
23,10,9389589.19,164.26,1.7223
