P:N1,P:N2,净利润,年化收益率%
22,13,22612177.75,270.25
28,4,22694260.58,264.09
31,3,21718198.75,263
21,13,21259333.15,254.08
27,4,21571216.93,251.03
28,13,20597254.23,249.42
31,4,20424526.23,247.33
32,3,20339193.77,246.3
22,12,20431037.68,244.18
38,13,21023077.05,243.55
49,3,21004311.38,243.33
8,13,19991230.65,242.08
24,16,19986985.48,242.03
41,46,20874913.87,241.83
40,47,20853673.15,241.58
8,15,19987211.8,238.88
9,12,19665971.98,238.14
44,17,20527953.73,237.81
21,14,19851573.95,237.26
36,37,19525515.3,236.44
38,12,20393409.63,236.25
37,13,20272657.9,234.85
35,37,19370262.8,234.56
37,14,20190588.05,233.9
27,5,20033855.77,233.14
34,37,19236575.63,232.94
33,41,18724218.95,232.41
42,44,19993285.42,231.62
40,46,19978815.25,231.45
35,38,18646752,231.45
28,12,19014214.6,230.25
28,14,18983166.18,229.88
38,15,19829638.6,229.72
38,16,19793138.27,229.3
42,45,19779114.02,229.13
46,17,19774599.92,229.08
5,15,19151269.65,228.89
28,3,19654944.6,228.73
39,12,19721900.6,228.47
28,16,18832950.63,228.06
46,16,19668202.9,227.85
38,17,19646435.32,227.6
38,46,19832141.6,227.51
30,3,18759103.7,227.16
27,13,18758302.95,227.15
39,17,19589901.4,226.94
27,6,19469122.53,226.56
27,14,18673964.5,226.13
24,17,18667122.78,226.05
39,14,19499739.52,225.9
46,18,19485949.43,225.74
41,45,19481638.5,225.69
38,18,19474144.3,225.6
39,10,19473186.8,225.59
43,18,19397875.8,224.72
38,14,19392634.25,224.66
9,44,18953628.68,224.56
39,11,19365263.1,224.34
46,15,19325231.5,223.88
32,33,18879624.8,223.68
45,17,19304930.05,223.64
28,15,18464525.68,223.6
39,46,19298153.05,223.56
39,16,19291545.25,223.49
29,4,18439664.35,223.29
39,18,19204936.1,222.48
37,12,19188261.88,222.29
45,16,19186528.52,222.27
39,15,19147447.7,221.82
44,15,19126044.17,221.57
44,18,19070504.42,220.93
42,46,19050727,220.7
7,16,18442322.3,220.42
7,17,18431698.75,220.29
39,13,18963905.4,219.69
50,3,18962529.38,219.67
26,5,18826709.23,219.09
45,15,18910987.82,219.08
33,34,18482024.05,218.97
37,19,18447222.52,218.56
8,14,18258096.75,218.21
33,35,18257994.32,216.32
45,18,18639577.47,215.93
22,2,18899525.63,215.66
10,15,18579661.12,215.24
41,47,18521841.35,214.57
42,47,18515746.33,214.5
39,19,18506013.55,214.39
44,20,18483235.4,214.12
39,47,18447464.48,213.71
29,3,18363309.47,213.7
26,6,18356839.35,213.62
49,4,18360190.9,212.7
43,19,18349920.2,212.58
38,11,18340690.07,212.47
45,46,18293014.93,211.92
37,7,18265346.72,211.6
10,13,18534560.35,210.05
10,14,18416256.55,208.71
29,47,18313155.4,207.42
