P:N1,P:N2,净利润,年化收益率%
49,3,27774464.27,193.21
32,33,26771939.27,190.47
32,34,26085471.92,185.59
35,37,25409966.08,184.77
31,33,25584070.93,182.02
36,37,24857591.63,180.76
34,37,24779249.02,180.19
31,42,24437896.83,177.91
39,10,25549059.77,177.73
39,17,25472158.15,177.2
39,6,25124518,174.78
30,39,24514612.32,174.41
30,17,23745550.17,172.67
48,3,24699760.1,171.82
37,19,24025218.8,170.93
32,39,24025135.3,170.93
31,36,23933951.78,170.28
32,16,23415577.78,170.27
46,16,24441273.65,170.03
44,17,24398161.43,169.73
40,4,24360035.08,169.46
50,3,24330712.85,169.26
31,35,23748669.25,168.96
32,17,23223135.28,168.87
33,16,23188397.98,168.62
33,17,23182280.63,168.57
46,15,24210446.15,168.42
35,36,23129604.07,168.19
30,19,23125666.15,168.16
31,18,23109332.33,168.04
31,43,23076452.32,168
32,41,23058887.3,167.87
30,36,23589645.45,167.83
39,14,24082318.75,167.53
49,4,24066705.85,167.42
39,18,24037388.75,167.22
30,35,23348042.78,166.11
39,16,23875406,166.09
39,19,23868753.53,166.04
39,12,23837286.13,165.82
34,38,22778204.88,165.64
29,47,24349598.8,165.61
33,35,23271812.92,165.57
32,35,23268799.42,165.55
39,15,23730026.93,165.08
33,36,23193748.95,165.01
32,18,22675828.93,164.89
31,34,23166890.75,164.82
29,39,23154621.95,164.74
33,18,22652882.15,164.72
40,47,23656080.88,164.56
33,38,23110573.05,164.42
34,15,22606268.13,164.39
46,17,23588604.5,164.09
29,41,23024608.4,163.81
31,17,22526710.42,163.81
29,40,23011627.55,163.72
31,41,22461796.35,163.52
37,16,23478738.58,163.33
37,17,23465545.85,163.24
37,20,22941338.5,163.22
29,46,23972153.42,163.04
34,17,22403312.2,162.91
30,43,22371091.9,162.86
38,17,23388759.48,162.7
33,34,22853819.37,162.6
30,41,22843301.83,162.52
30,40,22842829.57,162.52
41,4,23350648.85,162.44
44,15,23338821.7,162.36
39,5,23284765.55,161.98
28,47,23491864.18,161.83
45,16,23252277,161.75
38,18,23217749.98,161.51
37,18,23198671.98,161.38
43,18,23155939.6,161.08
45,17,23113745.13,160.79
39,9,23105521.95,160.73
46,18,23096056,160.67
44,18,22962877.7,159.74
30,44,23158191.53,159.53
46,3,22922678.15,159.46
41,5,22916745.65,159.42
31,39,22375796.42,159.2
39,11,22871545.72,159.11
45,15,22836376.95,158.86
39,13,22813741.43,158.7
30,45,23225677.18,157.97
40,46,22693365,157.87
37,13,22590102.27,157.15
28,49,23087546.95,157.03
46,4,22503598.65,156.55
39,7,22501419.82,156.53
38,16,22481694.05,156.39
27,49,22976730.58,156.27
12,15,22390647.9,155.76
38,46,22530306.45,155.2
29,48,22734006.15,154.62
28,48,22726715.6,154.57
25,50,22394877.23,154.27
