P:N1,P:N2,净利润,年化收益率%
50,1,0,0
50,2,-241977.8,-19.47
50,3,-254553.38,-20.48
50,4,-1225648.33,-103.34
50,5,-1225648.33,-103.34
50,6,-1225648.33,-103.34
50,7,-1225648.33,-103.34
50,8,-1225648.33,-103.34
50,9,-956354.22,-80.63
50,10,-1298994.42,-109.52
50,11,-1298994.42,-109.52
50,12,-1298994.42,-109.52
50,13,-1298994.42,-109.52
50,14,-1298994.42,-109.52
50,15,-1298994.42,-109.52
50,16,-1298994.42,-109.52
50,17,-466466.3,-39.33
50,18,-753658.08,-65.28
50,19,-1787060.68,-164.86
50,20,-488670.37,-39.31
50,21,-254553.38,-20.48
50,22,-254553.38,-20.48
50,23,-488670.37,-39.31
50,24,-1787060.68,-164.86
50,25,-1787060.68,-164.86
50,26,-1787060.68,-164.86
50,27,-1787060.68,-164.86
50,28,-1688009.02,-155.73
50,29,-1688009.02,-155.73
50,30,-1040830.02,-96.02
50,31,-1040830.02,-96.02
50,32,-1040830.02,-96.02
50,33,-1040830.02,-96.02
50,34,-1040830.02,-96.02
50,35,-1040830.02,-96.02
50,36,-1040830.02,-96.02
50,37,-1040830.02,-96.02
50,38,-692382.47,-65
50,39,-1142109.03,-107.8
50,40,-103383.8,-10.52
50,41,0,0
50,42,0,0
50,43,0,0
50,44,0,0
50,45,0,0
50,46,0,0
50,47,0,0
50,48,0,0
50,49,0,0
50,50,0,0
49,1,0,0
49,2,-122598.82,-9.81
49,3,-822114.2,-69.31
49,4,246704.73,19.32
49,5,-1225648.33,-103.34
49,6,-1225648.33,-103.34
49,7,-1225648.33,-103.34
49,8,-1225648.33,-103.34
49,9,-1225648.33,-103.34
49,10,-1298994.42,-109.52
49,11,-1298994.42,-109.52
49,12,-1298994.42,-109.52
49,13,-1298994.42,-109.52
49,14,-1298994.42,-109.52
49,15,-1298994.42,-109.52
49,16,-1298994.42,-109.52
49,17,-466466.3,-39.33
49,18,-753658.08,-65.28
49,19,-1787060.68,-164.86
49,20,-404128.13,-32.51
49,21,-404128.13,-32.51
49,22,-488670.37,-39.31
49,23,-488670.37,-39.31
49,24,-1787060.68,-164.86
49,25,-1787060.68,-164.86
49,26,-1787060.68,-164.86
49,27,-1787060.68,-164.86
49,28,-1688009.02,-155.73
49,29,-1688009.02,-155.73
49,30,-1905497.22,-175.79
49,31,-1040830.02,-96.02
49,32,-1040830.02,-96.02
49,33,-1040830.02,-96.02
49,34,-1040830.02,-96.02
49,35,-1040830.02,-96.02
49,36,-1040830.02,-96.02
49,37,-1040830.02,-96.02
49,38,-726849.7,-68.23
49,39,-1142109.03,-107.8
49,40,-103383.8,-10.52
49,41,0,0
49,42,0,0
49,43,0,0
49,44,0,0
49,45,0,0
49,46,0,0
49,47,0,0
49,48,0,0
49,49,0,0
49,50,0,0
48,1,0,0
48,2,-2450018.5,-210.79
48,3,-1141999.7,-96.28
48,4,-1141999.7,-96.28
48,5,-1141999.7,-96.28
48,6,-1141999.7,-96.28
48,7,-1141999.7,-96.28
48,8,-1141999.7,-96.28
48,9,-1141999.7,-96.28
48,10,-1156782.3,-97.53
48,11,-1156782.3,-97.53
48,12,-1156782.3,-97.53
48,13,-1156782.3,-97.53
48,14,-1156782.3,-97.53
48,15,574804.82,45.53
48,16,432592.7,34.26
48,17,864440.25,69.54
48,18,977929.05,77.46
48,19,-55473.55,-4.39
48,20,-456154.12,-36.69
48,21,-404128.13,-32.51
48,22,-404128.13,-32.51
48,23,-488670.37,-39.31
48,24,-1787060.68,-164.86
48,25,-1787060.68,-164.86
48,26,-1787060.68,-164.86
48,27,-1787060.68,-164.86
48,28,-1816745.83,-167.6
48,29,-1816745.83,-167.6
48,30,-1040830.02,-96.02
48,31,-1040830.02,-96.02
48,32,-1040830.02,-96.02
48,33,-1040830.02,-96.02
48,34,-1040830.02,-96.02
48,35,-1040830.02,-96.02
48,36,-1040830.02,-96.02
48,37,-1040830.02,-96.02
48,38,-726849.7,-68.23
48,39,-1176576.25,-111.05
48,40,-103383.8,-10.52
48,41,0,0
48,42,0,0
48,43,0,0
48,44,0,0
48,45,0,0
48,46,0,0
48,47,0,0
48,48,0,0
48,49,0,0
48,50,0,0
47,1,0,0
47,2,-3011081.35,-259.06
47,3,-2092072.15,-176.73
47,4,-2343271.52,-197.96
47,5,-2264632.23,-191.31
47,6,-2092072.15,-176.73
47,7,-2092072.15,-176.73
47,8,-1617279.65,-136.63
47,9,-1617279.65,-136.63
47,10,-2106854.75,-177.98
47,11,-2106854.75,-177.98
47,12,-2106854.75,-177.98
47,13,-2106854.75,-177.98
47,14,-2358054.13,-199.2
47,15,-2358054.13,-199.2
47,16,-2500266.25,-211.22
47,17,-1667738.13,-140.89
47,18,-43586.3,-3.45
47,19,-735681,-58.27
47,20,-735681,-58.27
47,21,-1136361.57,-91.41
47,22,-1168877.82,-94.03
47,23,-1168877.82,-94.03
47,24,-2467268.13,-227.61
47,25,-1787060.68,-164.86
47,26,-1787060.68,-164.86
47,27,-1787060.68,-164.86
47,28,-1816745.83,-167.6
47,29,-1816745.83,-167.6
47,30,-1905497.22,-175.79
47,31,-1040830.02,-96.02
47,32,-1040830.02,-96.02
47,33,-1040830.02,-96.02
47,34,-1040830.02,-96.02
47,35,-1040830.02,-96.02
47,36,-1040830.02,-96.02
47,37,-1040830.02,-96.02
47,38,-726849.7,-68.23
47,39,-1176576.25,-111.05
47,40,-103383.8,-10.52
47,41,0,0
47,42,0,0
47,43,0,0
47,44,0,0
47,45,0,0
47,46,0,0
47,47,0,0
47,48,0,0
47,49,0,0
47,50,0,0
46,1,0,0
46,2,395582.7,30.98
46,3,-439124.33,-34.78
46,4,-439124.33,-34.78
46,5,-360485.02,-28.55
46,6,-2092072.15,-176.73
46,7,-2092072.15,-176.73
46,8,-1617279.65,-136.63
46,9,-1617279.65,-136.63
46,10,-2106854.75,-177.98
46,11,-2106854.75,-177.98
46,12,-453906.92,-35.95
46,13,-453906.92,-35.95
46,14,-453906.92,-35.95
46,15,-453906.92,-35.95
46,16,-596119.05,-47.21
46,17,236409.08,18.72
46,18,-43586.3,-3.45
46,19,-814320.3,-64.5
46,20,-735681,-58.27
46,21,-1136361.57,-91.41
46,22,-934760.82,-75.19
46,23,-2467268.13,-227.61
46,24,-2467268.13,-227.61
46,25,-1787060.68,-164.86
46,26,-1787060.68,-164.86
46,27,-1787060.68,-164.86
46,28,-1816745.83,-167.6
46,29,-1816745.83,-167.6
46,30,-1040830.02,-96.02
46,31,-1040830.02,-96.02
46,32,-1040830.02,-96.02
46,33,-1040830.02,-96.02
46,34,-1040830.02,-96.02
46,35,-1040830.02,-96.02
46,36,-1040830.02,-96.02
46,37,-1040830.02,-96.02
46,38,-726849.7,-68.23
46,39,-1176576.25,-111.05
46,40,-103383.8,-10.52
46,41,0,0
46,42,0,0
46,43,0,0
46,44,0,0
46,45,0,0
46,46,0,0
46,47,0,0
46,48,0,0
46,49,0,0
46,50,0,0
45,1,0,0
45,2,-275863.05,-21.6
45,3,-818216.33,-64.81
45,4,-818216.33,-64.81
45,5,-739577.02,-58.58
45,6,-2744027.65,-231.81
45,7,-2744027.65,-231.81
45,8,-2288725.4,-193.35
45,9,-2288725.4,-193.35
45,10,-2778300.5,-234.71
45,11,-2778300.5,-234.71
45,12,-852489.17,-67.52
45,13,-852489.17,-67.52
45,14,-852489.17,-67.52
45,15,-852489.17,-67.52
45,16,-162173.17,-12.84
45,17,-162173.17,-12.84
45,18,-442168.55,-35.02
45,19,-1212902.55,-96.07
45,20,-1134263.25,-89.84
45,21,-1539141.73,-123.81
45,22,-3138713.88,-289.56
45,23,-3138713.88,-289.56
45,24,-3138713.88,-289.56
45,25,-2458506.42,-226.81
45,26,-2458506.42,-226.81
45,27,-2458506.42,-226.81
45,28,-2478296.53,-228.63
45,29,-2488191.58,-229.55
45,30,-1712275.77,-157.96
45,31,-1712275.77,-157.96
45,32,-1712275.77,-157.96
45,33,-1712275.77,-157.96
45,34,-1712275.77,-157.96
45,35,-1712275.77,-157.96
45,36,-1712275.77,-157.96
45,37,-1040830.02,-96.02
45,38,-726849.7,-68.23
45,39,-1176576.25,-111.05
45,40,-103383.8,-10.52
45,41,0,0
45,42,0,0
45,43,0,0
45,44,0,0
45,45,0,0
45,46,0,0
45,47,0,0
45,48,0,0
45,49,0,0
45,50,0,0
44,1,0,0
44,2,-3457332.35,-297.46
44,3,-396160.93,-31.38
44,4,-396160.93,-31.38
44,5,221289.93,17.53
44,6,-2321972.25,-196.16
44,7,-2321972.25,-196.16
44,8,-1866670,-157.69
44,9,-1866670,-157.69
44,10,-2566140.1,-216.78
44,11,-2566140.1,-216.78
44,12,-640328.77,-50.72
44,13,-640328.77,-50.72
44,14,-640328.77,-50.72
44,15,-640328.77,-50.72
44,16,-162173.17,-12.84
