P:N1,P:N2,净利润,年化收益率%
50,1,0,0
50,2,4131046.98,291.66
50,3,3485359.25,246.08
50,4,4712469.65,340.28
50,5,4712469.65,340.28
50,6,4913078.62,354.76
50,7,4454620.95,321.66
50,8,4314946.88,311.57
50,9,4314946.88,311.57
50,10,4314946.88,311.57
50,11,4314946.88,311.57
50,12,4314946.88,311.57
50,13,3630698.72,262.16
50,14,3973865.97,286.94
50,15,4459971.5,322.04
50,16,4715750.5,340.51
50,17,4518799.7,326.29
50,18,5045607.8,364.33
50,19,5179513.8,374
50,20,5179513.8,374
50,21,5179513.8,374
50,22,4791862.6,346.01
50,23,4389218.9,316.93
50,24,4242884.8,306.37
50,25,4242884.8,306.37
50,26,4242884.8,306.37
50,27,4242884.8,306.37
50,28,4242884.8,306.37
50,29,4242884.8,306.37
50,30,4456372.5,314.63
50,31,4456372.5,314.63
50,32,0,0
50,33,0,0
50,34,0,0
50,35,0,0
50,36,0,0
50,37,0,0
50,38,0,0
50,39,0,0
50,40,0,0
50,41,0,0
50,42,0,0
50,43,0,0
50,44,0,0
50,45,0,0
50,46,0,0
50,47,0,0
50,48,0,0
50,49,0,0
50,50,0,0
49,1,0,0
49,2,3418812.88,241.38
49,3,3377305.25,238.45
49,4,3377305.25,238.45
49,5,4825907.35,340.72
49,6,4753974.98,335.64
49,7,4568058.65,322.52
49,8,4428384.58,312.66
49,9,4428384.58,312.66
49,10,4428384.58,312.66
49,11,4428384.58,312.66
49,12,4428384.58,312.66
49,13,3744136.42,264.35
49,14,4264864.17,301.11
49,15,4573409.2,322.9
49,16,4829188.2,340.95
49,17,4632237.4,327.05
49,18,5159045.5,364.24
49,19,5292951.5,373.7
49,20,5292951.5,373.7
49,21,5292951.5,373.7
49,22,4905700.5,346.36
49,23,4503457,317.96
49,24,4348318.5,307
49,25,4348318.5,307
49,26,4348318.5,307
49,27,4348318.5,307
49,28,4348318.5,307
49,29,4348318.5,307
49,30,4456372.5,314.63
49,31,4456372.5,314.63
49,32,3718391.67,274.74
49,33,0,0
49,34,0,0
49,35,0,0
49,36,0,0
49,37,0,0
49,38,0,0
49,39,0,0
49,40,0,0
49,41,0,0
49,42,0,0
49,43,0,0
49,44,0,0
49,45,0,0
49,46,0,0
49,47,0,0
49,48,0,0
49,49,0,0
49,50,0,0
48,1,0,0
48,2,3414982.45,241.11
48,3,2771848.3,195.7
48,4,2771848.3,195.7
48,5,4639028.48,327.53
48,6,3097383.45,218.68
48,7,4381179.78,309.32
48,8,5003004,353.23
48,9,4241505.7,299.46
48,10,4241505.7,299.46
48,11,4241505.7,299.46
48,12,4241505.7,299.46
48,13,3557257.55,251.15
48,14,4077985.3,287.92
48,15,4386530.33,309.7
48,16,4642309.33,327.76
48,17,4445358.53,313.85
48,18,4972166.63,351.05
48,19,5210020.63,367.84
48,20,5210020.63,367.84
48,21,5210020.63,367.84
48,22,4905700.5,346.36
48,23,4503457,317.96
48,24,4348318.5,307
48,25,4348318.5,307
48,26,4348318.5,307
48,27,4348318.5,307
48,28,4348318.5,307
48,29,4348318.5,307
48,30,4456372.5,314.63
48,31,4456372.5,314.63
48,32,3718391.67,274.74
48,33,0,0
48,34,0,0
48,35,0,0
48,36,0,0
48,37,0,0
48,38,0,0
48,39,0,0
