P:N1,P:N2,净利润,年化收益率%
22,13,22247681.95,319.51
22,2,23178987.3,317.83
21,12,21407943.75,307.45
22,12,21031727.53,302.05
22,11,20175874.7,289.76
21,13,20075349.27,288.31
28,4,20332648.08,284.32
27,4,19863834.68,277.77
28,3,19780377.88,276.6
21,14,18736834.65,269.09
31,3,18391400.6,267.62
8,15,18618277.43,267.39
44,15,18939795.82,263.65
31,4,18062913.73,262.84
9,12,18038703.88,262.49
26,4,18679527.03,261.21
24,16,17883627.93,260.23
22,14,17587233.38,255.92
21,11,17750314.15,254.92
44,17,18129812.13,252.38
22,15,17309642.13,251.88
38,12,18090872.13,251.84
38,13,18066550.35,251.5
27,7,17898538.85,250.29
50,3,17961221.58,250.03
44,16,17935372.6,249.67
26,5,17825375.63,249.26
32,3,17012395.63,247.55
8,16,17222261.35,247.34
27,5,17672243.27,247.12
39,12,17706803.98,246.49
40,47,17619957.25,245.28
26,8,16791764.45,244.34
26,6,17469784.4,244.29
46,17,17464628.27,243.12
37,12,17450698.17,242.92
41,46,17432183.4,242.67
25,33,17380713.88,241.95
46,16,17358231.25,241.64
31,7,16603324.75,241.6
23,13,16589147.1,241.39
9,44,16949449.27,241.31
27,6,17219437.5,240.79
24,17,16546556.63,240.77
39,10,17268185.18,240.38
37,13,17265456.55,240.35
7,16,16724884.7,240.2
37,14,17234061.35,239.91
23,12,16441916.08,239.25
46,18,17175977.77,239.1
39,11,17160261.48,238.88
30,3,16397491.2,238.6
32,33,16741159.85,238.34
39,13,17044810.05,237.27
28,13,16289095.8,237.03
45,17,17020845.45,236.94
40,11,17015358.52,236.86
46,15,17015259.85,236.86
7,15,16459223.95,236.38
49,3,16978505.8,236.35
43,18,16973120.9,236.28
9,46,16589030.32,236.18
8,13,16193370.2,235.63
36,37,16191232,235.6
45,16,16902443.93,235.29
18,13,16337056.53,234.63
9,45,16473854.67,234.54
42,44,16839694.42,234.42
39,17,16836455.65,234.37
10,14,17206752.18,234.32
26,3,16754033.12,234.28
29,4,16078051.85,233.96
39,14,16781376.22,233.61
26,7,16675088.85,233.18
10,15,16687827.15,232.31
38,46,16837665.28,232.1
44,18,16672362.82,232.09
37,7,16632136.13,231.53
45,15,16626903.22,231.46
38,15,16608092.35,231.2
5,15,16096421.57,231.17
42,45,16593209.43,230.99
9,15,16077524.77,230.9
38,16,16571592.02,230.69
29,3,16488538.1,230.57
39,16,16538099.5,230.22
40,46,16536084.78,230.19
27,3,16395613.88,229.27
39,18,16451490.35,229.02
9,48,16070679.9,228.8
37,9,16068062.85,228.76
39,15,16429084.4,228.7
38,17,16424889.07,228.65
45,18,16355492.87,227.68
41,45,16328047.5,227.3
38,18,16183332.7,225.28
26,33,16135068.13,224.61
39,9,16126397.45,224.49
44,20,16085093.8,223.91
10,13,16391410.5,223.22
