P:N1,P:N2,净利润,年化收益率%
50,1,0,0
50,2,1490775,127.59
50,3,1490775,127.59
50,4,4210163,360.35
50,5,4210163,360.35
50,6,4210163,360.35
50,7,4210163,360.35
50,8,4210163,360.35
50,9,4210163,360.35
50,10,4210163,360.35
50,11,4210163,360.35
50,12,4210163,360.35
50,13,4210163,360.35
50,14,4210163,360.35
50,15,1490775,127.59
50,16,1490775,127.59
50,17,1490775,127.59
50,18,1490775,127.59
50,19,1490775,127.59
50,20,1490775,127.59
50,21,1490775,127.59
50,22,1490775,127.59
50,23,1490775,127.59
50,24,1490775,127.59
50,25,1490775,127.59
50,26,1490775,127.59
50,27,1490775,127.59
50,28,1490775,127.59
50,29,1490775,127.59
50,30,1490775,127.59
50,31,1490775,127.59
50,32,1490775,127.59
50,33,627177.6,57.89
50,34,0,0
50,35,0,0
50,36,0,0
50,37,0,0
50,38,0,0
50,39,0,0
50,40,0,0
50,41,0,0
50,42,0,0
50,43,0,0
50,44,0,0
50,45,0,0
50,46,0,0
50,47,0,0
50,48,0,0
50,49,0,0
50,50,0,0
49,1,0,0
49,2,1490775,127.59
49,3,1490775,127.59
49,4,1490775,127.59
49,5,4210163,360.35
49,6,4210163,360.35
49,7,4210163,360.35
49,8,4210163,360.35
49,9,4210163,360.35
49,10,4210163,360.35
49,11,4210163,360.35
49,12,4210163,360.35
49,13,4210163,360.35
49,14,4210163,360.35
49,15,1490775,127.59
49,16,1490775,127.59
49,17,1490775,127.59
49,18,1490775,127.59
49,19,1490775,127.59
49,20,1490775,127.59
49,21,1490775,127.59
49,22,1490775,127.59
49,23,1490775,127.59
49,24,1490775,127.59
49,25,1490775,127.59
49,26,1490775,127.59
49,27,1490775,127.59
49,28,1490775,127.59
49,29,1490775,127.59
49,30,1490775,127.59
49,31,1490775,127.59
49,32,1490775,127.59
49,33,627177.6,57.89
49,34,0,0
49,35,0,0
49,36,0,0
49,37,0,0
49,38,0,0
49,39,0,0
49,40,0,0
49,41,0,0
49,42,0,0
49,43,0,0
49,44,0,0
49,45,0,0
49,46,0,0
49,47,0,0
49,48,0,0
49,49,0,0
49,50,0,0
48,1,0,0
48,2,4510032.83,386.01
48,3,4374098.63,374.38
48,4,4374098.63,374.38
48,5,4374098.63,374.38
48,6,4374098.63,374.38
48,7,4374098.63,374.38
48,8,4374098.63,374.38
48,9,4374098.63,374.38
48,10,4374098.63,374.38
48,11,4374098.63,374.38
48,12,4374098.63,374.38
48,13,4374098.63,374.38
48,14,4210163,360.35
48,15,1490775,127.59
48,16,1490775,127.59
48,17,1490775,127.59
48,18,1490775,127.59
48,19,1490775,127.59
48,20,1490775,127.59
48,21,1490775,127.59
48,22,1490775,127.59
48,23,1490775,127.59
48,24,1490775,127.59
48,25,1490775,127.59
48,26,1490775,127.59
48,27,1490775,127.59
48,28,1490775,127.59
48,29,1490775,127.59
48,30,1490775,127.59
48,31,1490775,127.59
48,32,1490775,127.59
48,33,627177.6,57.89
48,34,0,0
48,35,0,0
48,36,0,0
48,37,0,0
48,38,0,0
48,39,0,0
48,40,0,0
48,41,0,0
48,42,0,0
48,43,0,0
48,44,0,0
48,45,0,0
48,46,0,0
48,47,0,0
48,48,0,0
48,49,0,0
48,50,0,0
47,1,0,0
47,2,4257849.08,371.18
47,3,4257849.08,371.18
47,4,4257849.08,371.18
47,5,4257849.08,371.18
47,6,4257849.08,371.18
47,7,4257849.08,371.18
47,8,4257849.08,371.18
47,9,4257849.08,371.18
47,10,4257849.08,371.18
47,11,4257849.08,371.18
47,12,4257849.08,371.18
47,13,4257849.08,371.18
47,14,4093913.45,356.88
47,15,1374525.45,119.82
47,16,1374525.45,119.82
47,17,1374525.45,119.82
47,18,1374525.45,119.82
47,19,1374525.45,119.82
47,20,1374525.45,119.82
47,21,1374525.45,119.82
47,22,1374525.45,119.82
47,23,1374525.45,119.82
47,24,1374525.45,119.82
47,25,1374525.45,119.82
47,26,1374525.45,119.82
47,27,1374525.45,119.82
47,28,1374525.45,119.82
47,29,1374525.45,119.82
47,30,1374525.45,119.82
47,31,1306991.7,113.94
47,32,1490775,127.59
47,33,627177.6,57.89
47,34,0,0
47,35,0,0
47,36,0,0
47,37,0,0
47,38,0,0
47,39,0,0
47,40,0,0
47,41,0,0
47,42,0,0
47,43,0,0
47,44,0,0
47,45,0,0
47,46,0,0
47,47,0,0
47,48,0,0
47,49,0,0
47,50,0,0
46,1,0,0
46,2,4203822.08,366.47
46,3,1692868.43,158.92
46,4,4203822.08,366.47
46,5,3732717.83,319.48
46,6,3732717.83,319.48
46,7,3732717.83,319.48
46,8,4203822.08,366.47
46,9,4203822.08,366.47
46,10,4203822.08,366.47
46,11,1786321.68,167.69
46,12,1786321.68,167.69
46,13,1786321.68,167.69
46,14,4039886.45,352.18
46,15,1320498.45,115.11
46,16,1320498.45,115.11
46,17,1320498.45,115.11
46,18,1320498.45,115.11
46,19,1320498.45,115.11
46,20,1320498.45,115.11
46,21,1320498.45,115.11
46,22,1320498.45,115.11
46,23,1320498.45,115.11
46,24,1320498.45,115.11
46,25,1320498.45,115.11
46,26,1320498.45,115.11
46,27,1320498.45,115.11
46,28,1320498.45,115.11
46,29,1320498.45,115.11
46,30,1320498.45,115.11
46,31,1306991.7,113.94
46,32,1490775,127.59
46,33,627177.6,57.89
46,34,0,0
46,35,0,0
46,36,0,0
46,37,0,0
46,38,0,0
46,39,0,0
46,40,0,0
46,41,0,0
46,42,0,0
46,43,0,0
46,44,0,0
46,45,0,0
46,46,0,0
46,47,0,0
46,48,0,0
46,49,0,0
46,50,0,0
45,1,0,0
45,2,4203822.08,366.47
45,3,1692868.43,158.92
45,4,3732717.83,319.48
45,5,3732717.83,319.48
45,6,3732717.83,319.48
45,7,3732717.83,319.48
45,8,3732717.83,319.48
45,9,3522941.33,301.53
45,10,4140345.35,354.37
45,11,2000245.85,188.56
45,12,2000245.85,188.56
45,13,1786321.68,167.69
45,14,4039886.45,352.18
45,15,1320498.45,115.11
45,16,1320498.45,115.11
45,17,1320498.45,115.11
45,18,1320498.45,115.11
45,19,1320498.45,115.11
45,20,1320498.45,115.11
45,21,1320498.45,115.11
45,22,1320498.45,115.11
45,23,1320498.45,115.11
45,24,1320498.45,115.11
45,25,1320498.45,115.11
45,26,1320498.45,115.11
45,27,1320498.45,115.11
45,28,1320498.45,115.11
45,29,1320498.45,115.11
45,30,1320498.45,115.11
45,31,1306991.7,113.94
45,32,1490775,127.59
45,33,627177.6,57.89
45,34,0,0
45,35,0,0
45,36,0,0
45,37,0,0
45,38,0,0
45,39,0,0
45,40,0,0
45,41,0,0
45,42,0,0
45,43,0,0
45,44,0,0
45,45,0,0
45,46,0,0
45,47,0,0
45,48,0,0
45,49,0,0
45,50,0,0
44,1,0,0
44,2,2072091.08,194.89
44,3,1692868.43,158.92
44,4,1692868.43,158.92
44,5,3732717.83,319.48
44,6,3732717.83,319.48
44,7,3732717.83,319.48
44,8,3732717.83,319.48
44,9,3522941.33,301.53
44,10,1731526.8,165.59
44,11,1830299.68,171.82
44,12,2000245.85,188.56
44,13,1786321.68,167.69
44,14,1622386.05,152.3
44,15,1320498.45,115.11
44,16,1320498.45,115.11
44,17,1320498.45,115.11
44,18,1320498.45,115.11
44,19,1320498.45,115.11
44,20,1320498.45,115.11
44,21,1320498.45,115.11
44,22,1320498.45,115.11
44,23,1320498.45,115.11
44,24,1320498.45,115.11
44,25,1320498.45,115.11
44,26,1320498.45,115.11
44,27,1320498.45,115.11
44,28,1320498.45,115.11
44,29,1320498.45,115.11
44,30,1320498.45,115.11
44,31,1306991.7,113.94
44,32,1490775,127.59
44,33,627177.6,57.89
44,34,0,0
44,35,0,0
44,36,0,0
44,37,0,0
44,38,0,0
44,39,0,0
44,40,0,0
44,41,0,0
44,42,0,0
44,43,0,0
44,44,0,0
