P:m,P:l,净利润,年化收益率%
9,23,9690518.68,76.6
9,47,9020888.2,76.6
8,47,9243763.02,76.49
9,27,9516408.49,76.47
16,6,11646736.93,76.29
13,18,11416199.84,76.26
4,9,8496195.64,76.13
9,30,9199114.66,76.12
7,40,9193447.34,76.07
21,14,11330290.15,75.99
7,47,9178666.15,75.95
7,48,9178666.15,75.95
7,49,9178666.15,75.95
10,24,9595410.69,75.85
7,50,9440092.32,75.85
22,9,11261048.68,75.82
22,10,11261048.68,75.82
22,11,11261048.68,75.82
6,34,9395342.41,75.81
8,43,9155259.68,75.75
5,27,9582010.46,75.74
11,6,11648580.97,75.72
8,42,9150617.36,75.72
10,44,9005174.99,75.72
9,31,9127718.94,75.53
11,7,11614593.71,75.5
7,12,9544643.36,75.45
24,19,11159907.91,75.44
21,16,11237579.73,75.36
9,22,9526777.6,75.3
21,10,11225931.66,75.29
21,11,11225931.66,75.29
8,33,9091569.12,75.23
7,19,9516058.72,75.22
11,18,11208421.28,75.17
12,15,11326991.65,75.07
9,34,9073087.99,75.07
24,23,11068205.31,74.82
23,15,11101992.61,74.75
8,44,9026398.2,74.69
21,12,11106368.8,74.48
7,39,8980852.89,74.31
5,34,9167306.37,74.27
13,14,11194509.28,74.19
13,16,11085566.24,74.05
7,23,9358584.77,73.97
5,28,9355676.07,73.95
22,17,10980201.82,73.93
8,37,8897118.16,73.62
13,17,11020330.96,73.61
10,25,9150400.17,73.52
8,32,8879978.71,73.48
4,19,8473416.48,73.38
10,42,8719787.89,73.32
5,7,9263361.1,73.22
9,37,8612482.57,73.13
10,5,9752762.62,72.94
4,16,8422434.67,72.93
5,8,9225287.56,72.92
10,43,8671095.79,72.91
20,6,9748775.45,72.83
12,16,10974558.92,72.73
10,20,9388747.77,72.73
7,33,8779511.74,72.65
4,14,8096660.26,72.55
25,15,10687523.86,72.54
8,16,9433380.73,72.5
22,7,10765859.13,72.49
10,21,9356369.35,72.48
9,35,8746049.69,72.37
10,4,9644278.77,72.13
10,28,8712210.98,72.09
25,19,10618651.47,72.07
25,20,10618651.47,72.07
9,50,8706946.54,72.05
8,36,8683301.24,71.85
5,29,9088276.39,71.84
7,27,9078136.56,71.76
24,22,10608063.79,71.71
25,18,10554470.4,71.64
22,20,10631792.72,71.59
4,17,8260540.56,71.53
4,8,7979934.35,71.51
23,14,10615372.39,71.47
25,14,10523305.84,71.42
21,15,10647491.59,71.41
22,15,10605288.22,71.41
5,31,8808952.54,71.37
4,5,8230075.81,71.27
9,48,8375140.98,71.12
9,49,8375140.98,71.12
5,35,8775760.53,71.1
5,36,8775760.53,71.1
8,35,8574860.08,70.95
8,15,9213137.51,70.81
9,2,8183327.23,70.74
4,15,8169680.08,70.74
25,16,10409011.75,70.65
21,19,10533654.76,70.64
23,19,10455870.24,70.4
9,36,8286145.28,70.36
7,37,8481866.59,70.18
10,40,8346821.97,70.18
4,18,8087977.92,70.04
22,19,10396143.62,70
22,21,10396025.56,70
9,25,8852307.24,69.97
21,17,10423015.56,69.9
5,30,8626445.29,69.89
23,20,10366766.37,69.8
22,18,10366638.38,69.8
21,18,10405900.92,69.79
22,6,10339020.41,69.61
23,16,10335688.93,69.59
7,34,8388109.44,69.41
23,18,10306040.16,69.39
9,38,8168381.67,69.36
10,45,8228112.05,69.18
9,24,8741389.71,69.1
23,17,10243509.61,68.97
5,6,8712908.03,68.87
11,23,9860446.81,68.86
10,26,8567247.5,68.84
22,8,10183806.79,68.57
7,38,8266828.96,68.4
10,41,8123973.79,68.31
21,20,10163831.15,68.16
25,22,10042262.01,68.16
10,6,9086801.33,67.96
8,34,8212742.76,67.96
15,3,7551036.99,67.93
8,31,8198616.48,67.84
25,13,9992468.46,67.82
7,24,8571030.11,67.75
23,21,10059152.68,67.73
8,17,8810494.19,67.72
7,28,8401658,67.51
26,12,9814089.05,67.42
9,40,7907009.07,67.14
24,11,9923587.52,67.08
13,19,10001142.83,66.81
26,13,9709029.16,66.7
19,7,9114400.53,66.49
9,1,7151291.01,66.4
11,20,9853993.89,66.35
10,23,8377208.88,66.22
11,19,9822883.06,66.14
9,39,7786106.9,66.11
7,8,8345261.76,65.96
4,7,7346462.92,65.83
4,20,7598188.5,65.8
10,46,7824467.06,65.79
26,14,9563048.82,65.7
7,29,8165573.61,65.61
26,15,9537178.36,65.52
25,21,9642491.32,65.45
10,39,7782991.26,65.44
21,9,9754554.2,65.42
24,12,9669228.82,65.36
26,19,9513434.89,65.36
12,17,9741695.24,65.33
11,25,9346175.99,65.27
25,24,9589830.35,65.09
10,22,8234889.32,65.09
26,18,9469243.68,65.05
23,22,9659332.75,65.04
11,5,10003303.32,65.02
10,29,7856793.34,65.01
24,13,9610151.56,64.97
7,32,8074203.04,64.88
10,31,7836253.87,64.84
23,11,9625322.84,64.81
23,12,9625322.84,64.81
22,5,9599730.76,64.64
21,8,9618939.27,64.51
26,22,9389978.09,64.51
4,21,7444141.82,64.46
26,16,9361013.8,64.31
26,17,9361013.8,64.31
7,25,8117971.37,64.17
27,11,9328823.29,64.09
27,12,9328823.29,64.09
10,34,7595983.48,63.87
25,23,9384056.76,63.69
24,8,9418944.81,63.67
24,9,9418944.81,63.67
10,32,7690509.53,63.63
17,4,9637631.77,63.62
27,13,9216409.27,63.32
11,24,9053223.38,63.22
7,31,7868140.73,63.22
12,19,9455465.77,63.16
6,3,7285748.42,63.14
12,4,9783171.82,63.11
10,30,7622873.84,63.07
18,6,9472177.24,63.02
11,21,9166652.48,62.97
23,13,9342601.64,62.91
24,14,9298693.81,62.86
10,47,7462083.76,62.74
7,30,7803385.93,62.7
10,48,7416188.95,62.36
10,50,7414286.87,62.34
27,14,9070878.7,62.32
27,19,9060713.62,62.25
26,20,9060649.64,62.25
26,21,9060649.64,62.25
10,35,7396460.06,62.19
7,35,7500056.72,62.06
25,17,9113336.85,61.85
27,18,8992500.97,61.78
11,27,8582601.65,61.72
12,18,9193854.36,61.66
10,2,7090338.42,61.65
7,26,7795850.38,61.62
8,28,7664716.79,61.59
7,4,7133597.72,61.52
11,32,8325393.45,61.44
5,4,7302358.64,61.4
27,8,8934521.89,61.38
27,9,8934521.89,61.38
4,22,7082976.32,61.33
4,23,7082976.32,61.33
4,24,7082976.32,61.33
7,36,7400619.77,61.24
27,22,8912904.21,61.23
26,10,8910633.21,61.22
26,11,8910633.21,61.22
27,23,8897268.48,61.12
27,21,8895885.71,61.11
11,46,8276024.93,61.08
10,33,7260159.42,61.04
27,17,8853056.54,60.82
8,18,7903662.98,60.75
13,24,8444860.6,60.73
10,38,7214064.69,60.66
10,49,7205348.13,60.58
12,21,8813175.09,60.55
18,7,9087758.69,60.47
8,26,7637412.31,60.37
27,16,8785884.41,60.36
24,10,8925813.96,60.34
27,15,8778759.84,60.31
13,20,8771378.65,60.26
8,20,7617430.32,60.21
21,7,8910271.16,59.76
26,23,8626786.95,59.27
26,24,8626786.95,59.27
11,43,8016377.92,59.16
11,47,8003028.07,59.06
4,25,6812538.26,58.99
25,10,8682484.47,58.93
27,20,8571235.23,58.88
10,1,6326393.42,58.87
8,29,7322220.53,58.83
27,10,8475565.81,58.23
12,26,8097571.21,58.23
11,22,8473967.18,58.22
23,9,8597277.07,57.89
26,25,8418481.69,57.83
11,35,7820363.86,57.71
27,26,8394909.49,57.67
11,49,7797125.1,57.54
11,45,7796874.83,57.54
15,16,8602092.45,57.46
27,25,8362149.96,57.45
13,21,8345629.19,57.33
28,11,8318400.02,57.15
28,12,8318400.02,57.15
29,11,8309013.52,57.08
29,12,8309013.52,57.08
12,27,7933183.4,57.05
25,11,8395201.11,56.98
25,12,8395201.11,56.98
11,36,7721230.75,56.98
10,36,6756782.08,56.81
23,10,8417386.81,56.68
14,3,8749488.82,56.65
28,13,8229607.59,56.54
27,24,8228232.91,56.53
11,28,7846585.59,56.43
11,29,7846585.59,56.43
29,13,8207934.24,56.39
8,23,7120533.88,56.28
29,3,7079972.15,56.28
11,31,7615987.13,56.21
11,48,7613647.03,56.19
12,46,7572435.13,55.88
11,26,7769134.78,55.87
8,27,6941720.69,55.78
12,47,7555419.81,55.76
12,28,7553586.67,55.75
28,17,8089369.46,55.57
25,7,8158278.11,55.37
25,8,8158278.11,55.37
25,9,8158278.11,55.37
12,24,7918856.13,55.3
13,23,7894288.08,55.13
8,30,6857352.28,55.1
13,2,5854680.09,55.04
11,33,7429156.11,54.83
28,15,7967184.35,54.73
28,26,7956034.79,54.66
29,16,7925434.8,54.45
11,44,7372009.49,54.41
28,16,7915717.79,54.38
12,34,7355440.91,54.28
12,25,7545603.96,54.26
8,19,6865108.14,54.26
8,22,6832296.79,54.01
10,37,6410031.6,53.9
28,14,7808293.54,53.64
8,24,6779999.44,53.59
29,15,7794062.73,53.55
11,39,7253485.91,53.53
11,40,7253485.91,53.53
29,14,7789018.99,53.51
11,38,7248667.29,53.5
8,21,6763636.79,53.46
28,27,7775014.83,53.41
11,37,7221913.99,53.3
4,28,6153834.4,53.29
13,26,7395872.37,53.19
11,50,7205814.59,53.18
28,25,7738737.76,53.17
5,3,6315773.96,53.1
14,16,7942513.36,53.06
11,41,7169416.15,52.91
12,23,7560393.02,52.8
13,22,7557953.92,52.78
4,27,6088322.74,52.72
12,20,7645154.53,52.52
12,22,7636684.11,52.46
12,45,7096228.03,52.37
29,4,6582227,52.33
12,44,7078190.26,52.24
11,30,7071542.38,52.19
12,48,7071518.59,52.19
4,26,6025519.78,52.18
29,9,7562619.52,51.96
29,10,7562619.52,51.96
29,28,7545649.93,51.84
13,25,7196878.5,51.76
28,10,7523982.02,51.69
11,34,6992327.16,51.6
16,3,5717441.87,51.44
11,42,6966302.43,51.41
14,15,7723014.03,51.39
12,49,6960313.83,51.37
28,24,7472879.06,51.34
12,42,6955004.63,51.33
28,20,7469811.48,51.32
28,21,7469811.48,51.32
28,18,7464071.86,51.28
8,2,6126393.83,51.25
15,18,7650895.9,51.11
12,35,6922650.02,51.09
13,44,6908290.65,50.98
30,7,7395566.27,50.81
7,3,5834690.7,50.75
12,36,6872585.33,50.72
33,2,5923155.88,50.66
8,25,6398940.94,50.58
30,11,7343331.38,50.45
30,12,7343331.38,50.45
28,7,7329881.46,50.36
12,50,6805688.9,50.23
28,22,7310511.88,50.22
29,27,7293706.11,50.11
34,3,7293645.47,50.11
6,2,5767045.32,49.98
28,23,7255274.93,49.84
29,23,7203136.06,49.49
4,6,5522446.65,49.49
14,18,7373865.67,49.26
14,17,7371606.61,49.24
11,4,7536672.81,48.99
18,3,7359492.77,48.97
29,17,7109712.01,48.84
13,33,6615265.19,48.82
15,17,7283554.86,48.65
32,2,5639969.9,48.59
29,7,7068357.16,48.56
28,19,7067600.22,48.55
31,3,5930992.63,48.39
29,24,7041815.94,48.38
29,25,7041815.94,48.38
12,37,6530218.83,48.19
30,13,6977577.41,47.94
11,3,7339871.71,47.71
28,8,6940473.03,47.68
31,12,6934615.32,47.64
29,21,6934197.49,47.64
29,22,6934197.49,47.64
18,4,7147111.52,47.55
29,19,6917178.98,47.52
29,20,6917178.98,47.52
30,14,6903715.5,47.43
12,32,6422332.66,47.4
12,41,6414691.38,47.34
12,43,6414506.76,47.34
13,27,6389531.46,47.15
4,44,5420134.51,46.94
4,45,5420134.51,46.94
4,46,5420134.51,46.94
4,47,5420134.51,46.94
4,48,5420134.51,46.94
16,2,4999838.39,46.85
13,32,6335778.13,46.76
21,6,5989755.11,46.72
4,50,5389315.23,46.67
16,17,6747623.58,46.36
14,19,6937440.57,46.34
12,30,6248399.43,46.11
13,34,6243472.26,46.08
30,8,6691642.63,45.97
13,46,6224540.72,45.94
30,5,6680411.79,45.89
15,19,6675424.56,45.86
26,9,6673472.62,45.85
13,48,6187457.64,45.66
17,5,6912369.45,45.63
30,9,6628157.78,45.54
30,10,6628157.78,45.54
24,6,5517597.93,45.52
28,5,5742615.34,45.51
30,19,6619461.68,45.48
4,30,5245095.03,45.42
21,5,5814655.95,45.35
4,42,5234559.46,45.33
4,43,5234559.46,45.33
28,9,6542246.57,44.95
13,3,4959824.31,44.8
13,28,6063153.02,44.75
8,1,5339396.95,44.67
29,26,6468810.52,44.44
13,49,6022312.15,44.44
7,6,5145901.81,44.38
18,5,6668829.06,44.37
12,40,6004628.84,44.31
4,29,5110271.26,44.25
28,6,5294285.37,44.2
12,31,5966906.95,44.04
29,8,6398700.85,43.96
13,47,5952249.59,43.93
30,20,6390888.59,43.91
12,39,5934493.75,43.8
12,33,5929636.18,43.76
17,3,6626557.84,43.75
13,42,5921275.19,43.7
30,23,6358634.49,43.68
30,24,6358634.49,43.68
13,43,5910549.72,43.62
30,21,6336141.39,43.53
24,7,5259744.89,43.39
30,25,6289486.73,43.21
30,26,6289486.73,43.21
13,40,5855647.24,43.21
13,50,5854130.44,43.2
4,49,4968394.69,43.02
30,16,6249202.01,42.93
31,11,6243951.92,42.9
12,38,5806022.24,42.85
30,22,6232231.8,42.82
33,3,5089726.38,42.79
31,8,6202028.91,42.61
31,9,6202028.91,42.61
31,10,6202028.91,42.61
30,6,6200583.01,42.6
30,28,6188481.96,42.51
12,29,5760670.61,42.51
20,42,5054956.34,42.5
30,15,6182295.8,42.47
27,6,5086987.37,42.47
17,19,6073619.12,42.42
20,40,5044792.2,42.42
16,18,6161981.95,42.33
36,3,6120574.99,42.05
13,45,5684340.81,41.95
13,30,5636395.89,41.6
14,20,6053381.59,41.59
14,21,6049391.28,41.56
13,29,5573944.16,41.14
31,13,5975807.94,41.05
13,36,5557738,41.02
31,14,5967530.78,41
35,3,5965164.5,40.98
19,6,5600435.93,40.85
4,31,4710498.62,40.79
13,31,5478248.56,40.43
32,3,4686384.37,40.37
13,41,5466256.39,40.34
30,3,4997739.55,40.25
31,15,5851054.37,40.2
14,24,5570197.18,40.06
26,7,4784993.01,39.95
29,18,5758859.16,39.56
31,16,5752001.96,39.52
29,5,4965094.58,39.47
31,4,4832964.16,39.43
30,27,5703961.66,39.19
13,35,5309357.44,39.18
31,6,5700553.8,39.16
31,7,5700553.8,39.16
30,4,4862651.66,39.16
20,41,4622888.35,38.87
16,19,5628726.29,38.67
15,21,5536933.77,38.67
27,5,5090089.62,38.49
32,12,5594262.03,38.43
15,20,5591290.09,38.41
32,11,5576410.7,38.31
17,20,5486432.8,38.31
6,1,4419586.1,38.31
27,7,4582702.97,38.26
4,33,4417223.5,38.25
4,32,4403944.59,38.14
33,21,5535640.91,38.03
13,37,5138388.67,37.92
20,46,4510465.34,37.92
7,5,4365697.07,37.65
33,4,5461794.82,37.52
23,7,4607314.13,37.42
30,29,5438434.12,37.36
14,22,5345464.85,37.33
18,29,4962425.68,37.27
30,17,5416712.3,37.21
30,18,5416712.3,37.21
13,39,5001428.14,36.91
17,18,5523021.32,36.89
33,6,5362108.73,36.84
32,13,5350907.64,36.76
20,43,4357596.17,36.64
26,3,4932688.22,36.63
33,22,5328691.13,36.61
4,40,4221850.68,36.56
4,41,4221850.68,36.56
32,4,5305178.28,36.45
33,12,5293611.18,36.37
20,4,4855654.49,36.28
16,20,5191213.35,36.25
4,39,4178267.63,36.18
14,25,5025385.49,36.14
14,50,4798486.2,36.04
14,49,4795420.53,36.02
33,13,5204583.67,35.76
26,6,3909378.25,35.75
11,2,4071047.43,35.55
23,8,4374258.61,35.53
15,22,5036708.97,35.17
27,3,4633400.8,35.04
18,43,4125165.86,35.03
32,14,5076673.72,34.88
32,15,5076673.72,34.88
33,23,5073779.38,34.86
12,2,3988253.49,34.82
33,14,5063077.96,34.78
32,10,5061889.79,34.78
16,30,4622326.67,34.72
37,4,5049097.64,34.69
33,15,5046776.11,34.67
33,16,5046776.11,34.67
14,23,4820346.34,34.67
31,29,5043007.2,34.65
7,1,3976533.28,34.59
20,45,4093191.89,34.42
16,21,4926124.66,34.4
38,4,5002812.87,34.37
18,44,4043353.44,34.34
33,17,4980487.95,34.22
33,18,4980487.95,34.22
33,19,4980487.95,34.22
33,20,4980487.95,34.22
28,3,4431419.23,34.13
20,44,4055542.92,34.1
31,17,4957123.71,34.06
31,18,4957123.71,34.06
31,19,4957123.71,34.06
31,20,4957123.71,34.06
31,21,4957123.71,34.06
4,34,3908746.34,33.85
18,20,4803721.22,33.55
15,23,4657286.89,33.49
33,24,4867629.21,33.44
4,35,3856939.32,33.4
15,46,4445609.56,33.39
33,5,4849918.81,33.32
31,5,4836236.45,33.22
4,37,3834646.7,33.21
4,38,3834646.7,33.21
34,21,4826197.44,33.16
33,7,4818881.63,33.11
33,8,4818881.63,33.11
33,9,4818881.63,33.11
33,10,4818881.63,33.11
16,29,4475089.16,33.03
18,1,4961422.37,33.01
18,2,4961422.37,33.01
31,22,4805123.26,33.01
31,23,4805123.26,33.01
18,45,3878994.61,32.94
29,6,4140092.47,32.91
31,24,4773257.33,32.79
37,3,4754649.77,32.66
17,21,4536597.19,32.63
33,11,4742422.74,32.58
13,38,4394603.56,32.43
31,30,4710868.46,32.36
4,3,3601319.16,32.29
31,26,4696774.72,32.27
36,4,4647134.64,31.93
36,5,4647134.64,31.93
31,25,4628378.61,31.8
26,8,3805295.79,31.77
4,36,3669397.94,31.77
35,4,4620456.03,31.74
35,5,4620456.03,31.74
34,15,4604979.87,31.64
31,27,4603797.35,31.63
3,12,3495582.67,31.61
32,22,4553802.02,31.28
18,46,3674725.18,31.21
34,16,4533597.74,31.15
34,17,4533597.74,31.15
34,18,4533597.74,31.15
34,19,4533597.74,31.15
34,22,4522714.01,31.07
16,31,4129719.12,31.02
21,39,3711663.72,30.91
34,8,4495757.39,30.89
34,9,4495757.39,30.89
16,32,4102865.7,30.82
3,4,3405227.64,30.8
18,19,4472293.55,30.72
7,2,3528523.46,30.69
3,5,3386195.77,30.63
34,5,4450785.48,30.58
34,6,4450785.48,30.58
37,5,4428365.93,30.42
37,6,4428365.93,30.42
20,47,3611150.2,30.36
14,48,4039229.54,30.34
34,10,4383559.88,30.12
34,11,4383559.88,30.12
21,40,3597628.25,29.96
31,28,4353949.93,29.91
32,16,4348258.69,29.87
32,17,4348258.69,29.87
32,18,4348258.69,29.87
32,19,4348258.69,29.87
32,20,4348258.69,29.87
32,21,4348258.69,29.87
4,2,3331119.54,29.87
14,40,3975525.92,29.86
20,5,3995898.66,29.85
32,23,4338121.17,29.8
34,23,4336482.58,29.79
34,24,4336482.58,29.79
18,47,3496179.65,29.69
34,20,4318140.92,29.67
14,26,4009046.64,29.59
16,47,3435588.98,29.42
14,31,3976538.45,29.35
14,35,3891697.1,29.23
27,4,3864642.04,29.22
34,12,4230284.29,29.06
16,48,3386098.96,28.99
17,29,3854320.92,28.95
14,27,3862574.55,28.51
14,34,3858696.03,28.48
16,33,3768667.59,28.31
16,22,3925472.16,28.23
15,33,3747101.4,28.15
21,42,3376171.65,28.12
25,3,2923550.41,28.1
19,5,3844919.29,28.05
3,11,3100280.74,28.04
38,5,4079593.02,28.03
15,25,3797398.05,28.02
33,25,4074941.41,27.99
34,14,4070170.76,27.96
28,4,3600191.65,27.73
34,13,4034649.61,27.72
18,48,3261370.81,27.7
36,6,4029011.14,27.68
15,30,3751176.53,27.68
34,4,3998993.04,27.47
32,5,3985722,27.38
32,6,3985722,27.38
20,21,3802115.14,27.34
33,30,3976447.86,27.32
14,33,3693561.92,27.26
16,49,3181984.12,27.25
24,3,2859731.57,27.23
14,42,3610091.56,27.12
18,42,3193205.52,27.12
21,41,3239628.36,26.98
14,32,3632414.93,26.81
34,7,3892422.96,26.74
32,9,3881897.12,26.67
28,2,3460683.13,26.66
25,6,2908399.02,26.6
39,4,3868960.38,26.58
22,4,3405011.23,26.56
18,41,3116068.95,26.46
15,40,3488826.38,26.21
46,4,3808933.27,26.17
29,2,3341800.04,26.15
15,32,3470328.76,26.07
3,17,2871701.56,25.97
18,49,3056305.5,25.96
14,2,2790196.53,25.96
34,25,3771463.57,25.91
14,39,3448989.71,25.91
20,48,3070836.33,25.82
14,43,3353065.67,25.19
35,8,3664359.42,25.17
35,9,3664359.42,25.17
3,13,2770280.44,25.05
