P:m,P:l,净利润,年化收益率%
2,43,-288881.13,-28.71
2,44,-288881.13,-28.71
2,45,-288881.13,-28.71
2,46,-288881.13,-28.71
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,1,587787.91,54.84
3,2,194574.55,18.15
3,3,0,0
3,4,974037.61,95.08
3,5,974037.61,95.08
3,6,540796.64,54.08
3,7,540796.64,54.08
3,8,147583.28,14.7
3,9,147583.28,14.7
3,10,233609.28,23.27
3,11,-272670.23,-27.16
3,12,233609.28,23.27
3,13,-833962.71,-83.06
3,14,-327683.2,-32.63
3,15,-327683.2,-32.63
3,16,-518084.06,-51.6
3,17,-518084.06,-51.6
3,18,-518084.06,-51.6
3,19,-954505.84,-95.06
3,20,-954505.84,-95.06
3,21,-954505.84,-95.06
3,22,-954505.84,-95.06
3,23,-954505.84,-95.06
3,24,-954505.84,-95.06
3,25,-954505.84,-95.06
3,26,-954505.84,-95.06
3,27,-954505.84,-95.06
3,28,-954505.84,-95.06
3,29,-954505.84,-95.06
3,30,-954505.84,-95.06
3,31,-954505.84,-95.06
3,32,-954505.84,-95.06
3,33,-954505.84,-95.06
3,34,-954505.84,-95.06
3,35,-954505.84,-95.06
3,36,-954505.84,-95.06
3,37,-518084.06,-51.6
3,38,-327683.2,-32.63
3,39,-518084.06,-51.6
3,40,-954505.84,-95.06
3,41,-954505.84,-95.06
3,42,-954505.84,-95.06
3,43,-954505.84,-95.06
3,44,-954505.84,-95.06
3,45,-954505.84,-95.06
3,46,-954505.84,-95.06
3,47,-561292.48,-56.52
3,48,-561292.48,-56.52
3,49,-561292.48,-56.52
3,50,-561292.48,-56.52
4,1,567132.27,53.04
4,2,402805.9,37.67
4,3,-241534.41,-22.59
4,4,0,0
4,5,131026.05,13.49
4,6,131026.05,13.49
4,7,949101.07,96.32
4,8,492020.35,49
4,9,492020.35,49
4,10,17566.26,1.75
4,11,130359.04,12.98
4,12,-513981.27,-51.19
4,13,-513981.27,-51.19
4,14,-513981.27,-51.19
4,15,-857602.2,-85.41
4,16,-857602.2,-85.41
4,17,-857602.2,-85.41
4,18,-1022850.96,-101.87
4,19,-1022850.96,-101.87
4,20,-1022850.96,-101.87
4,21,-1022850.96,-101.87
4,22,-1022850.96,-101.87
4,23,-1022850.96,-101.87
4,24,-1022850.96,-101.87
4,25,-1022850.96,-101.87
4,26,-1022850.96,-101.87
4,27,-1022850.96,-101.87
4,28,-1022850.96,-101.87
4,29,-1022850.96,-101.87
4,30,-1022850.96,-101.87
4,31,-1022850.96,-101.87
4,32,-1022850.96,-101.87
4,33,-1022850.96,-101.87
4,34,-1022850.96,-101.87
4,35,-1022850.96,-101.87
4,36,-1022850.96,-101.87
4,37,-857602.2,-85.41
4,38,-857602.2,-85.41
4,39,-857602.2,-85.41
4,40,-1022850.96,-101.87
4,41,-1022850.96,-101.87
4,42,-1022850.96,-101.87
4,43,-1022850.96,-101.87
4,44,-1022850.96,-101.87
4,45,-1022850.96,-101.87
4,46,-1022850.96,-101.87
4,47,-565770.24,-56.97
4,48,-565770.24,-56.97
4,49,-565770.24,-56.97
4,50,-565770.24,-56.97
5,1,1002974.27,92.9
5,2,233004.88,21.58
5,3,233004.88,21.58
5,4,836991.4,77.52
5,5,0,0
5,6,256529.56,25.84
5,7,256529.56,25.84
5,8,-356256.84,-35.56
5,9,-422004.42,-42.12
5,10,-598811.27,-59.77
5,11,-793434.61,-79.19
5,12,-627653.86,-62.65
5,13,-164772.81,-16.45
5,14,35827.43,3.58
5,15,-117857.05,-11.76
5,16,-602517.37,-60.14
5,17,-602517.37,-60.14
5,18,-602517.37,-60.14
5,19,-602517.37,-60.14
5,20,-602517.37,-60.14
5,21,-768298.12,-76.69
5,22,-768298.12,-76.69
5,23,-768298.12,-76.69
5,24,-768298.12,-76.69
5,25,-768298.12,-76.69
5,26,-768298.12,-76.69
5,27,-768298.12,-76.69
5,28,-768298.12,-76.69
5,29,-768298.12,-76.69
5,30,-768298.12,-76.69
5,31,-447005.65,-44.62
5,32,-447005.65,-44.62
5,33,-447005.65,-44.62
5,34,-447005.65,-44.62
5,35,-447005.65,-44.62
5,36,-447005.65,-44.62
5,37,-447005.65,-44.62
5,38,-447005.65,-44.62
5,39,37654.67,3.76
5,40,-447005.65,-44.62
5,41,-447005.65,-44.62
5,42,-447005.65,-44.62
5,43,-447005.65,-44.62
5,44,-447005.65,-44.62
5,45,-447005.65,-44.62
5,46,-447005.65,-44.62
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,1,717288.36,67.1
6,2,152851.45,14.3
6,3,152851.45,14.3
6,4,1230433.64,115.1
6,5,-204197.82,-19.1
6,6,0,0
6,7,94435.3,9.36
6,8,-39654.7,-3.93
6,9,-269622.79,-26.74
6,10,-429923.01,-42.63
6,11,-882564.61,-87.51
6,12,-150714.98,-14.1
6,13,380376.42,35.58
6,14,90780.47,8.49
6,15,298036.18,27.88
6,16,298036.18,27.88
6,17,-1249184.98,-123.87
6,18,-1249184.98,-123.87
6,19,-1249184.98,-123.87
6,20,-1313164.23,-130.21
6,21,-1313164.23,-130.21
6,22,-1313164.23,-130.21
6,23,-1313164.23,-130.21
6,24,-1313164.23,-130.21
6,25,-1313164.23,-130.21
6,26,-1313164.23,-130.21
6,27,-1313164.23,-130.21
6,28,-927397.55,-91.96
6,29,-927397.55,-91.96
6,30,-927397.55,-91.96
6,31,-927397.55,-91.96
6,32,-927397.55,-91.96
6,33,-927397.55,-91.96
6,34,-927397.55,-91.96
6,35,-927397.55,-91.96
6,36,-927397.55,-91.96
6,37,-927397.55,-91.96
6,38,-927397.55,-91.96
6,39,-285162.18,-28.28
6,40,-927397.55,-91.96
6,41,-927397.55,-91.96
6,42,-927397.55,-91.96
6,43,-895690.03,-88.45
6,44,-564436.91,-55.97
6,45,-564436.91,-55.97
6,46,-564436.91,-55.97
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,1,610792.41,57.71
7,2,13770.6,1.3
7,3,-659842.71,-62.35
7,4,-828265.96,-78.26
7,5,-1374068.91,-131.82
7,6,-777047.1,-74.55
7,7,0,0
7,8,-440079.15,-43.26
7,9,-440079.15,-43.26
7,10,389080.64,36.76
7,11,-56698.79,-5.36
7,12,382193.43,36.11
7,13,378025.52,35.72
7,14,-358770.56,-33.9
7,15,121172.78,11.45
7,16,-427574.83,-40.4
7,17,-973377.78,-93.38
7,18,-1560883.29,-153.43
7,19,-1560883.29,-153.43
7,20,-1631549.78,-160.38
7,21,-1631549.78,-160.38
7,22,-1631549.78,-160.38
7,23,-1549807.76,-152.35
7,24,-1549807.76,-152.35
7,25,-1174992.6,-115.5
7,26,-869943.99,-85.52
7,27,-869943.99,-85.52
7,28,-869943.99,-85.52
7,29,-869943.99,-85.52
7,30,-869943.99,-85.52
7,31,-869943.99,-85.52
7,32,-869943.99,-85.52
7,33,-869943.99,-85.52
7,34,-869943.99,-85.52
7,35,-869943.99,-85.52
7,36,-869943.99,-85.52
7,37,-869943.99,-85.52
7,38,-869943.99,-85.52
7,39,-869943.99,-85.52
7,40,-869943.99,-85.52
7,41,-869943.99,-85.52
7,42,-869943.99,-85.52
7,43,-951153.63,-93.5
7,44,-597021.81,-58.69
7,45,-597021.81,-58.69
7,46,-597021.81,-58.69
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,1,392281.81,37.07
8,2,392281.81,37.07
8,3,392281.81,37.07
8,4,279668.64,26.42
8,5,279668.64,26.42
8,6,392281.81,37.07
8,7,681710.23,64.41
8,8,0,0
8,9,163563.47,16.25
8,10,802725.47,75.85
8,11,358231.98,33.85
8,12,345758.22,32.67
8,13,118766.14,11.22
8,14,-300775.84,-28.42
8,15,-376283.43,-35.55
8,16,-376283.43,-35.55
8,17,-376283.43,-35.55
8,18,-603894.1,-58.38
8,19,-1122035.1,-111.5
8,20,-1122035.1,-111.5
8,21,-1133080.62,-112.6
8,22,-1133080.62,-112.6
8,23,-1015445.42,-100.91
8,24,-1015445.42,-100.91
8,25,-1264606.87,-125.67
8,26,-1264606.87,-125.67
8,27,-1264606.87,-125.67
8,28,-1264606.87,-125.67
8,29,-655952.06,-65.19
8,30,-655952.06,-65.19
8,31,-655952.06,-65.19
8,32,-655952.06,-65.19
8,33,-655952.06,-65.19
8,34,-655952.06,-65.19
8,35,-655952.06,-65.19
8,36,-655952.06,-65.19
8,37,-655952.06,-65.19
8,38,-655952.06,-65.19
8,39,-655952.06,-65.19
8,40,-655952.06,-65.19
8,41,-655952.06,-65.19
8,42,-655952.06,-65.19
8,43,-812909.18,-80.78
8,44,-426058.82,-42.34
8,45,-426058.82,-42.34
8,46,-426058.82,-42.34
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,95458.51,0
9,2,35052.73,3.39
9,3,35052.73,3.39
9,4,-60405.78,-5.84
9,5,35052.73,3.39
9,6,-388806.02,-37.59
9,7,336801.52,32.56
9,8,336801.52,32.56
9,9,0,0
9,10,-510506.38,-51.29
9,11,177451.65,17.16
9,12,-118196.02,-11.43
9,13,-44511.63,-4.3
9,14,-1001048.33,-96.78
9,15,-1067896.14,-103.24
9,16,-745269.22,-72.05
9,17,-745269.22,-72.05
9,18,-745269.22,-72.05
9,19,-1296446.92,-130.26
9,20,-1296446.92,-130.26
9,21,-1264976.8,-127.1
9,22,-1264976.8,-127.1
9,23,-1102309.15,-110.56
9,24,-1102309.15,-110.56
9,25,-1324075.12,-133.04
9,26,-1324075.12,-133.04
9,27,-1324075.12,-133.04
9,28,-684863.44,-68.81
9,29,-684863.44,-68.81
9,30,-684863.44,-68.81
9,31,-756259.16,-75.98
9,32,-756259.16,-75.98
9,33,-756259.16,-75.98
9,34,-684863.44,-68.81
9,35,-684863.44,-68.81
9,36,-684863.44,-68.81
9,37,-684863.44,-68.81
9,38,-684863.44,-68.81
9,39,-684863.44,-68.81
9,40,-684863.44,-68.81
9,41,-684863.44,-68.81
9,42,-684863.44,-68.81
9,43,-756259.16,-75.98
9,44,-398903.56,-40.08
9,45,-398903.56,-40.08
9,46,-398903.56,-40.08
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,184418.82,17.38
10,2,184418.82,17.38
10,3,184418.82,17.38
10,4,97404.53,9.18
10,5,184418.82,17.38
10,6,-171982.29,-16.21
10,7,-453453.69,-43.95
10,8,-453453.69,-43.95
10,9,-453453.69,-43.95
10,10,0,0
10,11,686197.29,66.51
10,12,731200.89,68.92
10,13,718321.22,67.7
10,14,-254599.63,-24
10,15,-321897.67,-30.34
10,16,-294203.72,-27.73
10,17,-215609.61,-20.9
10,18,-215609.61,-20.9
10,19,-705466.67,-71.07
10,20,-705466.67,-71.07
10,21,-712810.34,-71.81
10,22,-712810.34,-71.81
10,23,-521307.73,-52.15
10,24,-521307.73,-52.15
10,25,-751234.16,-75.68
10,26,-751234.16,-75.68
10,27,-31542.74,-3.18
10,28,-101167.57,-10.12
10,29,-101167.57,-10.12
10,30,-101167.57,-10.12
10,31,-101167.57,-10.12
10,32,-101167.57,-10.12
10,33,-101167.57,-10.12
10,34,-101167.57,-10.12
10,35,-101167.57,-10.12
10,36,-31542.74,-3.18
10,37,-31542.74,-3.18
10,38,-31542.74,-3.18
10,39,-31542.74,-3.18
10,40,-31542.74,-3.18
10,41,-31542.74,-3.18
10,42,-31542.74,-3.18
10,43,-101167.57,-10.12
10,44,-417874.24,-42.36
10,45,-417874.24,-42.36
10,46,-417874.24,-42.36
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,1,71846.62,6.81
11,2,71846.62,6.81
11,3,71846.62,6.81
11,4,1886.94,0.18
11,5,71846.62,6.81
11,6,-292606.44,-27.72
11,7,-464320.83,-44.66
11,8,-1043424.53,-106.92
11,9,-294493.38,-30.18
11,10,-292606.44,-27.72
11,11,0,0
11,12,604340.45,57.25
11,13,-290529.53,-27.52
11,14,-711872.42,-67.43
11,15,-495604.34,-46.95
11,16,-286202.27,-27.11
11,17,-763586.94,-73.44
11,18,-197058.03,-18.95
11,19,-776161.74,-78.2
11,20,-776161.74,-78.2
11,21,-739754.02,-74.53
11,22,-739754.02,-74.53
11,23,-586728.97,-58.85
11,24,-656323.79,-65.67
11,25,-871389.37,-87.18
11,26,-871389.37,-87.18
11,27,-96825.4,-9.69
11,28,-96825.4,-9.69
11,29,-96825.4,-9.69
11,30,-96825.4,-9.69
11,31,-114439.8,-11.42
11,32,-114439.8,-11.42
11,33,-114439.8,-11.42
11,34,-114439.8,-11.42
11,35,-96825.4,-9.69
11,36,-96825.4,-9.69
11,37,-27230.58,-2.74
11,38,-27230.58,-2.74
11,39,-27230.58,-2.74
11,40,-27230.58,-2.74
11,41,-27230.58,-2.74
11,42,-27230.58,-2.74
11,43,-96825.4,-9.69
11,44,-114439.8,-11.42
11,45,-352802.67,-35.5
11,46,-352802.67,-35.5
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,1,117761.16,11.1
12,2,117761.16,11.1
12,3,117761.16,11.1
12,4,-451921.67,-42.59
12,5,-352004.84,-33.18
12,6,-585369.59,-56.59
12,7,-585369.59,-56.59
12,8,-369849.17,-38.18
12,9,363144.43,37.49
12,10,263227.6,27.17
12,11,263227.6,27.17
12,12,0,0
12,13,-293203.09,-27.63
12,14,-510958.19,-48.16
12,15,-578976.59,-54.57
12,16,-537229.26,-51.94
12,17,-908809.65,-87.82
12,18,-320369.79,-30.97
12,19,-874658.27,-87.51
12,20,-916944.22,-91.74
12,21,-916944.22,-91.74
12,22,-916944.22,-91.74
12,23,-728456.33,-72.87
12,24,-967839.28,-96.83
12,25,-967839.28,-96.83
12,26,-174984.46,-17.51
12,27,-192778.95,-19.24
12,28,-192778.95,-19.24
12,29,-192778.95,-19.24
12,30,-192778.95,-19.24
12,31,-192778.95,-19.24
12,32,-192778.95,-19.24
12,33,-192778.95,-19.24
12,34,-192778.95,-19.24
12,35,-192778.95,-19.24
12,36,-192778.95,-19.24
12,37,-174984.46,-17.51
12,38,-174984.46,-17.51
12,39,-174984.46,-17.51
12,40,-104849.37,-10.56
12,41,-104849.37,-10.56
12,42,-104849.37,-10.56
12,43,-174984.46,-17.51
12,44,-192778.95,-19.24
12,45,-318133.2,-32.37
12,46,-318133.2,-32.37
12,47,0,0
12,48,0,0
12,49,0,0
12,50,0,0
13,1,208048,19.51
13,2,208048,19.51
13,3,-304447.55,-28.55
13,4,-304447.55,-28.55
13,5,-304447.55,-28.55
13,6,-552119.35,-53.1
13,7,-378405.55,-39.16
13,8,248723.05,25.5
13,9,248723.05,25.5
13,10,248723.05,25.5
13,11,248723.05,25.5
13,12,248723.05,25.5
13,13,0,0
13,14,-1116465.47,-107.38
13,15,-952545.68,-91.62
13,16,-608571.12,-58.53
13,17,-1050214.59,-101.01
13,18,-934151.69,-93.46
13,19,-934151.69,-93.46
13,20,-895347.5,-89.58
13,21,-913262.05,-91.16
13,22,-802232.55,-80.08
13,23,-802232.55,-80.08
13,24,-1034201.7,-103.24
13,25,-1034201.7,-103.24
13,26,-245005.05,-24.46
13,27,-245005.05,-24.46
13,28,-245005.05,-24.46
13,29,-245005.05,-24.46
13,30,-302913.1,-30.92
13,31,-302913.1,-30.92
13,32,-302913.1,-30.92
13,33,-302913.1,-30.92
13,34,-302913.1,-30.92
13,35,-302913.1,-30.92
13,36,-302913.1,-30.92
13,37,-245005.05,-24.46
13,38,-245005.05,-24.46
13,39,-227090.5,-22.72
13,40,-227090.5,-22.72
13,41,-156595.23,-15.78
13,42,-156595.23,-15.78
13,43,-227090.5,-22.72
13,44,-245005.05,-24.46
13,45,-302913.1,-30.92
13,46,-339401.88,-34.62
13,47,0,0
13,48,0,0
13,49,0,0
13,50,0,0
14,1,92495.17,8.7
14,2,92495.17,8.7
14,3,92495.17,8.7
14,4,-412252.37,-38.76
14,5,-412252.37,-38.76
14,6,-585062.91,-55.99
14,7,112128.53,11.44
14,8,112128.53,11.44
14,9,112128.53,11.44
14,10,112128.53,11.44
14,11,112128.53,11.44
14,12,112128.53,11.44
14,13,126053.63,11.85
14,14,0,0
14,15,-2202683.35,-214.8
14,16,-1853606.24,-186.66
14,17,-2372358.29,-229.23
14,18,-1503458.27,-150.42
14,19,-1525124.7,-152.24
14,20,-1525124.7,-152.24
14,21,-1382264,-137.9
14,22,-1386611.83,-138.33
14,23,-1646390.48,-164.77
14,24,-1646390.48,-164.77
14,25,-827928.47,-82.86
14,26,-827928.47,-82.86
14,27,-827928.47,-82.86
14,28,-827928.47,-82.86
14,29,-827928.47,-82.86
14,30,-827928.47,-82.86
14,31,-827928.47,-82.86
14,32,-891087.56,-88.57
14,33,-891087.56,-88.57
14,34,-891087.56,-88.57
14,35,-891087.56,-88.57
14,36,-891087.56,-88.57
14,37,-827928.47,-82.86
14,38,-827928.47,-82.86
14,39,-823580.65,-82.21
14,40,-823580.65,-82.21
14,41,-805616.07,-80.6
14,42,-805616.07,-80.6
14,43,-805616.07,-80.6
14,44,-823580.65,-82.21
14,45,-827928.47,-82.86
14,46,-891087.56,-88.57
14,47,-556814.72,-56.07
14,48,-556814.72,-56.07
14,49,-556814.72,-56.07
14,50,-556814.72,-56.07
15,1,-581522.56,-54.67
15,2,-581522.56,-54.67
15,3,-581522.56,-54.67
15,4,-94404.94,-8.88
15,5,-94404.94,-8.88
15,6,-286369.94,-27.47
15,7,-108330.04,-10.97
15,8,-108330.04,-10.97
15,9,-108330.04,-10.97
15,10,-108330.04,-10.97
15,11,-108330.04,-10.97
15,12,-108330.04,-10.97
15,13,-94404.94,-8.88
15,14,-94404.94,-8.88
15,15,0,0
15,16,-1367247.01,-136.79
15,17,-1818015.04,-175.67
15,18,-905678.91,-90.41
15,19,-905678.91,-90.41
15,20,-804012.21,-81.07
15,21,-702021.71,-70.04
15,22,-702021.71,-70.04
15,23,-961800.36,-97.37
15,24,-961800.36,-97.37
15,25,-143338.35,-14.51
15,26,-143338.35,-14.51
15,27,-312361.89,-31.05
15,28,-312361.89,-31.05
15,29,-312361.89,-31.05
15,30,-312361.89,-31.05
15,31,-312361.89,-31.05
15,32,-312361.89,-31.05
15,33,-312361.89,-31.05
15,34,-312361.89,-31.05
15,35,-312361.89,-31.05
15,36,-490817.2,-49.76
15,37,-312361.89,-31.05
15,38,498055.61,50.42
15,39,-143338.35,-14.51
15,40,-143338.35,-14.51
15,41,-245005.05,-24.46
15,42,-245005.05,-24.46
15,43,-227090.5,-22.72
15,44,-245005.05,-24.46
15,45,-143338.35,-14.51
15,46,-312361.89,-31.05
15,47,-490817.2,-49.76
15,48,-490817.2,-49.76
15,49,-490817.2,-49.76
15,50,-490817.2,-49.76
16,1,473877.67,44.44
16,2,473877.67,44.44
16,3,473877.67,44.44
16,4,473877.67,44.44
16,5,473877.67,44.44
16,6,265959.65,25.52
16,7,447903.67,45.12
16,8,447903.67,45.12
16,9,447903.67,45.12
16,10,447903.67,45.12
16,11,447903.67,45.12
16,12,473877.67,44.44
16,13,473877.67,44.44
16,14,473877.67,44.44
16,15,473877.67,44.44
16,16,0,0
16,17,-2398706.17,-225.78
16,18,-2028167.25,-197.67
16,19,-1302197.22,-131.31
16,20,-1200286.68,-119.75
16,21,-1200286.68,-119.75
16,22,-1676612.12,-166.64
16,23,-1676612.12,-166.64
16,24,-850833.77,-84.57
16,25,-850833.77,-84.57
16,26,-850833.77,-84.57
16,27,-850833.77,-84.57
16,28,-850833.77,-84.57
16,29,-850833.77,-84.57
16,30,-613273.5,-59.33
16,31,-613273.5,-59.33
16,32,-613273.5,-59.33
16,33,-613273.5,-59.33
16,34,-613273.5,-59.33
16,35,-613273.5,-59.33
16,36,447903.67,45.12
16,37,447903.67,45.12
16,38,447903.67,45.12
16,39,334592.8,35.44
16,40,-412405.89,-40.51
16,41,-95615.2,-9.73
16,42,-245005.05,-24.46
16,43,-245005.05,-24.46
16,44,-245005.05,-24.46
16,45,-95615.2,-9.73
16,46,-312361.89,-31.05
16,47,-613273.5,-59.33
16,48,-444333.43,-45.25
16,49,-444333.43,-45.25
16,50,-444333.43,-45.25
17,1,371511.86,34.84
17,2,371511.86,34.84
17,3,371511.86,34.84
17,4,371511.86,34.84
17,5,371511.86,34.84
17,6,371511.86,34.84
17,7,413503.86,41.45
17,8,413503.86,41.45
17,9,413503.86,41.45
17,10,371511.86,34.84
17,11,371511.86,34.84
17,12,371511.86,34.84
17,13,371511.86,34.84
17,14,371511.86,34.84
17,15,371511.86,34.84
17,16,371511.86,34.84
17,17,0,0
17,18,-1866073.47,-183.17
17,19,-1293021.27,-130.38
17,20,-1477173.28,-146.82
17,21,-1735052.88,-172.45
17,22,-1735052.88,-172.45
17,23,-1927984.46,-188.19
17,24,-1040017.22,-101.51
17,25,-1040017.22,-101.51
17,26,-1040017.22,-101.51
17,27,-1040017.22,-101.51
17,28,-1040017.22,-101.51
17,29,-505293.47,-49.32
17,30,-505293.47,-49.32
17,31,-505293.47,-49.32
17,32,-505293.47,-49.32
17,33,-356953.09,-36.68
17,34,-356953.09,-36.68
17,35,-356953.09,-36.68
17,36,413503.86,41.45
17,37,413503.86,41.45
17,38,413503.86,41.45
17,39,286809.68,30.23
17,40,-389433.87,-38.34
17,41,-389433.87,-38.34
17,42,-156595.23,-15.78
17,43,-227090.5,-22.72
17,44,-245005.05,-24.46
17,45,-26979,-2.76
17,46,-312361.89,-31.05
17,47,-505293.47,-49.32
17,48,-356953.09,-36.68
17,49,-356953.09,-36.68
17,50,-356953.09,-36.68
18,1,271546.92,25.66
18,2,271546.92,25.66
18,3,271546.92,25.66
18,4,271546.92,25.66
18,5,271546.92,25.66
18,6,271546.92,25.66
18,7,271546.92,25.66
18,8,271546.92,25.66
18,9,271546.92,25.66
18,10,271546.92,25.66
18,11,271546.92,25.66
18,12,271546.92,25.66
18,13,271546.92,25.66
18,14,271546.92,25.66
18,15,271546.92,25.66
18,16,271546.92,25.66
18,17,271546.92,25.66
18,18,0,0
18,19,-2453703.22,-243.88
18,20,-2352512.32,-233.82
18,21,-2430095.73,-237.2
18,22,-2430095.73,-237.2
18,23,-1538470.32,-150.17
18,24,-1377719.22,-134.48
18,25,-849166.53,-87.46
18,26,-849166.53,-87.46
18,27,-849166.53,-87.46
18,28,-351788.46,-36.23
18,29,-351788.46,-36.23
18,30,-351788.46,-36.23
18,31,-351788.46,-36.23
18,32,-351788.46,-36.23
18,33,-351788.46,-36.23
18,34,-351788.46,-36.23
18,35,372799.79,37.37
18,36,372799.79,37.37
18,37,372799.79,37.37
18,38,372799.79,37.37
18,39,226108.17,23.72
18,40,-447774.73,-43.99
18,41,-447774.73,-43.99
18,42,-182468.16,-18.38
18,43,-253143.52,-25.33
18,44,-271118.1,-27.06
18,45,-39748.13,-4.07
18,46,-338655.03,-33.66
18,47,-532066.85,-51.93
18,48,-351788.46,-36.23
18,49,-351788.46,-36.23
18,50,-351788.46,-36.23
19,1,180055.59,17.06
19,2,180055.59,17.06
19,3,180055.59,17.06
19,4,180055.59,17.06
19,5,180055.59,17.06
19,6,180055.59,17.06
19,7,180055.59,17.06
19,8,180055.59,17.06
19,9,180055.59,17.06
19,10,180055.59,17.06
19,11,180055.59,17.06
19,12,180055.59,17.06
19,13,180055.59,17.06
19,14,180055.59,17.06
19,15,180055.59,17.06
19,16,180055.59,17.06
19,17,180055.59,17.06
19,18,180055.59,17.06
19,19,0,0
19,20,-3327419.36,-324.78
19,21,-3119586.07,-304.5
19,22,-2929991.78,-293.51
19,23,-2680835.34,-268.55
19,24,-1113372.9,-114.58
19,25,-1435749.48,-143.83
19,26,-874864.35,-90.11
19,27,-874864.35,-90.11
19,28,-373708.17,-38.49
19,29,-373708.17,-38.49
19,30,-373708.17,-38.49
19,31,-373708.17,-38.49
19,32,-373708.17,-38.49
19,33,-373708.17,-38.49
19,34,-373708.17,-38.49
19,35,348363.51,34.92
19,36,348363.51,34.92
19,37,348363.51,34.92
19,38,348363.51,34.92
19,39,184699.89,19.37
19,40,-212653.25,-21.42
19,41,-212653.25,-21.42
19,42,-212653.25,-21.42
19,43,-283538.71,-28.37
19,44,-301583.33,-30.1
19,45,-69513,-7.12
19,46,-369330.36,-36.71
19,47,-563302.46,-54.98
19,48,-373708.17,-38.49
19,49,-373708.17,-38.49
19,50,-373708.17,-38.49
20,1,296177.4,29.62
20,2,95677.08,9.23
20,3,95677.08,9.23
20,4,95677.08,9.23
20,5,95677.08,9.23
20,6,95677.08,9.23
20,7,95677.08,9.23
20,8,95677.08,9.23
20,9,95677.08,9.23
20,10,95677.08,9.23
20,11,95677.08,9.23
20,12,95677.08,9.23
20,13,95677.08,9.23
20,14,95677.08,9.23
20,15,95677.08,9.23
20,16,95677.08,9.23
20,17,95677.08,9.23
20,18,95677.08,9.23
20,19,95677.08,9.23
20,20,0,0
20,21,-1409158,-137.55
20,22,-1423026.87,-138.9
20,23,-1501630.33,-146.57
20,24,-1129481.03,-115.01
20,25,-1364666.01,-138.29
20,26,-861956.25,-87.77
20,27,-408761.31,-41.62
20,28,-408761.31,-41.62
20,29,-408761.31,-41.62
20,30,-408761.31,-41.62
20,31,-408761.31,-41.62
