P:m,P:l,净利润,年化收益率%
10,32,8437176.94,100.28
5,37,8610041.05,100.2
5,38,8610041.05,100.2
11,18,10387031.71,100.06
10,4,9313590.79,100.06
11,5,10707789.09,99.98
9,47,8194926.15,99.96
7,43,8402914.41,99.88
7,24,8773517.44,99.62
17,16,10471785,99.3
11,16,10419397.76,99.19
18,13,10368783.78,99.1
5,32,8513637.87,99.08
11,27,9577589.02,98.94
8,16,8948587.3,98.79
5,33,8482666.34,98.72
7,33,8301327.03,98.67
5,39,8295912.39,98.6
9,40,8077236.31,98.52
11,26,9535924.74,98.51
12,4,10630369.47,98.5
6,4,7979182.59,98.44
10,35,8143127.48,98.35
18,17,10261797.88,98.08
7,10,8638335.64,98.08
16,4,10408441.27,97.94
5,29,8610568.61,97.77
8,47,8221185.71,97.72
8,48,8221185.71,97.72
16,7,10384239.68,97.71
7,44,8215945.24,97.65
8,28,8415876.54,97.14
7,25,8549083.46,97.07
17,7,10235492.1,97.06
9,39,7956334.13,97.04
7,41,8160524.35,96.99
7,42,8160524.35,96.99
8,34,8157430.39,96.96
7,46,8154166.33,96.92
8,17,8773437.25,96.86
7,45,8149524.01,96.86
16,12,10282530.64,96.75
10,33,8006826.84,96.7
15,14,10335117.17,96.5
11,32,9082824.65,96.29
9,2,7740090.27,96.11
7,28,8299096.71,95.79
8,20,8433025.53,95.75
10,2,7665169.63,95.74
17,12,10078558.91,95.57
17,9,10076039.49,95.55
7,39,8035721.76,95.51
7,40,8035721.76,95.51
9,48,7813255.05,95.3
9,49,7813255.05,95.3
10,40,7884387.49,95.23
11,19,9845369.11,95.22
8,50,8011210.93,95.22
7,37,8003681.88,95.13
7,38,8003681.88,95.13
8,15,8596447.02,94.91
5,30,8148737.51,94.84
19,15,9955695.08,94.78
15,6,10150087.24,94.77
15,7,10150087.24,94.77
10,41,7835625.13,94.64
8,27,8196749.71,94.61
8,43,7959324.63,94.6
8,42,7954682.31,94.55
11,22,9576637.66,94.51
5,34,8110958.37,94.4
4,8,7325673.37,94.29
16,13,10006434.64,94.15
19,14,9878615,94.05
7,34,7909924.73,94.02
9,50,7903651.78,93.94
19,8,9864475.02,93.91
19,9,9864475.02,93.91
13,4,10091782.08,93.87
15,8,10008993.81,93.45
20,13,9752033.23,93.21
8,44,7830463.15,93.07
7,29,8063012.33,93.06
7,50,8046090.46,92.87
22,12,9575564.13,92.61
7,47,7784664.29,92.53
7,48,7784664.29,92.53
7,49,7784664.29,92.53
17,10,9744742.63,92.41
17,11,9744742.63,92.41
8,22,8126401.45,92.27
8,23,8126401.45,92.27
10,42,7635347.94,92.22
7,11,8102805.66,92
8,21,8073838.06,91.67
10,43,7586655.84,91.63
4,30,7349316.4,91.42
11,28,8841572.96,91.34
11,29,8841572.96,91.34
17,13,9624122.13,91.26
15,4,7041082.43,90.99
22,13,9398126.13,90.9
20,14,9497337.5,90.77
13,18,9448097.11,90.66
10,38,7506023.82,90.66
8,18,8201117.19,90.54
16,14,9617550.29,90.5
19,17,9497547.69,90.42
20,19,9453467.92,90.35
5,31,7752604.54,90.23
17,15,9514412.15,90.22
10,44,7465770.48,90.17
7,13,7923761.98,89.97
19,10,9448854.31,89.95
19,11,9448854.31,89.95
19,12,9448854.31,89.95
7,26,7921913.86,89.95
5,35,7719412.53,89.84
5,36,7719412.53,89.84
10,36,7433824.66,89.78
4,29,7214492.63,89.74
20,7,9384488.87,89.69
20,8,9384488.87,89.69
17,14,9424089.78,89.37
19,16,9382386.27,89.32
7,30,7700824.65,88.88
11,31,8373418.34,88.77
17,6,9346359.26,88.63
10,39,7320556.78,88.42
8,24,7785867.01,88.4
8,25,7785867.01,88.4
16,5,9342716.75,87.91
24,17,9041258.26,87.79
24,18,9041258.26,87.79
12,14,9220302.22,87.78
7,32,7596018.33,87.67
20,15,9170967.98,87.65
11,35,8265375.84,87.62
24,16,8993415.48,87.33
8,19,7680703.35,87.21
20,12,9106767.99,87.04
11,33,8186587.32,86.79
20,9,9062252.24,86.61
20,10,9062252.24,86.61
20,11,9062252.24,86.61
11,36,8166242.74,86.57
12,15,9085491.13,86.49
22,14,8936339.16,86.43
11,30,8144457.92,86.34
10,1,5988843.45,86.16
19,13,9024471.49,85.91
6,3,6891150.03,85.79
12,21,8685170.15,85.71
10,37,7087074.18,85.6
20,16,8952637.9,85.57
8,29,7397927.84,85.39
8,30,7397927.84,85.39
13,19,8890901.06,85.31
7,31,7389956.02,85.29
4,31,6814720,84.77
21,13,8794101.43,84.72
20,18,8853789.02,84.62
22,9,8733765.19,84.47
22,10,8733765.19,84.47
22,11,8733765.19,84.47
5,8,7431479.17,84.38
16,6,8953593.55,84.25
13,2,5985662.49,83.93
10,45,6945807.04,83.89
20,17,8760982.57,83.73
24,23,8617290.55,83.68
12,16,8781067.23,83.6
7,35,7021872.01,83.46
12,25,8077482.24,83.44
21,14,8651770.59,83.35
12,24,8296629.82,83.23
24,15,8563540.33,83.16
7,8,7300898.12,82.9
24,20,8503832.54,82.58
11,39,7780442.08,82.48
11,40,7780442.08,82.48
22,16,8507073.63,82.28
7,36,6922435.06,82.28
4,44,6605860.9,82.17
4,45,6605860.9,82.17
4,46,6605860.9,82.17
4,47,6605860.9,82.17
4,48,6605860.9,82.17
4,50,6575041.62,81.79
11,41,7696372.32,81.59
25,15,8367519.24,81.58
24,21,8400435.95,81.57
13,24,7885592.15,81.46
16,15,8653466.61,81.42
12,19,8476731.03,81.34
13,15,8454607.36,81.12
13,17,8448385.56,81.06
12,26,7836594.68,80.95
4,32,6508165.97,80.95
25,19,8298646.84,80.91
25,20,8298646.84,80.91
11,38,7624084.45,80.82
11,37,7597331.15,80.54
22,15,8312306.68,80.39
24,22,8274453.35,80.35
12,22,8139771.16,80.33
15,3,6213058.32,80.29
25,18,8234465.77,80.28
4,7,6235121.22,80.26
25,14,8203301.21,79.98
4,42,6420285.85,79.86
4,43,6420285.85,79.86
7,12,7023482.35,79.75
25,17,8174868.01,79.7
4,33,6404667.44,79.67
9,1,5550653.42,79.65
22,17,8227162.2,79.57
12,27,7690001.36,79.44
24,19,8176121.9,79.39
13,14,8335087.09,79.35
23,14,8173670.78,79.05
11,34,7454953.55,79.03
10,46,6542162.06,79.01
21,16,8191443.84,78.91
25,16,8089007.12,78.86
21,10,8145538.62,78.47
21,11,8145538.62,78.47
22,20,8104509.23,78.38
22,21,8103044.01,78.37
12,28,7380645.61,78.24
22,5,8049494.1,77.85
4,6,6042266.09,77.77
5,7,6837196.57,77.63
21,15,8050442.56,77.55
23,15,8015300.83,77.52
21,12,8025975.75,77.32
12,23,7698783.76,77.23
5,6,6771006.54,76.88
4,49,6154121.08,76.55
13,20,7713222.03,76.12
22,19,7868860.13,76.11
12,20,7702631.86,76.01
22,18,7839354.89,75.82
13,16,7883551.54,75.65
21,19,7848872.08,75.61
11,3,8071268.96,75.36
25,22,7722257.38,75.29
17,4,7911933.24,75.03
25,13,7672463.84,74.8
10,47,6179778.76,74.64
10,48,6179778.76,74.64
21,17,7738232.87,74.55
11,42,7021440.61,74.43
11,46,7020840.43,74.43
11,4,7966070.85,74.38
21,18,7721118.23,74.38
11,45,6997615.37,74.18
22,6,7656523.31,74.05
22,7,7656523.31,74.05
22,8,7656523.31,74.05
11,43,6956019.97,73.74
12,17,7641928.52,73.62
12,18,7641928.52,73.62
4,34,5896190.28,73.34
25,24,7496394.59,73.09
26,12,7386007.92,72.89
23,21,7522168.61,72.75
4,35,5844383.27,72.7
13,3,5603302.26,72.7
21,20,7485311.6,72.11
10,49,5968937.94,72.09
25,23,7379037.26,71.94
26,13,7280948.03,71.85
11,47,6747843.57,71.53
25,21,7322486.69,71.39
23,16,7364930.61,71.23
26,15,7217205.18,71.22
13,21,7191075.36,70.96
6,2,5689173.49,70.83
13,23,7054866.15,70.77
12,34,6662117.33,70.62
23,19,7284362.24,70.45
26,14,7134967.68,70.41
4,36,5656841.88,70.36
4,37,5656841.88,70.36
4,38,5656841.88,70.36
4,39,5656841.88,70.36
26,19,7085353.76,69.92
11,44,6572750.02,69.68
23,20,7195258.37,69.59
26,18,7041162.54,69.48
26,16,7041040.62,69.48
26,17,7041040.62,69.48
23,18,7134532.16,69
13,25,6670632.41,68.91
23,22,7122348.68,68.89
26,22,6961896.96,68.7
23,17,7072001.62,68.4
13,22,6763973.44,67.85
27,11,6856712.74,67.66
27,12,6856712.74,67.66
21,7,7011162.7,67.54
21,8,7011162.7,67.54
11,48,6358462.52,67.41
24,11,6939801.51,67.39
4,40,5407577.07,67.26
4,41,5407577.07,67.26
15,16,6989194.89,67.06
7,4,5395466.18,66.84
27,13,6744298.71,66.56
26,25,6704623.52,66.16
12,35,6229326.44,66.04
10,50,5464133.64,65.99
16,18,6676018.94,65.88
14,16,6862557.58,65.85
17,20,6558671.42,65.79
5,3,5434943.34,65.64
12,36,6179261.75,65.51
26,20,6632568.51,65.45
26,21,6632568.51,65.45
20,6,6090122.39,65.35
8,2,5422265.24,65.16
27,14,6598768.15,65.12
27,17,6594891.79,65.08
27,19,6588603.07,65.02
24,12,6685442.82,64.92
17,19,6466167.55,64.87
14,18,6751418.58,64.78
12,30,6094557.03,64.61
27,16,6527719.65,64.42
24,13,6626365.55,64.35
27,18,6520390.42,64.35
27,23,6515295.02,64.3
21,9,6674161.15,64.29
26,10,6482552.07,63.97
26,11,6482552.07,63.97
27,8,6462411.34,63.77
27,9,6462411.34,63.77
14,19,6642229.29,63.73
16,17,6452592.43,63.68
27,22,6440793.65,63.56
15,18,6621081.43,63.53
14,15,6643058.25,63.49
27,21,6423775.15,63.39
15,17,6605138.67,63.38
27,15,6396786.38,63.13
29,11,6374409.98,62.9
29,12,6374409.98,62.9
18,20,6268934.8,62.89
13,26,6080429.63,62.81
16,3,4859009.96,62.79
29,7,6357225.59,62.74
7,5,5063376.59,62.72
16,2,4418301.42,62.64
24,8,6435158.8,62.49
24,9,6435158.8,62.49
28,25,6326864.22,62.44
23,11,6453814.84,62.42
23,12,6453814.84,62.42
11,49,5888016.63,62.42
26,23,6306813.77,62.24
26,24,6306813.77,62.24
29,28,6303058.16,62.2
15,19,6296992.21,62.14
14,3,6673595.15,62.07
25,10,6362479.84,62.03
14,24,6004590.15,62.03
14,17,6463582.92,62.02
29,13,6273330.7,61.91
18,19,6265472.09,61.83
12,37,5819100.76,61.69
28,26,6242048.01,61.6
17,3,6474462.25,61.4
24,14,6314907.8,61.32
27,26,6176961.97,60.96
17,21,5880873.91,60.75
12,32,5729009.08,60.73
14,21,6145677.4,60.65
27,25,6144202.44,60.63
5,4,5016686.36,60.59
29,17,6138894.74,60.58
11,2,4802444.69,60.23
29,16,6102356.89,60.22
27,20,6099124.67,60.19
29,24,6070998.68,59.91
29,25,6070998.68,59.91
28,27,6061028.05,59.81
29,27,6051114.35,59.71
23,13,6171093.64,59.69
12,41,5601016.16,59.38
27,10,6003455.25,59.24
25,11,6075196.48,59.23
25,12,6075196.48,59.23
12,2,4717896.15,59.17
12,29,5574406.14,59.09
28,11,5979115.63,59
28,12,5979115.63,59
27,24,5970068.15,58.91
28,24,5962883.58,58.84
29,23,5960544.29,58.82
12,42,5545936.92,58.79
29,4,5132577.28,58.61
28,13,5890323.21,58.13
12,31,5479425.55,58.09
16,19,5877528.72,58
29,3,5065068.94,57.84
17,18,6027152.88,57.83
29,15,5859459.19,57.82
23,9,5975685.21,57.8
23,10,5975685.21,57.8
29,14,5854415.45,57.77
24,10,5942027.95,57.7
13,33,5399564.85,57.24
28,16,5780424.71,57.04
25,7,5838273.48,56.92
25,8,5838273.48,56.92
25,9,5838273.48,56.92
14,20,5758170.32,56.82
28,20,5755824.69,56.8
28,21,5755824.69,56.8
28,17,5750085.07,56.74
28,18,5750085.07,56.74
29,18,5739739.37,56.64
19,7,5380823.3,56.38
28,15,5710401.01,56.35
29,21,5691605.72,56.17
29,22,5691605.72,56.17
11,50,5296706.11,56.15
29,8,5687569.28,56.13
29,19,5674587.21,56
29,20,5674587.21,56
14,22,5549853.96,55.67
29,9,5628015.98,55.54
29,10,5628015.98,55.54
12,33,5236312.6,55.51
28,22,5596525.1,55.23
12,39,5190953.62,55.03
12,40,5190953.62,55.03
15,20,5572406.19,54.99
13,27,5182577.58,54.94
13,34,5172473.9,54.83
28,23,5541288.14,54.68
13,32,5120077.79,54.28
29,26,5497993.26,54.26
30,6,5490597.95,54.18
28,14,5469009.15,53.97
14,23,5221036.61,53.93
34,3,5448664.8,53.77
12,38,5062482.11,53.67
12,45,5056068.33,53.6
16,20,5338105.23,53.55
15,21,5326197.68,53.43
12,44,5038030.56,53.41
30,17,5402529.75,53.31
30,18,5402529.75,53.31
30,19,5402529.75,53.31
30,7,5376977.24,53.06
12,43,5005439.05,53.06
28,19,5353613.43,52.83
16,21,5240126.73,52.57
30,11,5324742.35,52.55
30,12,5324742.35,52.55
30,5,5309566.03,52.4
18,6,5467144.54,52.25
18,29,4821907.05,52.03
30,23,5245612.15,51.77
30,24,5245612.15,51.77
30,25,5216957.99,51.48
30,26,5216957.99,51.48
13,28,4856199.13,51.48
12,46,4832716.15,51.23
28,10,5184697.63,51.16
7,3,4087762.2,51.08
30,20,5173956.66,51.06
30,28,5173872.88,51.06
18,21,4937901.38,51.01
30,16,5136179.67,50.69
30,21,5119209.46,50.52
30,22,5119209.46,50.52
15,23,4847959.89,50.08
33,2,4074471.99,50.06
33,21,5046917.87,49.8
31,6,5039072.72,49.73
31,7,5039072.72,49.73
15,22,4933620.48,49.49
31,17,5008416.43,49.42
31,18,5008416.43,49.42
31,19,5008416.43,49.42
31,20,5008416.43,49.42
31,21,5008416.43,49.42
31,12,5003139.56,49.37
30,14,4990981.05,49.25
28,7,4990597.08,49.25
30,15,4965363.87,49
30,13,4964040.89,48.99
18,22,4735297.09,48.92
18,7,5082725.98,48.58
19,20,4834969.57,48.5
7,6,3914879.26,48.5
31,29,4882181.99,48.18
33,6,4873385.69,48.09
30,29,4859415.3,47.95
14,25,4641316.45,47.95
31,22,4856415.98,47.92
31,23,4856415.98,47.92
31,13,4841922.19,47.78
33,22,4839968.09,47.76
33,23,4839968.09,47.76
31,15,4837584.33,47.74
31,16,4837584.33,47.74
31,14,4833645.03,47.7
31,24,4824550.06,47.61
13,36,4486739.65,47.56
33,12,4804888.15,47.42
16,22,4561614.57,47.12
31,3,4019445.31,47.11
32,2,3803294.27,47.06
12,47,4436614.2,47.03
6,1,3777277.36,47.03
13,30,4426218.31,46.92
17,22,4538026.52,46.88
33,13,4715860.63,46.54
13,29,4366990.27,46.29
31,25,4679671.33,46.18
30,8,4673053.6,46.12
17,5,4826113.71,45.77
33,24,4633817.92,45.73
28,5,4016565.59,45.72
30,27,4631432.92,45.7
30,9,4609568.74,45.49
30,10,4609568.74,45.49
28,8,4601188.65,45.41
13,31,4262548.22,45.19
33,14,4574354.92,45.14
33,15,4558053.07,44.98
33,16,4558053.07,44.98
13,35,4238359.09,44.93
18,1,4682532.16,44.75
18,2,4682532.16,44.75
31,30,4512960.2,44.54
33,17,4491764.91,44.33
33,18,4491764.91,44.33
33,19,4491764.91,44.33
33,20,4491764.91,44.33
32,22,4428115.36,43.7
17,23,4223153.24,43.63
27,5,4001550.5,43.47
33,5,4361195.77,43.04
18,3,4491041.77,42.92
20,21,4152151.26,42.89
8,1,3568089.73,42.88
34,21,4339585.92,42.82
34,22,4339585.92,42.82
33,7,4330158.59,42.73
33,8,4330158.59,42.73
33,9,4330158.59,42.73
33,10,4330158.59,42.73
31,11,4312476.17,42.56
14,26,4014158.16,42.55
13,37,4009482.26,42.5
31,8,4265630.7,42.09
31,9,4265630.7,42.09
31,10,4265630.7,42.09
33,11,4253699.7,41.98
30,3,3626893.79,41.95
26,9,4245391.49,41.9
12,48,3952712.98,41.9
26,3,3926897.88,41.89
18,5,4364866.47,41.72
18,23,3929827.54,41.66
33,4,4213600.34,41.58
32,23,4212434.51,41.57
28,9,4202962.18,41.48
31,27,4176587.38,41.22
13,42,3887212.77,41.21
31,5,4174755.37,41.2
13,43,3876487.3,41.09
14,27,3867686.07,41
34,23,4153354.48,40.99
34,24,4153354.48,40.99
18,4,4278660.52,40.89
13,39,3854607.18,40.86
13,40,3854607.18,40.86
12,49,3841508.22,40.72
34,15,4118368.34,40.64
37,3,4094386.18,40.4
30,4,3491805.9,40.39
31,26,4078658.64,40.25
29,5,3515444.86,40.14
35,4,4061589.7,40.08
35,5,4061589.7,40.08
38,3,4055714.97,40.02
34,16,4046986.22,39.94
34,17,4046986.22,39.94
34,18,4046986.22,39.94
34,19,4046986.22,39.94
35,3,4042396.54,39.89
31,28,4035033.19,39.82
15,25,3743710.21,39.69
13,44,3732720.54,39.57
34,8,4009145.86,39.56
34,9,4009145.86,39.56
21,6,3523161.08,39.47
29,6,3428960.9,39.16
33,3,3241042.51,39.14
34,5,3964173.95,39.12
34,6,3964173.95,39.12
12,50,3686883.28,39.08
3,13,2996495.01,38.93
34,25,3937548.93,38.86
32,12,3924700.21,38.73
32,11,3906848.88,38.55
27,3,3544861.69,38.5
34,10,3896948.36,38.46
34,11,3896948.36,38.46
16,29,3611449.9,38.28
14,31,3599425.63,38.16
15,24,3683276.18,38.05
32,16,3843217.28,37.93
32,17,3843217.28,37.93
32,18,3843217.28,37.93
32,19,3843217.28,37.93
32,20,3843217.28,37.93
32,21,3843217.28,37.93
33,25,3841130.12,37.91
33,26,3841130.12,37.91
14,2,2771904.05,37.91
34,20,3831529.4,37.81
12,3,3014321.75,37.81
16,30,3500501.24,37.77
4,3,2907560.23,37.64
7,2,2997989.77,37.46
16,23,3621104.48,37.41
3,17,2863771.77,37.2
34,26,3763441.32,37.14
3,21,2854045.78,37.08
34,12,3743672.77,36.94
13,41,3465216.33,36.73
3,20,2810270.88,36.51
36,3,3689216.88,36.41
32,13,3681345.82,36.33
33,27,3668387.87,36.2
3,11,2765202.82,35.92
32,14,3635086.54,35.87
32,15,3635086.54,35.87
17,29,3322457.3,35.85
14,28,3378057.42,35.81
17,24,3367274.99,35.7
14,35,3298064.44,35.58
3,22,2730116.38,35.47
3,23,2730116.38,35.47
28,6,2955000.99,35.44
36,4,3589050.32,35.42
36,5,3589050.32,35.42
34,14,3583559.23,35.36
32,3,2849708.74,35.26
34,13,3548038.08,35.01
34,4,3512381.51,34.66
13,38,3265697.15,34.62
14,34,3265063.37,34.61
34,2,2835162.81,34.58
20,2,3220818.08,34.56
33,28,3496508.49,34.5
3,12,2654225.25,34.48
32,24,3487957.81,34.42
32,25,3487957.81,34.42
32,5,3480680.59,34.35
32,6,3480680.59,34.35
17,25,3237950.73,34.33
7,1,2744108.86,34.29
33,30,3473473.52,34.28
31,4,2921416.84,34.24
32,4,3468502.65,34.23
15,30,3215779.56,34.09
3,18,2618534.33,34.02
3,19,2618534.33,34.02
38,2,3445476.36,34
17,28,3145324.21,33.94
16,25,3172281.92,33.63
32,29,3405925.94,33.61
34,7,3405811.43,33.61
16,24,3161799.13,33.52
21,5,2985646.52,33.45
32,9,3376855.71,33.32
3,24,2564757.18,33.32
21,2,3006751.2,32.96
38,4,3332550.17,32.89
14,33,3099929.26,32.86
32,10,3315247.89,32.72
16,31,3007893.68,32.45
37,4,3283171.6,32.4
14,32,3038782.27,32.21
16,32,2981040.26,32.16
20,24,3028031.89,32.1
3,15,2468754.68,32.07
22,3,2858416.83,32.02
14,30,2996901.71,31.77
4,1,2420781.38,31.7
39,3,3197324.87,31.55
18,25,2969662.31,31.48
27,6,2614876.81,31.36
32,26,3176336.62,31.35
16,33,2905831.71,31.35
14,29,2953693.21,31.31
3,16,2399408.12,31.17
33,31,3150487.39,31.09
32,30,3144499.03,31.03
32,27,3122376.15,30.81
32,28,3115507.22,30.74
35,8,3105493.09,30.65
35,9,3105493.09,30.65
17,26,2871472.72,30.44
20,4,2833871,30.41
16,26,2866119.72,30.38
3,14,2325480.85,30.21
27,4,2776102.92,30.15
24,6,2533811.92,30.03
28,3,2705369.48,29.93
33,32,3031250.56,29.91
35,21,3023636.01,29.84
35,22,3023636.01,29.84
34,27,3012646.82,29.73
19,22,2801998.71,29.7
18,24,2790333.7,29.58
3,50,2276846.83,29.58
35,10,2987121.98,29.48
4,2,2274972.32,29.45
20,23,2774776.18,29.42
32,7,2971249.59,29.32
32,8,2971249.59,29.32
36,6,2970926.82,29.32
18,28,2715069.76,29.29
35,17,2952051.14,29.13
35,18,2952051.14,29.13
25,3,1985081.57,29.09
3,25,2184644.64,28.38
