P:m,P:l,净利润,年化收益率%
1,15,192845.9,23.39
1,16,192845.9,23.39
19,33,182613.75,22.87
19,39,182613.75,22.87
19,40,182613.75,22.87
1,11,185479.15,22.49
1,12,185479.15,22.49
1,13,185479.15,22.49
3,2,179605.64,22.27
17,29,180115,21.76
17,30,180115,21.76
17,31,180115,21.76
17,32,180115,21.76
17,33,180115,21.76
17,37,180115,21.76
18,25,180115,21.76
18,26,180115,21.76
18,27,180115,21.76
18,28,180115,21.76
18,29,180115,21.76
18,30,180115,21.76
18,34,180115,21.76
18,35,180115,21.76
18,36,180115,21.76
18,37,180115,21.76
19,23,180115,21.76
19,24,180115,21.76
19,25,180115,21.76
19,26,180115,21.76
19,27,180115,21.76
19,28,180115,21.76
19,36,180115,21.76
19,37,180115,21.76
20,22,180115,21.76
20,23,180115,21.76
20,24,180115,21.76
20,37,180115,21.76
21,22,180115,21.76
25,37,180115,21.76
26,37,180115,21.76
27,37,180115,21.76
28,37,180115,21.76
29,37,180115,21.76
30,37,180115,21.76
31,37,180115,21.76
32,31,180115,21.76
32,37,180115,21.76
33,30,180115,21.76
33,37,180115,21.76
34,29,180115,21.76
34,37,180115,21.76
35,28,180115,21.76
35,29,180115,21.76
35,37,180115,21.76
36,25,180115,21.76
36,26,180115,21.76
36,27,180115,21.76
36,37,180115,21.76
37,21,180115,21.76
37,22,180115,21.76
37,23,180115,21.76
37,24,180115,21.76
1,14,168541.99,20.44
6,16,161911.31,20.18
6,17,161911.31,20.18
6,18,161911.31,20.18
6,19,161911.31,20.18
6,20,161911.31,20.18
6,21,161911.31,20.18
6,22,161911.31,20.18
6,23,161911.31,20.18
6,24,161911.31,20.18
6,25,161911.31,20.18
6,26,161911.31,20.18
6,27,161911.31,20.18
6,28,161911.31,20.18
6,29,161911.31,20.18
6,30,161911.31,20.18
6,31,161911.31,20.18
6,32,161911.31,20.18
6,33,161911.31,20.18
13,1,170093.43,20.1
13,2,170093.43,20.1
13,3,170093.43,20.1
13,4,170093.43,20.1
13,5,170093.43,20.1
13,6,170093.43,20.1
13,7,170093.43,20.1
15,16,151483.69,18.37
15,17,151483.69,18.37
18,39,135678.05,16.93
18,40,135678.05,16.93
17,23,128151.82,15.42
17,24,128151.82,15.42
17,25,128151.82,15.42
17,26,128151.82,15.42
17,27,128151.82,15.42
17,28,128151.82,15.42
17,34,128151.82,15.42
17,35,128151.82,15.42
17,36,128151.82,15.42
18,22,128151.82,15.42
18,23,128151.82,15.42
18,24,128151.82,15.42
19,20,128151.82,15.42
19,21,128151.82,15.42
19,22,128151.82,15.42
20,21,128151.82,15.42
25,36,128151.82,15.42
26,36,128151.82,15.42
27,36,128151.82,15.42
28,36,128151.82,15.42
29,36,128151.82,15.42
30,36,128151.82,15.42
31,30,128151.82,15.42
31,36,128151.82,15.42
32,29,128151.82,15.42
32,30,128151.82,15.42
32,36,128151.82,15.42
33,28,128151.82,15.42
33,29,128151.82,15.42
33,36,128151.82,15.42
34,27,128151.82,15.42
34,28,128151.82,15.42
34,36,128151.82,15.42
35,26,128151.82,15.42
35,27,128151.82,15.42
35,36,128151.82,15.42
36,18,128151.82,15.42
36,19,128151.82,15.42
36,20,128151.82,15.42
36,21,128151.82,15.42
36,22,128151.82,15.42
36,23,128151.82,15.42
36,24,128151.82,15.42
14,1,118094.89,14.01
14,2,118094.89,14.01
14,3,118094.89,14.01
14,4,118094.89,14.01
14,5,118094.89,14.01
2,13,113882.63,13.99
2,14,113882.63,13.99
2,15,113882.63,13.99
2,16,113882.63,13.99
2,17,113882.63,13.99
2,18,113882.63,13.99
2,19,113882.63,13.99
4,33,109573.44,13.83
2,8,108864.93,13.38
2,9,108864.93,13.38
28,11,108305.51,12.99
28,12,108305.51,12.99
28,13,108305.51,12.99
28,14,108305.51,12.99
28,15,108305.51,12.99
28,16,108305.51,12.99
28,17,108305.51,12.99
28,18,108305.51,12.99
28,19,108305.51,12.99
4,5,103716.12,12.66
17,18,88106.12,11
17,19,88106.12,11
5,3,92161.24,10.93
5,16,85675.83,10.81
5,17,85675.83,10.81
5,18,85675.83,10.81
5,19,85675.83,10.81
5,20,85675.83,10.81
5,21,85675.83,10.81
5,22,85675.83,10.81
5,23,85675.83,10.81
5,24,85675.83,10.81
5,25,85675.83,10.81
5,26,85675.83,10.81
5,27,85675.83,10.81
5,28,85675.83,10.81
5,29,85675.83,10.81
5,30,85675.83,10.81
5,31,85675.83,10.81
5,32,85675.83,10.81
5,33,85675.83,10.81
17,39,85843.8,10.67
17,40,85843.8,10.67
12,24,83160.93,10.25
21,13,80035.6,9.68
21,14,80035.6,9.68
21,15,80035.6,9.68
21,16,80035.6,9.68
21,17,80035.6,9.68
21,18,80035.6,9.68
21,19,80035.6,9.68
21,20,80035.6,9.68
20,13,78077.18,9.48
20,14,78077.18,9.48
20,15,78077.18,9.48
20,16,78077.18,9.48
20,17,78077.18,9.48
20,18,78077.18,9.48
20,19,78077.18,9.48
15,39,76069.51,9.41
15,40,76069.51,9.41
7,8,77465.95,9.23
7,9,77465.95,9.23
7,10,77465.95,9.23
7,11,77465.95,9.23
16,39,71012.04,8.79
16,40,71012.04,8.79
15,1,71176.44,8.48
15,2,71176.44,8.48
15,3,71176.44,8.48
15,4,71176.44,8.48
15,5,71176.44,8.48
14,17,62843.88,7.65
2,6,60369.6,7.42
2,7,60369.6,7.42
13,15,58397.4,7.11
13,16,58397.4,7.11
13,17,58397.4,7.11
3,8,56953.77,6.79
3,9,56953.77,6.79
3,10,56953.77,6.79
8,1,52120.76,6.18
17,16,50139.68,6.12
18,14,47933.6,5.85
18,15,47933.6,5.85
18,16,47933.6,5.85
18,17,47933.6,5.85
13,18,47675.51,5.83
13,19,47675.51,5.83
14,39,40667.22,5.03
14,40,40667.22,5.03
7,17,36013.23,4.49
7,18,36013.23,4.49
7,19,36013.23,4.49
7,20,36013.23,4.49
7,21,36013.23,4.49
7,22,36013.23,4.49
7,23,36013.23,4.49
7,24,36013.23,4.49
7,25,36013.23,4.49
7,26,36013.23,4.49
7,27,36013.23,4.49
7,28,36013.23,4.49
7,29,36013.23,4.49
7,30,36013.23,4.49
7,31,36013.23,4.49
7,32,36013.23,4.49
7,33,36013.23,4.49
12,39,35750.5,4.41
12,40,35750.5,4.41
2,10,33263.99,4.09
2,11,33263.99,4.09
14,16,33319.13,4.06
12,2,24827.55,2.92
13,39,23056.85,2.84
13,40,23056.85,2.84
6,2,20594.2,2.45
6,3,20594.2,2.45
12,17,18546.51,2.26
12,18,18546.51,2.26
12,19,18546.51,2.26
1,22,17484.66,2.16
1,23,17484.66,2.16
1,24,17484.66,2.16
1,25,17484.66,2.16
1,26,17484.66,2.16
1,27,17484.66,2.16
1,28,17484.66,2.16
1,29,17484.66,2.16
1,30,17484.66,2.16
1,31,17484.66,2.16
1,32,17484.66,2.16
1,33,17484.66,2.16
1,34,17484.66,2.16
1,35,17484.66,2.16
1,36,17484.66,2.16
1,37,17484.66,2.16
1,38,17484.66,2.16
20,26,15835.51,1.92
20,27,15835.51,1.92
6,34,7196.88,0.9
22,23,6346.22,0.77
21,24,5826.48,0.7
21,25,5826.48,0.7
21,26,5826.48,0.7
1,1,0,0
1,2,0,0
1,3,0,0
1,6,0,0
1,41,0,0
1,42,0,0
1,43,0,0
1,44,0,0
1,45,0,0
1,46,0,0
1,47,0,0
1,48,0,0
1,49,0,0
1,50,0,0
2,2,0,0
2,34,0,0
2,35,0,0
2,36,0,0
2,37,0,0
2,38,0,0
2,39,0,0
2,40,0,0
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,3,0,0
3,35,0,0
3,36,0,0
3,37,0,0
3,38,0,0
3,39,0,0
3,40,0,0
3,41,0,0
3,42,0,0
3,43,0,0
3,44,0,0
3,45,0,0
3,46,0,0
3,47,0,0
3,48,0,0
3,49,0,0
3,50,0,0
4,4,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,5,0,0
5,42,0,0
5,43,0,0
5,44,0,0
5,45,0,0
5,46,0,0
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,6,0,0
6,37,0,0
6,38,0,0
6,39,0,0
6,40,0,0
6,41,0,0
6,42,0,0
6,43,0,0
6,44,0,0
6,45,0,0
6,46,0,0
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,7,0,0
7,37,0,0
7,38,0,0
7,39,0,0
7,40,0,0
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,8,0,0
8,38,0,0
8,39,0,0
8,40,0,0
8,41,0,0
8,42,0,0
8,43,0,0
8,44,0,0
8,45,0,0
8,46,0,0
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,0,0
9,9,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,0,0
10,10,0,0
10,42,0,0
10,43,0,0
10,44,0,0
10,45,0,0
10,46,0,0
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,11,0,0
11,42,0,0
11,43,0,0
11,44,0,0
11,45,0,0
11,46,0,0
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,12,0,0
12,42,0,0
12,43,0,0
12,44,0,0
12,45,0,0
12,46,0,0
12,47,0,0
12,48,0,0
12,49,0,0
12,50,0,0
13,13,0,0
13,42,0,0
13,43,0,0
13,44,0,0
13,45,0,0
13,46,0,0
13,47,0,0
13,48,0,0
13,49,0,0
13,50,0,0
14,14,0,0
14,42,0,0
14,43,0,0
14,44,0,0
14,45,0,0
14,46,0,0
14,47,0,0
14,48,0,0
14,49,0,0
14,50,0,0
15,15,0,0
15,42,0,0
15,43,0,0
15,44,0,0
15,45,0,0
15,46,0,0
15,47,0,0
15,48,0,0
15,49,0,0
15,50,0,0
16,1,0,0
16,16,0,0
16,42,0,0
16,43,0,0
16,44,0,0
16,45,0,0
16,46,0,0
16,47,0,0
16,48,0,0
16,49,0,0
16,50,0,0
17,1,0,0
17,2,0,0
17,3,0,0
17,4,0,0
17,17,0,0
17,42,0,0
17,43,0,0
17,44,0,0
17,45,0,0
17,46,0,0
17,47,0,0
17,48,0,0
17,49,0,0
17,50,0,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,0,0
18,18,0,0
18,42,0,0
18,43,0,0
18,44,0,0
18,45,0,0
18,46,0,0
18,47,0,0
18,48,0,0
18,49,0,0
18,50,0,0
19,1,0,0
19,2,0,0
19,3,0,0
19,4,0,0
19,19,0,0
19,42,0,0
19,43,0,0
19,44,0,0
19,45,0,0
19,46,0,0
19,47,0,0
19,48,0,0
19,49,0,0
19,50,0,0
20,1,0,0
20,3,0,0
20,4,0,0
20,20,0,0
20,42,0,0
20,43,0,0
20,44,0,0
20,45,0,0
20,46,0,0
20,47,0,0
20,48,0,0
20,49,0,0
20,50,0,0
21,1,0,0
21,3,0,0
21,21,0,0
21,42,0,0
21,43,0,0
21,44,0,0
21,45,0,0
21,46,0,0
21,47,0,0
21,48,0,0
21,49,0,0
21,50,0,0
22,1,0,0
22,3,0,0
22,22,0,0
22,42,0,0
22,43,0,0
22,44,0,0
22,45,0,0
22,46,0,0
22,47,0,0
22,48,0,0
22,49,0,0
22,50,0,0
23,1,0,0
23,3,0,0
23,23,0,0
23,42,0,0
23,43,0,0
23,44,0,0
23,45,0,0
23,46,0,0
23,47,0,0
23,48,0,0
23,49,0,0
23,50,0,0
24,24,0,0
24,34,0,0
24,35,0,0
24,36,0,0
24,37,0,0
24,42,0,0
24,43,0,0
24,44,0,0
24,45,0,0
24,46,0,0
24,47,0,0
24,48,0,0
24,49,0,0
24,50,0,0
25,4,0,0
25,25,0,0
25,29,0,0
25,30,0,0
25,34,0,0
25,35,0,0
25,42,0,0
25,43,0,0
25,44,0,0
25,45,0,0
25,46,0,0
25,47,0,0
25,48,0,0
25,49,0,0
25,50,0,0
26,1,0,0
26,2,0,0
26,4,0,0
26,26,0,0
26,29,0,0
26,30,0,0
26,42,0,0
26,43,0,0
26,44,0,0
26,45,0,0
26,46,0,0
26,47,0,0
26,48,0,0
26,49,0,0
26,50,0,0
27,1,0,0
27,2,0,0
27,27,0,0
27,29,0,0
27,42,0,0
27,43,0,0
27,44,0,0
27,45,0,0
27,46,0,0
27,47,0,0
27,48,0,0
27,49,0,0
27,50,0,0
28,1,0,0
28,2,0,0
28,5,0,0
28,6,0,0
28,28,0,0
28,42,0,0
28,43,0,0
28,44,0,0
28,45,0,0
28,46,0,0
28,47,0,0
28,48,0,0
28,49,0,0
28,50,0,0
29,1,0,0
29,2,0,0
29,5,0,0
29,6,0,0
29,7,0,0
29,8,0,0
29,9,0,0
29,10,0,0
29,29,0,0
29,42,0,0
29,43,0,0
29,44,0,0
29,45,0,0
29,46,0,0
29,47,0,0
29,48,0,0
29,49,0,0
29,50,0,0
30,1,0,0
30,2,0,0
30,4,0,0
30,5,0,0
30,6,0,0
30,7,0,0
30,8,0,0
30,9,0,0
30,10,0,0
30,30,0,0
30,42,0,0
30,43,0,0
30,44,0,0
30,45,0,0
30,46,0,0
30,47,0,0
30,48,0,0
30,49,0,0
30,50,0,0
31,1,0,0
31,2,0,0
31,4,0,0
31,5,0,0
31,6,0,0
31,7,0,0
31,8,0,0
31,9,0,0
31,10,0,0
31,11,0,0
31,31,0,0
31,42,0,0
31,43,0,0
31,44,0,0
31,45,0,0
31,46,0,0
31,47,0,0
31,48,0,0
31,49,0,0
31,50,0,0
32,4,0,0
32,5,0,0
32,6,0,0
32,7,0,0
32,8,0,0
32,9,0,0
32,10,0,0
32,32,0,0
32,42,0,0
32,43,0,0
32,44,0,0
32,45,0,0
32,46,0,0
32,47,0,0
32,48,0,0
32,49,0,0
32,50,0,0
33,1,0,0
33,2,0,0
33,3,0,0
33,4,0,0
33,5,0,0
33,6,0,0
33,7,0,0
33,8,0,0
33,9,0,0
33,10,0,0
33,11,0,0
33,33,0,0
33,42,0,0
33,43,0,0
33,44,0,0
33,45,0,0
33,46,0,0
33,47,0,0
33,48,0,0
33,49,0,0
33,50,0,0
34,1,0,0
34,2,0,0
34,3,0,0
34,4,0,0
34,5,0,0
34,6,0,0
34,7,0,0
34,8,0,0
34,9,0,0
34,10,0,0
34,11,0,0
34,12,0,0
34,13,0,0
34,14,0,0
34,34,0,0
34,42,0,0
34,43,0,0
34,44,0,0
34,45,0,0
34,46,0,0
34,47,0,0
34,48,0,0
34,49,0,0
34,50,0,0
35,1,0,0
35,2,0,0
35,3,0,0
35,4,0,0
35,5,0,0
35,6,0,0
35,7,0,0
35,8,0,0
35,9,0,0
35,10,0,0
35,11,0,0
35,12,0,0
35,13,0,0
35,14,0,0
35,15,0,0
35,16,0,0
35,35,0,0
35,42,0,0
35,43,0,0
35,44,0,0
35,45,0,0
35,46,0,0
35,47,0,0
35,48,0,0
35,49,0,0
35,50,0,0
36,1,0,0
36,2,0,0
36,3,0,0
36,4,0,0
36,5,0,0
36,6,0,0
36,7,0,0
36,8,0,0
36,9,0,0
36,10,0,0
36,11,0,0
36,12,0,0
36,13,0,0
36,14,0,0
36,15,0,0
36,16,0,0
36,17,0,0
36,36,0,0
36,42,0,0
36,43,0,0
36,44,0,0
36,45,0,0
36,46,0,0
36,47,0,0
36,48,0,0
36,49,0,0
36,50,0,0
37,1,0,0
37,2,0,0
37,3,0,0
37,4,0,0
37,5,0,0
37,6,0,0
37,7,0,0
37,8,0,0
37,9,0,0
37,10,0,0
37,11,0,0
37,12,0,0
37,13,0,0
37,14,0,0
37,15,0,0
37,16,0,0
37,17,0,0
37,18,0,0
37,19,0,0
37,20,0,0
37,35,0,0
37,36,0,0
37,37,0,0
37,42,0,0
37,43,0,0
37,44,0,0
37,45,0,0
37,46,0,0
37,47,0,0
37,48,0,0
37,49,0,0
37,50,0,0
38,1,0,0
