P:m,P:l,净利润,年化收益率%
3,10,488098.88,48.68
3,11,423823.13,42.27
3,12,657259.03,65.56
3,13,657259.03,65.56
3,14,431335.82,43.02
3,15,431335.82,43.02
3,16,431335.82,43.02
3,17,64350.92,6.67
3,18,64350.92,6.67
3,19,64350.92,6.67
3,20,64350.92,6.67
3,21,64350.92,6.67
3,22,64350.92,6.67
3,23,64350.92,6.67
3,24,64350.92,6.67
3,25,64350.92,6.67
3,26,64350.92,6.67
3,27,13135.07,1.36
3,28,13135.07,1.36
3,29,13135.07,1.36
3,30,903324.98,93.69
3,31,931761.56,96.64
3,32,931761.56,96.64
3,33,931761.56,96.64
3,34,931761.56,96.64
3,35,931761.56,96.64
3,36,931761.56,96.64
3,37,931761.56,96.64
3,38,613050.86,63.59
3,39,613050.86,63.59
3,40,613050.86,63.59
3,41,613050.86,63.59
3,42,613050.86,63.59
3,43,613050.86,63.59
3,44,-357209.69,-33.8
3,45,838974.07,90.32
3,46,838974.07,90.32
3,47,838974.07,90.32
3,48,838974.07,90.32
3,49,838974.07,90.32
3,50,838974.07,90.32
4,1,464633.7,45.79
4,2,1611272.17,146.22
4,3,603682.98,54.78
4,4,0,0
4,5,290702.38,28.4
4,6,800267.56,78.18
4,7,800267.56,78.18
4,8,1615014.69,157.77
4,9,1615014.69,157.77
4,10,1615014.69,157.77
4,11,1530198,149.49
4,12,805762.06,78.72
4,13,805762.06,78.72
4,14,30197.31,2.88
4,15,30197.31,2.88
4,16,30197.31,2.88
4,17,-512784.32,-48.96
4,18,-524485.17,-50.07
4,19,-524485.17,-50.07
4,20,-524485.17,-50.07
4,21,-524485.17,-50.07
4,22,-524485.17,-50.07
4,23,-524485.17,-50.07
4,24,-524485.17,-50.07
4,25,-524485.17,-50.07
4,26,-524485.17,-50.07
4,27,-524485.17,-50.07
4,28,-417385.17,-39.85
4,29,-699563.17,-66.79
4,30,5154.48,0.49
4,31,5154.48,0.49
4,32,5154.48,0.49
4,33,5154.48,0.49
4,34,5154.48,0.49
4,35,5154.48,0.49
4,36,5154.48,0.49
4,37,5154.48,0.49
4,38,-406509.92,-38.81
4,39,-308366.03,-29.44
4,40,-308366.03,-29.44
4,41,-308366.03,-29.44
4,42,-308366.03,-29.44
4,43,-308366.03,-29.44
4,44,-308366.03,-29.44
4,45,811817.66,87.4
4,46,811817.66,87.4
4,47,811817.66,87.4
4,48,811817.66,87.4
4,49,811817.66,87.4
4,50,811817.66,87.4
5,1,-636435.72,-65.59
5,2,-901794.79,-85.72
5,3,1129649.32,96.63
5,4,1006795.68,86.12
5,5,0,0
5,6,995391.66,91.04
5,7,830556.78,75.96
5,8,1655731.31,153.06
5,9,2505316.83,214.31
5,10,2505316.83,214.31
5,11,1355219.06,115.93
5,12,958476.47,85.83
5,13,716992.87,65.57
5,14,628487.18,58.1
5,15,13352.47,1.27
5,16,13352.47,1.27
5,17,-377978.21,-35.93
5,18,-430517.77,-40.92
5,19,-925153.55,-87.94
5,20,-925153.55,-87.94
5,21,-925153.55,-87.94
5,22,-925153.55,-87.94
5,23,-925153.55,-87.94
5,24,-821608.55,-78.09
5,25,-821608.55,-78.09
5,26,-821608.55,-78.09
5,27,-821608.55,-78.09
5,28,-1139578.41,-108.32
5,29,-1139578.41,-108.32
5,30,-419674.59,-39.89
5,31,-419674.59,-39.89
5,32,-87324.31,-8.3
5,33,-87324.31,-8.3
5,34,-87324.31,-8.3
5,35,-87324.31,-8.3
5,36,-87324.31,-8.3
5,37,-87324.31,-8.3
5,38,-424802.96,-40.38
5,39,-265359.07,-25.22
5,40,-265359.07,-25.22
5,41,-265359.07,-25.22
5,42,-265359.07,-25.22
5,43,-265359.07,-25.22
5,44,-265359.07,-25.22
5,45,884738.7,96.17
5,46,884738.7,96.17
5,47,884738.7,96.17
5,48,884738.7,96.17
5,49,884738.7,96.17
5,50,884738.7,96.17
6,1,0,0
6,2,2159327.14,190.4
6,3,2424235.42,213.75
6,4,2424235.42,213.75
6,5,2535298.3,223.55
6,6,0,0
6,7,1314069.47,120.18
6,8,1724831.12,152.08
6,9,1724831.12,152.08
6,10,1724831.12,152.08
6,11,1989739.4,175.44
6,12,1881263.37,167.6
6,13,1800852.27,161.27
6,14,1578977.75,144.41
6,15,1182013,112.28
6,16,975767.2,94.25
6,17,518431.37,52.43
6,18,141638.4,14.69
6,19,98977.08,10.26
6,20,400738.72,41.56
6,21,188881.13,19.59
6,22,188881.13,19.59
6,23,399724.32,42.68
6,24,399724.32,42.68
6,25,399724.32,42.68
6,26,-327142.78,-32.72
6,27,-327142.78,-32.72
6,28,-327142.78,-32.72
6,29,557595.92,55.77
6,30,557595.92,55.77
6,31,557595.92,55.77
6,32,995801.58,106.33
6,33,995801.58,106.33
6,34,995801.58,106.33
6,35,995801.58,106.33
6,36,995801.58,106.33
6,37,995801.58,106.33
6,38,698501.36,72.26
6,39,884738.7,96.17
6,40,884738.7,96.17
6,41,884738.7,96.17
6,42,884738.7,96.17
6,43,884738.7,96.17
6,44,884738.7,96.17
6,45,884738.7,96.17
6,46,884738.7,96.17
6,47,884738.7,96.17
6,48,884738.7,96.17
6,49,884738.7,96.17
6,50,884738.7,96.17
7,1,733119.5,78.18
7,2,733119.5,78.18
7,3,733119.5,78.18
7,4,733119.5,78.18
7,5,642463.11,67.97
7,6,1417448.78,126.93
7,7,0,0
7,8,693668.68,65.17
7,9,693668.68,65.17
7,10,753723.14,67.5
7,11,753723.14,67.5
7,12,753723.14,67.5
7,13,1367450.08,122.46
7,14,1315502.18,118.42
7,15,851294.68,79.98
7,16,629295.98,60.45
7,17,-101559.33,-10.21
7,18,-404512.36,-41.95
7,19,-502343.19,-52.1
7,20,-12476.57,-1.29
7,21,-12476.57,-1.29
7,22,330290.63,34.95
7,23,-393363.63,-40.28
7,24,-393363.63,-40.28
7,25,-393363.63,-40.28
7,26,-393363.63,-40.28
7,27,339755.87,34.79
7,28,339755.87,34.79
7,29,283734.81,28.92
7,30,283734.81,28.92
7,31,283734.81,28.92
7,32,283734.81,28.92
7,33,283734.81,28.92
7,34,642463.11,67.97
7,35,642463.11,67.97
7,36,642463.11,67.97
7,37,642463.11,67.97
7,38,435326.41,45.04
7,39,191648,19.39
7,40,20569.34,2.02
7,41,733119.5,78.18
7,42,733119.5,78.18
7,43,733119.5,78.18
7,44,733119.5,78.18
7,45,733119.5,78.18
7,46,733119.5,78.18
7,47,733119.5,78.18
7,48,733119.5,78.18
7,49,733119.5,78.18
7,50,733119.5,78.18
8,1,661297.91,69.86
8,2,661297.91,69.86
8,3,1789536.92,158.6
8,4,1789536.92,158.6
8,5,1305550.04,115.71
8,6,1067480.02,96.6
8,7,1067480.02,96.6
8,8,0,0
8,9,2062892.86,182.83
8,10,2062892.86,182.83
8,11,1888290.99,167.36
8,12,1650220.98,149.34
8,13,1650220.98,149.34
8,14,1719878.55,154.82
8,15,1301790.3,121.65
8,16,972929.93,93.45
8,17,479511.27,48.21
8,18,181475.78,18.91
8,19,12107.71,1.26
8,20,176726.88,18.33
8,21,617117.65,64
8,22,369019.94,38.07
8,23,369019.94,38.07
8,24,369019.94,38.07
8,25,369019.94,38.07
8,26,1030317.84,106.3
8,27,778601.75,78.44
8,28,778601.75,78.44
8,29,778601.75,78.44
8,30,778601.75,78.44
8,31,778601.75,78.44
8,32,849752.56,86.01
8,33,849752.56,86.01
8,34,959336.95,98.5
8,35,575321.42,60.78
8,36,575321.42,60.78
8,37,575321.42,60.78
8,38,280960.26,29.07
8,39,42267.65,4.28
8,40,26745.51,2.63
8,41,661297.91,69.86
8,42,661297.91,69.86
8,43,661297.91,69.86
8,44,661297.91,69.86
8,45,661297.91,69.86
8,46,661297.91,69.86
8,47,661297.91,69.86
8,48,661297.91,69.86
8,49,661297.91,69.86
8,50,661297.91,69.86
9,1,657040.04,69.41
9,2,657040.04,69.41
9,3,657040.04,69.41
9,4,1873758.33,163.54
9,5,819003.57,74.9
9,6,819003.57,74.9
9,7,819003.57,74.9
9,8,2644186.53,239.28
9,9,0,0
9,10,2140210.46,186.79
9,11,2140210.46,186.79
9,12,1631317.8,149.2
9,13,1631317.8,149.2
9,14,1732093.53,156.74
9,15,1251170.61,116.92
9,16,994836.76,95.56
9,17,504536.55,50.73
9,18,87927.36,9.07
9,19,-8694.07,-0.9
9,20,186371.13,19.78
9,21,-72918.69,-7.52
9,22,-72918.69,-7.52
9,23,348309.59,35.94
9,24,148363.6,15.02
9,25,148363.6,15.02
9,26,805403.63,81.52
9,27,805403.63,81.52
9,28,805403.63,81.52
9,29,805403.63,81.52
9,30,992935.83,102.45
9,31,992935.83,102.45
9,32,992935.83,102.45
9,33,992935.83,102.45
9,34,923067.78,94.33
9,35,930110.76,98.26
9,36,694149.78,72.1
9,37,642748.98,67.9
9,38,261077.89,27.01
9,39,47871.72,4.74
9,40,47871.72,4.74
9,41,657040.04,69.41
9,42,657040.04,69.41
9,43,657040.04,69.41
9,44,657040.04,69.41
9,45,657040.04,69.41
9,46,657040.04,69.41
9,47,657040.04,69.41
9,48,657040.04,69.41
9,49,657040.04,69.41
9,50,657040.04,69.41
10,1,631492.81,66.71
10,2,631492.81,66.71
10,3,631492.81,66.71
10,4,33476.04,3.54
10,5,33476.04,3.54
10,6,33476.04,3.54
10,7,2576052.95,234.35
10,8,2576052.95,234.35
10,9,2297740.82,214.71
10,10,0,0
10,11,2543971.5,219.8
10,12,2073224.36,185.66
10,13,1971308.21,178.39
10,14,1792231.4,163.04
10,15,1513919.27,141.47
10,16,1064627.71,102.26
10,17,395927.77,39.81
10,18,96992.72,10.11
10,19,-168.44,-0.02
10,20,-365716.67,-37.73
10,21,-622745.56,-64.25
10,22,385588.22,39.78
10,23,186362.58,18.86
10,24,817855.4,82.78
10,25,817855.4,82.78
10,26,817855.4,82.78
10,27,817855.4,82.78
10,28,817855.4,82.78
10,29,1010874.14,104.3
10,30,1010874.14,104.3
10,31,1010874.14,104.3
10,32,1085069.67,113.04
10,33,1085069.67,113.04
10,34,1085069.67,113.04
10,35,935159.36,98.32
10,36,774240.9,81.17
10,37,679335.72,71.76
10,38,275690.74,28.52
10,39,30711.67,3.11
10,40,-21210.5,-2.09
10,41,631492.81,66.71
10,42,631492.81,66.71
10,43,631492.81,66.71
10,44,631492.81,66.71
10,45,631492.81,66.71
10,46,631492.81,66.71
10,47,631492.81,66.71
10,48,631492.81,66.71
10,49,631492.81,66.71
10,50,631492.81,66.71
11,1,2187108.12,229.96
11,2,2187108.12,229.96
11,3,585262.18,61.54
11,4,1550121.87,162.99
11,5,-51724.07,-5.44
11,6,1550121.87,162.99
11,7,1550121.87,162.99
11,8,2056917.67,192.21
11,9,2056917.67,192.21
11,10,1799584.33,172.86
11,11,0,0
11,12,1986074.98,176.93
11,13,1848095.07,165.5
11,14,1593029.76,143.41
11,15,1210668.03,113.13
11,16,738275.61,70.92
11,17,246376.2,24.77
11,18,-50519.86,-5.26
11,19,-730586.05,-75.38
11,20,-108726.41,-11.22
11,21,-276986.4,-28.58
11,22,114586.72,11.6
11,23,699848.9,70.84
11,24,699848.9,70.84
11,25,894228.31,92.26
11,26,894228.31,92.26
11,27,894228.31,92.26
11,28,894228.31,92.26
11,29,894228.31,92.26
11,30,894228.31,92.26
11,31,985495.98,102.67
11,32,985495.98,102.67
11,33,985495.98,102.67
11,34,902504.17,94.89
11,35,902504.17,94.89
11,36,655894.22,68.77
11,37,560308.71,58.91
11,38,153602.2,15.89
11,39,-93077.72,-9.42
11,40,14771.31,1.47
11,41,585262.18,61.54
11,42,585262.18,61.54
11,43,585262.18,61.54
11,44,585262.18,61.54
11,45,585262.18,61.54
11,46,585262.18,61.54
11,47,585262.18,61.54
11,48,585262.18,61.54
11,49,585262.18,61.54
11,50,585262.18,61.54
12,1,1972329.22,204.51
12,2,1972329.22,204.51
12,3,722833.08,68.11
12,4,80790.01,7.61
12,5,1330286.14,137.94
12,6,1330286.14,137.94
12,7,1330286.14,137.94
12,8,1330286.14,137.94
12,9,1330286.14,137.94
12,10,1113732.71,106.98
12,11,626311.06,62.97
12,12,0,0
12,13,188886.46,16.92
12,14,-77031.54,-6.93
12,15,29437.43,2.75
12,16,-225097.32,-21.21
12,17,-1297324.61,-122.24
12,18,-1590862.36,-149.89
12,19,-1687123.97,-158.96
12,20,-1476548.21,-139.12
12,21,-1262299.05,-118.94
12,22,-688234.53,-64.85
12,23,-688234.53,-64.85
12,24,-493374.88,-46.49
12,25,-493374.88,-46.49
12,26,-493374.88,-46.49
12,27,-401867.08,-37.86
12,28,-401867.08,-37.86
12,29,-401867.08,-37.86
12,30,-401867.08,-37.86
12,31,-401867.08,-37.86
12,32,-485099.02,-45.71
12,33,-485099.02,-45.71
12,34,-485099.02,-45.71
12,35,-732309.27,-69
12,36,-732309.27,-69
12,37,-828134.9,-78.03
12,38,-1235921.95,-116.45
12,39,-1483202.16,-139.75
12,40,-1251524.15,-117.92
12,41,-777488.58,-73.26
12,42,-777488.58,-73.26
12,43,-777488.58,-73.26
12,44,-777488.58,-73.26
12,45,472007.55,48.94
12,46,472007.55,48.94
12,47,472007.55,48.94
12,48,472007.55,48.94
12,49,472007.55,48.94
12,50,472007.55,48.94
13,1,1756370.25,180.46
13,2,1756370.25,180.46
13,3,523724.73,49.56
13,4,-86598.2,-8.2
13,5,1146047.33,117.75
13,6,1146047.33,117.75
13,7,1146047.33,117.75
13,8,1146047.33,117.75
13,9,1146047.33,117.75
13,10,704259.32,71.94
13,11,704259.32,71.94
13,12,32992.3,3.37
13,13,0,0
13,14,-250315.69,-22.53
13,15,-67724.8,-6.33
13,16,-910548.12,-86.17
13,17,-1002871.28,-94.91
13,18,-1294969.74,-122.55
13,19,-1593498.75,-150.8
13,20,-1383642.63,-130.94
13,21,-1353363.75,-128.07
13,22,-826209.98,-78.19
13,23,-629909.61,-59.61
13,24,-629909.61,-59.61
13,25,-629909.61,-59.61
13,26,-537681.46,-50.88
13,27,-537681.46,-50.88
13,28,-537681.46,-50.88
13,29,-537681.46,-50.88
13,30,-537681.46,-50.88
13,31,-621633.75,-58.83
13,32,-621633.75,-58.83
13,33,-621633.75,-58.83
13,34,-870644.9,-82.39
13,35,-870644.9,-82.39
13,36,-870644.9,-82.39
13,37,-967190.89,-91.53
13,38,-1378219.56,-130.43
13,39,-1627300.68,-154
13,40,-1389363.99,-131.48
13,41,-839466.06,-79.44
13,42,-839466.06,-79.44
13,43,-839466.06,-79.44
13,44,-839466.06,-79.44
13,45,393179.46,40.4
13,46,393179.46,40.4
13,47,393179.46,40.4
13,48,393179.46,40.4
13,49,393179.46,40.4
13,50,393179.46,40.4
14,1,1616634.24,166.1
14,2,1616634.24,166.1
14,3,344249.55,32.44
14,4,1616634.24,166.1
14,5,1616634.24,166.1
14,6,1616634.24,166.1
14,7,1616634.24,166.1
14,8,1616634.24,166.1
14,9,1152857.24,117.76
14,10,1152857.24,117.76
14,11,1152857.24,117.76
14,12,1152857.24,117.76
14,13,287217.68,29.34
14,14,0,0
14,15,-881854,-82.4
14,16,-765278.25,-72.11
14,17,-1449931.25,-136.61
14,18,-1738431.52,-163.8
14,19,-1833853.55,-172.79
14,20,-1625796.53,-153.18
14,21,-1269783.29,-119.64
14,22,-770472.9,-72.59
14,23,-770472.9,-72.59
14,24,-677524.39,-63.84
14,25,-677524.39,-63.84
14,26,-677524.39,-63.84
14,27,-762197.04,-71.82
14,28,-762197.04,-71.82
14,29,-762197.04,-71.82
14,30,-762197.04,-71.82
14,31,-762197.04,-71.82
14,32,-1013009.09,-95.45
14,33,-1013009.09,-95.45
14,34,-1013009.09,-95.45
14,35,-1013009.09,-95.45
14,36,-1110275.44,-104.61
14,37,-1110275.44,-104.61
14,38,-1524545.73,-143.64
14,39,-1775427.75,-167.28
14,40,-1535690.15,-144.69
14,41,-905472.09,-85.31
14,42,-905472.09,-85.31
14,43,-905472.09,-85.31
14,44,-905472.09,-85.31
14,45,366912.6,37.7
14,46,366912.6,37.7
14,47,366912.6,37.7
14,48,366912.6,37.7
14,49,366912.6,37.7
14,50,366912.6,37.7
15,1,1481650.43,151.54
15,2,1481650.43,151.54
15,3,1481650.43,151.54
15,4,1481650.43,151.54
15,5,1481650.43,151.54
15,6,1481650.43,151.54
15,7,1481650.43,151.54
15,8,1481650.43,151.54
15,9,993885.43,101.53
15,10,993885.43,101.53
15,11,993885.43,101.53
15,12,993885.43,101.53
15,13,993885.43,101.53
15,14,993885.43,101.53
15,15,0,0
15,16,-814067.13,-77.04
15,17,-1302288.38,-123.24
15,18,-1596425.83,-151.08
15,19,-1494125.84,-141.4
15,20,-1283250.23,-121.44
15,21,-1040111.68,-98.43
15,22,-1296616.91,-122.7
15,23,-689160.46,-65.22
15,24,-689160.46,-65.22
15,25,-689160.46,-65.22
15,26,-774293.33,-73.27
15,27,-774293.33,-73.27
15,28,-774293.33,-73.27
15,29,-774293.33,-73.27
15,30,-1026255.96,-97.12
15,31,-1026255.96,-97.12
15,32,-1026255.96,-97.12
15,33,-1026255.96,-97.12
15,34,-1123982.54,-106.37
15,35,-1123982.54,-106.37
15,36,-1123982.54,-106.37
15,37,-1123982.54,-106.37
15,38,-1540323.87,-145.77
15,39,-1792356.46,-169.62
15,40,-1551468.3,-146.82
15,41,-869934.58,-82.33
15,42,-869934.58,-82.33
15,43,-869934.58,-82.33
15,44,-869934.58,-82.33
15,45,342201.2,35
15,46,342201.2,35
15,47,342201.2,35
15,48,342201.2,35
15,49,342201.2,35
15,50,342201.2,35
16,1,357593.5,36.57
16,2,357593.5,36.57
16,3,357593.5,36.57
16,4,357593.5,36.57
16,5,357593.5,36.57
16,6,357593.5,36.57
16,7,357593.5,36.57
16,8,1261773.86,129.05
16,9,788001.86,80.49
16,10,788001.86,80.49
16,11,788001.86,80.49
16,12,788001.86,80.49
16,13,788001.86,80.49
16,14,323796.46,33.08
16,15,323796.46,33.08
16,16,0,0
16,17,-1182899.85,-112.93
16,18,-1473798.92,-140.71
16,19,-1569620.75,-149.85
16,20,-1266175.2,-120.88
16,21,-1047650.2,-100.02
16,22,-1266351.34,-120.9
16,23,-675359.26,-64.48
16,24,-761272.53,-72.68
16,25,-761272.53,-72.68
16,26,-761272.53,-72.68
16,27,-1015186.13,-96.92
16,28,-1015186.13,-96.92
16,29,-1015186.13,-96.92
16,30,-1015186.13,-96.92
16,31,-1015186.13,-96.92
16,32,-1015186.13,-96.92
16,33,-1113693.1,-106.33
16,34,-1113693.1,-106.33
16,35,-1113693.1,-106.33
16,36,-1533546.19,-146.41
16,37,-1533546.19,-146.41
16,38,-1533546.19,-146.41
16,39,-1787529.75,-170.66
16,40,-1544690.61,-147.47
16,41,-776143.41,-74.1
16,42,-776143.41,-74.1
16,43,-776143.41,-74.1
16,44,-776143.41,-74.1
16,45,357593.5,36.57
16,46,357593.5,36.57
16,47,357593.5,36.57
16,48,357593.5,36.57
16,49,357593.5,36.57
16,50,357593.5,36.57
17,1,373479.32,38.37
17,2,373479.32,38.37
17,3,373479.32,38.37
17,4,373479.32,38.37
17,5,373479.32,38.37
17,6,373479.32,38.37
17,7,1262612.16,129.73
17,8,1262612.16,129.73
17,9,802833.16,82.01
17,10,802833.16,82.01
17,11,802833.16,82.01
17,12,802833.16,82.01
17,13,341132.74,34.85
17,14,429353.84,43.86
17,15,429353.84,43.86
17,16,429353.84,43.86
17,17,0,0
17,18,-1343564.7,-138.04
17,19,-733183.78,-75.33
17,20,-525336.65,-53.98
17,21,-315534.13,-32.42
17,22,-612055.91,-62.89
17,23,57856.7,5.94
17,24,57856.7,5.94
17,25,57856.7,5.94
17,26,-196457.1,-20.18
17,27,-196457.1,-20.18
17,28,-196457.1,-20.18
17,29,-295124.15,-30.03
17,30,-295124.15,-30.03
17,31,-295124.15,-30.03
17,32,-295124.15,-30.03
17,33,-295124.15,-30.03
17,34,-715697.6,-69.88
17,35,-715697.6,-69.88
17,36,-715697.6,-69.88
17,37,-715697.6,-69.88
17,38,-970081.36,-92.64
17,39,-970081.36,-92.64
17,40,-726842.02,-70.97
17,41,59554.1,6.12
17,42,59554.1,6.12
17,43,59554.1,6.12
17,44,-690023.69,-66.17
17,45,373479.32,38.37
17,46,373479.32,38.37
17,47,373479.32,38.37
17,48,373479.32,38.37
17,49,373479.32,38.37
17,50,373479.32,38.37
18,1,384423.84,39.5
18,2,384423.84,39.5
18,3,384423.84,39.5
18,4,384423.84,39.5
18,5,384423.84,39.5
18,6,1261299.74,129.59
18,7,1261299.74,129.59
18,8,1261299.74,129.59
18,9,811515.74,82.9
18,10,811515.74,82.9
18,11,811515.74,82.9
18,12,811515.74,82.9
18,13,359854.06,36.76
18,14,427091.9,43.63
18,15,427091.9,43.63
18,16,427091.9,43.63
18,17,427091.9,43.63
18,18,0,0
18,19,-1898816.54,-183.72
18,20,-1327200.03,-128.41
18,21,-1059710.96,-102.53
18,22,-1328505.6,-128.54
18,23,-1430132.94,-138.37
18,24,-1430132.94,-138.37
18,25,-1551739.11,-150.14
18,26,-801682.04,-77.57
18,27,-900189.01,-87.1
18,28,-900189.01,-87.1
18,29,-900189.01,-87.1
18,30,-900189.01,-87.1
18,31,-1320042.1,-127.72
18,32,-1320042.1,-127.72
18,33,-1320042.1,-127.72
18,34,-1320042.1,-127.72
18,35,-1320042.1,-127.72
18,36,-1574025.66,-150.31
18,37,-1574025.66,-150.31
18,38,-1574025.66,-150.31
18,39,-1574025.66,-150.31
18,40,-1331186.52,-128.8
18,41,-16362.14,-1.68
18,42,-16362.14,-1.68
18,43,-16362.14,-1.68
18,44,-562639.32,-54.44
18,45,384423.84,39.5
18,46,384423.84,39.5
18,47,384423.84,39.5
18,48,384423.84,39.5
18,49,384423.84,39.5
18,50,384423.84,39.5
19,1,375668.22,38.6
19,2,375668.22,38.6
19,3,375668.22,38.6
19,4,375668.22,38.6
19,5,1082377.97,111.21
19,6,1082377.97,111.21
19,7,1082377.97,111.21
19,8,593037.96,60.88
19,9,593037.96,60.88
19,10,593037.96,60.88
19,11,593037.96,60.88
19,12,593037.96,60.88
19,13,166153.9,17.06
19,14,217369.75,22.32
19,15,217369.75,22.32
19,16,217369.75,22.32
19,17,217369.75,22.32
19,18,593037.96,60.88
19,19,0,0
19,20,-1488881.58,-144.71
19,21,-1223591.42,-118.92
19,22,-1746991.76,-169.79
19,23,-1642428.63,-159.63
19,24,-1642428.63,-159.63
19,25,-1741916.09,-169.3
19,26,-991859.02,-96.4
19,27,-991859.02,-96.4
19,28,-991859.02,-96.4
19,29,-1416124.31,-137.64
19,30,-1416124.31,-137.64
19,31,-1416124.31,-137.64
19,32,-1416124.31,-137.64
19,33,-1416124.31,-137.64
19,34,-1416124.31,-137.64
19,35,-1672559.1,-159.72
19,36,-1672559.1,-159.72
19,37,-1672559.1,-159.72
19,38,-1427268.74,-138.72
19,39,-1427268.74,-138.72
19,40,-1427268.74,-138.72
19,41,-1056245.43,-102.66
19,42,68102.07,7
19,43,68102.07,7
19,44,-549396.9,-53.4
19,45,375668.22,38.6
19,46,375668.22,38.6
19,47,375668.22,38.6
19,48,375668.22,38.6
19,49,375668.22,38.6
19,50,375668.22,38.6
20,1,342201.2,35
20,2,342201.2,35
20,3,342201.2,35
20,4,1023762.8,104.71
20,5,1023762.8,104.71
20,6,1023762.8,104.71
20,7,461635.85,47.21
20,8,461635.85,47.21
20,9,461635.85,47.21
20,10,461635.85,47.21
20,11,461635.85,47.21
20,12,461635.85,47.21
20,13,61352.23,6.33
20,14,119434.65,12.32
20,15,119434.65,12.32
20,16,119434.65,12.32
20,17,119434.65,12.32
20,18,119434.65,12.32
20,19,61352.23,6.33
20,20,0,0
20,21,-537743.16,-55
20,22,-805018.56,-82.34
20,23,-725880.38,-73.85
20,24,-809637.66,-82.38
20,25,-809637.66,-82.38
20,26,-59580.59,-6.06
20,27,-482135.02,-47.07
20,28,-482135.02,-47.07
20,29,-482135.02,-47.07
20,30,-737619.34,-70.44
20,31,-737619.34,-70.44
20,32,-737619.34,-70.44
20,33,-737619.34,-70.44
20,34,-737619.34,-70.44
20,35,-737619.34,-70.44
20,36,-493279.45,-48.16
20,37,-493279.45,-48.16
20,38,-493279.45,-48.16
20,39,-493279.45,-48.16
20,40,-25769.08,-2.63
20,41,-25769.08,-2.63
20,42,62835.02,6.43
20,43,62835.02,6.43
20,44,-468982.8,-46
20,45,342201.2,35
20,46,342201.2,35
20,47,342201.2,35
20,48,342201.2,35
20,49,342201.2,35
20,50,342201.2,35
21,1,366912.6,37.7
21,2,366912.6,37.7
21,3,366912.6,37.7
21,4,366912.6,37.7
21,5,-244465.3,-25.12
21,6,293049.26,30.11
21,7,293049.26,30.11
21,8,293049.26,30.11
