P:m,P:l,净利润,年化收益率%
3,7,-768042.79,-75.04
3,8,-706660.91,-69.04
3,9,-706660.91,-69.04
3,10,-706660.91,-69.04
3,11,-706660.91,-69.04
3,12,-706660.91,-69.04
3,13,-706660.91,-69.04
3,14,-706660.91,-69.04
3,15,-706660.91,-69.04
3,16,-706660.91,-69.04
3,17,-706660.91,-69.04
3,18,-706660.91,-69.04
3,19,-576310.72,-56.31
3,20,-576310.72,-56.31
3,21,-576310.72,-56.31
3,22,-576310.72,-56.31
3,23,-576310.72,-56.31
3,24,-576310.72,-56.31
3,25,-576310.72,-56.31
3,26,-576310.72,-56.31
3,27,-576310.72,-56.31
3,28,-101447.6,-10.18
3,29,-101447.6,-10.18
3,30,-101447.6,-10.18
3,31,-162829.48,-16.29
3,32,-162829.48,-16.29
3,33,-162829.48,-16.29
3,34,-162829.48,-16.29
3,35,-162829.48,-16.29
3,36,-162829.48,-16.29
3,37,-162829.48,-16.29
3,38,-162829.48,-16.29
3,39,-162829.48,-16.29
3,40,-162829.48,-16.29
3,41,-162829.48,-16.29
3,42,-162829.48,-16.29
3,43,-162829.48,-16.29
3,44,-162829.48,-16.29
3,45,-162829.48,-16.29
3,46,-61381.88,-6.14
3,47,-61381.88,-6.14
3,48,-61381.88,-6.14
3,49,-61381.88,-6.14
3,50,0,0
4,1,-758019.45,-73.64
4,2,-669139.85,-65
4,3,-217400.04,-21.83
4,4,0,0
4,5,-891853.45,-86.2
4,6,-976042.83,-94.34
4,7,-976042.83,-94.34
4,8,-976042.83,-94.34
4,9,-976042.83,-94.34
4,10,-976042.83,-94.34
4,11,-1163584.21,-112.46
4,12,-842208.83,-81.81
4,13,-842208.83,-81.81
4,14,-842208.83,-81.81
4,15,-842208.83,-81.81
4,16,-842208.83,-81.81
4,17,-842208.83,-81.81
4,18,-842208.83,-81.81
4,19,-758019.45,-73.64
4,20,-758019.45,-73.64
4,21,-758019.45,-73.64
4,22,-758019.45,-73.64
4,23,-758019.45,-73.64
4,24,-758019.45,-73.64
4,25,-758019.45,-73.64
4,26,-758019.45,-73.64
4,27,-758019.45,-73.64
4,28,0,0
4,29,0,0
4,30,0,0
4,31,0,0
4,32,0,0
4,33,0,0
4,34,0,0
4,35,0,0
4,36,0,0
4,37,0,0
4,38,0,0
4,39,0,0
4,40,0,0
4,41,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,1,-549495.81,-53.99
5,2,421637.94,42.33
5,3,421637.94,42.33
5,4,1015416.6,92.93
5,5,0,0
5,6,-680356.11,-65.07
5,7,-407620.47,-38.99
5,8,-521042.5,-49.83
5,9,-521042.5,-49.83
5,10,-752844.25,-73.82
5,11,-752844.25,-73.82
5,12,-833900.06,-81.93
5,13,-726350.65,-71.36
5,14,-776628.46,-76.3
5,15,-776628.46,-76.3
5,16,-776628.46,-76.3
5,17,-776628.46,-76.3
5,18,-776628.46,-76.3
5,19,-549495.81,-53.99
5,20,-549495.81,-53.99
5,21,-549495.81,-53.99
5,22,-549495.81,-53.99
5,23,-549495.81,-53.99
5,24,-549495.81,-53.99
5,25,-549495.81,-53.99
5,26,-549495.81,-53.99
5,27,-280995.78,-27.61
5,28,0,0
5,29,0,0
5,30,-118800.71,-11.82
5,31,-118800.71,-11.82
5,32,-118800.71,-11.82
5,33,-118800.71,-11.82
5,34,-118800.71,-11.82
5,35,-118800.71,-11.82
5,36,-118800.71,-11.82
5,37,-118800.71,-11.82
5,38,-118800.71,-11.82
5,39,-118800.71,-11.82
5,40,-118800.71,-11.82
5,41,-118800.71,-11.82
5,42,-118800.71,-11.82
5,43,-118800.71,-11.82
5,44,-118800.71,-11.82
5,45,-118800.71,-11.82
5,46,-118800.71,-11.82
5,47,-118800.71,-11.82
5,48,-118800.71,-11.82
5,49,-118800.71,-11.82
5,50,-118800.71,-11.82
6,1,-664694.77,-65.31
6,2,0,0
6,3,752067.68,68.83
6,4,752067.68,68.83
6,5,905338.29,82.86
6,6,0,0
6,7,-587370.39,-57.11
6,8,-694324.12,-67.51
6,9,-694324.12,-67.51
6,10,-694324.12,-67.51
6,11,-694324.12,-67.51
6,12,-1078312.96,-105.29
6,13,-1364070.44,-134.02
6,14,-1438303.16,-141.31
6,15,-1078530.1,-105.97
6,16,-881588.02,-86.62
6,17,-881588.02,-86.62
6,18,-881588.02,-86.62
6,19,-664694.77,-65.31
6,20,-664694.77,-65.31
6,21,-664694.77,-65.31
6,22,-664694.77,-65.31
6,23,-664694.77,-65.31
6,24,-664694.77,-65.31
6,25,-664694.77,-65.31
6,26,-664694.77,-65.31
6,27,-388895.47,-38.21
6,28,0,0
6,29,0,0
6,30,-87733.66,0
6,31,-87733.66,0
6,32,-87733.66,0
6,33,-87733.66,0
6,34,-87733.66,0
6,35,-87733.66,0
6,36,-87733.66,0
6,37,-87733.66,0
6,38,-87733.66,0
6,39,-87733.66,0
6,40,-87733.66,0
6,41,-87733.66,0
6,42,-87733.66,0
6,43,-87733.66,0
6,44,-87733.66,0
6,45,-87733.66,0
6,46,-87733.66,0
6,47,-87733.66,0
6,48,-87733.66,0
6,49,-87733.66,0
6,50,-87733.66,0
7,1,-696968.44,-68.23
7,2,0,0
7,3,642472.5,58.8
7,4,642472.5,58.8
7,5,589851.6,53.98
7,6,589851.6,53.98
7,7,0,0
7,8,-977234.69,-93.47
7,9,-897093.39,-86.87
7,10,-897093.39,-86.87
7,11,-734230.3,-71.1
7,12,-974634.2,-94.38
7,13,-1346474.2,-131.81
7,14,-1341831.88,-131.36
7,15,-1222000.53,-119.63
7,16,-1222000.53,-119.63
7,17,-1222000.53,-119.63
7,18,-1222000.53,-119.63
7,19,-696968.44,-68.23
7,20,-696968.44,-68.23
7,21,-696968.44,-68.23
7,22,-696968.44,-68.23
7,23,-696968.44,-68.23
7,24,-696968.44,-68.23
7,25,-696968.44,-68.23
7,26,-396778.9,-38.84
7,27,-396778.9,-38.84
7,28,0,0
7,29,0,0
7,30,0,0
7,31,-105093.73,-10.51
7,32,-105093.73,-10.51
7,33,-105093.73,-10.51
7,34,-105093.73,-10.51
7,35,-105093.73,-10.51
7,36,-105093.73,-10.51
7,37,-105093.73,-10.51
7,38,-105093.73,-10.51
7,39,-105093.73,-10.51
7,40,-105093.73,-10.51
7,41,-105093.73,-10.51
7,42,-105093.73,-10.51
7,43,-105093.73,-10.51
7,44,-105093.73,-10.51
7,45,-105093.73,-10.51
7,46,-105093.73,-10.51
7,47,-105093.73,-10.51
7,48,-105093.73,-10.51
7,49,-105093.73,-10.51
7,50,-162863.08,-16.2
8,1,-279356.35,-28.48
8,2,0,0
8,3,665319.98,61.13
8,4,510422.48,46.9
8,5,732754.59,67.32
8,6,732754.59,67.32
8,7,732754.59,67.32
8,8,0,0
8,9,-69658.78,-6.72
8,10,-151505.47,-14.61
8,11,-375810.36,-36.24
8,12,-400510.77,-38.78
8,13,-702047.3,-69.14
8,14,-884568.44,-85.49
8,15,-788330.58,-76.19
8,16,-633433.08,-61.22
8,17,-674033.32,-66.24
8,18,-674033.32,-66.24
8,19,-1018230.09,-100.06
8,20,-624871.47,-61.41
8,21,-624871.47,-61.41
8,22,-624871.47,-61.41
8,23,-624871.47,-61.41
8,24,-345515.12,-33.95
8,25,-345515.12,-33.95
8,26,-345515.12,-33.95
8,27,-345515.12,-33.95
8,28,0,0
8,29,0,0
8,30,0,0
8,31,0,0
8,32,-105854.6,-10.53
8,33,-105854.6,-10.53
8,34,-105854.6,-10.53
8,35,-105854.6,-10.53
8,36,-105854.6,-10.53
8,37,-105854.6,-10.53
8,38,-105854.6,-10.53
8,39,-105854.6,-10.53
8,40,-105854.6,-10.53
8,41,-105854.6,-10.53
8,42,-105854.6,-10.53
8,43,-105854.6,-10.53
8,44,-105854.6,-10.53
8,45,-105854.6,-10.53
8,46,-105854.6,-10.53
8,47,-105854.6,-10.53
8,48,-105854.6,-10.53
8,49,-105854.6,-10.53
8,50,-105854.6,-10.53
9,1,0,0
9,2,898867.9,79.12
9,3,898867.9,79.12
9,4,718977.9,63.28
9,5,974832.66,85.8
9,6,974832.66,85.8
9,7,974832.66,85.8
9,8,938841.25,82.63
9,9,0,0
9,10,270896.8,25.13
9,11,511998.94,47.5
9,12,414098.88,38.41
9,13,-197917.49,-19.07
9,14,-373165.17,-35.96
9,15,-293771.33,-28.07
9,16,-314396.95,-30.39
9,17,-522430.38,-50.69
9,18,-503673.92,-48.87
9,19,-799373.51,-80.08
9,20,-169386.13,-16.97
9,21,-169386.13,-16.97
9,22,0,0
9,23,0,0
9,24,0,0
9,25,0,0
9,26,0,0
9,27,0,0
9,28,0,0
9,29,0,0
9,30,0,0
9,31,0,0
9,32,-105854.6,-10.53
9,33,-105854.6,-10.53
9,34,-105854.6,-10.53
9,35,-105854.6,-10.53
9,36,-105854.6,-10.53
9,37,-105854.6,-10.53
9,38,-105854.6,-10.53
9,39,-105854.6,-10.53
9,40,-105854.6,-10.53
9,41,-105854.6,-10.53
9,42,-105854.6,-10.53
9,43,-105854.6,-10.53
9,44,-105854.6,-10.53
9,45,-105854.6,-10.53
9,46,-105854.6,-10.53
9,47,-105854.6,-10.53
9,48,-105854.6,-10.53
9,49,-105854.6,-10.53
9,50,-105854.6,-10.53
10,1,0,0
10,2,0,0
10,3,0,0
10,4,-189895,-18.95
10,5,563311.25,51.61
10,6,563311.25,51.61
10,7,563311.25,51.61
10,8,457456.66,41.91
10,9,457456.66,41.91
10,10,0,0
10,11,404374.32,37.51
10,12,404374.32,37.51
10,13,-200236.33,-19.3
10,14,-385489.01,-37.15
10,15,-158194.82,-14.99
10,16,-477962.48,-46.26
10,17,-477962.48,-46.26
10,18,-423501.1,-41.53
10,19,-767846.19,-77.53
10,20,0,0
10,21,0,0
10,22,0,0
10,23,0,0
10,24,0,0
10,25,0,0
10,26,0,0
10,27,0,0
10,28,0,0
10,29,0,0
10,30,0,0
10,31,0,0
10,32,-105854.6,-10.53
10,33,-105854.6,-10.53
10,34,-105854.6,-10.53
10,35,-105854.6,-10.53
10,36,-105854.6,-10.53
10,37,-105854.6,-10.53
10,38,-105854.6,-10.53
10,39,-105854.6,-10.53
10,40,-105854.6,-10.53
10,41,-105854.6,-10.53
10,42,-105854.6,-10.53
10,43,-105854.6,-10.53
10,44,-105854.6,-10.53
10,45,-105854.6,-10.53
10,46,-105854.6,-10.53
10,47,-105854.6,-10.53
10,48,-105854.6,-10.53
10,49,-105854.6,-10.53
10,50,-105854.6,-10.53
11,1,0,0
11,2,0,0
11,3,0,0
11,4,-162401.25,-16.21
11,5,44231.37,4.36
11,6,44231.37,4.36
11,7,-61623.22,-6.08
11,8,-61623.22,-6.08
11,9,10510.01,0.97
11,10,10510.01,0.97
11,11,0,0
11,12,-131215.73,-12.17
11,13,-443955.76,-42.78
11,14,-439313.44,-42.33
11,15,-195860.61,-18.55
11,16,-430584.54,-41.14
11,17,-456224.58,-43.77
11,18,-846856.96,-82.68
11,19,-759182.92,-76.45
11,20,-764485.88,-74.56
11,21,-716000.84,-69.83
11,22,-230586.68,-23.22
11,23,0,0
11,24,0,0
11,25,0,0
11,26,0,0
11,27,0,0
11,28,0,0
11,29,0,0
11,30,0,0
11,31,-105854.6,-10.53
11,32,-105854.6,-10.53
11,33,-105854.6,-10.53
11,34,-105854.6,-10.53
11,35,-105854.6,-10.53
11,36,-105854.6,-10.53
11,37,-105854.6,-10.53
11,38,-105854.6,-10.53
11,39,-105854.6,-10.53
11,40,-105854.6,-10.53
11,41,-105854.6,-10.53
11,42,-105854.6,-10.53
11,43,-105854.6,-10.53
11,44,-105854.6,-10.53
11,45,-105854.6,-10.53
11,46,-105854.6,-10.53
11,47,-105854.6,-10.53
11,48,-105854.6,-10.53
11,49,-105854.6,-10.53
11,50,-105854.6,-10.53
12,1,-332084.01,-33.71
12,2,0,0
12,3,0,0
12,4,35018.32,3.44
12,5,35018.32,3.44
12,6,35018.32,3.44
12,7,-70836.28,-6.96
12,8,-70836.28,-6.96
12,9,-402920.29,-39.57
12,10,-402920.29,-39.57
12,11,-402920.29,-39.57
12,12,0,0
12,13,-814256.8,-78.46
12,14,-742428.67,-71.54
12,15,-567551.15,-53.76
12,16,-789109.13,-75.39
12,17,-669998.75,-64.01
12,18,-863483.1,-84.3
12,19,-1146520.69,-110.87
12,20,-1012874.62,-97.95
12,21,-240496.76,-24.22
12,22,-240496.76,-24.22
12,23,-332084.01,-33.71
12,24,0,0
12,25,0,0
12,26,0,0
12,27,0,0
12,28,0,0
12,29,0,0
12,30,0,0
12,31,-105854.6,-10.53
12,32,-105854.6,-10.53
12,33,-105854.6,-10.53
12,34,-105854.6,-10.53
12,35,-105854.6,-10.53
12,36,-105854.6,-10.53
12,37,-105854.6,-10.53
12,38,-105854.6,-10.53
12,39,-105854.6,-10.53
12,40,-105854.6,-10.53
12,41,-105854.6,-10.53
12,42,-105854.6,-10.53
12,43,-105854.6,-10.53
12,44,-105854.6,-10.53
12,45,-105854.6,-10.53
12,46,-105854.6,-10.53
12,47,-105854.6,-10.53
12,48,-105854.6,-10.53
12,49,-105854.6,-10.53
12,50,-105854.6,-10.53
13,1,-329622.78,-33.46
13,2,0,0
13,3,0,0
13,4,10323.63,1.01
13,5,-95530.96,-9.38
13,6,10323.63,1.01
13,7,-95530.96,-9.38
13,8,-95530.96,-9.38
13,9,-425153.75,-41.76
13,10,-425153.75,-41.76
13,11,-247747.5,-24.33
13,12,81875.29,8.04
13,13,0,0
13,14,-843374.19,-81.27
13,15,-559202.6,-52.97
13,16,-775288.41,-74.07
13,17,-763582.56,-72.95
13,18,-592424.81,-57.84
13,19,-1202087.89,-116.69
13,20,-498161.93,-49.11
13,21,-498161.93,-49.11
13,22,-498161.93,-49.11
13,23,-584806.71,-57.65
13,24,-255183.93,-25.15
13,25,-255183.93,-25.15
13,26,-257762.64,-25.56
13,27,-257762.64,-25.56
13,28,-257762.64,-25.56
13,29,-257762.64,-25.56
13,30,-363617.23,-36.05
13,31,-105854.6,-10.53
13,32,-105854.6,-10.53
13,33,-105854.6,-10.53
13,34,-105854.6,-10.53
13,35,-105854.6,-10.53
13,36,-105854.6,-10.53
13,37,-105854.6,-10.53
13,38,-105854.6,-10.53
13,39,-105854.6,-10.53
13,40,-105854.6,-10.53
13,41,-105854.6,-10.53
13,42,-105854.6,-10.53
13,43,-105854.6,-10.53
13,44,-105854.6,-10.53
13,45,-105854.6,-10.53
13,46,-105854.6,-10.53
13,47,-105854.6,-10.53
13,48,-105854.6,-10.53
13,49,-105854.6,-10.53
13,50,-105854.6,-10.53
14,1,-322251.39,-32.72
14,2,0,0
14,3,0,0
14,4,-45400.16,-4.42
14,5,-45400.16,-4.42
14,6,-45400.16,-4.42
14,7,-45400.16,-4.42
14,8,-93925.62,-9.15
14,9,-532637.48,-51.89
14,10,-532637.48,-51.89
14,11,-532637.48,-51.89
14,12,-210386.1,-20.5
14,13,-210386.1,-20.5
14,14,0,0
14,15,-586856.59,-55.59
14,16,-819571.43,-78.3
14,17,-1190980.06,-113.79
14,18,-1381465.91,-134.61
14,19,-1239049.77,-120.74
14,20,-1041717.07,-100.74
14,21,-646245.68,-62.49
14,22,-535344.22,-52.98
14,23,-535344.22,-52.98
14,24,-176441.6,-17.56
14,25,-176441.6,-17.56
14,26,-176441.6,-17.56
14,27,0,0
14,28,0,0
14,29,0,0
14,30,-48525.46,0
14,31,-48525.46,0
14,32,-48525.46,0
14,33,-48525.46,0
14,34,-48525.46,0
14,35,-48525.46,0
14,36,-48525.46,0
14,37,-48525.46,0
14,38,-48525.46,0
14,39,-48525.46,0
14,40,-48525.46,0
14,41,-48525.46,0
14,42,-48525.46,0
14,43,-48525.46,0
14,44,-48525.46,0
14,45,-48525.46,0
14,46,-48525.46,0
14,47,-48525.46,0
14,48,-48525.46,0
14,49,-48525.46,0
14,50,-48525.46,0
15,1,-317326.47,-32.22
15,2,0,0
15,3,0,0
15,4,-55377.05,-5.37
15,5,-55377.05,-5.37
15,6,-137614.55,-13.35
15,7,-137614.55,-13.35
15,8,-278707.98,-27.05
15,9,-596034.45,-57.84
15,10,-230230.46,-22.34
15,11,-314493.97,-30.52
15,12,2832.5,0.27
15,13,2832.5,0.27
15,14,-230230.46,-22.34
15,15,0,0
15,16,-882891.1,-84.35
15,17,-1270749.22,-121.41
15,18,-1184525.16,-114.54
15,19,-1435901.25,-138.85
15,20,-730514.34,-70.64
15,21,-476384.62,-47.33
15,22,-476384.62,-47.33
15,23,-214656.45,-21.45
15,24,-132418.95,-13.23
15,25,-132418.95,-13.23
15,26,-245880.38,-24.47
15,27,-245880.38,-24.47
15,28,-245880.38,-24.47
15,29,-292756.48,-29.04
15,30,-292756.48,-29.04
15,31,-292756.48,-29.04
15,32,-292756.48,-29.04
15,33,-292756.48,-29.04
15,34,-82237.5,0
15,35,-82237.5,0
15,36,-82237.5,0
15,37,-82237.5,0
15,38,-82237.5,0
15,39,-82237.5,0
15,40,-82237.5,0
15,41,-82237.5,0
15,42,-82237.5,0
15,43,-82237.5,0
15,44,-82237.5,0
15,45,-82237.5,0
15,46,-82237.5,0
15,47,-82237.5,0
15,48,-82237.5,0
15,49,-82237.5,0
15,50,-82237.5,0
16,1,-322251.39,-32.72
16,2,0,0
16,3,-75249.8,-7.27
16,4,-252651.05,-24.42
16,5,-252651.05,-24.42
16,6,-252651.05,-24.42
16,7,-252651.05,-24.42
16,8,-252651.05,-24.42
16,9,-574902.44,-55.57
16,10,-574902.44,-55.57
16,11,-574902.44,-55.57
16,12,-252651.05,-24.42
16,13,-252651.05,-24.42
16,14,-252651.05,-24.42
16,15,-574902.44,-55.57
16,16,0,0
16,17,-1440631.94,-137.64
16,18,-1247972.59,-120.68
16,19,-1597140.25,-154.44
16,20,-572993.15,-56.92
16,21,-473882.24,-47.08
16,22,-572993.15,-56.92
16,23,-512643.44,-51.42
16,24,-190392.05,-19.1
16,25,-229372.5,-22.92
16,26,-229372.5,-22.92
16,27,-253300.48,-25.23
16,28,-253300.48,-25.23
16,29,-253300.48,-25.23
16,30,-253300.48,-25.23
16,31,0,0
16,32,0,0
16,33,0,0
16,34,0,0
16,35,0,0
16,36,0,0
16,37,0,0
16,38,0,0
16,39,0,0
16,40,0,0
16,41,0,0
16,42,0,0
16,43,0,0
16,44,0,0
16,45,0,0
16,46,0,0
16,47,0,0
16,48,0,0
16,49,0,0
16,50,0,0
17,1,0,0
17,2,0,0
17,3,-199905,-19.95
17,4,-184762.17,-18.28
17,5,-184762.17,-18.28
17,6,-275084.53,-27.22
17,7,-275084.53,-27.22
17,8,-275084.53,-27.22
17,9,-599789.78,-59.35
17,10,-599789.78,-59.35
17,11,-599789.78,-59.35
17,12,-275084.53,-27.22
17,13,-275084.53,-27.22
17,14,-275084.53,-27.22
17,15,-184762.17,-18.28
17,16,-184762.17,-18.28
17,17,0,0
17,18,-1590237.92,-152.42
17,19,-1330547.55,-131.53
17,20,-220215.54,-21.77
17,21,-220215.54,-21.77
17,22,-513946.64,-51.01
17,23,-98919.03,-9.82
17,24,-145185.52,-14.35
17,25,-145185.52,-14.35
17,26,-264223.16,-26.02
17,27,-264223.16,-26.02
17,28,-168783.36,-16.62
17,29,-259105.72,-25.51
17,30,-259105.72,-25.51
17,31,-259105.72,-25.51
17,32,-90322.37,0
17,33,-90322.37,0
17,34,-90322.37,0
17,35,-90322.37,0
17,36,-90322.37,0
17,37,-90322.37,0
17,38,-90322.37,0
17,39,-90322.37,0
17,40,-90322.37,0
17,41,-90322.37,0
17,42,-90322.37,0
17,43,-90322.37,0
17,44,-90322.37,0
17,45,-90322.37,0
17,46,-90322.37,0
17,47,-90322.37,0
17,48,-90322.37,0
17,49,-90322.37,0
17,50,-90322.37,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,-212381.25,-21.2
18,5,-212381.25,-21.2
18,6,-296889.56,-29.03
18,7,-296889.56,-29.03
18,8,-296889.56,-29.03
18,9,-296889.56,-29.03
18,10,-611754.8,-59.82
18,11,-296889.56,-29.03
18,12,-296889.56,-29.03
18,13,-296889.56,-29.03
18,14,-296889.56,-29.03
18,15,-219809.48,-21.5
18,16,-219809.48,-21.5
18,17,-323524.01,-31.64
18,18,0,0
18,19,-1210139.11,-120.1
18,20,-582171.08,-57.78
18,21,2726.69,0.27
18,22,2726.69,0.27
18,23,-48237.07,-4.77
18,24,-48237.07,-4.77
18,25,-76572.16,-7.54
18,26,-76572.16,-7.54
18,27,-35493.45,-3.51
18,28,-35493.45,-3.51
18,29,-35493.45,-3.51
18,30,-276218.71,-27.31
18,31,-276218.71,-27.31
18,32,-276218.71,-27.31
18,33,-276218.71,-27.31
18,34,-276218.71,-27.31
18,35,-276218.71,-27.31
18,36,-276218.71,-27.31
18,37,-77080.08,0
18,38,-77080.08,0
18,39,-77080.08,0
18,40,-77080.08,0
18,41,-77080.08,0
18,42,-77080.08,0
18,43,-77080.08,0
18,44,-77080.08,0
18,45,-77080.08,0
18,46,-77080.08,0
18,47,-77080.08,0
18,48,-77080.08,0
18,49,-77080.08,0
18,50,-77080.08,0
19,1,0,0
19,2,0,0
19,3,-177388.75,-17.7
19,4,-177388.75,-17.7
19,5,-240923.27,-23.47
19,6,-318003.35,-30.98
19,7,-318003.35,-30.98
19,8,-318003.35,-30.98
19,9,-318003.35,-30.98
19,10,-318003.35,-30.98
19,11,-318003.35,-30.98
19,12,-318003.35,-30.98
19,13,-318003.35,-30.98
19,14,-318003.35,-30.98
19,15,-240923.27,-23.47
19,16,-240923.27,-23.47
19,17,-240923.27,-23.47
19,18,-318003.35,-30.98
19,19,0,0
19,20,-867906.38,-86.13
19,21,-274881.15,-27.17
19,22,-53339.63,-5.27
19,23,-53339.63,-5.27
19,24,-81694.72,-8.04
19,25,-81694.72,-8.04
19,26,-30401.1,-3.01
19,27,-30401.1,-3.01
19,28,-143663,-14.31
19,29,-143663,-14.31
19,30,-220743.08,-22
19,31,-220743.08,-22
19,32,-220743.08,-22
19,33,-220743.08,-22
19,34,-220743.08,-22
19,35,-356022.53,-35.43
19,36,-356022.53,-35.43
19,37,-356022.53,-35.43
19,38,-77080.08,0
19,39,-77080.08,0
19,40,-77080.08,0
19,41,-77080.08,0
19,42,-77080.08,0
19,43,-77080.08,0
19,44,-77080.08,0
19,45,-77080.08,0
19,46,-77080.08,0
19,47,-77080.08,0
19,48,-77080.08,0
19,49,-77080.08,0
19,50,-77080.08,0
20,1,-197411.25,-19.7
20,2,-197411.25,-19.7
20,3,-197411.25,-19.7
20,4,-197411.25,-19.7
20,5,-330827.66,-31.97
20,6,-405329.03,-39.17
20,7,-405329.03,-39.17
20,8,-405329.03,-39.17
20,9,-727565.66,-70.32
20,10,-727565.66,-70.32
20,11,-727565.66,-70.32
20,12,-405329.03,-39.17
20,13,-405329.03,-39.17
20,14,-405329.03,-39.17
20,15,-330827.66,-31.97
20,16,-330827.66,-31.97
20,17,-653064.29,-63.12
20,18,-727565.66,-70.32
20,19,-727565.66,-70.32
20,20,0,0
20,21,-319416.69,-31.58
20,22,-403640.28,-39.9
20,23,-109868.8,-10.82
20,24,-109868.8,-10.82
20,25,-58465.13,-5.78
20,26,-58465.13,-5.78
20,27,-58465.13,-5.78
20,28,-94516.48,-9.35
20,29,-94516.48,-9.35
20,30,-215623.92,-21.49
20,31,-215623.92,-21.49
20,32,-320270.35,-32.12
20,33,-320270.35,-32.12
20,34,-320270.35,-32.12
20,35,-320270.35,-32.12
20,36,-320270.35,-32.12
20,37,-74501.37,0
20,38,-74501.37,0
20,39,-74501.37,0
20,40,-74501.37,0
20,41,-74501.37,0
20,42,-74501.37,0
20,43,-74501.37,0
20,44,-74501.37,0
20,45,-74501.37,0
20,46,-74501.37,0
20,47,-74501.37,0
20,48,-74501.37,0
20,49,-74501.37,0
20,50,-74501.37,0
21,1,0,0
21,2,0,0
21,3,0,0
21,4,0,0
21,5,-277884.26,-26.86
21,6,-277884.26,-26.86
21,7,-560542.26,-54.18
21,8,-560542.26,-54.18
21,9,-897543.81,-86.75
21,10,-897543.81,-86.75
21,11,-897543.81,-86.75
21,12,-560542.26,-54.18
21,13,-560542.26,-54.18
21,14,-523991.64,-50.64
21,15,-444332.84,-42.94
21,16,-444332.84,-42.94
21,17,-897543.81,-86.75
21,18,-897543.81,-86.75
21,19,-897543.81,-86.75
21,20,-860993.19,-83.21
21,21,0,0
21,22,-529090.42,-52.1
21,23,-112430.08,-11.07
21,24,-112430.08,-11.07
21,25,-61016.4,-6.03
21,26,-83954.93,-8.34
21,27,-83954.93,-8.34
21,28,-83954.93,-8.34
21,29,-220963.34,-21.98
21,30,-220963.34,-21.98
21,31,-333505.23,-32.97
21,32,-333505.23,-32.97
21,33,-333505.23,-32.97
21,34,-447357.08,-43.89
21,35,-447357.08,-43.89
21,36,-447357.08,-43.89
21,37,-447357.08,-43.89
21,38,-447357.08,-43.89
21,39,-391515.61,-38.56
