P:m,P:l,净利润,年化收益率%
8,12,6569264.8,198.85
9,21,6577930.52,198.49
12,13,6713323.13,198.27
4,5,6549400.9,197.97
10,2,6520666.84,197.92
5,9,6233052.51,197.68
9,20,6495624.59,196.01
5,10,6128720.17,195.16
11,12,6607669.69,194.56
9,22,6440938.21,194.36
5,27,6468797.68,193.93
6,28,6468754.5,193.93
4,28,6411072.86,193.79
6,11,6398218.77,193.67
8,16,6364508.57,192.65
7,26,6371912.08,191.82
7,27,6371912.08,191.82
10,12,6438030.04,191.3
6,9,6301161.37,190.73
4,9,6073054.36,190.67
9,13,6302139.51,190.17
8,11,6282263.96,190.16
9,11,6300215.9,190.11
10,5,6214469.81,188.63
10,11,6331389.1,188.13
10,14,6316009.8,187.68
9,23,6181938.89,186.54
9,24,6181938.89,186.54
9,25,6181938.89,186.54
6,13,6155289.31,186.32
9,26,6172133.99,186.25
8,22,6147496.5,186.08
8,23,6147496.5,186.08
9,1,5269788.05,185.9
8,18,6120162.93,185.26
8,19,6120162.93,185.26
10,4,6103335.57,185.26
10,13,6220382.49,184.83
10,17,6204200.72,184.35
11,15,6221051.48,183.17
7,12,6030523.56,183.11
7,13,6030523.56,183.11
6,8,6034046.53,182.65
10,15,6145576.34,182.61
6,14,6021303.54,182.26
10,6,5993656.16,181.93
10,7,5993656.16,181.93
10,8,5993656.16,181.93
13,7,6802388.84,181.58
8,21,5989733.29,181.31
10,22,6097381.32,181.18
10,23,6097381.32,181.18
10,24,6097381.32,181.18
10,25,6087576.42,180.89
10,9,5949691.99,180.59
9,14,5951860.88,179.6
5,28,5981393.05,179.32
5,29,5981393.05,179.32
24,23,7121248.32,179.23
10,21,6017360.37,178.8
12,14,6052058.71,178.74
7,28,5919615.37,178.2
7,8,5859583.07,177.92
22,12,6498670.83,176.93
22,13,6498670.83,176.93
6,12,5841544.01,176.82
11,20,5871815.89,172.89
9,27,5694279.34,172.84
9,28,5694279.34,172.84
7,29,5739552.04,172.78
6,29,5754276.13,172.51
11,21,5831479.42,171.7
17,16,6039619.22,171.59
24,15,6815935.92,171.55
24,16,6815935.92,171.55
24,17,6815935.92,171.55
24,18,6815935.92,171.55
24,19,6815935.92,171.55
24,20,6815935.92,171.55
8,24,5652914.21,171.11
8,25,5652914.21,171.11
8,26,5652914.21,171.11
4,29,5649687.72,170.78
4,30,5649687.72,170.78
11,13,5798115.86,170.72
18,14,6719588.59,170.61
18,15,6719588.59,170.61
18,16,6719588.59,170.61
18,17,6719588.59,170.61
10,1,4844340.66,169.36
13,8,6341381.89,169.28
5,30,5641335.74,169.13
24,21,6712539.33,168.94
24,22,6712539.33,168.94
8,13,5577514.62,168.83
8,14,5577514.62,168.83
8,15,5577514.62,168.83
10,19,5644279.71,167.72
10,20,5644279.71,167.72
10,26,5504423.75,167.08
6,50,5563521.12,166.79
25,22,6503732.95,166.1
25,23,6503732.95,166.1
25,24,6503732.95,166.1
22,14,6085265.62,165.68
22,15,6085265.62,165.68
22,16,6085265.62,165.68
22,17,6085265.62,165.68
22,18,6085265.62,165.68
22,19,6085265.62,165.68
22,20,6085265.62,165.68
22,21,6085265.62,165.68
11,22,5624146.45,165.6
13,14,5454436.84,165.56
6,31,5513086.95,165.28
6,32,5513086.95,165.28
11,16,5566345.1,163.9
11,17,5566345.1,163.9
9,29,5390768.91,163.63
4,8,5209619.39,163.56
5,50,5442249.79,163.16
13,11,6091681.8,162.61
13,12,6091681.8,162.61
19,14,6369936.59,162.21
19,15,6369936.59,162.21
19,16,6369936.59,162.21
19,17,6369936.59,162.21
19,18,6369936.59,162.21
11,24,5507055.58,162.15
11,25,5507055.58,162.15
7,30,5377364.36,161.88
7,31,5377364.36,161.88
11,23,5488729.79,161.61
6,30,5389730.37,161.58
7,32,5352977.5,161.14
7,33,5352977.5,161.14
12,19,5455165.12,161.11
9,32,5283529.06,160.37
9,33,5283529.06,160.37
12,20,5424053.08,160.19
12,21,5424053.08,160.19
10,27,5260552.31,159.67
12,15,5398041.98,159.42
13,9,5949213.68,158.81
25,13,6210414.55,158.61
25,14,6210414.55,158.61
25,15,6210414.55,158.61
25,16,6210414.55,158.61
25,17,6210414.55,158.61
25,18,6210414.55,158.61
25,19,6210414.55,158.61
25,20,6210414.55,158.61
6,33,5287187.92,158.51
26,22,6091963.38,157.92
26,23,6091963.38,157.92
26,24,6091963.38,157.92
26,25,6091963.38,157.92
11,8,5153740.5,157.08
11,9,5153740.5,157.08
11,10,5153740.5,157.08
8,27,5169735.43,156.92
8,28,5159930.54,156.62
6,44,5218994.04,156.46
6,45,5218994.04,156.46
6,46,5218994.04,156.46
6,47,5218994.04,156.46
6,48,5218994.04,156.46
6,49,5218994.04,156.46
14,9,5713007.45,155.93
14,10,5713007.45,155.93
25,21,6103962.26,155.89
9,30,5134072.7,155.83
9,31,5134072.7,155.83
14,11,5690673.26,155.32
14,13,5690673.26,155.32
7,34,5141407.79,154.77
11,18,5240801.38,154.31
11,19,5240801.38,154.31
20,13,5903612.43,153.96
20,14,5903612.43,153.96
20,15,5903612.43,153.96
20,16,5903612.43,153.96
20,17,5903612.43,153.96
20,18,5903612.43,153.96
20,19,5903612.43,153.96
6,34,5132473.48,153.87
5,45,5117382.88,153.42
5,46,5117382.88,153.42
5,47,5117382.88,153.42
5,48,5117382.88,153.42
5,49,5117382.88,153.42
12,24,5188187.58,153.23
5,37,5080333.25,152.31
5,38,5080333.25,152.31
5,39,5080333.25,152.31
5,40,5080333.25,152.31
5,41,5080333.25,152.31
7,41,5053588.23,152.13
7,42,5053588.23,152.13
7,43,5053588.23,152.13
12,16,5141441.47,151.85
11,5,4975803.21,151.66
11,6,4975803.21,151.66
11,7,4975803.21,151.66
23,14,5939057.24,151.24
23,15,5939057.24,151.24
10,18,5084608.52,151.09
11,26,4951177.53,150.91
13,10,5646086.96,150.72
6,42,5023434.65,150.6
6,43,5023434.65,150.6
26,12,5805834.17,150.5
26,13,5805834.17,150.5
26,14,5805834.17,150.5
26,15,5805834.17,150.5
26,16,5805834.17,150.5
26,17,5805834.17,150.5
26,18,5805834.17,150.5
26,19,5805834.17,150.5
10,28,4950238.93,150.26
10,29,4950238.93,150.26
22,5,5512767.42,150.09
22,6,5512767.42,150.09
22,7,5512767.42,150.09
22,8,5512767.42,150.09
22,9,5512767.42,150.09
22,10,5512767.42,150.09
22,11,5512767.42,150.09
5,31,5002152.57,149.96
5,32,5002152.57,149.96
5,33,5002152.57,149.96
28,20,5386820.91,149.01
28,21,5386820.91,149.01
28,22,5386820.91,149.01
28,23,5386820.91,149.01
28,24,5386820.91,149.01
28,25,5386820.91,149.01
28,26,5386820.91,149.01
28,27,5386820.91,149.01
13,18,5080931.21,148.7
13,19,5080931.21,148.7
6,35,4952710.36,148.48
5,44,4946681.68,148.3
8,29,4884644.5,148.26
8,30,4884644.5,148.26
6,37,4940898.13,148.13
6,38,4940898.13,148.13
6,39,4940898.13,148.13
6,40,4940898.13,148.13
6,41,4940898.13,148.13
26,20,5697023,147.68
26,21,5697023,147.68
14,12,5408411,147.62
27,21,5591186.13,147.59
27,22,5591186.13,147.59
27,23,5591186.13,147.59
27,24,5591186.13,147.59
27,25,5591186.13,147.59
27,26,5591186.13,147.59
7,44,4866619.06,146.5
4,31,4844653.25,146.44
4,32,4844653.25,146.44
14,8,5361500.69,146.34
12,25,4954295.4,146.32
5,34,4862246.35,145.77
19,7,5704679.66,145.27
19,8,5704679.66,145.27
19,9,5704679.66,145.27
13,15,4782683.35,145.17
7,45,4800197.83,144.5
7,46,4800197.83,144.5
8,32,4756531.25,144.38
8,33,4756531.25,144.38
10,32,4747065.19,144.09
12,22,4878654.09,144.08
12,23,4878654.09,144.08
5,42,4805337.14,144.06
5,43,4805337.14,144.06
13,20,4889431.96,143.97
11,27,4707630.17,143.49
15,11,5195174.29,143.41
4,33,4741154.73,143.31
9,41,4718978.13,143.24
16,9,5068462.7,143.16
16,10,5057497.22,142.85
16,11,5057497.22,142.85
15,9,5170501.96,142.73
15,10,5170501.96,142.73
13,16,4756888.75,142.22
13,17,4756888.75,142.22
18,8,5596281.54,142.09
18,9,5596281.54,142.09
18,10,5596281.54,142.09
18,11,5596281.54,142.09
18,12,5596281.54,142.09
18,13,5596281.54,142.09
4,7,4497136.23,141.19
10,30,4645528.34,141.01
10,31,4645528.34,141.01
9,34,4639526.24,140.82
15,16,4925718.91,140.77
8,31,4632654.92,140.62
6,36,4688870.41,140.57
15,17,4915914.01,140.49
23,16,5509723.67,140.3
23,17,5509723.67,140.3
23,18,5509723.67,140.3
23,19,5509723.67,140.3
23,20,5509723.67,140.3
23,21,5509723.67,140.3
9,42,4617238.96,140.15
9,43,4617238.96,140.15
27,11,5308628.38,140.13
27,12,5308628.38,140.13
27,13,5308628.38,140.13
27,14,5308628.38,140.13
27,15,5308628.38,140.13
27,16,5308628.38,140.13
27,17,5308628.38,140.13
27,18,5308628.38,140.13
27,19,5308628.38,140.13
10,33,4591407.28,139.36
29,4,4999950.11,138.75
29,11,4999950.11,138.75
29,12,4999950.11,138.75
29,13,4999950.11,138.75
29,14,4999950.11,138.75
29,15,4999950.11,138.75
29,16,4999950.11,138.75
29,17,4999950.11,138.75
29,18,4999950.11,138.75
29,19,4999950.11,138.75
29,20,4999950.11,138.75
29,21,4999950.11,138.75
29,22,4999950.11,138.75
29,23,4999950.11,138.75
29,24,4999950.11,138.75
29,25,4999950.11,138.75
29,26,4999950.11,138.75
29,27,4999950.11,138.75
17,8,4875869.62,138.53
17,9,4875869.62,138.53
14,18,4801408.88,138.44
21,13,5074735.84,138.17
21,14,5074735.84,138.17
21,15,5074735.84,138.17
21,16,5074735.84,138.17
21,17,5074735.84,138.17
21,18,5074735.84,138.17
8,45,4544765.23,137.95
8,46,4544765.23,137.95
23,22,5409804.02,137.76
17,12,4836393.37,137.41
17,13,4836393.37,137.41
17,14,4836393.37,137.41
17,15,4836393.37,137.41
27,20,5201073.66,137.29
9,45,4520503.98,137.21
9,46,4520503.98,137.21
7,39,4556945.63,137.18
7,40,4556945.63,137.18
8,39,4500692.98,136.61
8,40,4500692.98,136.61
8,41,4500692.98,136.61
7,37,4524905.76,136.21
7,38,4524905.76,136.21
9,44,4486314.39,136.17
28,11,4919217.62,136.07
28,12,4919217.62,136.07
28,13,4919217.62,136.07
28,14,4919217.62,136.07
28,15,4919217.62,136.07
28,16,4919217.62,136.07
28,17,4919217.62,136.07
28,18,4919217.62,136.07
28,19,4919217.62,136.07
21,19,4966059.63,135.21
21,20,4966059.63,135.21
4,6,4304281.1,135.13
13,4,4447578.2,135
13,5,4447578.2,135
13,6,4447578.2,135
29,28,4863552.93,134.96
12,26,4427155.69,134.94
19,10,5289058.95,134.68
19,11,5289058.95,134.68
19,12,5289058.95,134.68
19,13,5289058.95,134.68
15,12,4879109.87,134.68
12,17,4554923.96,134.52
12,18,4554923.96,134.52
5,35,4470700.51,134.03
5,36,4470700.51,134.03
20,6,5138215.67,134
20,7,5138215.67,134
20,8,5138215.67,134
20,9,5138215.67,134
20,10,5138215.67,134
20,11,5138215.67,134
14,17,4481797.03,133.99
16,7,4740711.98,133.91
16,8,4740711.98,133.91
4,34,4422732.82,133.69
13,24,4536964.25,133.59
14,16,4462077.17,133.4
7,47,4430695.79,133.38
7,48,4430695.79,133.38
7,49,4430695.79,133.38
4,35,4370925.8,132.12
4,36,4370925.8,132.12
4,37,4370925.8,132.12
4,38,4370925.8,132.12
4,39,4370925.8,132.12
4,40,4370925.8,132.12
4,41,4370925.8,132.12
7,50,4387702.65,132.08
11,28,4332858.01,132.06
11,29,4332858.01,132.06
4,50,4349029.43,131.46
9,35,4312487.94,130.9
14,19,4452227.44,129.91
14,5,4283911.58,129.49
17,10,4544572.75,129.12
17,11,4544572.75,129.12
17,6,4533547.56,128.8
17,7,4533547.56,128.8
11,31,4221208.88,128.66
13,21,4367285.29,128.59
13,22,4367285.29,128.59
13,23,4367285.29,128.59
7,35,4253355.07,128.04
4,44,4234662.92,128
4,45,4234662.92,128
4,46,4234662.92,128
4,47,4234662.92,128
4,48,4234662.92,128
4,49,4234662.92,128
30,11,4550699.2,127.92
30,12,4550699.2,127.92
30,13,4550699.2,127.92
30,14,4550699.2,127.92
30,15,4550699.2,127.92
30,16,4550699.2,127.92
30,17,4550699.2,127.92
30,18,4550699.2,127.92
30,19,4550699.2,127.92
30,20,4550699.2,127.92
30,21,4550699.2,127.92
30,22,4550699.2,127.92
30,23,4550699.2,127.92
30,24,4550699.2,127.92
30,25,4550699.2,127.92
30,26,4550699.2,127.92
11,32,4196438.86,127.91
12,27,4189054.58,127.68
12,28,4189054.58,127.68
8,47,4198738.14,127.44
8,48,4198738.14,127.44
8,49,4198738.14,127.44
10,40,4195483.5,127.35
10,41,4195483.5,127.35
26,10,4902378.33,127.08
26,11,4902378.33,127.08
28,5,4592402.91,127.03
20,12,4860494.79,126.75
5,8,3995772.3,126.72
9,37,4174502.31,126.71
14,15,4234693.25,126.61
24,11,4384750.32,126.28
24,12,4384750.32,126.28
24,13,4384750.32,126.28
24,14,4384750.32,126.28
12,5,4124684.12,125.72
12,6,4124684.12,125.72
12,7,4124684.12,125.72
8,38,4137408.71,125.58
14,4,4151495.6,125.49
7,36,4168385.36,125.48
9,36,4120187.95,125.06
9,47,4110675.42,124.77
9,48,4110675.42,124.77
9,49,4110675.42,124.77
8,2,4265150.87,124.55
16,17,4338753.08,124.36
16,18,4338753.08,124.36
18,20,4938012.48,124.28
10,42,4085469.16,124.01
30,27,4409054.2,123.94
30,28,4409054.2,123.94
14,6,4099457.1,123.92
9,40,4080221.59,123.85
10,43,4036777.06,122.53
4,42,4049087.87,122.39
4,43,4049087.87,122.39
8,50,4031989.17,122.38
15,18,4255171.64,121.61
15,14,4397923.08,121.4
12,8,3897148.89,121.31
12,9,3897148.89,121.31
12,10,3897148.89,121.31
11,30,3977661.54,121.24
8,34,3988736.5,121.07
12,4,3970504.59,121.02
18,19,4800759.13,120.83
16,14,4273410.39,120.71
16,2,3495416.54,120.42
16,3,3495416.54,120.42
16,4,3495416.54,120.42
31,3,4227752.8,120.41
10,34,3960481.4,120.21
30,29,4275306.63,120.18
14,20,4110150.23,119.93
5,7,3852226.75,119.91
7,4,3983108.42,119.9
17,21,4226570.02,119.73
15,13,4333007.33,119.61
8,42,3936877.06,119.5
8,43,3936877.06,119.5
14,7,3849381.33,119.32
31,12,4181871.25,119.1
31,13,4181871.25,119.1
31,14,4181871.25,119.1
31,15,4181871.25,119.1
31,16,4181871.25,119.1
31,17,4181871.25,119.1
31,18,4181871.25,119.1
31,19,4181871.25,119.1
31,20,4181871.25,119.1
31,21,4181871.25,119.1
31,22,4181871.25,119.1
31,23,4181871.25,119.1
31,24,4181871.25,119.1
31,25,4181871.25,119.1
9,50,3923741.27,119.1
16,12,4208594.59,118.88
16,13,4208594.59,118.88
10,44,3915891.7,118.86
8,36,3913983.67,118.8
15,19,4100508.69,118.58
29,5,4253556.11,118.04
29,6,4253556.11,118.04
29,7,4253556.11,118.04
29,8,4253556.11,118.04
29,9,4253556.11,118.04
29,10,4253556.11,118.04
25,10,4041721.38,117.79
25,11,4041721.38,117.79
25,12,4041721.38,117.79
27,5,4455370.89,117.6
27,8,4455370.89,117.6
27,9,4455370.89,117.6
27,10,4455370.89,117.6
16,19,4101971.57,117.57
21,5,4306610.16,117.25
21,6,4306610.16,117.25
21,7,4306610.16,117.25
21,8,4306610.16,117.25
21,9,4306610.16,117.25
21,10,4306610.16,117.25
21,11,4306610.16,117.25
21,12,4306610.16,117.25
10,35,3862725.71,117.25
8,35,3843004.81,116.65
29,3,4178086,115.94
8,44,3808015.58,115.59
31,26,4040417.02,115.07
31,27,4040417.02,115.07
12,11,3616728.23,114.28
19,20,4533762.54,114.11
28,10,4124799.62,114.1
14,21,3904444.83,113.93
14,22,3904444.83,113.93
16,15,4014887.34,113.4
8,37,3729729.96,113.21
17,20,3960955.77,113.2
9,38,3723358.42,113.02
9,39,3723358.42,113.02
15,20,3896153.26,112.67
15,21,3896153.26,112.67
16,5,3268010.97,112.58
6,4,3737406.93,112.05
17,18,3908800.19,111.38
31,28,3898862.83,111.04
31,29,3898862.83,111.04
13,2,3253862.8,110.87
15,3,3204796.49,110.14
15,4,3204796.49,110.14
11,33,3574467.92,108.95
13,3,3418506.37,108.41
10,39,3570220.2,108.37
30,4,3835525.6,107.82
30,5,3835525.6,107.82
30,6,3835525.6,107.82
30,7,3835525.6,107.82
30,8,3835525.6,107.82
30,9,3835525.6,107.82
30,10,3835525.6,107.82
30,3,3821061.7,107.41
17,19,3738415.4,106.84
31,30,3727343.64,106.16
28,6,3610667.46,105.23
16,6,3310065.86,104.59
6,5,3481846.61,104.39
32,2,3016093.6,103.81
14,24,3551394.94,103.63
16,22,3610410.47,103.48
23,11,3634817.74,103.06
23,12,3634817.74,103.06
23,13,3634817.74,103.06
15,5,3249565.34,102.68
11,39,3313461.19,100.99
11,40,3313461.19,100.99
11,41,3313461.19,100.99
13,25,3322004.52,100.83
13,26,3322004.52,100.83
31,4,3537089.4,100.74
18,21,3975138.59,100.05
31,5,3491207.86,99.43
31,6,3491207.86,99.43
31,7,3491207.86,99.43
31,8,3491207.86,99.43
31,9,3491207.86,99.43
31,10,3491207.86,99.43
31,11,3491207.86,99.43
16,20,3444733.01,98.73
10,45,3235819.88,98.22
10,46,3235819.88,98.22
24,6,3386976.77,97.54
24,7,3386976.77,97.54
24,8,3386976.77,97.54
24,9,3386976.77,97.54
24,10,3386976.77,97.54
10,38,3212583.95,97.51
5,6,3121209.31,97.16
11,35,3176293.92,96.81
32,22,3324936.2,96.28
32,23,3324936.2,96.28
11,38,3157103.57,96.23
15,6,3023566.36,95.54
15,7,3023566.36,95.54
15,8,3023566.36,95.54
10,36,3140384.79,95.32
11,36,3119639.28,95.09
32,24,3261219.27,94.43
32,25,3261219.27,94.43
14,23,3219692.52,93.95
12,31,3068098.61,93.51
12,32,3068098.61,93.51
12,29,3057224.61,93.18
16,21,3247643.6,93.09
7,5,3092314.59,93.09
15,22,3211400.96,92.87
11,42,3046250.27,92.85
8,1,3175045.5,92.72
17,22,3263527.07,92.45
28,7,3143064.17,91.6
28,8,3143064.17,91.6
28,9,3143064.17,91.6
11,43,2980829.65,90.85
32,26,3117336.06,90.27
25,7,3086605.45,89.96
25,8,3086605.45,89.96
25,9,3086605.45,89.96
12,30,2902966,88.48
26,7,3019545.17,88
26,8,3019545.17,88
26,9,3019545.17,88
15,23,3036862.15,87.82
11,46,2875432.34,87.64
11,34,2872388.86,87.55
10,47,2873436.59,87.22
10,48,2873436.59,87.22
10,49,2873436.59,87.22
32,3,2527698.52,87
11,45,2852207.27,86.93
14,25,2872905.92,86.84
11,44,2828189.29,86.2
32,27,2965866.63,85.88
32,28,2965866.63,85.88
10,37,2793634.31,84.8
33,21,2879930.41,84.52
33,22,2879930.41,84.52
33,23,2879930.41,84.52
33,24,2879930.41,84.52
13,27,2761273.42,83.81
13,28,2761273.42,83.81
27,6,2875360.45,83.8
27,7,2875360.45,83.8
11,37,2749424.82,83.8
20,2,3180100.38,82.93
32,31,2845730.33,82.4
12,41,2688681.36,81.95
12,34,2668889.61,81.35
32,29,2794147.34,80.91
32,30,2794147.34,80.91
33,25,2736087.01,80.3
33,26,2736087.01,80.3
12,42,2633602.12,80.27
32,11,2740038.12,79.34
32,12,2740038.12,79.34
32,13,2740038.12,79.34
32,14,2740038.12,79.34
32,15,2740038.12,79.34
32,16,2740038.12,79.34
32,17,2740038.12,79.34
32,18,2740038.12,79.34
32,19,2740038.12,79.34
32,20,2740038.12,79.34
32,21,2740038.12,79.34
10,50,2613611.36,79.33
11,47,2602435.47,79.32
22,3,2893684.06,78.78
11,48,2577787.8,78.57
12,33,2575402.13,78.5
16,23,2609550.66,78.23
14,26,2579270.39,77.97
33,31,2640207.3,77.49
33,32,2640207.3,77.49
11,49,2508189.26,76.45
12,35,2504707.2,76.34
23,7,2689219.73,76.25
23,8,2689219.73,76.25
23,9,2689219.73,76.25
23,10,2689219.73,76.25
12,43,2500891.31,76.23
33,27,2572313.58,75.49
25,6,2173359.52,75.42
19,21,2707643.42,74.9
21,2,2802449.18,74.66
15,24,2479317.92,74.64
15,25,2479317.92,74.64
26,6,2143930.42,74.39
18,22,2687487.19,74.34
18,23,2687487.19,74.34
13,30,2437147.2,73.97
13,31,2437147.2,73.97
34,21,2495171.07,73.6
34,22,2495171.07,73.6
34,23,2495171.07,73.6
34,24,2495171.07,73.6
34,25,2495171.07,73.6
3,13,2218359.22,73.53
12,36,2408942.04,73.42
4,2,2331957.64,73.36
12,46,2400571.11,73.17
4,3,2324507.26,73.13
12,45,2376643.07,72.44
26,3,2786289,72.23
33,2,2100450.95,72
33,30,2452057.22,71.97
12,44,2358605.3,71.89
14,27,2341029.35,70.76
34,30,2391606.06,70.54
34,31,2391606.06,70.54
33,28,2400434.21,70.45
33,29,2400434.21,70.45
12,39,2283261.15,69.59
12,40,2283261.15,69.59
3,21,2082706.99,69.03
3,22,2082706.99,69.03
3,23,2082706.99,69.03
13,29,2272064.56,68.96
34,26,2321063.47,68.46
20,21,2469435,68.31
33,12,2324777.45,68.23
33,13,2324777.45,68.23
33,14,2324777.45,68.23
33,15,2324777.45,68.23
33,16,2324777.45,68.23
33,17,2324777.45,68.23
33,18,2324777.45,68.23
33,19,2324777.45,68.23
33,20,2324777.45,68.23
6,3,2254032.19,68.23
34,32,2292778.68,67.63
34,33,2292778.68,67.63
19,22,2443616.6,67.59
3,20,2038932.09,67.58
13,33,2224087.7,67.51
13,34,2224087.7,67.51
22,4,2477921.27,67.46
27,4,2546834.24,67.23
13,42,2196761.87,66.68
7,3,2177122.01,66.11
3,25,1983086.19,65.73
22,2,2319441.31,65.51
34,29,2200506.96,64.91
12,47,2121922.91,64.68
6,1,2127126.42,64.39
27,3,2433267.92,64.23
3,24,1917347.79,63.55
34,27,2148783.9,63.38
34,28,2148783.9,63.38
3,11,1888379.66,62.59
3,12,1888379.66,62.59
12,37,2048781.05,62.45
17,23,2074931.78,62.21
17,24,2074931.78,62.21
19,4,2406188.5,61.27
3,15,1847195.54,61.23
3,16,1847195.54,61.23
3,17,1847195.54,61.23
3,18,1847195.54,61.23
3,19,1847195.54,61.23
13,43,2012278.31,61.08
11,3,1991782.87,60.71
13,32,1944600.64,59.02
34,15,1987114.55,58.92
34,16,1987114.55,58.92
34,17,1987114.55,58.92
34,18,1987114.55,58.92
34,19,1987114.55,58.92
34,20,1987114.55,58.92
14,30,1943134.65,58.74
11,50,1916878.75,58.43
17,25,1945607.52,58.33
17,26,1945607.52,58.33
32,4,1985669.75,57.5
32,5,1985669.75,57.5
32,6,1985669.75,57.5
32,7,1985669.75,57.5
32,8,1985669.75,57.5
32,9,1985669.75,57.5
32,10,1985669.75,57.5
28,4,2138279.02,57.49
13,44,1868511.56,56.72
3,14,1703921.71,56.48
14,28,1851400.7,55.96
14,29,1851400.7,55.96
19,5,2190715.06,55.79
19,6,2190715.06,55.79
20,3,2136982.74,55.73
20,4,2136982.74,55.73
28,3,2068554.29,55.62
18,29,1879525.69,54.79
16,24,1821779.03,54.62
16,25,1821779.03,54.62
13,39,1782507.55,54.1
13,40,1782507.55,54.1
5,4,1698884.8,54.1
13,41,1774765.43,53.87
34,2,1557191.74,53.38
33,3,1786754.3,52.44
26,4,1996399.47,51.75
12,38,1670389.2,50.91
4,1,1592739.04,50.68
20,5,1936469.92,50.5
12,48,1638021.7,49.93
11,2,1601655.05,48.82
26,2,1882833.15,48.81
21,1,1815586.5,48.37
34,3,1625997.16,48.21
14,40,1588223.31,48.01
33,4,1631746.76,47.89
33,5,1631746.76,47.89
33,6,1631746.76,47.89
33,7,1631746.76,47.89
33,8,1631746.76,47.89
33,9,1631746.76,47.89
33,10,1631746.76,47.89
33,11,1631746.76,47.89
21,3,1795205.1,47.82
7,6,1586240.73,47.75
17,3,1654713.99,47.01
17,4,1654713.99,47.01
13,36,1538353.44,46.69
12,49,1526816.93,46.54
7,1,1529787.87,46.45
16,26,1515616.84,45.44
18,32,1500155.33,44.25
18,33,1500155.33,44.25
18,25,1548592.36,43.82
18,31,1473448.61,43.46
34,4,1452305.44,43.06
34,5,1452305.44,43.06
34,6,1452305.44,43.06
34,7,1452305.44,43.06
34,8,1452305.44,43.06
34,9,1452305.44,43.06
34,10,1452305.44,43.06
34,11,1452305.44,43.06
34,12,1452305.44,43.06
34,13,1452305.44,43.06
34,14,1452305.44,43.06
15,26,1424327.82,42.88
15,27,1424327.82,42.88
14,39,1408543.53,42.58
18,24,1498229.97,42.39
27,1,1580010.44,41.71
27,2,1580010.44,41.71
12,50,1360486.15,41.47
6,2,1318552.39,39.91
18,30,1347099.08,39.73
16,30,1310706.02,39.29
35,30,1331240.13,39.27
13,35,1289972.88,39.15
14,35,1282411.73,38.76
18,28,1312017.38,38.25
21,4,1410626.7,37.58
23,2,1305603.53,37.02
35,21,1253071.08,36.96
35,22,1253071.08,36.96
35,23,1253071.08,36.96
35,24,1253071.08,36.96
35,25,1253071.08,36.96
19,23,1291724.71,36.55
19,24,1291724.71,36.55
35,31,1235789.72,36.45
35,32,1235789.72,36.45
13,38,1193597.52,36.23
16,29,1198237.24,35.92
