P:m,P:l,净利润,年化收益率%
8,28,1282480.48,60.43
8,29,1282480.48,60.43
8,30,1282480.48,60.43
8,31,1282480.48,60.43
8,32,1282480.48,60.43
8,33,1282480.48,60.43
9,38,1279696.54,60.3
9,39,1279696.54,60.3
35,30,1311695.88,60.06
16,41,1288952.12,59.99
11,44,1261929.4,59.71
12,38,1255755.36,59.42
10,38,1258789.49,59.31
6,42,1273547.19,59.27
6,43,1273547.19,59.27
5,37,1272483,59.22
5,38,1272483,59.22
5,39,1272483,59.22
5,40,1272483,59.22
5,41,1272483,59.22
20,28,1303240.84,59.2
16,19,1271175.74,59.16
22,3,1333537.91,58.47
11,35,1231113.77,58.25
20,2,1043117.64,57.91
36,28,1260337.16,57.71
36,29,1260337.16,57.71
14,21,1225159.05,57.49
14,22,1225159.05,57.49
6,29,1229565.4,57.22
6,30,1229565.4,57.22
11,37,1204595.5,57
17,41,1221531.1,56.85
35,21,1233526.82,56.48
35,22,1233526.82,56.48
35,23,1233526.82,56.48
35,24,1233526.82,56.48
35,25,1233526.82,56.48
24,25,1248209.56,56.47
7,47,1208328.95,56.47
7,48,1208328.95,56.47
7,49,1208328.95,56.47
18,42,1218181.5,56.46
25,33,1172948.84,56.44
12,46,1185261.71,56.08
15,46,1195626.31,55.87
17,21,1200226.47,55.86
15,38,1193858.32,55.79
6,34,1198207.54,55.76
4,42,1187287.59,55.71
4,43,1187287.59,55.71
20,42,1206742.5,55.7
35,31,1216245.46,55.69
35,32,1216245.46,55.69
5,7,1151030.21,55.62
23,1,1261314.27,55.52
23,3,1261314.27,55.52
6,37,1191010.67,55.43
6,38,1191010.67,55.43
6,39,1191010.67,55.43
6,40,1191010.67,55.43
6,41,1191010.67,55.43
11,33,1170756.05,55.39
15,43,1182482.89,55.26
16,35,1185665.34,55.18
24,1,997773.56,55.16
24,2,997773.56,55.16
24,3,997773.56,55.16
16,46,1183232.84,55.07
12,45,1161333.68,54.95
19,42,1190236.14,54.94
35,33,1190229.4,54.5
35,34,1190229.4,54.5
7,50,1165335.81,54.46
11,36,1150281.14,54.43
15,37,1162362.54,54.32
12,29,1145462.26,54.2
12,44,1143295.91,54.1
14,35,1149924.87,53.96
26,33,1117558.59,53.77
17,29,1154108.09,53.71
17,30,1154108.09,53.71
17,31,1154108.09,53.71
37,25,1171401.58,53.64
37,26,1171401.58,53.64
36,30,1161599.17,53.19
36,31,1161599.17,53.19
16,38,1142325.42,53.16
25,30,1167474.39,53.03
5,44,1138831.42,53
22,27,1170872.94,52.97
37,1,957951.86,52.93
37,3,957951.86,52.93
38,1,957951.86,52.93
38,2,957951.86,52.93
38,3,957951.86,52.93
38,4,957951.86,52.93
38,5,957951.86,52.93
39,1,957951.86,52.93
39,2,957951.86,52.93
39,3,957951.86,52.93
39,4,957951.86,52.93
40,1,957951.86,52.93
40,2,957951.86,52.93
40,3,957951.86,52.93
40,4,957951.86,52.93
40,5,957951.86,52.93
40,6,957951.86,52.93
41,1,957951.86,52.93
41,2,957951.86,52.93
41,3,957951.86,52.93
41,4,957951.86,52.93
41,5,957951.86,52.93
41,6,957951.86,52.93
42,1,957951.86,52.93
42,2,957951.86,52.93
42,3,957951.86,52.93
42,4,957951.86,52.93
42,5,957951.86,52.93
