P:m,P:l,净利润,年化收益率%
10,13,5888784.5,129.06
20,14,6687433.58,128.63
20,15,6687433.58,128.63
11,21,5922613.11,128.62
24,19,6915022.78,128.37
24,20,6915022.78,128.37
14,4,5755128,128.31
19,16,6826897.02,128.22
11,17,5904131.74,128.22
9,13,5755829.74,128.1
7,24,5765837.68,128.02
7,25,5765837.68,128.02
22,18,6372268.11,127.96
22,19,6372268.11,127.96
22,20,6372268.11,127.96
22,21,6372268.11,127.96
6,44,5784179.33,127.9
6,45,5784179.33,127.9
6,46,5784179.33,127.9
6,47,5784179.33,127.9
6,48,5784179.33,127.9
12,19,5870868.79,127.89
14,12,6349154.65,127.81
9,11,5738507.94,127.72
12,6,5679064.23,127.67
12,7,5679064.23,127.67
5,12,5424703.93,127.41
5,13,5424703.93,127.41
12,15,5834814.29,127.1
24,23,6842516.53,127.02
20,17,6602113.58,126.99
5,45,5742974.35,126.99
5,46,5742974.35,126.99
5,47,5742974.35,126.99
5,48,5742974.35,126.99
5,49,5742974.35,126.99
8,12,5686704.82,126.96
14,8,6302244.34,126.87
24,21,6811626.19,126.45
22,15,6291650.24,126.34
5,40,5705924.73,126.17
5,41,5705924.73,126.17
9,15,5650963.55,125.77
24,17,6767753.7,125.63
24,18,6767753.7,125.63
10,14,5727983.48,125.54
12,8,5451529.01,125.16
12,9,5451529.01,125.16
12,10,5451529.01,125.16
13,5,5588517.99,125.11
13,6,5588517.99,125.11
24,16,6719910.92,124.74
20,16,6471532.28,124.48
22,17,6176756.45,124.04
7,8,5525097.59,123.74
6,42,5588619.93,123.58
6,43,5588619.93,123.58
5,10,5260125.71,123.54
12,16,5663594.91,123.37
9,1,4735761.17,123.22
5,44,5572273.15,123.21
20,18,6356308.66,122.26
20,19,6356308.66,122.26
7,12,5458365.35,122.24
15,11,5996277.04,122.08
9,27,5452468.03,122.07
9,28,5452468.03,122.07
16,4,4884794.24,121.84
6,38,5506083.41,121.75
6,39,5506083.41,121.75
6,40,5506083.41,121.75
6,41,5506083.41,121.75
8,17,5446592.63,121.6
15,9,5971604.71,121.58
15,10,5971604.71,121.58
12,20,5575776.86,121.46
8,16,5435604.42,121.35
22,5,6036160.78,121.21
22,6,6036160.78,121.21
22,7,6036160.78,121.21
22,8,6036160.78,121.21
22,9,6036160.78,121.21
22,10,6036160.78,121.21
22,11,6036160.78,121.21
11,18,5578588.02,121.15
25,13,6427372.5,121.07
7,26,5447356.53,120.95
7,27,5447356.53,120.95
24,22,6499679.33,120.66
12,11,5171108.35,120.52
11,16,5533884.21,120.18
11,19,5531246.08,120.12
5,42,5430928.61,120.09
5,43,5404928.21,119.51
19,8,6357286.22,119.4
19,9,6357286.22,119.4
16,9,5716579.55,119.09
16,10,5705614.07,118.87
16,11,5705614.07,118.87
25,15,6280972.37,118.32
6,29,5341857.63,118.12
21,13,5879010.36,118.06
13,18,5453932.25,117.73
13,19,5453932.25,117.73
4,29,5275065.21,117.61
4,30,5275065.21,117.61
21,14,5848386.4,117.44
10,18,5356887.63,117.4
23,15,6245265.85,117.3
7,13,5231183.24,117.16
25,19,6212099.96,117.02
25,20,6212099.96,117.02
18,8,6243705.03,116.92
18,9,6243705.03,116.92
18,10,6243705.03,116.92
18,11,6243705.03,116.92
18,12,6243705.03,116.92
18,13,6243705.03,116.92
13,4,5213904.79,116.73
4,8,5035433.02,116.6
25,22,6179303.46,116.4
11,13,5355153.13,116.3
13,15,5193013.15,116.26
8,20,5199935.19,116.09
25,18,6147918.9,115.81
10,15,5281164.47,115.74
15,12,5680212.62,115.65
25,24,6130570.12,115.48
9,32,5152940.77,115.36
9,33,5152940.77,115.36
5,27,5212288.17,115.25
25,14,6116754.34,115.22
21,16,5737585.07,115.22
21,17,5737585.07,115.22
15,5,4941933.51,115.18
25,23,6113551.62,115.16
10,22,5254584.11,115.16
10,23,5254584.11,115.16
10,24,5254584.11,115.16
6,4,5208224.58,115.16
20,7,5980353.32,115.03
20,8,5980353.32,115.03
20,9,5980353.32,115.03
20,10,5980353.32,115.03
20,11,5980353.32,115.03
12,5,5108095.18,114.83
25,17,6088321.13,114.69
7,41,5151123.19,114.37
7,42,5151123.19,114.37
7,43,5151123.19,114.37
23,14,6080288.2,114.2
13,16,5167218.55,113.94
25,16,6002460.25,113.07
9,29,5045261.81,112.95
7,33,5084514.35,112.89
21,19,5604166.5,112.54
21,20,5604166.5,112.54
14,6,5040200.75,112.37
21,15,5591726.23,112.29
16,7,5388828.83,112.27
16,8,5388828.83,112.27
11,22,5162804.69,112.12
19,10,5941665.51,111.59
19,11,5941665.51,111.59
19,12,5941665.51,111.59
19,13,5941665.51,111.59
26,12,5831393.81,111.49
6,5,5040739.68,111.46
9,14,5001009.91,111.31
10,25,5056011.75,110.81
17,8,5267052.39,110.37
17,9,5267052.39,110.37
7,4,4970519.75,110.36
7,44,4964154.03,110.22
21,18,5476412.65,109.97
20,12,5702632.44,109.69
17,12,5227576.14,109.54
17,13,5227576.14,109.54
17,14,5227576.14,109.54
17,15,5227576.14,109.54
14,7,4790124.98,109.51
26,13,5726333.92,109.48
12,21,5021350.44,109.38
28,25,5342644.96,109
28,26,5342644.96,109
28,27,5342644.96,109
25,21,5779532.78,108.87
9,41,4860412.77,108.81
7,45,4897732.79,108.74
7,46,4897732.79,108.74
7,34,4872944.63,108.19
6,31,4884949.23,108.02
6,32,4884949.23,108.02
12,17,4953300.69,107.9
12,18,4953300.69,107.9
23,19,5718946.21,107.41
23,20,5718946.21,107.41
23,21,5718946.21,107.41
9,30,4788565.61,107.2
9,31,4788565.61,107.2
19,7,5694393.32,106.95
26,14,5580353.57,106.69
26,15,5580353.57,106.69
9,42,4758673.6,106.53
9,43,4758673.6,106.53
7,28,4794186.3,106.45
15,14,5199025.83,105.85
26,19,5530739.65,105.74
11,24,4856946.36,105.48
11,25,4856946.36,105.48
6,30,4761592.65,105.29
11,23,4838620.58,105.08
4,7,4535978.92,105.04
26,18,5486548.43,104.9
8,13,4694954.63,104.82
8,14,4694954.63,104.82
8,45,4682086.5,104.82
8,46,4682086.5,104.82
8,18,4694229.39,104.8
23,18,5569116.13,104.6
15,13,5134110.08,104.53
5,28,4724883.54,104.48
5,29,4724883.54,104.48
9,45,4661938.62,104.37
9,46,4661938.62,104.37
16,2,4105688.42,104.32
16,3,4105688.42,104.32
23,16,5536090.83,103.98
23,17,5536090.83,103.98
6,1,4653370.31,103.84
8,39,4638014.25,103.83
8,40,4638014.25,103.83
8,41,4638014.25,103.83
8,15,4648610.46,103.78
26,23,5424301.36,103.71
26,24,5424301.36,103.71
27,11,5324682.25,103.67
27,12,5324682.25,103.67
9,44,4627749.03,103.6
20,6,5381050.48,103.5
17,10,4935755.52,103.43
17,11,4935755.52,103.43
26,22,5407282.85,103.38
7,39,4654480.6,103.34
7,40,4654480.6,103.34
26,16,5404189.01,103.32
26,17,5404189.01,103.32
17,6,4924730.33,103.2
17,7,4924730.33,103.2
6,33,4659050.2,103.02
4,50,4607948.99,102.73
26,25,5368844.51,102.65
21,7,5110884.67,102.63
21,8,5110884.67,102.63
21,9,5110884.67,102.63
21,10,5110884.67,102.63
21,11,5110884.67,102.63
21,12,5110884.67,102.63
7,37,4622440.72,102.63
7,38,4622440.72,102.63
16,14,4921527.24,102.53
7,29,4614122.98,102.45
13,2,4065930.94,102.18
7,50,4576827.35,101.62
27,13,5212268.22,101.48
24,11,4773914.24,101.41
24,12,4773914.24,101.41
16,12,4856711.44,101.18
16,13,4856711.44,101.18
9,34,4508937.94,100.94
10,27,4505373.18,100.86
13,17,4572892.09,100.84
4,6,4343123.79,100.57
7,47,4528230.75,100.54
7,48,4528230.75,100.54
7,49,4528230.75,100.54
24,13,4714836.97,100.15
10,26,4472859.07,100.14
12,24,4596717.48,100.13
8,22,4479337.24,100.01
8,23,4479337.24,100.01
23,22,5319126.28,99.9
7,5,4497135.05,99.85
29,11,4872740.27,99.73
29,12,4872740.27,99.73
6,34,4507419.18,99.67
4,31,4470030.75,99.66
6,37,4501325.17,99.53
28,11,4875041.67,99.46
28,12,4875041.67,99.46
7,31,4479117.41,99.45
15,3,3908580.35,99.07
15,4,3908580.35,99.07
13,3,4230574.5,98.96
27,14,5066737.66,98.64
8,19,4417593.18,98.63
27,19,5056572.58,98.45
8,32,4386003.5,98.19
8,33,4386003.5,98.19
13,24,4512362.38,97.99
29,13,4771660.98,97.66
29,27,4771660.98,97.66
28,13,4786249.25,97.65
12,22,4475951.45,97.5
16,15,4663004.18,97.15
27,17,4988359.92,97.12
27,18,4988359.92,97.12
26,20,5077954.4,97.09
26,21,5077954.4,97.09
8,47,4336059.4,97.07
8,48,4336059.4,97.07
8,49,4336059.4,97.07
9,37,4315936.94,96.62
8,21,4321574.04,96.48
27,26,4954765.43,96.46
13,20,4438924.14,96.4
8,2,4470965.28,96.3
27,16,4921187.79,95.81
8,38,4274729.98,95.7
6,35,4327656.05,95.69
27,22,4908763.16,95.57
27,23,4908763.16,95.57
8,31,4262127.17,95.42
28,22,4668769.24,95.25
16,5,3819069.72,95.25
27,21,4891744.66,95.24
9,47,4252110.06,95.19
9,48,4252110.06,95.19
9,49,4252110.06,95.19
29,17,4637225.03,94.91
28,20,4651750.73,94.9
28,21,4651750.73,94.9
29,28,4635263.81,94.87
28,17,4646011.11,94.79
28,18,4646011.11,94.79
9,40,4221656.22,94.51
27,24,4853456.24,94.49
27,25,4853456.24,94.49
7,30,4251935.3,94.41
26,10,4927937.96,94.22
26,11,4927937.96,94.22
29,16,4600687.18,94.16
28,23,4613532.28,94.12
28,24,4613532.28,94.12
6,36,4249297.45,93.96
28,16,4591534.54,93.68
9,35,4181899.64,93.62
25,10,4353753.81,93.59
25,11,4353753.81,93.59
25,12,4353753.81,93.59
18,19,5039628.79,93.55
24,14,4403379.23,93.53
4,44,4194164.88,93.51
4,45,4194164.88,93.51
4,46,4194164.88,93.51
4,47,4194164.88,93.51
4,48,4194164.88,93.51
4,49,4194164.88,93.51
10,32,4172361.37,93.41
12,23,4287183.99,93.39
8,50,4169310.43,93.34
27,15,4790254.52,93.26
4,32,4170613.15,92.98
12,25,4259129.51,92.78
14,15,4201686.87,92.65
28,15,4521510.84,92.25
16,6,3958182.71,92.25
10,40,4117738.45,92.19
10,41,4117738.45,92.19
21,5,4571768.47,91.81
21,6,4571768.47,91.81
10,28,4091364,91.59
10,29,4091364,91.59
8,42,4074198.33,91.21
8,43,4074198.33,91.21
10,30,4070824.53,91.13
10,31,4070824.53,91.13
5,30,4118363.38,91.07
9,50,4065175.91,91.01
8,36,4051304.94,90.7
4,33,4067114.62,90.68
12,26,4018241.95,90.33
13,23,4157405.7,90.29
7,32,4063966.85,90.23
8,24,4031099.13,90
8,25,4031099.13,90
8,26,4031099.13,90
6,3,4029796.85,89.97
10,33,4016703.46,89.92
32,2,4048880.08,89.8
10,42,4007724.11,89.72
30,11,4324890.65,89.67
30,12,4324890.65,89.67
15,17,4247625.4,89.53
4,42,4008589.84,89.37
4,43,4008589.84,89.37
9,36,3989599.65,89.32
11,32,3973100.14,89.32
15,16,4232117.65,89.21
29,15,4357789.47,89.19
15,6,3824669.11,89.14
15,7,3824669.11,89.14
15,8,3824669.11,89.14
8,35,3980326.07,89.11
29,14,4352745.73,89.09
28,14,4364935.19,89.05
27,20,4567094.18,88.92
14,18,4175588.62,88.8
10,43,3959032,88.63
7,35,3984891.92,88.48
8,44,3945336.84,88.33
5,37,3986043.95,88.14
5,38,3986043.95,88.14
5,39,3960043.54,87.56
10,34,3896026.36,87.22
27,8,4471424.76,87.05
27,9,4471424.76,87.05
27,10,4471424.76,87.05
29,24,4245393.31,86.89
29,25,4245393.31,86.89
29,18,4238069.65,86.74
28,19,4249539.47,86.7
7,36,3899922.2,86.59
8,37,3867051.23,86.57
9,38,3864793.06,86.52
9,39,3864793.06,86.52
5,32,3907863.26,86.41
5,33,3907863.26,86.41
29,26,4218539.89,86.34
10,35,3846413.25,86.11
23,11,4116209.1,86.08
23,12,4116209.1,86.08
10,44,3838146.65,85.93
6,2,3844796.28,85.8
29,21,4189936.01,85.76
29,22,4189936.01,85.76
12,28,3809345.34,85.64
14,17,3881089.63,85.58
29,19,4172917.5,85.41
29,20,4172917.5,85.41
23,13,4077711.06,85.27
14,16,3861369.77,85.15
13,21,3916777.47,85.06
12,27,3780140.84,84.98
29,23,4134938.93,84.63
29,7,4126346.27,84.45
29,8,4126346.27,84.45
29,9,4126346.27,84.45
29,10,4126346.27,84.45
11,27,3750115.12,84.3
15,18,3966743.11,83.61
4,34,3748692.71,83.58
4,2,3601941.23,83.58
4,3,3594490.85,83.41
11,26,3708450.84,83.37
5,34,3767957.04,83.32
28,10,4080623.67,83.25
29,4,4065326.22,83.21
31,12,3952985.7,83.04
4,35,3696885.69,82.42
4,36,3696885.69,82.42
4,37,3696885.69,82.42
4,38,3696885.69,82.42
4,39,3696885.69,82.42
14,19,3826407.17,82.35
18,20,4413278.05,81.93
30,13,3922491.15,81.33
29,3,3966180.67,81.18
8,34,3618208.75,81
13,22,3728010.01,80.96
16,17,3820433.09,80.77
5,7,3504339.97,80.46
30,14,3877508.65,80.39
30,15,3877508.65,80.39
30,16,3877508.65,80.39
30,17,3877508.65,80.39
30,18,3877508.65,80.39
30,19,3877508.65,80.39
5,8,3431013.92,80.26
7,3,3581942.47,80.22
24,8,3776140.68,80.21
24,9,3776140.68,80.21
24,10,3776140.68,80.21
7,1,3577730.07,80.13
10,39,3553907.73,79.56
29,6,3833883.02,78.47
30,28,3780846.15,78.39
16,18,3663213.15,77.44
30,23,3720591.05,77.14
30,24,3720591.05,77.14
5,31,3479180.21,76.93
4,40,3447620.88,76.86
4,41,3447620.88,76.86
31,3,3658610.85,76.85
30,25,3691936.89,76.55
30,26,3691936.89,76.55
11,33,3399401.84,76.42
12,32,3389336.58,76.19
11,28,3375342.96,75.88
11,29,3375342.96,75.88
15,19,3548100.26,75.68
30,20,3648935.56,75.65
30,29,3647098.58,75.62
28,5,3691450.61,75.31
8,27,3359152.89,75.2
14,20,3485524.84,75.01
17,18,3568829.56,75
8,28,3349347.99,74.98
30,6,3609717.05,74.84
30,7,3609717.05,74.84
30,8,3609717.05,74.84
30,9,3609717.05,74.84
30,10,3609717.05,74.84
5,35,3376411.2,74.66
5,36,3376411.2,74.66
30,21,3594188.36,74.52
30,22,3594188.36,74.52
31,13,3526023.42,74.07
13,25,3297402.65,73.82
13,26,3297402.65,73.82
19,20,3960747.02,73.52
31,14,3496033.42,73.44
31,15,3496033.42,73.44
31,16,3496033.42,73.44
31,17,3496033.42,73.44
31,18,3496033.42,73.44
31,19,3496033.42,73.44
31,20,3496033.42,73.44
31,21,3496033.42,73.44
11,31,3263693.83,73.37
25,7,3398637.89,73.06
25,8,3398637.89,73.06
25,9,3398637.89,73.06
16,19,3426431.64,72.44
11,39,3186307.94,71.63
11,40,3186307.94,71.63
11,41,3186307.94,71.63
10,38,3196271.48,71.56
31,29,3403594.85,71.5
24,6,3343854.43,71.03
24,7,3343854.43,71.03
10,45,3158074.83,70.7
10,46,3158074.83,70.7
14,21,3279819.44,70.59
28,6,3274028.26,70.38
31,22,3344032.97,70.24
31,23,3344032.97,70.24
7,2,3134642.54,70.2
10,36,3124072.33,69.94
5,4,3079572.27,69.9
31,24,3312167.04,69.57
31,25,3312167.04,69.57
27,5,3573045.81,69.56
33,2,3140785.33,69.16
32,3,3095294.54,68.65
31,6,3262322.3,68.53
31,7,3262322.3,68.53
31,8,3262322.3,68.53
31,9,3262322.3,68.53
31,10,3262322.3,68.53
31,11,3262322.3,68.53
11,3,3041179.88,68.37
20,2,3546305.93,68.21
11,38,3029950.31,68.12
29,5,3318932.22,67.93
31,30,3232075.66,67.89
11,30,3020146.48,67.89
11,35,3001227.85,67.47
12,34,2990127.58,67.22
4,1,2862722.63,67.18
28,7,3098888.22,66.61
28,8,3098888.22,66.61
28,9,3098888.22,66.61
14,22,3091051.98,66.52
23,9,3170611.1,66.3
23,10,3170611.1,66.3
11,36,2944573.2,66.2
30,3,3169736.2,65.72
30,5,3162335.05,65.56
26,9,3045104.81,65.46
12,33,2896640.1,65.12
15,20,3051569.73,65.09
17,21,3102220.6,64.82
12,36,2875165.16,64.64
30,27,3106411.82,64.41
5,6,2773322.53,63.67
12,35,2825945.17,63.53
14,24,2926241.28,62.98
10,47,2795691.53,62.59
10,48,2795691.53,62.59
10,49,2795691.53,62.59
8,1,2896146.12,62.38
31,4,2967947.46,62.34
12,41,2766329.68,62.19
10,37,2777321.85,62.18
18,21,3346708.37,62.13
17,19,2945697.42,62.09
17,20,2940302.15,61.98
11,46,2748279.08,61.78
21,2,3126293.6,61.43
13,27,2736671.55,61.27
13,28,2736671.55,61.27
11,45,2725054.02,61.26
15,21,2862802.27,61.06
12,42,2711250.44,60.95
11,34,2697322.79,60.64
17,3,2890040.6,60.56
17,4,2890040.6,60.56
12,31,2688389.36,60.44
12,29,2677515.36,60.19
22,3,2992979.02,60.1
30,4,2869871.8,59.5
26,7,2752641.56,59.17
26,8,2752641.56,59.17
31,27,2809083.08,59.01
11,37,2622271.56,58.95
31,5,2805370.02,58.93
12,43,2578539.63,57.97
8,29,2560331.02,57.32
8,30,2560331.02,57.32
7,6,2573652.05,57.14
31,26,2711154.34,56.95
10,50,2535866.3,56.77
12,30,2523256.75,56.72
11,42,2518249.66,56.61
12,37,2515004.16,56.54
23,7,2686370.6,56.18
23,8,2686370.6,56.18
31,28,2667528.9,56.03
32,22,2619172.61,55.94
27,6,2598951.07,55.87
27,7,2598951.07,55.87
16,22,2642407.3,55.86
14,23,2594538.87,55.84
12,46,2478219.42,55.71
11,47,2475282.21,55.65
12,45,2454291.39,55.17
11,43,2452829.03,55.14
13,31,2461288.21,55.1
11,48,2450634.54,55.09
12,44,2436253.62,54.77
16,20,2580425.63,54.55
19,4,2877576.98,54.05
13,30,2412545.33,54.01
13,34,2394574.53,53.61
26,3,2786289,53.27
12,39,2360909.46,53.07
12,40,2360909.46,53.07
15,22,2470225.07,52.69
34,3,2409089.92,52.67
32,11,2439055.51,52.09
22,4,2577216.22,51.75
11,44,2300188.67,51.71
32,23,2403491.76,51.33
5,3,2249349.48,51.06
16,21,2383336.22,50.38
13,33,2248228.71,50.33
13,29,2247462.69,50.31
14,25,2247752.26,50.11
33,3,2307355.84,49.95
25,6,2107151,49.61
12,47,2199571.23,49.45
32,12,2314572.87,49.43
22,2,2319441.31,48.32
20,3,2503188.29,48.15
20,4,2503188.29,48.15
18,23,2356194.56,48.07
12,38,2136612.32,48.03
11,4,2133523.32,47.96
3,21,1952373.79,47.73
3,22,1952373.79,47.73
3,23,1952373.79,47.73
27,3,2433267.92,47.37
33,21,2187348.28,47.35
33,22,2187348.28,47.35
33,23,2187348.28,47.35
33,24,2187348.28,47.35
15,23,2191990.47,46.75
3,20,1908598.9,46.66
38,2,2149023.71,46.48
38,3,2149023.71,46.48
3,25,1852753,45.29
3,13,1843806.53,45.07
34,2,2047821.25,44.77
13,42,2000009.83,44.77
17,22,2139177.65,44.7
11,49,1980188.64,44.52
12,2,1967030.87,44.22
26,6,1877026.81,44.19
13,32,1968741.65,44.07
3,24,1787014.59,43.69
14,26,1954116.73,43.57
32,14,2034274.53,43.45
32,15,2034274.53,43.45
32,16,2034274.53,43.45
32,17,2034274.53,43.45
32,18,2034274.53,43.45
32,19,2034274.53,43.45
32,20,2034274.53,43.45
32,21,2034274.53,43.45
32,13,2011790.78,42.97
32,31,2006547.22,42.85
33,32,1978086.37,42.82
19,22,2064122.91,42.11
21,1,2139430.92,42.04
18,22,2059056.97,42.01
3,17,1716862.35,41.97
3,18,1716862.35,41.97
3,19,1716862.35,41.97
20,5,2179304.74,41.92
37,1,1921867.79,41.72
21,3,2119049.52,41.64
28,3,2068554.29,41.02
38,1,1893478.91,40.96
19,6,2180428.71,40.95
13,43,1815526.27,40.64
11,2,1795671.56,40.37
5,1,1776886.64,40.33
33,12,1853413.21,40.12
32,24,1863125.31,39.79
32,25,1863125.31,39.79
39,1,1842918.63,39.72
32,1,1787154.85,39.64
32,28,1844721.84,39.4
34,21,1807604.54,39.33
34,22,1807604.54,39.33
34,23,1807604.54,39.33
34,24,1807604.54,39.33
34,25,1807604.54,39.33
20,21,1901175.83,38.79
40,1,1811947.3,38.78
12,48,1715670.01,38.57
14,27,1715875.69,38.26
13,36,1708840.27,38.26
5,2,1667628.18,37.85
32,5,1766728.37,37.73
32,6,1766728.37,37.73
32,7,1766728.37,37.73
32,8,1766728.37,37.73
32,9,1766728.37,37.73
32,10,1766728.37,37.73
42,1,1774866.53,37.59
18,29,1748424.31,37.59
13,44,1671759.52,37.43
33,13,1711061.05,37.04
3,11,1513826.97,37.01
3,12,1513826.97,37.01
32,26,1719242.09,36.72
16,23,1641547.49,36.3
15,24,1634446.24,36.29
15,25,1634446.24,36.29
12,49,1604465.25,36.07
26,2,1882833.15,36
3,15,1472642.85,36
3,16,1472642.85,36
32,29,1673002.54,35.73
19,5,1897321.34,35.63
32,27,1665281.61,35.57
34,26,1633496.94,35.54
33,14,1632195.32,35.33
33,15,1632195.32,35.33
33,16,1632195.32,35.33
33,17,1632195.32,35.33
33,18,1632195.32,35.33
33,19,1632195.32,35.33
33,20,1632195.32,35.33
13,41,1578013.39,35.33
34,33,1623052.44,35.31
13,39,1561017.88,34.95
13,40,1561017.88,34.95
33,31,1600044.04,34.64
14,3,1385789.5,34.17
32,30,1597884.78,34.13
21,4,1734471.12,34.08
12,3,1512952.61,34.01
37,3,1525287.43,33.11
13,35,1460459.71,32.7
3,14,1329369.02,32.5
27,4,1664509.16,32.41
12,50,1438134.46,32.33
11,50,1388878.13,31.22
38,4,1425858.9,30.84
27,1,1580010.44,30.76
27,2,1580010.44,30.76
39,2,1425985.42,30.74
39,3,1425985.42,30.74
33,27,1409177.85,30.5
14,30,1367094.05,30.48
33,25,1394660.48,30.19
33,26,1394660.48,30.19
13,37,1340184.9,30
33,5,1378683.66,29.84
33,6,1378683.66,29.84
33,7,1378683.66,29.84
33,8,1378683.66,29.84
33,9,1378683.66,29.84
33,10,1378683.66,29.84
42,2,1406624.27,29.79
42,3,1406624.27,29.79
18,25,1417490.98,29.58
18,31,1342347.23,29.2
2,50,1158458.48,28.88
34,30,1322455.41,28.77
34,31,1322455.41,28.77
18,1,1128768.44,28.6
18,2,1128768.44,28.6
18,3,1128768.44,28.6
18,4,1128768.44,28.6
14,29,1275360.1,28.43
34,15,1299548.02,28.42
34,16,1299548.02,28.42
34,17,1299548.02,28.42
34,18,1299548.02,28.42
34,19,1299548.02,28.42
34,20,1299548.02,28.42
33,11,1302224.77,28.19
32,4,1279906.16,27.34
14,28,1226247.04,27.34
23,2,1305603.53,27.3
33,28,1237298.48,26.78
35,4,1222040.44,26.62
35,5,1222040.44,26.62
34,5,1216531.35,26.6
34,6,1216531.35,26.6
34,7,1216531.35,26.6
34,8,1216531.35,26.6
34,9,1216531.35,26.6
18,30,1215997.7,26.45
24,3,1005649.23,26.41
23,1,1261314.27,26.38
33,30,1214263.5,26.28
24,1,997773.56,26.21
24,2,997773.56,26.21
35,3,1202847.29,26.2
19,21,1266149.91,25.83
18,24,1216700.72,25.39
18,28,1180916,25.39
28,1,1274136.29,25.27
28,2,1274136.29,25.27
33,29,1162640.49,25.17
25,1,955115.93,25.09
26,4,1293388.14,24.73
40,2,1150412.08,24.62
