P:m,P:l,净利润,年化收益率%
22,13,12329558.49,104.02
7,50,10326160.4,103.96
5,37,10232778.41,103.88
5,27,10469692.29,103.69
4,20,9555377.16,103.68
11,23,11829827.3,103.51
19,17,12454572.24,103.42
19,16,12428543.51,103.21
9,39,9686347.45,103.06
5,32,10136375.23,102.9
8,20,10388771.19,102.89
7,37,9916320.14,102.81
7,38,9916320.14,102.81
10,22,10379652.59,102.8
11,25,11743129.93,102.76
11,18,12224186.81,102.72
5,33,10105403.7,102.59
11,20,12107869.41,102.15
7,24,10310532.27,102.12
10,44,9684296.44,102.03
19,13,12274854.91,101.93
7,34,9822562.99,101.84
20,12,12211192.98,101.8
11,16,12256552.86,101.78
10,40,9660275.05,101.77
4,25,9369033.95,101.66
20,15,12191373.75,101.64
15,4,9015055.96,101.62
5,28,10243357.9,101.45
20,9,12166677.23,101.43
20,10,12166677.23,101.43
20,11,12166677.23,101.43
4,8,9028999.33,101.38
16,4,12348582.4,101.35
7,8,10224598.55,101.27
10,41,9611512.69,101.26
10,23,10180426.97,100.83
16,15,12275738.92,100.75
6,4,9344167.22,100.55
22,14,11867771.52,100.12
13,18,11948616.24,100.01
13,4,12294038.76,99.74
20,18,11958214.01,99.69
24,17,11738312.25,99.43
24,18,11738312.25,99.43
21,13,11826262.27,99.38
8,21,10023206.92,99.27
10,42,9411235.5,99.15
8,27,9841088.9,99.08
7,28,9836111.55,99.03
24,16,11690469.47,99.02
10,6,10551308.41,98.87
20,16,11857353.72,98.85
5,34,9733695.73,98.81
5,29,9975958.22,98.8
5,8,9964658.57,98.69
10,43,9362543.4,98.64
22,9,11665197.55,98.41
22,10,11665197.55,98.41
22,11,11665197.55,98.41
11,24,11235111.73,98.31
21,14,11677668.31,98.13
11,21,11397406.92,98.11
8,18,10156862.86,97.81
7,25,9857473.53,97.63
10,29,9381223.52,97.26
10,31,9360684.05,97.05
10,5,10327593.82,96.78
7,12,9771140.14,96.77
8,22,9770740.65,96.77
8,23,9770740.65,96.77
7,29,9600027.16,96.65
5,30,9514127.12,96.58
10,45,9164333,96.55
20,17,11570788.06,96.46
11,19,11416091.46,96.31
10,34,9120413.66,96.08
12,14,11540716.67,95.84
24,23,11314344.54,95.84
10,39,9096444.34,95.83
7,32,9508656.59,95.73
10,32,9214939.71,95.54
8,19,9636449.02,95.44
24,15,11260594.32,95.38
5,31,9375341.89,95.18
5,7,9580699.03,94.89
24,20,11200886.53,94.87
5,35,9342149.89,94.84
5,36,9342149.89,94.84
10,30,9147304.02,94.84
22,16,11237756.31,94.81
4,28,8710330.09,94.51
22,15,11156870.99,94.12
24,21,11097489.94,94
10,35,8920890.24,93.98
21,10,11177699.46,93.93
21,11,11177699.46,93.93
4,27,8644818.43,93.8
7,31,9302594.28,93.66
9,1,7470264.4,93.51
8,24,9430206.21,93.4
10,4,9960257.29,93.34
4,26,8582015.46,93.12
22,20,11035941.59,93.1
7,30,9237839.48,93.01
23,14,11020313.13,92.97
24,22,10971507.34,92.93
21,12,11058136.59,92.92
5,6,9361488.56,92.72
13,15,11072603.83,92.68
7,35,8934510.27,92.63
16,5,11282857.88,92.61
21,16,11017472.31,92.58
10,33,8784589.6,92.55
25,15,10871321.13,92.45
21,15,10994869.74,92.39
22,21,10947608.32,92.36
10,46,8760688.02,92.3
8,29,9154228.77,92.16
8,30,9154228.77,92.16
11,22,10704721.62,92.15
11,32,9965397.81,92.15
24,19,10873175.89,92.1
8,25,9298309.15,92.09
11,5,11292509,91.97
11,27,10204991.61,91.96
25,19,10802448.73,91.87
25,20,10802448.73,91.87
12,15,11039426.76,91.67
13,17,10948904.69,91.64
11,26,10166088.71,91.61
7,36,8835073.32,91.6
21,19,10881032.92,91.43
7,26,9230303.93,91.42
12,4,11300299.15,91.33
10,38,8668870.03,91.33
25,18,10738267.66,91.32
22,17,10802298.36,91.13
22,19,10800292.49,91.12
25,14,10707103.09,91.06
13,14,10953083.56,90.96
23,15,10777126.96,90.92
22,18,10770787.25,90.87
21,17,10770393.72,90.5
21,18,10753279.07,90.36
25,16,10592809,90.08
13,19,10731313.15,89.82
16,6,10893734.68,89.41
22,6,10587955.67,89.33
22,7,10587955.67,89.33
22,8,10587955.67,89.33
12,16,10735002.86,89.15
4,7,7938447.18,89.13
10,47,8398304.71,88.48
21,20,10511209.31,88.33
10,48,8353950.67,88.01
15,3,7792230.35,87.84
13,16,10488567.53,87.79
7,4,8119884.27,87.74
23,21,10368810.96,87.48
11,35,9442753.82,87.32
25,22,10226059.27,86.97
25,13,10176265.72,86.54
10,36,8211587.43,86.51
11,36,9343620.72,86.4
20,6,9194547.38,86.07
10,49,8143109.85,85.79
11,31,9255991.5,85.59
11,46,9253898.15,85.57
12,21,9939489.73,85.56
23,19,10131004.59,85.47
11,28,9468975.55,85.32
11,29,9468975.55,85.32
25,24,10000196.48,85.04
23,20,10041900.72,84.72
4,30,7801590.72,84.65
4,6,7531812.97,84.57
23,16,10010823.27,84.46
26,12,9804891.09,84.4
21,7,10043323.54,84.39
21,8,10043323.54,84.39
23,18,9981174.5,84.21
23,22,9968991.02,84.1
25,23,9882839.14,84.05
11,33,9069160.48,83.86
23,17,9918643.96,83.68
12,19,9988206.73,83.6
25,21,9826288.57,83.57
10,2,7665169.63,83.51
26,13,9699831.2,83.5
13,24,9242112.77,83.28
6,3,7667398.82,83.26
4,29,7666766.94,83.19
11,47,8980901.29,83.05
10,37,7864836.95,82.86
11,39,8957820.05,82.83
11,40,8957820.05,82.83
26,14,9553850.85,82.24
11,41,8873750.3,82.06
26,15,9527980.4,82.02
26,19,9504236.93,81.81
24,11,9636855.5,81.63
21,9,9706321.99,81.56
11,42,8811859.93,81.48
13,20,9462744.76,81.46
26,18,9460045.71,81.43
11,38,8801462.43,81.39
11,45,8788034.69,81.26
11,37,8774709.13,81.14
4,44,7467760.5,81.03
4,45,7467760.5,81.03
4,46,7467760.5,81.03
4,47,7467760.5,81.03
4,48,7467760.5,81.03
11,43,8746439.3,80.88
26,22,9380780.13,80.75
4,50,7436941.22,80.69
26,16,9351815.84,80.5
26,17,9351815.84,80.5
10,50,7638305.55,80.47
11,30,8693932.34,80.39
12,17,9534791.8,80.12
17,4,9680661.58,80.08
11,34,8632331.53,79.82
22,5,9421827.3,79.49
24,12,9382496.8,79.47
11,48,8591520.24,79.45
25,17,9297134.11,79.07
12,25,8772916.67,79.05
27,11,9180190.5,79.02
27,12,9180190.5,79.02
4,42,7282185.46,79.01
4,43,7282185.46,79.01
24,13,9323419.54,78.97
19,7,8631206.73,78.89
4,31,7266994.31,78.85
23,11,9300457.19,78.46
23,12,9300457.19,78.46
12,24,8937908.05,78.21
27,13,9067776.47,78.06
13,21,9054909.86,77.94
26,20,9051451.68,77.91
26,21,9051451.68,77.91
26,25,9015398.73,77.6
24,8,9132212.79,77.35
24,9,9132212.79,77.35
11,44,8363169.35,77.33
14,16,9232959.05,77.28
8,2,7340904.82,76.95
12,18,9153404.22,76.92
12,26,8532029.11,76.88
27,14,8922245.91,76.8
27,19,8912080.83,76.71
26,10,8901435.24,76.62
26,11,8901435.24,76.62
24,14,9011961.79,76.33
27,18,8843868.18,76.13
4,49,7016020.69,76.12
23,13,9017735.98,76.08
4,33,6973719.18,75.67
27,8,8785889.1,75.63
27,9,8785889.1,75.63
12,22,8781049.39,75.59
12,27,8385435.79,75.56
4,32,6960440.28,75.52
12,20,8771469.17,75.5
27,22,8764271.41,75.44
25,10,8866281.73,75.4
27,23,8748635.69,75.31
27,21,8747252.91,75.3
10,1,5988843.45,75.15
14,15,9013459.73,75.14
15,16,8970298.79,75.08
27,17,8704423.75,74.93
11,49,8076720.3,74.69
23,9,8822327.55,74.43
23,10,8822327.55,74.43
27,16,8637251.62,74.35
27,15,8630127.04,74.29
7,3,6812180.29,74.25
26,23,8617588.98,74.18
26,24,8617588.98,74.18
12,28,8005839.06,74.03
14,17,8833984.39,73.94
18,6,8845319.43,73.74
14,18,8782936.82,73.51
13,2,5985662.49,73.21
24,10,8639081.94,73.18
12,23,8340061.99,72.98
25,11,8578998.37,72.96
25,12,8578998.37,72.96
28,26,8475326.63,72.96
13,23,8305659.3,72.68
27,20,8422602.43,72.5
12,34,7840115.36,72.5
13,25,8027153.03,72.33
27,10,8326933.01,71.68
29,11,8324185.12,71.65
29,12,8324185.12,71.65
16,17,8302570.44,71.47
28,27,8294306.67,71.4
5,4,6777715.99,71.4
27,26,8286493.93,71.33
15,18,8507288.86,71.2
28,25,8258029.59,71.08
15,17,8491346.1,71.07
27,25,8253734.4,71.05
29,28,8252833.29,71.04
25,7,8342075.36,70.94
25,8,8342075.36,70.94
25,9,8342075.36,70.94
29,13,8223105.83,70.78
28,11,8212394.25,70.69
28,12,8212394.25,70.69
18,7,8460900.88,70.54
6,2,6465422.28,70.21
4,34,6465242.02,70.15
13,22,8014766.59,70.13
14,19,8368178.15,70.04
28,13,8123601.83,69.93
11,4,8550790.77,69.64
4,35,6413435.01,69.59
27,24,8079600.11,69.55
11,50,7485409.79,69.22
29,27,8000889.48,68.87
28,24,7992170.9,68.8
28,20,7989103.31,68.77
28,21,7989103.31,68.77
28,17,7983363.7,68.72
28,18,7983363.7,68.72
12,35,7407324.47,68.5
29,16,7940606.4,68.35
29,23,7910319.43,68.09
12,36,7357259.78,68.03
4,40,6269476.68,68.02
4,41,6269476.68,68.02
17,20,7768160.51,67.97
28,15,7861178.59,67.67
4,36,6225893.63,67.55
4,37,6225893.63,67.55
4,38,6225893.63,67.55
4,39,6225893.63,67.55
14,3,8316131.71,67.47
28,22,7829803.72,67.4
29,17,7816895.38,67.29
28,16,7809712.03,67.23
29,15,7809234.32,67.22
29,14,7804190.58,67.18
17,19,7675656.65,67.16
13,26,7436950.25,67.01
28,23,7774566.76,66.92
16,18,7756049.99,66.76
29,24,7748999.31,66.7
29,25,7748999.31,66.7
5,3,6309995.42,66.48
28,14,7702287.77,66.3
18,20,7552198.07,66.08
29,21,7641380.86,65.78
29,22,7641380.86,65.78
11,3,8071268.96,65.74
29,19,7624362.35,65.63
29,20,7624362.35,65.63
14,24,7270176.96,65.51
17,21,7254894.16,65.37
28,19,7586892.05,65.31
29,9,7577791.12,65.23
29,10,7577791.12,65.23
15,19,7570158.3,65.16
13,33,7005373.56,64.78
12,37,6997098.79,64.7
7,6,5977861.45,64.59
14,20,7484119.17,64.42
21,6,6555321.92,64.06
12,32,6907007.11,63.87
28,10,7417976.25,63.85
30,7,7386049.01,63.58
14,21,7371967.13,63.46
13,3,5603302.26,63.41
12,45,6847107.71,63.32
29,3,6356625.59,63.32
7,5,5852003.68,63.23
12,44,6829069.94,63.15
30,11,7333814.12,63.13
30,12,7333814.12,63.13
18,19,7321961.3,63.03
30,19,7305746.92,62.89
12,41,6779014.19,62.69
12,30,6733073.88,62.26
13,32,6725886.5,62.19
28,7,7223875.7,62.18
12,42,6723934.95,62.18
29,26,7175993.89,61.77
12,47,6670291.97,61.68
13,34,6633580.63,61.34
12,46,6623755.53,61.25
29,7,7083528.76,60.97
30,20,7077173.84,60.92
16,19,7069682.62,60.86
30,23,7044919.74,60.64
30,24,7044919.74,60.64
30,21,7022426.63,60.45
31,12,7014337.13,60.38
30,25,6975771.98,60.05
30,26,6975771.98,60.05
30,13,6968060.14,59.98
30,16,6935487.25,59.7
12,31,6451581.4,59.66
17,18,7125058.85,59.64
30,22,6918517.04,59.55
13,27,6430609.35,59.46
30,14,6894198.23,59.35
12,33,6414310.63,59.31
30,15,6868581.05,59.12
30,28,6864802.23,59.09
15,20,6845572.28,58.93
12,39,6368951.65,58.89
12,40,6368951.65,58.89
28,8,6834467.27,58.83
21,5,6017807.36,58.81
15,21,6712266.23,58.73
14,23,6486623.42,58.45
14,22,6672388.53,58.39
29,4,5858880.44,58.36
31,13,6768303.55,58.26
34,3,6763747.8,58.22
31,14,6760026.39,58.19
16,3,5135904.89,57.89
12,38,6240480.14,57.71
33,2,5380319.62,57.66
30,8,6682125.37,57.52
8,1,5486729.31,57.51
12,29,6212922.99,57.45
26,9,6664274.66,57.37
12,48,6186390.75,57.21
31,15,6643549.98,57.19
12,43,6183437.09,57.18
16,20,6530259.14,57.14
30,9,6618640.52,56.97
30,10,6618640.52,56.97
13,28,6104230.91,56.45
30,29,6550344.66,56.39
31,16,6544497.57,56.33
16,21,6432280.64,56.28
12,49,6075185.99,56.18
15,23,6234028.44,56.17
18,21,6221164.65,56.06
18,29,5938397.88,55.89
13,30,6026504.26,55.73
29,18,6466042.53,55.66
28,9,6436240.8,55.4
15,22,6319689.03,55.3
29,8,6413872.45,55.21
17,3,6661040.05,55.1
32,2,5102984.97,55.08
30,27,6390246.91,55.01
13,36,5947846.37,55
12,50,5920561.05,54.75
16,2,4418301.42,54.64
17,5,6594842.05,54.55
31,11,6323673.74,54.43
31,3,5320267.33,54.39
28,6,5188279.6,54.28
13,31,5868356.93,54.26
31,29,6302247.59,54.25
31,8,6281750.72,54.07
31,9,6281750.72,54.07
31,10,6281750.72,54.07
24,6,5230865.91,54.07
30,6,6191065.75,53.29
17,22,5912046.77,53.27
16,22,5907953.57,53.24
14,25,5906903.26,53.23
13,35,5699465.81,52.7
11,2,4802444.69,52.54
30,17,6102997.55,52.53
30,18,6102997.55,52.53
18,22,5789024.92,52.16
13,44,5624365.89,52.01
19,20,5934196.28,51.93
13,29,5615022.04,51.92
30,5,6010033.83,51.73
27,6,4938354.57,51.66
12,2,4717896.15,51.62
31,30,5974731.16,51.43
18,3,6168146.56,51.42
24,7,4973012.87,51.41
31,27,5886149.29,50.67
13,37,5470588.99,50.59
18,5,6041971.26,50.37
32,12,5817208.39,50.07
26,7,4775795.04,49.96
32,11,5799357.06,49.92
31,26,5788220.55,49.82
31,6,5780275.61,49.76
31,7,5780275.61,49.76
18,4,5955765.31,49.65
33,21,5752276.09,49.52
31,17,5749619.32,49.49
31,18,5749619.32,49.49
31,19,5749619.32,49.49
31,20,5749619.32,49.49
31,21,5749619.32,49.49
17,23,5488730.19,49.46
13,42,5348319.49,49.46
6,1,4553526.15,49.45
20,42,4691454.74,49.43
13,43,5337594.02,49.36
20,40,4681290.6,49.32
13,39,5315713.91,49.15
13,40,5315713.91,49.15
28,5,4899829.54,48.65
31,28,5629368.41,48.46
31,22,5597618.87,48.18
31,23,5597618.87,48.18
33,6,5578743.91,48.02
32,13,5573854,47.98
31,24,5565752.95,47.91
33,3,4546890.13,47.9
33,22,5545326.32,47.73
33,23,5545326.32,47.73
14,26,5133931.35,47.47
33,12,5510246.37,47.43
14,31,5101423.17,47.17
18,43,4431089.05,47.15
27,5,4941456.82,46.82
19,6,5117242.13,46.77
33,13,5421218.85,46.67
31,25,5420874.22,46.66
27,7,4434070.18,46.39
18,44,4349276.62,46.28
35,3,5366714.92,46.2
14,27,4987459.26,46.12
18,23,4983555.37,46.08
33,24,5339176.14,45.96
26,3,4923490.26,45.81
20,21,5063675.09,45.63
32,14,5299620.08,45.62
32,15,5299620.08,45.62
13,41,4926323.06,45.55
32,10,5284836.15,45.49
33,14,5279713.14,45.45
13,46,4914761.42,45.45
14,35,4821107.68,45.37
33,15,5263411.29,45.31
33,16,5263411.29,45.31
13,48,4877678.34,45.1
20,41,4259386.75,44.87
16,29,4843399.3,44.79
32,3,4149399.43,44.79
16,23,4967443.47,44.76
4,3,3984109.54,44.76
33,17,5197123.13,44.74
33,18,5197123.13,44.74
33,19,5197123.13,44.74
33,20,5197123.13,44.74
16,30,4753076.55,44.73
26,6,3900180.29,44.69
18,45,4184917.79,44.53
32,22,5156103.13,44.38
14,34,4788106.61,44.28
15,25,4779275.46,44.19
15,24,4901544.82,44.17
13,49,4771282.21,44.12
3,13,3860960.07,43.75
13,38,4726803.87,43.71
20,46,4146963.73,43.69
30,3,4327361.6,43.66
33,5,5066553.99,43.61
23,7,4282448.47,43.58
34,21,5042353.2,43.4
34,22,5042353.2,43.4
33,7,5035516.81,43.35
33,8,5035516.81,43.35
33,9,5035516.81,43.35
33,10,5035516.81,43.35
36,3,5024577.85,43.25
17,29,4592007.99,43.22
31,4,4222238.85,43.16
13,47,4642470.29,42.93
15,30,4641903.47,42.92
14,33,4622972.5,42.75
33,11,4959057.92,42.69
13,50,4603100.5,42.56
32,23,4940422.28,42.53
27,3,4484768.01,42.49
18,46,3980648.36,42.36
33,4,4918958.56,42.34
31,5,4915958.26,42.32
30,4,4192273.7,42.3
29,5,4241748.02,42.25
3,17,3728236.84,42.25
14,50,4484262.09,42.2
14,32,4561825.51,42.18
14,49,4481196.42,42.17
3,21,3718510.84,42.14
20,43,3994094.57,42.08
34,23,4856121.76,41.8
34,24,4856121.76,41.8
16,24,4508138.13,41.69
3,20,3674735.94,41.64
14,30,4498899.24,41.6
14,28,4497830.61,41.59
34,15,4821135.62,41.5
29,6,4155264.07,41.39
17,24,4465559.41,41.29
7,2,3786616.86,41.27
23,8,4049392.95,41.21
35,4,4781935.85,41.16
35,5,4781935.85,41.16
3,11,3629667.89,41.13
33,30,4776181.93,41.11
32,4,4768193.35,41.04
34,16,4749753.5,40.89
34,17,4749753.5,40.89
34,18,4749753.5,40.89
34,19,4749753.5,40.89
3,22,3594581.44,40.73
13,45,4400416.05,40.69
21,39,3896498.03,40.66
34,8,4711913.14,40.56
34,9,4711913.14,40.56
18,47,3802102.83,40.46
32,29,4695759.48,40.42
14,40,4290990.88,40.38
17,28,4285985.59,40.34
20,4,4301426.42,40.26
34,5,4666941.23,40.17
34,6,4666941.23,40.17
17,25,4336235.14,40.1
16,31,4260469,40.1
34,25,4640316.21,39.94
3,12,3518690.31,39.87
16,32,4233615.58,39.84
26,8,3796097.82,39.71
34,10,4599715.63,39.59
34,11,4599715.63,39.59
21,40,3782462.56,39.47
3,18,3482999.4,39.47
3,19,3482999.4,39.47
32,16,4571205.05,39.35
32,17,4571205.05,39.35
32,18,4571205.05,39.35
32,19,4571205.05,39.35
32,20,4571205.05,39.35
32,21,4571205.05,39.35
20,45,3729690.29,39.29
33,25,4546488.34,39.14
18,1,4682532.16,39.04
18,2,4682532.16,39.04
34,20,4534296.68,39.03
15,46,4139223.7,38.96
20,44,3692041.32,38.9
16,33,4129466.96,38.86
3,23,3402956.49,38.56
32,30,4478686.61,38.55
7,1,3532735.95,38.5
34,12,4446440.05,38.27
33,26,4438709.8,38.21
14,29,4116443.07,38.06
18,48,3567293.99,37.96
16,25,4104067.02,37.95
3,15,3333219.74,37.77
17,26,4078200.44,37.71
19,46,3524250.72,37.5
34,26,4355431.56,37.49
4,2,3335296.69,37.47
22,38,3587784.61,37.44
25,3,3107347.67,37.43
19,44,3520638.68,37.34
18,42,3499128.71,37.23
36,4,4322578.82,37.21
36,5,4322578.82,37.21
15,33,3951576.84,37.19
21,42,3561005.96,37.16
3,16,3263873.18,36.99
34,14,4286326.51,36.9
33,27,4265967.54,36.72
3,24,3237597.29,36.69
34,13,4250805.36,36.59
18,41,3421992.14,36.41
32,24,4215945.58,36.29
32,25,4215945.58,36.29
34,4,4215148.79,36.28
32,5,4208668.36,36.23
32,6,4208668.36,36.23
18,25,3911039.4,36.17
3,14,3189945.91,36.15
15,34,3824650.33,36
