P:m,P:l,净利润,年化收益率%
5,34,3259811.08,239.9
5,35,3259811.08,239.9
5,36,3259811.08,239.9
5,37,3259811.08,239.9
5,38,3259811.08,239.9
5,39,2987804.93,224.45
5,40,2987804.93,224.45
5,41,2987804.93,224.45
5,42,2689754.31,206.98
5,43,2223743.9,177.59
5,44,1361060.68,116.8
5,45,807212,72.98
5,46,142474.99,13.71
5,47,-342306.25,-34.66
5,48,0,0
5,49,0,0
5,50,0,0
6,1,3450200.18,255.4
6,2,3062145.62,226.67
6,3,2922178.19,216.31
6,4,2813614.8,208.28
6,5,2968430.1,219.74
6,6,0,0
6,7,2501964.61,191.36
6,8,2979126.68,220.53
6,9,2646615.34,195.91
6,10,2646615.34,195.91
6,11,2646615.34,195.91
6,12,2786881.75,206.3
6,13,2786881.75,206.3
6,14,2797107.86,207.06
6,15,2797107.86,207.06
6,16,2745038.23,203.2
6,17,2877472.98,213
6,18,2877472.98,213
6,19,2877472.98,213
6,20,2877472.98,213
6,21,2877472.98,213
6,22,3032288.28,224.46
6,23,2892021.86,214.08
6,24,2892021.86,214.08
6,25,2892021.86,214.08
6,26,2892021.86,214.08
6,27,2892021.86,214.08
6,28,3341636.78,247.36
6,29,3224533.2,238.7
6,30,3224533.2,238.7
6,31,3224533.2,238.7
6,32,2892021.86,214.08
6,33,3032288.28,224.46
6,34,3032288.28,224.46
6,35,3032288.28,224.46
6,36,3032288.28,224.46
6,37,3032288.28,224.46
6,38,3032288.28,224.46
6,39,2891990.53,216.61
6,40,2891990.53,216.61
6,41,2891990.53,216.61
6,42,2596969.73,198.63
6,43,2087508.4,166.71
6,44,1288809.16,110.23
6,45,847417.57,75.28
6,46,209656.4,19.81
6,47,-218068.36,-21.48
6,48,0,0
6,49,0,0
6,50,0,0
7,1,69470.84,6.93
7,2,38251.58,3.77
7,3,-147594.75,-14.55
7,4,-147594.75,-14.55
7,5,-167085.75,-16.47
7,6,2442083.69,182.37
7,7,0,0
7,8,1541094.54,117.52
7,9,1852487.55,141.26
7,10,1292355.35,103.21
7,11,1450636.17,115.85
7,12,2260622.97,168.82
7,13,2260622.97,168.82
7,14,2062147.75,154
7,15,2062147.75,154
7,16,2121240.99,158.41
7,17,2198066.75,164.15
7,18,2423323.11,180.97
7,19,2423323.11,180.97
7,20,2423323.11,180.97
7,21,2423323.11,180.97
7,22,2609169.44,194.85
7,23,2609169.44,194.85
7,24,2609169.44,194.85
7,25,2748201.64,205.24
7,26,2748201.64,205.24
7,27,2748201.64,205.24
7,28,2748201.64,205.24
7,29,2755305.19,205.77
7,30,2755305.19,205.77
7,31,2755305.19,205.77
7,32,2450888.61,183.03
7,33,2609169.44,194.85
7,34,2609169.44,194.85
7,35,2609169.44,194.85
7,36,2609169.44,194.85
7,37,2609169.44,194.85
7,38,2609169.44,194.85
7,39,2609169.44,194.85
7,40,2609169.44,194.85
7,41,2609169.44,194.85
7,42,2359314.84,179.91
7,43,1799182.64,143.69
7,44,1134619.78,96.07
7,45,669853.69,59.09
7,46,-34101.66,-3.22
7,47,-230814.06,-22.22
7,48,-606913.02,-62.22
7,49,0,0
7,50,0,0
8,1,-13593.46,-1.36
8,2,-13593.46,-1.36
8,3,-332655.28,-32.79
8,4,-549224.32,-54.13
8,5,-230162.5,-22.95
8,6,2057702.92,153.67
8,7,2146964.76,160.33
8,8,0,0
8,9,527239.66,42.11
8,10,929732.17,74.25
8,11,1628974.71,121.65
8,12,1955934.03,146.07
8,13,1955934.03,146.07
8,14,1805061.07,134.8
8,15,1805061.07,134.8
8,16,1815596.33,135.59
8,17,1672844.62,124.93
8,18,2273793.87,169.81
8,19,2273793.87,169.81
8,20,2273793.87,169.81
8,21,2273793.87,169.81
8,22,2483795.37,185.49
8,23,2483795.37,185.49
8,24,2156836.04,161.07
8,25,2156836.04,161.07
8,26,2156836.04,161.07
8,27,2156836.04,161.07
8,28,2253100.77,168.26
8,29,2562521.95,191.37
8,30,2562521.95,191.37
8,31,2562521.95,191.37
8,32,2253100.77,168.26
8,33,2156836.04,161.07
8,34,2483795.37,185.49
8,35,2483795.37,185.49
8,36,2483795.37,185.49
8,37,2483795.37,185.49
8,38,2483795.37,185.49
8,39,2483795.37,185.49
8,40,2483795.37,185.49
8,41,2483795.37,185.49
8,42,2269919.48,172.57
8,43,1688288.11,134.83
8,44,1030022.11,87.21
8,45,608896.8,53.52
8,46,-127854.76,-12.08
8,47,-235127.88,-22.46
8,48,-687702.07,-70.22
8,49,0,0
8,50,0,0
9,1,66867.56,6.45
9,2,66867.56,6.45
9,3,-223192.72,-22.26
9,4,-223192.72,-22.26
9,5,2020155.53,151.31
9,6,2109785.65,158.02
9,7,2109785.65,158.02
9,8,1753955.79,131.37
9,9,0,0
9,10,784743.57,62.67
9,11,1542582.26,115.54
9,12,1836286.73,137.54
9,13,1667369.7,124.89
9,14,1527989.52,114.45
9,15,1527989.52,114.45
9,16,1562588.92,117.04
9,17,1687861.72,126.42
9,18,2043691.58,153.07
9,19,2043691.58,153.07
9,20,2043691.58,153.07
9,21,2043691.58,153.07
9,22,2243348.25,168.03
9,23,2243348.25,168.03
9,24,2243348.25,168.03
9,25,2243348.25,168.03
9,26,1949643.78,146.03
9,27,1949643.78,146.03
9,28,2016101.93,151.01
9,29,2332978.37,174.74
9,30,2332978.37,174.74
9,31,2332978.37,174.74
9,32,2016101.93,151.01
9,33,1949643.78,146.03
9,34,2243348.25,168.03
9,35,2243348.25,168.03
9,36,2243348.25,168.03
9,37,2243348.25,168.03
9,38,2243348.25,168.03
9,39,2243348.25,168.03
9,40,2243348.25,168.03
9,41,2243348.25,168.03
9,42,2060237.7,156.63
9,43,1485509.55,118.64
9,44,838757.79,71.02
9,45,424668.96,37.33
9,46,-299289,-28.27
9,47,-404643.08,-38.66
9,48,-849541.11,-86.74
9,49,-685553.93,-72.29
9,50,0,0
10,1,-270856.03,-27.01
10,2,-270856.03,-27.01
10,3,-270856.03,-27.01
10,4,-270856.03,-27.01
10,5,1732835.68,130.18
10,6,1732835.68,130.18
10,7,1732835.68,130.18
10,8,1732835.68,130.18
10,9,1732835.68,130.18
10,10,0,0
10,11,1796354.43,134.95
10,12,2084040.53,156.56
10,13,1826880.81,137.24
10,14,1617184.93,121.49
10,15,1645130.48,123.59
10,16,1662670.83,124.9
10,17,1805242.79,135.62
10,18,1891190.49,142.07
10,19,1891190.49,142.07
10,20,1891190.49,142.07
10,21,1808704.52,135.88
10,22,1960472.23,147.28
10,23,1960472.23,147.28
10,24,1960472.23,147.28
10,25,1960472.23,147.28
10,26,2003691.7,150.52
10,27,2003691.7,150.52
10,28,2003691.7,150.52
10,29,2003691.7,150.52
10,30,2003691.7,150.52
10,31,2003691.7,150.52
10,32,1719432.8,129.17
10,33,1672786.12,125.66
10,34,1960472.23,147.28
10,35,1960472.23,147.28
10,36,1960472.23,147.28
10,37,1960472.23,147.28
10,38,1960472.23,147.28
10,39,1960472.23,147.28
10,40,1960472.23,147.28
10,41,1960472.23,147.28
10,42,1813930.92,137.9
10,43,1260552.09,100.67
10,44,626573.94,53.05
10,45,220291.2,19.36
10,46,-489473.86,-46.24
10,47,-592699,-56.62
10,48,-1029081.3,-105.08
10,49,-867932.69,-91.52
10,50,0,0
11,1,-257803.29,-25.69
11,2,-257803.29,-25.69
11,3,-257803.29,-25.69
11,4,-253683.77,-24.68
11,5,-253683.77,-24.68
11,6,2145053.21,160.67
11,7,2145053.21,160.67
11,8,1929745.76,147.15
11,9,1747658.93,133.27
11,10,1929745.76,147.15
11,11,0,0
11,12,2670677.88,197.7
11,13,2414403.59,178.73
11,14,2225458.81,164.74
11,15,2246589.38,166.3
11,16,2511973.71,185.95
11,17,2350042.44,173.96
11,18,2491031.52,184.4
11,19,2491031.52,184.4
11,20,2491031.52,184.4
11,21,2411516.61,178.51
11,22,2557149.39,189.29
11,23,2561268.9,189.6
11,24,2561268.9,189.6
11,25,2561268.9,189.6
11,26,2561268.9,189.6
11,27,2561268.9,189.6
11,28,2561268.9,189.6
11,29,2561268.9,189.6
11,30,2561268.9,189.6
11,31,2561268.9,189.6
11,32,2323006.52,171.96
11,33,2283183.29,169.01
11,34,2557149.39,189.29
11,35,2557149.39,189.29
11,36,2557149.39,189.29
11,37,2557149.39,189.29
11,38,2557149.39,189.29
11,39,2398736.99,179.67
11,40,2398736.99,179.67
11,41,2398736.99,179.67
11,42,2183429.54,166.5
11,43,1643930.3,131.29
11,44,988183.04,83.67
11,45,568596.96,49.98
11,46,-165356,-15.62
11,47,-272209.33,-26.01
11,48,-723104.36,-73.83
11,49,-557118.18,-58.75
11,50,0,0
12,1,2613404.12,192.33
12,2,2613404.12,192.33
12,3,0,0
12,4,-55716.32,-5.44
12,5,-55716.32,-5.44
12,6,-55716.32,-5.44
12,7,-55716.32,-5.44
12,8,-55716.32,-5.44
12,9,-266538.5,-26
12,10,-55716.32,-5.44
12,11,-55716.32,-5.44
12,12,0,0
12,13,2405476.76,177.03
12,14,2208905.34,162.56
12,15,2233479.5,164.37
12,16,2550497.75,187.7
12,17,2364093.29,173.98
12,18,2477107.31,182.3
12,19,2477107.31,182.3
12,20,2477107.31,182.3
12,21,2425507.75,178.5
12,22,2144248.43,157.8
12,23,2557687.8,188.23
12,24,2557687.8,188.23
12,25,2557687.8,188.23
12,26,2557687.8,188.23
12,27,2557687.8,188.23
12,28,2557687.8,188.23
12,29,2557687.8,188.23
12,30,2557687.8,188.23
12,31,2557687.8,188.23
12,32,2334433.67,171.8
12,33,2294870.31,168.89
12,34,2358595.75,173.58
12,35,2613404.12,192.33
12,36,2613404.12,192.33
12,37,2613404.12,192.33
12,38,2613404.12,192.33
12,39,2429575.71,181.44
12,40,2429575.71,181.44
12,41,2429575.71,181.44
12,42,2213327.79,168.27
12,43,1643930.3,131.29
12,44,988183.04,83.67
12,45,568596.96,49.98
12,46,-165356,-15.62
12,47,-272209.33,-26.01
12,48,-723104.36,-73.83
12,49,-557118.18,-58.75
12,50,-136368.21,-14
13,1,2662421.92,195.37
13,2,0,0
13,3,0,0
13,4,-77040.49,-7.49
13,5,-77040.49,-7.49
13,6,-77040.49,-7.49
13,7,-77040.49,-7.49
13,8,-77040.49,-7.49
13,9,-284218.14,-27.65
13,10,-284218.14,-27.65
13,11,-284218.14,-27.65
13,12,-284218.14,-27.65
13,13,0,0
13,14,2243437.32,164.63
13,15,2560427.44,187.89
13,16,2592105.3,190.21
13,17,2401996.13,176.26
13,18,2494568.46,183.05
13,19,2494568.46,183.05
13,20,2494568.46,183.05
13,21,2348649.5,172.35
13,22,2194975.8,161.07
13,23,2585381.44,189.72
13,24,2585381.44,189.72
13,25,2585381.44,189.72
13,26,2585381.44,189.72
13,27,2585381.44,189.72
13,28,2585381.44,189.72
13,29,2585381.44,189.72
13,30,2585381.44,189.72
13,31,2585381.44,189.72
13,32,2359313.55,173.13
13,33,2286671.65,167.8
13,34,2383475.63,174.9
13,35,2662421.92,195.37
13,36,2662421.92,195.37
13,37,2662421.92,195.37
13,38,2662421.92,195.37
13,39,2439750.79,182.2
13,40,2439750.79,182.2
13,41,2439750.79,182.2
13,42,2246707.78,170.3
13,43,1643930.3,131.29
13,44,988183.04,83.67
13,45,568596.96,49.98
13,46,-165356,-15.62
13,47,-272209.33,-26.01
13,48,-723104.36,-73.83
13,49,-557118.18,-58.75
13,50,-58752.8,-5.99
14,1,2690909.47,196.89
14,2,0,0
14,3,0,0
14,4,-94681.66,-9.21
14,5,-346335.94,-33.69
14,6,-346335.94,-33.69
14,7,-346335.94,-33.69
14,8,-346335.94,-33.69
14,9,-346335.94,-33.69
14,10,-346335.94,-33.69
14,11,-346335.94,-33.69
14,12,-346335.94,-33.69
14,13,-346335.94,-33.69
14,14,0,0
14,15,2199728.02,160.95
14,16,2659567.23,194.6
14,17,2447885.41,179.11
14,18,2316726.02,172.5
14,19,2316726.02,172.5
14,20,2316726.02,172.5
14,21,2153125.92,160.32
14,22,1992475.7,148.36
14,23,2382881.34,177.43
14,24,2382881.34,177.43
14,25,2382881.34,177.43
14,26,2382881.34,177.43
14,27,2596227.81,189.96
14,28,2596227.81,189.96
14,29,2596227.81,189.96
14,30,2596227.81,189.96
14,31,2596227.81,189.96
14,32,2370559.72,173.45
14,33,2294646.04,167.9
14,34,2690909.47,196.89
14,35,2690909.47,196.89
14,36,2690909.47,196.89
14,37,2690909.47,196.89
14,38,2690909.47,196.89
14,39,2477563,184.48
14,40,2477563,184.48
14,41,2477563,184.48
14,42,2256732.79,171.06
14,43,1643930.3,131.29
14,44,988183.04,83.67
14,45,568596.96,49.98
14,46,-165356,-15.62
14,47,-272209.33,-26.01
14,48,-723104.36,-73.83
14,49,-557118.18,-58.75
14,50,-58752.8,-5.99
15,1,2704756.39,197.9
15,2,0,0
15,3,0,0
15,4,-479925.46,-46.95
15,5,-479925.46,-46.95
15,6,-479925.46,-46.95
15,7,-479925.46,-46.95
15,8,-479925.46,-46.95
15,9,-479925.46,-46.95
15,10,-479925.46,-46.95
15,11,-479925.46,-46.95
15,12,-479925.46,-46.95
15,13,-479925.46,-46.95
15,14,-479925.46,-46.95
15,15,0,0
15,16,2655623.05,194.31
15,17,2110994.67,158.58
15,18,2203088.9,165.5
15,19,2203088.9,165.5
15,20,2038743.69,153.16
15,21,1959868.11,147.23
15,22,1816659.17,136.47
15,23,2207064.8,165.8
15,24,2207064.8,165.8
15,25,2207064.8,165.8
15,26,2207064.8,165.8
15,27,2207064.8,165.8
15,28,2540411.17,185.88
15,29,2540411.17,185.88
15,30,2540411.17,185.88
15,31,2540411.17,185.88
15,32,2349923.89,171.94
15,33,2284575.19,167.16
15,34,2704756.39,197.9
15,35,2704756.39,197.9
15,36,2704756.39,197.9
15,37,2704756.39,197.9
15,38,2704756.39,197.9
15,39,2371410.02,178.15
15,40,2371410.02,178.15
15,41,2522378.71,187.27
15,42,2270099.47,172.07
15,43,1643930.3,131.29
15,44,988183.04,83.67
15,45,568596.96,49.98
15,46,-165356,-15.62
15,47,-272209.33,-26.01
15,48,-723104.36,-73.83
15,49,-557118.18,-58.75
15,50,-58752.8,-5.99
16,1,2743819.22,200.18
16,2,0,0
16,3,0,0
16,4,-500490.54,-48.97
16,5,-500490.54,-48.97
16,6,-500490.54,-48.97
16,7,-500490.54,-48.97
16,8,-500490.54,-48.97
16,9,-500490.54,-48.97
16,10,-500490.54,-48.97
16,11,-500490.54,-48.97
16,12,-500490.54,-48.97
16,13,-500490.54,-48.97
16,14,-500490.54,-48.97
16,15,-500490.54,-48.97
16,16,0,0
16,17,2134746.8,159.89
16,18,2185736.43,163.71
16,19,2261580.56,169.39
16,20,2121793.05,158.92
16,21,2008157.97,150.41
16,22,1871925.54,140.21
16,23,2262331.18,169.45
16,24,2407096.75,178.18
16,25,2262331.18,169.45
16,26,2262331.18,169.45
16,27,2262331.18,169.45
16,28,2604031.72,189.99
16,29,2604031.72,189.99
16,30,2604031.72,189.99
16,31,2604031.72,189.99
16,32,2413124.65,176.06
16,33,2347566.05,171.27
16,34,2743819.22,200.18
16,35,2743819.22,200.18
16,36,2743819.22,200.18
16,37,2743819.22,200.18
16,38,2743819.22,200.18
16,39,2402118.68,179.92
16,40,2402118.68,179.92
16,41,2546884.26,188.53
16,42,2270099.47,172.07
16,43,1643930.3,131.29
16,44,988183.04,83.67
16,45,568596.96,49.98
16,46,-165356,-15.62
16,47,-272209.33,-26.01
16,48,-723104.36,-73.83
16,49,-557118.18,-58.75
16,50,-58752.8,-5.99
17,1,2711679.85,198.41
17,2,0,0
17,3,0,0
17,4,-456937.2,-44.71
17,5,-456937.2,-44.71
17,6,-456937.2,-44.71
17,7,-456937.2,-44.71
17,8,-456937.2,-44.71
17,9,-456937.2,-44.71
17,10,-456937.2,-44.71
17,11,-456937.2,-44.71
17,12,-456937.2,-44.71
17,13,-456937.2,-44.71
17,14,-456937.2,-44.71
17,15,2254742.65,164.98
17,16,2254742.65,164.98
17,17,0,0
17,18,2226619.46,166.78
17,19,2308531.24,170.89
17,20,2308531.24,170.89
17,21,2156484.74,159.63
17,22,2030717.07,150.32
17,23,2421122.71,179.22
17,24,2421122.71,179.22
17,25,2421122.71,179.22
17,26,2421122.71,179.22
17,27,2585918.31,189.21
17,28,2585918.31,189.21
17,29,2585918.31,189.21
17,30,2585918.31,189.21
17,31,2585918.31,189.21
17,32,2401674.93,175.73
17,33,2313153.15,169.25
17,34,2711679.85,198.41
17,35,2711679.85,198.41
17,36,2711679.85,198.41
17,37,2711679.85,198.41
17,38,2711679.85,198.41
17,39,2419027.13,181.19
17,40,2419027.13,181.19
17,41,2546884.26,188.53
17,42,2270099.47,172.07
17,43,1643930.3,131.29
17,44,988183.04,83.67
17,45,568596.96,49.98
17,46,-165356,-15.62
17,47,-272209.33,-26.01
17,48,-723104.36,-73.83
17,49,-557118.18,-58.75
17,50,-58752.8,-5.99
18,1,2694371.2,197.14
18,2,0,0
18,3,0,0
18,4,-456025.68,-44.62
18,5,-456025.68,-44.62
18,6,-456025.68,-44.62
18,7,-456025.68,-44.62
18,8,-456025.68,-44.62
18,9,-456025.68,-44.62
18,10,-456025.68,-44.62
18,11,-456025.68,-44.62
18,12,-456025.68,-44.62
18,13,-456025.68,-44.62
18,14,2238345.52,163.78
18,15,2238345.52,163.78
18,16,2238345.52,163.78
18,17,2238345.52,163.78
18,18,0,0
18,19,2403077.11,175.83
18,20,2403077.11,175.83
18,21,2251530.36,164.74
18,22,1736373.51,131.61
18,23,2126779.15,161.21
18,24,2126779.15,161.21
18,25,2126779.15,161.21
18,26,2126779.15,161.21
18,27,2551050.88,186.66
18,28,2551050.88,186.66
18,29,2551050.88,186.66
18,30,2551050.88,186.66
18,31,2551050.88,186.66
18,32,2384366.28,174.46
18,33,2301519.22,168.4
18,34,2694371.2,197.14
18,35,2694371.2,197.14
18,36,2694371.2,197.14
18,37,2694371.2,197.14
18,38,2694371.2,197.14
18,39,2463956.2,183.47
18,40,2463956.2,183.47
18,41,2546884.26,188.53
18,42,2270099.47,172.07
18,43,1643930.3,131.29
18,44,988183.04,83.67
18,45,568596.96,49.98
18,46,-165356,-15.62
18,47,-272209.33,-26.01
18,48,-723104.36,-73.83
18,49,-557118.18,-58.75
18,50,-58752.8,-5.99
19,1,2690909.47,196.89
19,2,0,0
19,3,0,0
19,4,-443770.76,-43.54
19,5,-443770.76,-43.54
19,6,-443770.76,-43.54
19,7,-443770.76,-43.54
19,8,-443770.76,-43.54
19,9,-443770.76,-43.54
19,10,-443770.76,-43.54
19,11,-443770.76,-43.54
19,12,-443770.76,-43.54
19,13,-443770.76,-43.54
19,14,2247138.72,164.42
19,15,2247138.72,164.42
19,16,2247138.72,164.42
19,17,2070859.2,151.52
19,18,1819700.52,135.89
19,19,0,0
19,20,2350641.4,171.99
19,21,1152615.23,92.05
19,22,1082779.58,86.47
19,23,1487018.3,118.76
19,24,2113187.47,160.17
19,25,2113187.47,160.17
19,26,2113187.47,160.17
19,27,2533997.47,185.41
19,28,2533997.47,185.41
19,29,2533997.47,185.41
19,30,2533997.47,185.41
19,31,2533997.47,185.41
19,32,2357717.95,172.51
19,33,2285566.18,167.23
19,34,2690909.47,196.89
19,35,2690909.47,196.89
19,36,2690909.47,196.89
19,37,2690909.47,196.89
19,38,2690909.47,196.89
19,39,2439750.79,182.2
19,40,2439750.79,182.2
19,41,2546884.26,188.53
19,42,2270099.47,172.07
19,43,1643930.3,131.29
19,44,988183.04,83.67
19,45,568596.96,49.98
19,46,-165356,-15.62
19,47,-272209.33,-26.01
19,48,-723104.36,-73.83
19,49,-557118.18,-58.75
19,50,-58752.8,-5.99
20,1,2697832.93,197.4
20,2,0,0
20,3,0,0
20,4,-445936.04,-43.63
20,5,-445936.04,-43.63
20,6,-445936.04,-43.63
20,7,-445936.04,-43.63
20,8,-445936.04,-43.63
20,9,-445936.04,-43.63
20,10,-445936.04,-43.63
20,11,-445936.04,-43.63
20,12,-445936.04,-43.63
20,13,-445936.04,-43.63
20,14,2251896.9,164.77
20,15,2051623.41,150.12
20,16,2051623.41,150.12
20,17,2051623.41,150.12
20,18,1693902.43,126.87
20,19,1693902.43,126.87
20,20,0,0
20,21,1916919.98,143.58
20,22,1843865.94,138.11
20,23,2279229.09,170.72
20,24,2407086.22,178.18
20,25,2279229.09,170.72
20,26,2279229.09,170.72
20,27,2558034.9,187.17
20,28,2558034.9,187.17
20,29,2558034.9,187.17
20,30,2558034.9,187.17
20,31,2558034.9,187.17
20,32,2357761.41,172.51
20,33,2278846.23,166.74
20,34,2697832.93,197.4
20,35,2697832.93,197.4
20,36,2697832.93,197.4
20,37,2697832.93,197.4
20,38,2697832.93,197.4
20,39,2419027.13,181.19
20,40,2419027.13,181.19
20,41,2546884.26,188.53
20,42,2270099.47,172.07
20,43,1643930.3,131.29
20,44,988183.04,83.67
20,45,568596.96,49.98
20,46,-165356,-15.62
20,47,-272209.33,-26.01
20,48,-723104.36,-73.83
20,49,-557118.18,-58.75
20,50,-58752.8,-5.99
21,1,2701294.66,197.65
21,2,0,0
21,3,0,0
21,4,-423447.79,-41.31
21,5,-423447.79,-41.31
21,6,-423447.79,-41.31
21,7,-423447.79,-41.31
21,8,-423447.79,-41.31
21,9,-423447.79,-41.31
21,10,-423447.79,-41.31
21,11,-423447.79,-41.31
21,12,-423447.79,-41.31
21,13,-628603.37,-62.13
21,14,2072691.29,151.66
21,15,1970442.74,144.18
21,16,1970442.74,144.18
21,17,2375799.67,173.83
21,18,2093532.13,156.81
21,19,2375799.67,173.83
21,20,2375799.67,173.83
21,21,0,0
21,22,1858045.02,139.17
21,23,2321074.33,173.85
21,24,2448931.46,181.28
21,25,2448931.46,181.28
21,26,2448931.46,181.28
21,27,2603341.86,190.48
