P:N1,P:N2,净利润,年化收益率%,夏普比率
5,19,10777410.71,202.69,2.0525
32,14,10978684.51,202.62,2.0863
30,12,10824445.99,202.4,2.0477
7,12,11452604.24,201.92,1.9629
32,13,10913317.18,201.42,2.0745
30,16,10886119.45,200.92,2.0615
28,17,10665141.18,200.4,1.994
28,14,10647343.01,199.97,1.9822
26,15,10641402.49,198.98,1.9716
30,17,10777887.89,198.92,2.0495
5,14,10823911.55,198.89,1.917
30,15,10749830.49,198.4,2.0336
25,17,10552644.2,198.29,1.964
28,22,10649512.03,198.26,2.0556
30,13,10602735.29,198.26,2.0113
27,16,10532479.68,197.81,1.9537
28,15,10517180.7,197.52,1.9577
29,17,10511062.33,197.41,1.9806
27,17,10503683.18,197.37,1.9541
32,16,10686646.97,197.23,2.0327
25,15,10532426,196.94,1.9539
27,15,10484984.55,196.92,1.9428
5,15,10691229.16,196.45,1.9696
26,17,10443345.94,196.24,1.9409
26,16,10443121.45,196.23,1.9354
5,17,10410043.89,195.79,1.9397
27,14,10462833.75,195.64,1.9351
25,14,10460641.95,195.6,1.9387
30,14,10592699.39,195.5,2.0007
5,13,10736369.31,195.42,1.845
5,18,10390753.66,195.42,1.9658
26,14,10445826.57,195.32,1.9312
28,16,10357777.5,194.8,1.9281
15,16,10212322.46,194.35,1.941
28,20,10339511.59,194.28,2.0088
25,16,10334805.28,194.2,1.918
28,18,10277802.79,193.03,1.9885
31,14,10446349.36,192.8,1.9894
29,12,10303583.96,192.66,1.9286
23,15,10253130.72,192.66,1.9015
23,16,10251156.57,192.62,1.8949
30,18,10216971.52,191.98,2.025
32,17,10350555.31,191.03,1.9838
29,14,10162482.83,190.86,1.9121
25,12,10821139.79,190.79,1.8672
29,15,10138913.22,190.69,1.9014
28,19,10133030.18,190.4,1.9613
29,13,10177051.75,190.3,1.9137
28,13,10175629.85,190.27,1.878
27,22,10167543.8,189.29,1.9465
23,13,9979795.09,188.89,1.8476
13,12,10711417.96,188.85,1.8615
4,20,10033599.83,188.71,1.9137
32,15,10223607.12,188.69,1.9408
28,21,10023853.05,188.35,1.9481
29,16,10004597.45,188.16,1.8792
25,20,10018207.05,188.15,1.9319
26,13,10040090.38,187.74,1.8426
31,15,10158303.69,187.48,1.935
27,18,9969826.32,187.24,1.921
27,19,9969826.32,187.24,1.921
27,13,10012941.23,187.23,1.8389
5,16,10181447.39,187.08,1.859
33,16,10122232.6,186.82,1.9328
29,19,9932226.99,186.63,1.9517
6,20,10066971.71,186.41,1.9453
26,19,9909489.08,186.11,1.9074
26,20,9895098.67,185.93,1.9063
25,19,9887554.72,185.7,1.9057
26,12,9911006.11,185.32,1.864
24,15,9857097.16,185.22,1.8267
27,20,9825053.71,184.62,1.8939
29,18,9821285.86,184.45,1.9204
25,13,9846942.05,184.13,1.8535
31,16,9970553.27,184.02,1.894
29,22,9884274.14,184.02,1.9317
33,13,9835126.75,183.9,1.8697
24,14,9680640.32,183.9,1.7905
8,17,9927061.2,183.82,1.8926
33,14,9953725.61,183.71,1.8943
5,21,9905074.91,183.41,1.9125
34,20,9804913.67,183.34,1.9228
34,21,9804913.67,183.34,1.9228
24,13,9681317.09,183.24,1.7976
25,18,9733864.16,182.9,1.8774
31,17,9885831.87,182.45,1.8857
30,21,9751547.43,181.55,1.9237
23,14,9651112.24,181.35,1.8137
33,17,9814471.74,181.14,1.8855
24,16,9636065.43,181.07,1.7883
4,12,10253379.02,180.78,1.7929
23,12,10238548.2,180.51,1.7938
33,15,9705326.52,179.12,1.8591
23,11,10206068.21,178.54,1.7845
5,10,10242350.57,178.48,1.7894
5,11,10097878.63,175.96,1.7244
24,12,9740631.23,171.74,1.7172
5,12,9631608,169.81,1.6469
8,10,9672234.16,169.2,1.6424
7,11,9666949.54,169.11,1.6192
