P:N1,P:N2,净利润,年化收益率%,夏普比率
13,10,8703578.89,446.32,3.9134
13,9,8732016.6,446.04,3.9236
13,8,8050410.3,411.22,3.6277
4,9,8002798.88,410.38,3.6369
13,4,7943517.4,405.76,3.5344
13,6,7931472.04,405.15,3.5216
13,12,7775433.79,401.85,3.5058
2,7,7829573.04,399.94,3.502
10,9,7688963.62,394.29,3.4674
4,10,7580382.49,388.72,3.3743
3,11,7537778.4,386.54,3.3925
2,12,7355774.33,380.16,3.3416
16,4,7330303.89,374.44,3.2566
7,8,7292912.17,373.98,3.2173
4,11,7256133.21,370.65,3.2641
13,11,7163780.17,367.36,3.2002
5,8,7134780.62,365.87,3.137
4,12,7046396.01,364.17,3.1703
14,10,7060918.67,362.08,3.1424
2,8,7053159.69,361.69,3.1561
4,7,7047822.32,361.41,3.1379
17,11,7027863.54,360.39,3.1696
3,12,6968384.68,360.14,3.1413
5,13,6736284.53,359.42,3.0442
16,10,6965266.05,357.18,3.1344
17,10,6965266.05,357.18,3.1344
2,11,6979078,356.5,3.13
2,13,6626036.68,353.54,3.0142
14,8,6889130.76,351.91,3.0505
3,10,6849597.04,351.25,3.0972
17,12,6762163.15,349.48,3.0556
3,8,6834556.69,347.77,3.049
5,10,6784443.41,346.56,3.0111
15,9,6781765.83,346.42,3.0483
2,10,6726619.85,344.94,3.0077
2,9,6721410.05,344.67,2.9886
3,9,6715642.45,344.38,2.9908
13,7,6734643.36,344.01,3.0056
14,11,6705783.58,343.87,2.9711
11,10,6659503.42,341.5,2.9526
7,10,6648867.61,340.95,2.9739
3,13,6382507.25,340.55,2.8933
5,7,6639168.5,340.46,2.9263
5,11,6629480.42,338.64,2.9137
15,7,6581688.77,336.2,2.9221
15,10,6507587.94,333.71,2.9081
5,9,6526549.03,333.38,2.8603
16,11,6500220.42,333.33,2.9111
4,8,6494552.96,333.04,2.825
16,12,6443630.77,333.02,2.897
14,12,6422354.17,331.92,2.8405
7,12,6396227.35,330.57,2.8201
2,6,6444952.93,329.22,2.8937
14,9,6438264.68,328.87,2.8591
6,13,6154609.63,328.39,2.7889
17,3,6406894.75,327.27,2.7352
16,5,6399324.39,326.89,2.8205
8,10,6317983.63,323.99,2.8227
5,12,6246779.15,322.85,2.7452
18,10,6274182.48,321.74,2.7913
6,11,6269569.39,321.5,2.7553
6,8,6291584.56,321.38,2.723
18,11,6127669.23,314.23,2.7261
17,2,6096661.51,312.39,2.7
11,9,6101006.47,311.65,2.7385
7,11,6058820.69,310.7,2.6272
15,8,6081414.91,310.65,2.7108
16,7,6060625.31,309.58,2.7005
16,8,6060625.31,309.58,2.7005
16,9,6060625.31,309.58,2.7005
17,7,6060625.31,309.58,2.7005
17,8,6060625.31,309.58,2.7005
17,9,6034286.55,309.44,2.6907
4,5,6024789.58,308.95,2.6341
6,12,5971282.67,308.61,2.6318
3,4,6024294.28,307.73,2.6486
18,12,5913985.66,305.65,2.6347
4,13,5710930.58,304.71,2.5776
19,4,5920146.98,302.41,2.5629
14,7,5916594.95,302.23,2.5925
12,9,5895126.92,301.13,2.5976
3,7,5905574.13,300.5,2.6296
6,9,5877719.34,300.24,2.5442
3,6,5876740.24,299.03,2.6319
7,9,5787461.71,296.78,2.5271
4,6,5731757.17,291.65,2.5458
5,6,5615116.64,287.94,2.4928
19,3,5608033.17,286.47,2.487
19,11,5607171.65,286.42,2.4495
20,11,5607171.65,286.42,2.4495
21,9,5607171.65,286.42,2.4495
21,10,5607171.65,286.42,2.4495
22,8,5607171.65,286.42,2.4495
22,9,5607171.65,286.42,2.4495
8,9,5580394.96,286.16,2.4727
21,6,5620973.84,286.02,2.4528
21,7,5570287.93,285.64,2.4336
21,8,5570287.93,285.64,2.4336
22,7,5570287.93,285.64,2.4336
6,4,5566081.34,285.43,2.3811
