P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.01,1,-14617928.81,-1440.92,-44.136
0.01,2,-13072849.2,-1288.62,-38.1956
0.01,3,-13609522.95,-1341.52,-38.2574
0.01,4,-12355902.7,-1217.95,-34.9625
0.01,5,-12587457.05,-1240.77,-36.4993
0.01,6,-11440279.6,-1127.69,-31.4649
0.01,7,-11789875.25,-1162.16,-32.7076
0.01,8,-11217159.76,-1117.79,-24.2755
0.01,9,-11480769.88,-1144.06,-25.972
0.01,10,-11400202.41,-1139.25,-23.9289
0.01,11,-10949874.43,-1094.24,-24.2876
0.01,12,-10695601.29,-1068.83,-22.2462
0.01,13,-10287273.08,-1028.03,-22.518
0.01,14,-10159589.58,-1015.27,-21.0983
0.01,15,-9556035.8,-954.96,-20.576
0.01,16,-9513277.65,-950.68,-19.2304
0.01,17,-9263012.3,-925.67,-19.6597
0.01,18,-9004403.7,-899.83,-18.3632
0.01,19,-8676250.99,-867.04,-18.4091
0.01,20,-8195115.22,-818.96,-16.9333
0.01,21,-8047124.76,-804.17,-16.8693
0.01,22,-7444734.14,-743.97,-15.4499
0.01,23,-7563707.09,-755.86,-15.9803
0.01,24,-7956046.5,-795.88,-17.6867
0.01,25,-6985081.45,-698.03,-14.6208
0.01,26,-7227942.31,-723.04,-15.9032
0.01,27,-5898074.54,-581.39,-15.2216
0.01,28,-6898019.82,-690.04,-15.238
0.01,29,-5349598.2,-527.32,-14.2234
0.01,30,-6321623.4,-632.38,-13.8318
0.01,31,-4703512.86,-463.64,-12.7916
0.01,32,-5961038.51,-596.31,-13.1379
0.01,33,-4371292.71,-430.89,-12.158
0.01,34,-4975794.6,-497.75,-11.5799
0.01,35,-3553313.71,-354.13,-11.0714
0.01,36,-4520281.09,-452.18,-10.59
0.01,37,-2763548.4,-278.49,-8.7205
0.01,38,-4079055.26,-408.04,-9.6948
0.01,39,-2240977.34,-225.83,-7.9602
0.01,40,-3420964.29,-344.11,-8.7702
0.01,41,-1768224.36,-178.19,-7.2173
0.01,42,-2892712.96,-290.98,-7.9547
0.01,43,-1237788.76,-124.73,-6.0507
0.01,44,-2347245.9,-236.11,-6.74
0.01,45,-626189.83,-63.1,-3.9695
0.01,46,-1683293.15,-169.64,-5.4205
0.01,47,-271114.17,-27.52,-2.2528
0.01,48,-848009.8,-85.97,-4.7097
0.01,49,-297679,-30.18,-3.4507
0.01,50,-104867,0,-2.7019
0.02,1,-14617928.81,-1440.92,-44.136
0.02,2,-13020486.02,-1283.46,-37.5371
0.02,3,-14140648,-1403.23,-33.2092
0.02,4,-13517500.09,-1346.58,-34.9565
0.02,5,-12849151.39,-1275.07,-28.4687
0.02,6,-11701973.94,-1165.72,-25.0488
0.02,7,-12051569.59,-1195.92,-25.9395
0.02,8,-10947729.05,-1090.95,-22.4514
0.02,9,-11211339.16,-1117.21,-23.891
0.02,10,-9684474,-967.79,-20.7045
0.02,11,-9280668.33,-927.44,-20.199
0.02,12,-8979872.88,-897.38,-19.3049
0.02,13,-8090408.9,-808.49,-17.5279
0.02,14,-8443861.16,-843.81,-18.3345
0.02,15,-7359171.63,-735.42,-16.0191
0.02,16,-7797549.24,-779.23,-16.6709
0.02,17,-7066148.13,-706.14,-15.2841
0.02,18,-7288675.29,-728.37,-15.9182
0.02,19,-6751091.11,-674.65,-15.0001
0.02,20,-6479386.81,-647.5,-14.645
0.02,21,-6331396.35,-632.71,-14.6155
0.02,22,-5729005.73,-572.51,-13.2687
0.02,23,-5847978.68,-584.4,-13.8059
0.02,24,-5317780.14,-531.96,-12.3114
0.02,25,-5269353.04,-526.58,-12.4897
0.02,26,-5512213.9,-551.41,-13.8349
0.02,27,-5667953.04,-558.7,-14.2074
0.02,28,-5182291.41,-518.41,-13.2073
0.02,29,-5119476.7,-504.64,-13.2299
0.02,30,-4605894.99,-460.75,-11.7987
0.02,31,-4473391.36,-440.95,-11.8437
0.02,32,-4245310.1,-424.68,-11.1162
0.02,33,-4141171.21,-408.2,-11.2163
0.02,34,-3260066.19,-326.12,-9.6197
0.02,35,-3323192.21,-331.2,-10.0562
0.02,36,-2804552.67,-280.55,-8.5407
0.02,37,-2763548.4,-278.49,-8.7205
0.02,38,-2363326.85,-236.41,-7.5387
0.02,39,-2240977.34,-225.83,-7.9602
0.02,40,-1705235.87,-171.84,-6.5969
0.02,41,-1768224.36,-178.19,-7.2173
0.02,42,-1176984.55,-118.61,-5.7438
0.02,43,-1237788.76,-124.73,-6.0507
0.02,44,-824358.01,-83.07,-4.9151
0.02,45,-626189.83,-63.1,-3.9695
0.02,46,-1683293.15,-169.64,-5.4205
0.02,47,-271114.17,-27.52,-2.2528
0.02,48,-848009.8,-85.97,-4.7097
0.02,49,-297679,-30.18,-3.4507
0.02,50,-104867,0,-2.7019
0.03,1,-14565565.64,-1435.76,-43.2658
0.03,2,-13122838.49,-1307.27,-28.6115
0.03,3,-13871217.29,-1376.49,-30.2689
0.03,4,-12617597.04,-1256.94,-27.5396
0.03,5,-12849151.39,-1275.07,-28.4687
0.03,6,-11701973.94,-1165.72,-25.0488
0.03,7,-10335841.17,-1025.67,-22.3469
0.03,8,-9232000.64,-919.97,-19.4478
0.03,9,-9495610.75,-946.24,-20.7079
0.03,10,-9684474,-967.79,-20.7045
0.03,11,-9280668.33,-927.44,-20.199
0.03,12,-8979872.88,-897.38,-19.3049
0.03,13,-8090408.9,-808.49,-17.5279
0.03,14,-8443861.16,-843.81,-18.3345
0.03,15,-7359171.63,-735.42,-16.0191
0.03,16,-7797549.24,-779.23,-16.6709
0.03,17,-7066148.13,-706.14,-15.2841
0.03,18,-7288675.29,-728.37,-15.9182
0.03,19,-6751091.11,-674.65,-15.0001
0.03,20,-6479386.81,-647.5,-14.645
0.03,21,-6331396.35,-632.71,-14.6155
0.03,22,-5729005.73,-572.51,-13.2687
0.03,23,-5847978.68,-584.4,-13.8059
0.03,24,-5317780.14,-531.96,-12.3114
0.03,25,-5269353.04,-526.58,-12.4897
0.03,26,-5512213.9,-551.41,-13.8349
0.03,27,-4948761.61,-495.05,-12.7317
0.03,28,-5182291.41,-518.41,-13.2073
0.03,29,-4400285.28,-440.18,-11.7839
0.03,30,-4605894.99,-460.75,-11.7987
0.03,31,-3754199.94,-375.55,-10.4198
0.03,32,-4245310.1,-424.68,-11.1162
0.03,33,-3421979.79,-342.31,-9.7913
0.03,34,-3260066.19,-326.12,-9.6197
0.03,35,-3938854.56,-394.02,-9.418
0.03,36,-3671447.35,-367.27,-8.8657
0.03,37,-3151450.61,-315.25,-7.7277
0.03,38,-3230221.52,-323.13,-7.9666
0.03,39,-3107872.01,-313.2,-8.1325
0.03,40,-2572130.55,-259.21,-6.961
0.03,41,-2635119.04,-265.56,-7.3354
0.03,42,-2043879.23,-205.98,-6.0532
