P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.41,7,5725048.19,101.45,1.9004
0.19,21,5724782.05,101.45,1.7336
0.18,37,5461225,101.37,1.6797
0.18,38,5461225,101.37,1.6797
0.34,9,5716447.81,101.3,1.5044
0.36,8,5716447.81,101.3,1.5044
0.75,4,5708642.11,101.16,2.0461
0.41,9,5676915.24,100.6,1.9774
0.32,10,5660468.41,100.31,1.4834
0.2,36,5399334.99,100.22,1.6737
0.26,30,4421420.13,99.71,1.29
0.26,31,4421420.13,99.71,1.29
0.27,30,4421420.13,99.71,1.29
0.27,31,4421420.13,99.71,1.29
1.51,1,5617524.81,99.55,1.4802
0.15,48,5353002.97,99.36,1.5334
0.42,7,5542542.39,98.22,1.8618
0.33,10,5541722.11,98.2,1.4622
0.5,11,5112231.95,97.32,2.136
0.43,6,5425982.05,96.15,1.542
0.39,7,5400926.5,95.71,1.5989
0.5,9,5128249.66,95.19,2.1463
0.51,9,5128249.66,95.19,2.1463
0.52,9,5128249.66,95.19,2.1463
1.68,1,5369497.45,95.15,1.6752
1.69,1,5369497.45,95.15,1.6752
1.7,1,5369497.45,95.15,1.6752
1.71,1,5369497.45,95.15,1.6752
1.72,1,5369497.45,95.15,1.6752
0.74,4,5291050.81,93.76,1.9279
2.05,1,5282508.9,93.61,2.1117
2.06,1,5282508.9,93.61,2.1117
2.07,1,5282508.9,93.61,2.1117
2.08,1,5282508.9,93.61,2.1117
2.09,1,5282508.9,93.61,2.1117
2.1,1,5282508.9,93.61,2.1117
2.11,1,5282508.9,93.61,2.1117
2.12,1,5282508.9,93.61,2.1117
2.13,1,5282508.9,93.61,2.1117
0.2,48,5041402.2,93.58,2.0609
0.2,49,5041402.2,93.58,2.0609
0.2,50,5041402.2,93.58,2.0609
0.99,3,5271894.45,93.42,1.747
1,3,5271894.45,93.42,1.747
0.2,44,5008188.95,92.96,1.7965
0.2,45,5008188.95,92.96,1.7965
0.2,46,5008188.95,92.96,1.7965
0.18,35,4987525.75,92.58,1.5081
0.18,36,4987525.75,92.58,1.5081
0.19,35,4987525.75,92.58,1.5081
1.48,1,5211541.75,92.35,1.4073
1.49,1,5211541.75,92.35,1.4073
0.2,35,4925635.74,91.43,1.5058
1.5,1,5145262.22,91.18,1.3949
1.75,2,4867192.54,90.34,2.1762
1.76,2,4867192.54,90.34,2.1762
1.77,2,4867192.54,90.34,2.1762
1.78,2,4867192.54,90.34,2.1762
0.39,9,5090056.94,90.2,1.8246
0.15,49,4841180.68,89.86,1.408
0.3,11,5068703.23,89.82,1.3171
0.26,19,4832789.09,89.71,1.3801
0.13,47,4825046.05,89.56,1.2581
0.17,40,4763551.72,88.42,1.4401
0.17,41,4763551.72,88.42,1.4401
1.73,2,4752675.5,88.22,2.1104
1.74,2,4752675.5,88.22,2.1104
1.65,1,4966969.62,88.02,1.5215
1.66,1,4966969.62,88.02,1.5215
1.67,1,4966969.62,88.02,1.5215
0.4,9,4915331.24,87.1,1.7846
0.42,6,4913030.66,87.06,1.3401
0.2,21,4911834.6,87.04,1.5873
1.62,1,4878135.25,86.45,1.4874
1.63,1,4878135.25,86.45,1.4874
1.64,1,4878135.25,86.45,1.4874
0.17,43,4655282.93,86.41,1.4766
0.17,39,4649034.69,86.3,1.3897
0.27,27,3824500.75,86.25,1.0929
0.27,28,3824500.75,86.25,1.0929
0.27,29,3824500.75,86.25,1.0929
0.28,27,3824500.75,86.25,1.0929
0.45,7,4864319.92,86.2,1.7952
0.46,5,4863048.4,86.18,1.0561
0.19,20,4855715.1,86.05,1.4968
0.73,4,4851623.97,85.98,1.8007
0.2,43,4611642.28,85.6,1.6985
0.28,13,4813471.49,85.3,1.4154
0.41,8,4806188.05,85.17,1.6801
1.56,1,4802561.97,85.11,1.4689
1.57,1,4802561.97,85.11,1.4689
1.58,1,4802561.97,85.11,1.4689
1.59,1,4802561.97,85.11,1.4689
1.6,1,4802561.97,85.11,1.4689
1.61,1,4802561.97,85.11,1.4689
0.31,10,4784419.74,84.78,1.2457
0.32,9,4775196.43,84.62,1.2512
1.36,1,4754348.9,84.25,1.2773
1.37,1,4754348.9,84.25,1.2773
1.38,1,4754348.9,84.25,1.2773
1.39,1,4754348.9,84.25,1.2773
1.4,1,4754348.9,84.25,1.2773
1.41,1,4754348.9,84.25,1.2773
1.42,1,4754348.9,84.25,1.2773
1.43,1,4754348.9,84.25,1.2773
1.44,1,4754348.9,84.25,1.2773
1.45,1,4754348.9,84.25,1.2773
1.46,1,4754348.9,84.25,1.2773
1.47,1,4754348.9,84.25,1.2773
0.17,38,4504151.41,83.61,1.3405
0.37,6,4706600.57,83.41,1.2514
0.13,48,4492795.59,83.4,1.1858
0.43,8,4695451.61,83.21,1.753
0.44,8,4695451.61,83.21,1.753
0.33,9,4656450.13,82.52,1.2296
0.39,6,4635672.21,82.15,1.4142
0.4,6,4635672.21,82.15,1.4142
0.42,9,4581403.17,81.19,1.7176
0.45,5,4532450.9,80.32,0.9676
0.45,8,4520725.91,80.11,1.7121
1.52,1,4500442.09,79.75,1.2548
1.53,1,4500442.09,79.75,1.2548
1.54,1,4500442.09,79.75,1.2548
0.16,45,4286247.89,79.56,1.1763
0.51,11,4026370.08,79.22,1.7625
0.19,19,4460560.39,79.05,1.392
0.39,8,4460238.15,79.04,1.5844
0.4,8,4460238.15,79.04,1.5844
0.19,33,4257947.86,79.04,1.1699
0.13,45,4243506.99,78.77,1.1285
0.13,46,4243506.99,78.77,1.1285
0.2,20,4410791.51,78.16,1.446
0.36,7,4367658.69,77.4,1.1571
0.37,7,4367658.69,77.4,1.1571
0.32,7,4352311.97,77.13,0.85
0.28,11,4348874.41,77.07,1.1227
0.29,11,4348874.41,77.07,1.1227
0.34,8,4340697.53,76.92,0.924
0.35,8,4340697.53,76.92,0.924
0.19,34,4124031.5,76.55,1.1941
0.76,4,4317106.82,76.5,1.7195
0.18,34,4088671.44,75.89,1.1394
0.26,29,3350801.5,75.57,0.8883
0.3,10,4261964.55,75.53,1.1025
0.2,34,4062141.49,75.4,1.1984
0.17,37,4030452.16,74.81,1.1811
0.24,49,3144703.85,74.12,1.6645
0.24,50,3144703.85,74.12,1.6645
0.25,49,3144703.85,74.12,1.6645
0.25,50,3144703.85,74.12,1.6645
0.26,49,3144703.85,74.12,1.6645
0.26,50,3144703.85,74.12,1.6645
0.83,4,4004631.97,73.84,1.3697
1.55,1,4142136.76,73.4,1.2385
0.49,9,3936470.15,73.07,1.6926
0.15,46,3911902.5,72.61,1.055
0.16,44,3899088.39,72.37,1.0782
0.56,9,3761282,71.61,1.5024
0.56,10,3761282,71.61,1.5024
0.57,9,3761282,71.61,1.5024
0.58,9,3761282,71.61,1.5024
0.59,9,3761282,71.61,1.5024
0.6,9,3761282,71.61,1.5024
0.13,44,3856347.49,71.58,1.0358
0.42,8,4022294.74,71.28,1.4999
0.71,4,4010161.79,71.06,1.4062
0.72,4,4010161.79,71.06,1.4062
0.28,12,3991498.51,70.73,1.0404
0.29,12,3991498.51,70.73,1.0404
0.2,33,3769848.54,69.98,1.1166
0.16,42,3766995.49,69.92,1.0183
0.41,6,3915161.17,69.38,1.0475
0.14,47,3730150.23,69.24,0.9049
0.51,7,3723432.46,69.11,1.5107
0.52,7,3723432.46,69.11,1.5107
0.53,7,3723432.46,69.11,1.5107
0.31,9,3899147.75,69.1,1.0183
0.27,26,3047670.5,68.73,0.8281
0.28,26,3047670.5,68.73,0.8281
0.34,7,3875260.35,68.67,0.785
0.64,4,3813768.92,67.58,1.2949
0.65,4,3813768.92,67.58,1.2949
0.66,4,3813768.92,67.58,1.2949
0.35,7,3800921.47,67.36,0.7986
0.12,47,3624614.24,67.28,0.7821
0.14,49,3619177.02,67.18,0.9563
0.14,50,3619177.02,67.18,0.9563
0.19,18,3789643.16,67.16,1.2109
0.33,8,3748437.88,66.43,0.7832
0.33,7,3711800.94,65.78,0.7418
0.19,17,3703185.22,65.62,0.9287
0.27,13,3685085.42,65.3,1.1467
0.48,9,3497043.31,64.91,1.5363
0.32,34,2748157.17,64.77,1.545
0.32,35,2748157.17,64.77,1.545
0.32,36,2748157.17,64.77,1.545
0.32,37,2748157.17,64.77,1.545
0.36,10,3488780.07,64.76,1.2069
0.35,10,3649126,64.67,1.4501
0.2,18,3647612.94,64.64,1.2549
0.2,19,3647612.94,64.64,1.2549
0.18,33,3481117.61,64.62,0.9721
0.15,45,3438203.25,63.82,0.899
0.95,2,3419567.96,63.47,0.8416
0.14,48,3397899.76,63.07,0.8332
0.29,10,3542135.74,62.77,0.9122
0.51,8,3379838.45,62.74,1.4087
0.52,8,3379838.45,62.74,1.4087
0.49,10,2994308.68,61.53,1.4444
0.49,11,2994308.68,61.53,1.4444
0.5,10,2994308.68,61.53,1.4444
0.12,48,3292363.78,61.11,0.7136
2.04,2,3261628.3,60.54,1.5345
1.11,3,3251397.79,59.95,1.0727
1.12,3,3251397.79,59.95,1.0727
0.26,14,3381280.25,59.92,0.998
0.17,36,3224750.98,59.86,0.9352
0.36,9,3376874.2,59.84,1.3876
0.44,5,3356215.2,59.48,0.513
0.38,9,3339251.67,59.17,1.3872
0.38,6,3323583.75,58.9,1.1323
0.18,32,3172192.61,58.88,0.895
0.19,32,3172192.61,58.88,0.895
0.14,45,3148611.16,58.44,0.7771
0.14,46,3148611.16,58.44,0.7771
0.13,50,3145477.78,58.39,0.8043
0.2,32,3136075.41,58.21,0.9316
0.11,46,3130231.39,58.1,0.6172
0.26,26,2573971.25,58.05,0.6307
0.26,27,2573971.25,58.05,0.6307
0.26,28,2573971.25,58.05,0.6307
0.27,24,2573971.25,58.05,0.6307
0.27,25,2573971.25,58.05,0.6307
0.28,24,2573971.25,58.05,0.6307
0.28,25,2573971.25,58.05,0.6307
0.38,10,3103624.38,57.61,1.2444
0.22,20,3249468.99,57.58,1.3878
0.26,13,3218710.74,57.04,0.9574
0.21,20,3211822.1,56.92,1.3708
0.15,42,3063834.13,56.87,0.7955
0.15,44,3051043.75,56.63,0.8045
0.37,9,3194368.4,56.61,1.3481
0.67,4,3185546.29,56.45,1.1887
0.68,4,3185546.29,56.45,1.1887
0.69,4,3185546.29,56.45,1.1887
0.7,4,3185546.29,56.45,1.1887
0.34,10,3182751.31,56.4,1.2706
0.13,49,3030960.74,56.26,0.7606
0.16,43,3026779.71,56.18,0.8897
0.16,37,2990165.24,55.5,0.8217
0.16,38,2990165.24,55.5,0.8217
0.16,39,2990165.24,55.5,0.8217
0.16,40,2990165.24,55.5,0.8217
0.16,41,2990165.24,55.5,0.8217
0.5,7,2961848.46,54.98,1.2731
0.37,10,2958741.1,54.92,1.1975
0.25,34,2430591.56,54.82,1.0231
0.25,35,2430591.56,54.82,1.0231
0.8,5,2919312.64,53.83,1.2482
1.02,2,2850856.89,52.92,0.9195
1.03,2,2850856.89,52.92,0.9195
1.04,2,2850856.89,52.92,0.9195
1.05,2,2850856.89,52.92,0.9195
1.06,2,2850856.89,52.92,0.9195
1.79,2,2846733.34,52.84,1.3661
1.8,2,2846733.34,52.84,1.3661
1.81,2,2846733.34,52.84,1.3661
1.82,2,2846733.34,52.84,1.3661
1.83,2,2846733.34,52.84,1.3661
1.84,2,2846733.34,52.84,1.3661
1.85,2,2846733.34,52.84,1.3661
1.86,2,2846733.34,52.84,1.3661
1.87,2,2846733.34,52.84,1.3661
1.88,2,2846733.34,52.84,1.3661
1.89,2,2846733.34,52.84,1.3661
1.9,2,2846733.34,52.84,1.3661
1.91,2,2846733.34,52.84,1.3661
1.92,2,2846733.34,52.84,1.3661
1.93,2,2846733.34,52.84,1.3661
1.94,2,2846733.34,52.84,1.3661
1.95,2,2846733.34,52.84,1.3661
1.96,2,2846733.34,52.84,1.3661
1.97,2,2846733.34,52.84,1.3661
1.98,2,2846733.34,52.84,1.3661
1.99,2,2846733.34,52.84,1.3661
2,2,2846733.34,52.84,1.3661
2.01,2,2846733.34,52.84,1.3661
2.02,2,2846733.34,52.84,1.3661
2.03,2,2846733.34,52.84,1.3661
0.19,31,2837055.11,52.66,0.7797
0.48,11,2554881.84,52.5,1.2657
0.12,46,2787537.05,51.74,0.5845
0.78,5,2804795.6,51.72,1.1781
0.79,5,2804795.6,51.72,1.1781
0.12,49,2780541.48,51.61,0.6005
0.21,47,2271746.3,51.52,1.0933
0.21,48,2271746.3,51.52,1.0933
0.21,49,2271746.3,51.52,1.0933
0.21,50,2271746.3,51.52,1.0933
0.14,44,2761451.66,51.26,0.687
0.24,47,2172022.57,51.19,1.0968
0.24,48,2172022.57,51.19,1.0968
0.25,44,2172022.57,51.19,1.0968
0.25,45,2172022.57,51.19,1.0968
0.25,46,2172022.57,51.19,1.0968
0.25,47,2172022.57,51.19,1.0968
0.25,48,2172022.57,51.19,1.0968
0.26,44,2172022.57,51.19,1.0968
0.26,45,2172022.57,51.19,1.0968
0.26,46,2172022.57,51.19,1.0968
0.26,47,2172022.57,51.19,1.0968
0.26,48,2172022.57,51.19,1.0968
0.17,33,2743974.69,50.93,0.7561
0.11,44,2743071.89,50.92,0.5372
0.11,47,2720146.26,50.49,0.4841
0.43,9,2718008.99,50.45,1.0763
0.2,16,2844308.59,50.4,0.8731
1.09,3,2730199.91,50.34,0.903
1.1,3,2730199.91,50.34,0.903
0.21,21,2839545.05,50.32,1.2893
0.25,32,2231506.96,50.14,0.9321
0.25,33,2231506.96,50.14,0.9321
0.26,25,2204601.55,49.53,0.4639
0.13,43,2659190.69,49.36,0.7534
0.38,7,2783575.24,49.33,0.959
0.17,35,2632491.33,48.86,0.7596
0.62,4,2756385.35,48.85,0.9833
0.63,4,2756385.35,48.85,0.9833
0.5,8,2618254.45,48.6,1.1717
0.12,50,2579474.85,47.88,0.5374
0.49,5,2337395.64,47.87,0.2858
0.22,36,2121478.46,47.84,0.8984
0.23,35,2121478.46,47.84,0.8984
0.24,34,2121478.46,47.84,0.8984
0.24,35,2121478.46,47.84,0.8984
0.11,45,2575496.44,47.81,0.5034
0.17,34,2574698.26,47.79,0.7183
0.26,17,2564347.84,47.6,0.6218
0.26,18,2564347.84,47.6,0.6218
0.79,3,2676382.95,47.43,1.0221
0.8,3,2676382.95,47.43,1.0221
0.81,3,2676382.95,47.43,1.0221
0.82,3,2676382.95,47.43,1.0221
0.51,10,2304553.33,47.36,1.2175
0.52,10,2304553.33,47.36,1.2175
0.53,10,2304553.33,47.36,1.2175
0.59,8,2475288.95,47.12,0.9358
0.6,8,2475288.95,47.12,0.9358
0.36,6,2655184.75,47.05,0.5871
0.27,23,2080542.44,46.92,0.4579
0.28,23,2080542.44,46.92,0.4579
0.19,24,2494975.55,46.31,0.7008
0.49,12,2343821.55,46.12,1.3056
0.23,24,2481382.3,46.06,1.1008
0.35,9,2595893.01,46,1.129
0.37,8,2595893.01,46,1.129
0.61,6,2474449.13,45.93,0.9186
0.54,10,2402017.4,45.73,1.0463
0.55,9,2402017.4,45.73,1.0463
0.55,10,2402017.4,45.73,1.0463
0.94,2,2433222.5,45.17,0.4872
0.16,35,2430208.69,45.11,0.6572
0.51,6,2428566.38,45.08,1.0422
0.52,6,2428566.38,45.08,1.0422
0.53,6,2428566.38,45.08,1.0422
1.08,3,2439762.81,44.99,0.8038
0.68,6,2400445.35,44.56,0.8109
0.12,44,2400377.55,44.56,0.5006
0.11,43,2387923.54,44.32,0.5123
0.11,48,2387895.8,44.32,0.4205
0.2,31,2359245.16,43.79,0.7419
0.21,19,2462490.39,43.64,1.1744
0.21,18,2460507.57,43.6,1.1733
0.28,32,1924584.92,43.4,0.965
0.28,33,1924584.92,43.4,0.965
0.28,34,1924584.92,43.4,0.965
0.19,30,2308669.95,42.85,0.6505
0.3,9,2414835.87,42.79,0.5054
0.38,8,2394826.39,42.44,1.074
0.42,5,2394358.51,42.43,0.2147
0.43,5,2394358.51,42.43,0.2147
2.14,1,2279920.96,42.32,0.9708
2.15,1,2279920.96,42.32,0.9708
2.16,1,2279920.96,42.32,0.9708
0.76,5,2292888.6,42.28,0.9606
0.77,5,2292888.6,42.28,0.9606
0.27,20,1866750.55,42.1,0.3869
0.28,20,1866750.55,42.1,0.3869
0.96,2,2267063.06,42.08,0.7852
0.97,2,2267063.06,42.08,0.7852
0.98,2,2267063.06,42.08,0.7852
0.26,24,1872063.36,42.06,0.3614
0.22,41,1855751.17,41.85,0.9534
0.23,40,1855751.17,41.85,0.9534
0.23,41,1855751.17,41.85,0.9534
0.24,40,1855751.17,41.85,0.9534
0.26,43,1775475.9,41.85,0.9932
0.3,35,1775475.9,41.85,0.9932
0.3,36,1775475.9,41.85,0.9932
0.3,37,1775475.9,41.85,0.9932
0.31,35,1775475.9,41.85,0.9932
0.31,36,1775475.9,41.85,0.9932
0.31,37,1775475.9,41.85,0.9932
0.48,10,2033683.96,41.79,1.0547
0.18,31,2244795.46,41.67,0.6115
0.75,3,2344069.16,41.54,0.9899
0.12,45,2232802.1,41.45,0.4651
0.25,20,2221216.82,41.23,1.0371
1.07,3,2232980.62,41.17,0.7296
0.11,49,2200921.63,40.85,0.4048
0.11,50,2200921.63,40.85,0.4048
0.23,25,2200601.39,40.85,1.0224
0.46,9,2198004.05,40.8,0.9265
0.15,43,2178735.08,40.44,0.6202
0.21,44,1780786.92,40.39,0.9603
0.21,45,1780786.92,40.39,0.9603
0.21,46,1780786.92,40.39,0.9603
0.25,15,2276931.89,40.35,1.0993
0.2,17,2251477.22,39.9,0.8423
0.77,4,2235078.42,39.61,1.0613
0.26,39,1756027.45,39.6,0.955
0.26,40,1756027.45,39.6,0.955
0.26,41,1756027.45,39.6,0.955
0.26,42,1756027.45,39.6,0.955
0.3,33,1756027.45,39.6,0.955
0.3,34,1756027.45,39.6,0.955
0.31,33,1756027.45,39.6,0.955
0.31,34,1756027.45,39.6,0.955
0.32,33,1756027.45,39.6,0.955
1.14,3,2142050.66,39.5,0.739
1.15,3,2142050.66,39.5,0.739
1.16,3,2142050.66,39.5,0.739
1.17,3,2142050.66,39.5,0.739
1.18,3,2142050.66,39.5,0.739
0.27,21,1748004.25,39.42,0.3525
0.27,22,1748004.25,39.42,0.3525
0.28,21,1748004.25,39.42,0.3525
0.28,22,1748004.25,39.42,0.3525
0.24,33,1752108.76,39.36,0.7465
0.25,30,1752108.76,39.36,0.7465
0.25,31,1752108.76,39.36,0.7465
0.19,22,2116063.78,39.28,0.6173
0.19,23,2116063.78,39.28,0.6173
0.16,34,2105360.56,39.08,0.5555
0.78,3,2204120.36,39.06,0.9149
0.17,32,2099912.19,38.98,0.5679
0.99,2,2084557.26,38.69,0.7475
1,2,2084557.26,38.69,0.7475
1.01,2,2084557.26,38.69,0.7475
0.67,6,2063608.04,38.05,0.6964
0.6,6,2037970.13,37.83,0.7962
0.2,30,2024107.66,37.57,0.6299
0.48,12,1904394.71,37.47,1.0269
0.47,6,2016646.06,37.43,0.8513
0.22,35,1647779.21,37.16,0.7288
0.23,34,1647779.21,37.16,0.7288
0.25,16,2094426.09,37.12,1.0605
0.49,7,1989167.19,36.92,0.888
0.28,10,2077156.85,36.81,0.4607
0.27,11,2075929.64,36.79,0.6214
0.16,36,1962470.65,36.43,0.5242
0.29,26,1615471.82,36.43,0.8328
0.29,27,1615471.82,36.43,0.8328
0.29,28,1615471.82,36.43,0.8328
0.22,47,1581990.95,35.88,0.8859
0.22,48,1581990.95,35.88,0.8859
0.22,49,1581990.95,35.88,0.8859
0.22,50,1581990.95,35.88,0.8859
0.23,47,1581990.95,35.88,0.8859
0.23,48,1581990.95,35.88,0.8859
0.23,49,1581990.95,35.88,0.8859
0.23,50,1581990.95,35.88,0.8859
0.54,5,1747614.2,35.79,0.7276
0.23,22,1896368.7,35.2,0.9344
0.23,23,1896368.7,35.2,0.9344
0.14,43,1889142.99,35.07,0.51
0.46,11,1699827.69,34.93,0.8953
0.47,11,1699827.69,34.93,0.8953
0.22,18,1945330.06,34.47,1.0546
0.22,19,1945330.06,34.47,1.0546
0.53,9,1668838.41,34.29,0.9537
0.19,25,1795309.43,33.32,0.5169
0.25,19,1781789.99,33.07,0.9088
0.5,12,1654066.2,32.55,0.9471
0.51,12,1654066.2,32.55,0.9471
0.52,12,1654066.2,32.55,0.9471
0.53,12,1654066.2,32.55,0.9471
0.24,30,1443183.76,32.42,0.6623
0.24,31,1443183.76,32.42,0.6623
0.24,32,1443183.76,32.42,0.6623
0.87,4,1754039.35,32.34,0.6713
0.88,4,1754039.35,32.34,0.6713
0.89,4,1754039.35,32.34,0.6713
0.9,4,1754039.35,32.34,0.6713
0.91,4,1754039.35,32.34,0.6713
