P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.1,47,5267635.13,411.88,4.816
0.11,47,5267635.13,411.88,4.816
0.12,47,5267635.13,411.88,4.816
0.13,47,5267635.13,411.88,4.816
0.14,47,5267635.13,411.88,4.816
0.15,47,5267635.13,411.88,4.816
0.16,47,5267635.13,411.88,4.816
0.17,47,5267635.13,411.88,4.816
0.18,47,5267635.13,411.88,4.816
0.18,40,5062784.38,393.64,4.3199
0.18,41,5062784.38,393.64,4.3199
0.18,42,5062784.38,393.64,4.3199
0.19,36,5062784.38,393.64,4.3199
0.19,37,5062784.38,393.64,4.3199
0.19,38,5062784.38,393.64,4.3199
0.19,39,5062784.38,393.64,4.3199
0.19,40,5062784.38,393.64,4.3199
0.19,41,5062784.38,393.64,4.3199
0.19,42,5062784.38,393.64,4.3199
0.26,30,5024664.36,390.68,4.8291
0.26,31,5024664.36,390.68,4.8291
0.26,32,5024664.36,390.68,4.8291
0.27,30,5024664.36,390.68,4.8291
0.27,31,5024664.36,390.68,4.8291
0.27,32,5024664.36,390.68,4.8291
0.1,48,4935384.66,385.9,4.515
0.11,48,4935384.66,385.9,4.515
0.12,48,4935384.66,385.9,4.515
0.13,48,4935384.66,385.9,4.515
0.14,48,4935384.66,385.9,4.515
0.15,48,4935384.66,385.9,4.515
0.1,46,4686096.06,366.41,4.2527
0.11,46,4686096.06,366.41,4.2527
0.12,46,4686096.06,366.41,4.2527
0.13,45,4686096.06,366.41,4.2527
0.13,46,4686096.06,366.41,4.2527
0.14,45,4686096.06,366.41,4.2527
0.14,46,4686096.06,366.41,4.2527
0.15,45,4686096.06,366.41,4.2527
0.15,46,4686096.06,366.41,4.2527
0.16,45,4686096.06,366.41,4.2527
0.16,46,4686096.06,366.41,4.2527
0.17,45,4686096.06,366.41,4.2527
0.17,46,4686096.06,366.41,4.2527
0.18,44,4686096.06,366.41,4.2527
0.18,45,4686096.06,366.41,4.2527
0.18,46,4686096.06,366.41,4.2527
0.19,44,4686096.06,366.41,4.2527
0.19,47,4437804.24,346.99,3.9374
0.1,49,4423562.36,345.88,4.0892
0.1,50,4423562.36,345.88,4.0892
0.11,49,4423562.36,345.88,4.0892
0.11,50,4423562.36,345.88,4.0892
0.12,49,4423562.36,345.88,4.0892
0.12,50,4423562.36,345.88,4.0892
0.13,49,4423562.36,345.88,4.0892
0.13,50,4423562.36,345.88,4.0892
0.14,49,4423562.36,345.88,4.0892
0.14,50,4423562.36,345.88,4.0892
0.15,49,4423562.36,345.88,4.0892
0.15,50,4423562.36,345.88,4.0892
0.16,48,4423562.36,345.88,4.0892
0.16,49,4423562.36,345.88,4.0892
0.16,50,4423562.36,345.88,4.0892
0.17,48,4423562.36,345.88,4.0892
0.17,49,4423562.36,345.88,4.0892
0.17,50,4423562.36,345.88,4.0892
0.18,48,4423562.36,345.88,4.0892
0.26,29,4427744.99,344.27,4.1034
0.27,27,4427744.99,344.27,4.1034
0.27,28,4427744.99,344.27,4.1034
0.27,29,4427744.99,344.27,4.1034
0.28,27,4427744.99,344.27,4.1034
0.11,44,4298936.56,336.13,3.8255
0.12,44,4298936.56,336.13,3.8255
0.13,44,4298936.56,336.13,3.8255
0.14,44,4298936.56,336.13,3.8255
0.15,44,4298936.56,336.13,3.8255
0.16,44,4298936.56,336.13,3.8255
0.17,44,4298936.56,336.13,3.8255
0.18,43,4289549.39,335.4,3.9234
0.19,43,4289549.39,335.4,3.9234
0.1,42,4311726.94,335.25,3.655
0.11,42,4311726.94,335.25,3.655
0.12,42,4311726.94,335.25,3.655
0.13,42,4311726.94,335.25,3.655
0.14,42,4311726.94,335.25,3.655
0.15,42,4311726.94,335.25,3.655
0.16,42,4311726.94,335.25,3.655
0.17,42,4311726.94,335.25,3.655
0.18,34,4311726.94,335.25,3.655
0.18,35,4311726.94,335.25,3.655
0.18,36,4311726.94,335.25,3.655
0.18,37,4311726.94,335.25,3.655
0.18,38,4311726.94,335.25,3.655
0.18,39,4311726.94,335.25,3.655
0.19,33,4311726.94,335.25,3.655
0.19,34,4311726.94,335.25,3.655
0.19,35,4311726.94,335.25,3.655
0.2,34,4232953.49,329.12,3.5551
0.2,35,4232953.49,329.12,3.5551
0.2,36,4232953.49,329.12,3.5551
0.2,37,4232953.49,329.12,3.5551
0.2,38,4232953.49,329.12,3.5551
0.2,39,4232953.49,329.12,3.5551
0.2,40,4232953.49,329.12,3.5551
0.2,41,4232953.49,329.12,3.5551
0.2,42,4232953.49,329.12,3.5551
0.3,9,4609885.55,328.48,3.7372
0.31,9,4609885.55,328.48,3.7372
0.32,9,4609885.55,328.48,3.7372
0.1,45,4131361.11,323.03,3.7145
0.11,45,4131361.11,323.03,3.7145
0.12,45,4131361.11,323.03,3.7145
0.28,10,4435159.85,322.19,3.5822
0.28,11,4435159.85,322.19,3.5822
0.29,10,4435159.85,322.19,3.5822
0.29,11,4435159.85,322.19,3.5822
0.3,10,4435159.85,322.19,3.5822
0.3,11,4435159.85,322.19,3.5822
0.31,10,4435159.85,322.19,3.5822
0.31,11,4435159.85,322.19,3.5822
0.32,10,4435159.85,322.19,3.5822
0.32,11,4435159.85,322.19,3.5822
0.33,9,4491139.25,320.02,3.6837
0.34,9,4491139.25,320.02,3.6837
0.36,8,4491139.25,320.02,3.6837
0.64,5,4971381.49,316.04,5.0855
0.82,4,4971381.49,316.04,5.0855
0.83,4,4971381.49,316.04,5.0855
0.9,3,4971381.49,316.04,5.0855
0.91,3,4971381.49,316.04,5.0855
0.92,3,4971381.49,316.04,5.0855
0.93,3,4971381.49,316.04,5.0855
0.94,3,4971381.49,316.04,5.0855
0.95,3,4971381.49,316.04,5.0855
0.96,3,4971381.49,316.04,5.0855
0.97,3,4971381.49,316.04,5.0855
0.98,3,4971381.49,316.04,5.0855
0.99,3,4971381.49,316.04,5.0855
1,3,4971381.49,316.04,5.0855
1.01,3,4971381.49,316.04,5.0855
1.02,3,4971381.49,316.04,5.0855
1.03,3,4971381.49,316.04,5.0855
1.04,3,4971381.49,316.04,5.0855
1.05,3,4971381.49,316.04,5.0855
1.06,3,4971381.49,316.04,5.0855
1.07,3,4971381.49,316.04,5.0855
1.08,3,4971381.49,316.04,5.0855
1.09,3,4971381.49,316.04,5.0855
1.1,3,4971381.49,316.04,5.0855
1.11,3,4971381.49,316.04,5.0855
1.12,3,4971381.49,316.04,5.0855
1.13,3,4971381.49,316.04,5.0855
