P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.42,7,4786480.75,57.69,1.266
0.4,7,4700059.76,56.65,1.2344
0.17,45,4450953.52,56.19,0.9637
0.17,46,4450953.52,56.19,0.9637
0.36,8,4637234,55.89,0.8816
0.41,8,4571117.11,55.09,1.238
1.19,2,4523369.29,54.52,1.1389
0.43,8,4460380.67,53.76,1.2861
0.18,45,4251398.79,53.67,0.9737
0.18,46,4251398.79,53.67,0.9737
0.19,44,4251398.79,53.67,0.9737
1.35,2,4428305.97,53.37,1.314
1.3,2,4426050.77,53.35,1.2476
1.31,2,4426050.77,53.35,1.2476
1.32,2,4426050.77,53.35,1.2476
1.33,2,4426050.77,53.35,1.2476
0.18,49,4204229.6,53.08,1.1044
0.18,50,4204229.6,53.08,1.1044
0.17,48,4188419.83,52.88,0.9129
0.19,49,4108421.12,51.87,1.1109
0.4,8,4225167.21,50.92,1.1658
0.19,47,4019990.4,50.75,0.941
0.18,48,3988865.09,50.36,0.9199
1.26,2,4170601.11,50.27,1.1753
1.27,2,4170601.11,50.27,1.1753
1.28,2,4170601.11,50.27,1.1753
1.29,2,4170601.11,50.27,1.1753
0.87,3,4139461.7,49.89,1.0853
0.88,3,4139461.7,49.89,1.0853
0.89,3,4139461.7,49.89,1.0853
0.4,9,4091703.99,49.32,1.2169
0.2,48,3879684.58,48.98,1.3222
0.41,9,4031909.7,48.6,1.1763
0.2,45,3846471.32,48.56,1.1097
0.2,46,3846471.32,48.56,1.1097
1.17,2,4021417.39,48.47,1.0417
1.18,2,4021417.39,48.47,1.0417
0.2,37,3824636.69,48.29,0.9097
0.2,38,3824636.69,48.29,0.9097
0.19,50,3816789.66,48.19,0.9944
1.55,2,3783950.66,47.77,1.2364
0.5,11,3684191.45,47.7,1.2323
0.2,36,3710119.65,46.84,0.87
0.18,42,3695675.54,46.66,0.7645
0.19,42,3695675.54,46.66,0.7645
0.45,7,3816694.21,46,1.143
0.42,8,3787223.8,45.65,1.0975
1.16,2,3787172.39,45.65,0.993
0.33,9,3781208.36,45.57,0.7306
0.2,49,3588053.11,45.3,1.1975
0.2,50,3588053.11,45.3,1.1975
0.39,7,3739400.19,45.07,0.8677
1.2,2,3704226.42,44.65,1.0238
1.21,2,3704226.42,44.65,1.0238
1.22,2,3704226.42,44.65,1.0238
1.23,2,3704226.42,44.65,1.0238
1.24,2,3704226.42,44.65,1.0238
1.25,2,3704226.42,44.65,1.0238
0.32,34,2748157.17,44.05,1.2749
0.32,35,2748157.17,44.05,1.2749
0.32,36,2748157.17,44.05,1.2749
0.32,37,2748157.17,44.05,1.2749
0.5,9,3487533.8,44.03,1.2038
0.51,9,3487533.8,44.03,1.2038
0.16,49,3471531.51,43.83,0.699
0.16,50,3471531.51,43.83,0.699
0.24,49,2732408.23,43.8,1.2228
0.24,50,2732408.23,43.8,1.2228
0.25,49,2732408.23,43.8,1.2228
0.25,50,2732408.23,43.8,1.2228
0.26,49,2732408.23,43.8,1.2228
0.26,50,2732408.23,43.8,1.2228
0.19,45,3438451.34,43.41,0.8261
0.19,46,3438451.34,43.41,0.8261
0.39,8,3588629.33,43.25,1.0336
0.16,47,3418736.86,43.16,0.5893
0.18,40,3386562.44,42.75,0.6713
0.18,41,3386562.44,42.75,0.6713
0.19,37,3386562.44,42.75,0.6713
0.19,38,3386562.44,42.75,0.6713
0.19,39,3386562.44,42.75,0.6713
0.19,40,3386562.44,42.75,0.6713
0.19,41,3386562.44,42.75,0.6713
0.26,32,2781818.75,42.67,0.4477
0.27,32,2781818.75,42.67,0.4477
0.52,9,3355597.66,42.36,1.1899
0.18,44,3318987.22,41.9,0.7074
0.2,44,3318973.61,41.9,0.9306
1.51,2,3311776.16,41.81,1.0761
1.52,2,3311776.16,41.81,1.0761
1.53,2,3311776.16,41.81,1.0761
1.54,2,3311776.16,41.81,1.0761
0.32,10,3454635.01,41.64,0.6578
0.19,36,3272045.4,41.31,0.6337
0.2,35,3236420.4,40.86,0.7396
0.43,6,3384162.36,40.79,0.7314
0.51,7,3187317.71,40.24,0.973
0.33,10,3335888.71,40.21,0.64
0.44,8,3325347.67,40.08,1.0628
0.17,42,3144172.84,39.69,0.6321
0.17,44,3131382.46,39.53,0.6389
0.15,50,3103507.65,39.18,0.6124
0.31,11,3215859.01,38.76,0.6252
1.12,2,3161349.48,38.1,0.8264
1.13,2,3161349.48,38.1,0.8264
0.45,8,3150621.97,37.97,1.031
0.26,30,2440573.32,37.44,0.3242
0.26,31,2440573.32,37.44,0.3242
0.27,30,2440573.32,37.44,0.3242
0.27,31,2440573.32,37.44,0.3242
0.32,9,3105031.39,37.42,0.5651
1.14,2,3063388.61,36.92,0.8262
1.15,2,3063388.61,36.92,0.8262
0.18,43,2922440.55,36.9,0.6347
0.19,43,2922440.55,36.9,0.6347
0.2,43,2922426.94,36.89,0.8543
0.39,9,3044725.8,36.7,0.994
0.34,8,2954853.73,35.61,0.4
0.35,8,2954853.73,35.61,0.4
0.42,9,2936397.64,35.39,0.9653
1.4,2,2790578.29,35.23,0.9325
1.41,2,2790578.29,35.23,0.9325
1.42,2,2790578.29,35.23,0.9325
1.43,2,2790578.29,35.23,0.9325
1.44,2,2790578.29,35.23,0.9325
1.45,2,2790578.29,35.23,0.9325
1.46,2,2790578.29,35.23,0.9325
1.47,2,2790578.29,35.23,0.9325
1.48,2,2790578.29,35.23,0.9325
1.49,2,2790578.29,35.23,0.9325
1.5,2,2790578.29,35.23,0.9325
0.51,11,2598329.58,34.77,0.9442
0.42,6,2871210.97,34.61,0.5901
0.16,46,2722680.76,34.37,0.4531
1.09,2,2846742.98,34.31,0.7686
1.1,2,2846742.98,34.31,0.7686
1.11,2,2846742.98,34.31,0.7686
0.37,7,2841214.97,34.24,0.5334
0.18,39,2635505,33.27,0.5278
0.57,9,2567486.5,33.24,0.8226
0.58,9,2567486.5,33.24,0.8226
0.59,9,2567486.5,33.24,0.8226
0.6,9,2567486.5,33.24,0.8226
0.38,9,2756966.71,33.23,0.9347
0.36,9,2739489.81,33.02,0.9245
0.28,27,2124116,32.58,0.2908
0.16,48,2574664.1,32.5,0.4362
0.15,47,2570692.22,32.45,0.378
0.19,48,2558911.29,32.31,0.6321
1.75,2,2545294.95,32.13,0.9897
1.76,2,2545294.95,32.13,0.9897
1.77,2,2545294.95,32.13,0.9897
1.78,2,2545294.95,32.13,0.9897
0.13,47,2535025.71,32,0.3542
0.18,37,2520987.96,31.83,0.4915
0.18,38,2520987.96,31.83,0.4915
0.37,9,2556984.01,30.82,0.8943
1.73,2,2430777.91,30.69,0.946
1.74,2,2430777.91,30.69,0.946
0.5,7,2425733.71,30.62,0.8036
0.15,49,2399000.45,30.29,0.4132
0.56,9,2333241.5,30.21,0.749
0.56,10,2333241.5,30.21,0.749
0.15,48,2383325.04,30.09,0.3563
0.2,34,2372926.15,29.96,0.5046
0.36,7,2481121.05,29.9,0.4543
0.17,40,2367342.59,29.89,0.4762
0.17,41,2367342.59,29.89,0.4762
0.52,7,2343848.79,29.59,0.7806
0.53,7,2343848.79,29.59,0.7806
0.35,7,2415077.67,29.11,0.3155
1.07,2,2410263.98,29.05,0.6861
1.08,2,2410263.98,29.05,0.6861
0.49,9,2295754.29,28.98,0.8709
0.31,10,2392058.22,28.83,0.4106
0.3,35,1784955.64,28.61,0.8282
0.3,36,1784955.64,28.61,0.8282
0.3,37,1784955.64,28.61,0.8282
0.31,35,1784955.64,28.61,0.8282
0.31,36,1784955.64,28.61,0.8282
0.31,37,1784955.64,28.61,0.8282
0.17,43,2259073.79,28.52,0.4896
0.33,8,2362594.08,28.48,0.2981
0.17,39,2252825.55,28.44,0.4424
0.24,47,1769206.69,28.36,0.7827
0.24,48,1769206.69,28.36,0.7827
0.25,45,1769206.69,28.36,0.7827
0.25,46,1769206.69,28.36,0.7827
0.25,47,1769206.69,28.36,0.7827
0.25,48,1769206.69,28.36,0.7827
0.26,45,1769206.69,28.36,0.7827
0.26,46,1769206.69,28.36,0.7827
0.26,47,1769206.69,28.36,0.7827
0.26,48,1769206.69,28.36,0.7827
0.99,3,2251089.69,27.13,0.6553
1,3,2251089.69,27.13,0.6553
0.32,33,1765507.19,27.08,0.7962
0.37,8,2237329.07,26.97,0.7876
0.17,38,2107942.27,26.61,0.4069
0.18,35,2047288.71,25.85,0.3661
0.18,36,2047288.71,25.85,0.3661
0.19,35,2047288.71,25.85,0.3661
0.38,8,2091361.87,25.21,0.757
0.13,46,1953486.65,24.66,0.2613
0.83,3,2031638.61,24.49,0.5973
0.27,27,1596618.29,24.49,0.1035
0.27,28,1596618.29,24.49,0.1035
0.27,29,1596618.29,24.49,0.1035
0.35,10,2004298.93,24.16,0.782
0.48,9,1856327.45,23.44,0.7513
0.41,6,1873341.49,22.58,0.3682
0.34,7,1873097.05,22.58,0.1931
0.31,9,1854669.51,22.35,0.306
0.49,10,1566268.18,21.89,0.6867
0.49,11,1566268.18,21.89,0.6867
0.5,10,1566268.18,21.89,0.6867
2.04,1,1810294.71,21.82,0.6739
0.13,45,1718213.15,21.69,0.2008
0.13,48,1714162.11,21.64,0.183
0.45,5,1781368.17,21.47,0.19
0.2,20,1779771.6,21.45,0.5467
0.84,3,1736368.64,20.93,0.5528
0.85,3,1736368.64,20.93,0.5528
0.86,3,1736368.64,20.93,0.5528
0.35,9,1720651.25,20.74,0.6725
0.28,26,1347285.75,20.67,0.1047
0.2,33,1636639.89,20.66,0.3367
0.17,37,1634243.03,20.63,0.2895
0.33,7,1709637.64,20.61,0.1919
0.3,33,1293332.69,19.84,0.6196
0.3,34,1293332.69,19.84,0.6196
0.31,33,1293332.69,19.84,0.6196
0.31,34,1293332.69,19.84,0.6196
0.38,31,1223210.9,19.66,0.8925
0.38,32,1223210.9,19.66,0.8925
0.38,33,1223210.9,19.66,0.8925
0.38,34,1223210.9,19.66,0.8925
0.38,35,1223210.9,19.66,0.8925
0.38,36,1223210.9,19.66,0.8925
0.38,37,1223210.9,19.66,0.8925
0.39,31,1223210.9,19.66,0.8925
0.39,32,1223210.9,19.66,0.8925
0.39,33,1223210.9,19.66,0.8925
0.39,34,1223210.9,19.66,0.8925
0.39,35,1223210.9,19.66,0.8925
0.39,36,1223210.9,19.66,0.8925
0.39,37,1223210.9,19.66,0.8925
0.4,30,1223210.9,19.66,0.8925
0.4,31,1223210.9,19.66,0.8925
0.4,32,1223210.9,19.66,0.8925
0.4,33,1223210.9,19.66,0.8925
0.4,34,1223210.9,19.66,0.8925
0.4,35,1223210.9,19.66,0.8925
0.4,36,1223210.9,19.66,0.8925
0.4,37,1223210.9,19.66,0.8925
0.25,44,1222980.31,19.6,0.6029
0.26,44,1222980.31,19.6,0.6029
0.32,7,1622741.62,19.56,0.1397
0.46,5,1611337.59,19.42,0.1613
0.4,6,1597518.69,19.25,0.4995
0.32,28,1244309.31,19.09,0.6369
0.32,29,1244309.31,19.09,0.6369
0.32,30,1244309.31,19.09,0.6369
0.32,31,1244309.31,19.09,0.6369
0.32,32,1244309.31,19.09,0.6369
0.19,21,1560654.5,18.81,0.4147
2.04,2,1473023.18,18.6,0.6564
0.49,7,1462532.17,18.46,0.5408
0.38,27,1203762.45,18.46,0.7858
0.38,28,1203762.45,18.46,0.7858
0.38,29,1203762.45,18.46,0.7858
0.38,30,1203762.45,18.46,0.7858
0.39,25,1203762.45,18.46,0.7858
0.39,26,1203762.45,18.46,0.7858
0.39,27,1203762.45,18.46,0.7858
0.39,28,1203762.45,18.46,0.7858
0.39,29,1203762.45,18.46,0.7858
0.39,30,1203762.45,18.46,0.7858
0.4,25,1203762.45,18.46,0.7858
0.4,26,1203762.45,18.46,0.7858
0.4,27,1203762.45,18.46,0.7858
0.4,28,1203762.45,18.46,0.7858
0.4,29,1203762.45,18.46,0.7858
0.41,25,1203762.45,18.46,0.7858
0.41,26,1203762.45,18.46,0.7858
0.41,27,1203762.45,18.46,0.7858
0.41,28,1203762.45,18.46,0.7858
0.41,29,1203762.45,18.46,0.7858
0.42,25,1203762.45,18.46,0.7858
0.42,26,1203762.45,18.46,0.7858
0.42,27,1203762.45,18.46,0.7858
0.42,28,1203762.45,18.46,0.7858
0.42,29,1203762.45,18.46,0.7858
0.51,8,1456226.88,18.38,0.5779
0.52,8,1456226.88,18.38,0.5779
0.28,11,1521618.21,18.34,0.2522
0.29,11,1521618.21,18.34,0.2522
0.37,6,1476336.39,17.79,0.3335
0.3,49,1124244.65,17.44,0.6131
0.3,50,1124244.65,17.44,0.6131
0.31,44,1124244.65,17.44,0.6131
0.31,45,1124244.65,17.44,0.6131
0.31,46,1124244.65,17.44,0.6131
0.31,47,1124244.65,17.44,0.6131
0.31,48,1124244.65,17.44,0.6131
0.31,49,1124244.65,17.44,0.6131
0.31,50,1124244.65,17.44,0.6131
0.32,44,1124244.65,17.44,0.6131
0.32,45,1124244.65,17.44,0.6131
0.32,46,1124244.65,17.44,0.6131
0.32,47,1124244.65,17.44,0.6131
0.32,48,1124244.65,17.44,0.6131
0.32,49,1124244.65,17.44,0.6131
0.32,50,1124244.65,17.44,0.6131
0.52,6,1376691.88,17.38,0.5165
0.2,21,1437945.46,17.33,0.4858
0.26,29,1122919.04,17.22,-0.0396
0.75,4,1423176.96,17.15,0.5464
0.3,11,1420068.74,17.12,0.2011
0.26,19,1341645.65,16.94,0.1146
0.16,45,1316569.95,16.62,0.1138
0.59,8,1281493.45,16.59,0.3993
0.6,8,1281493.45,16.59,0.3993
0.36,10,1260432.09,15.91,0.4377
0.38,7,1312230.95,15.82,0.412
0.48,11,1126841.34,15.75,0.5483
0.49,12,1151054.55,15.4,0.4564
0.83,4,1197617.5,15.02,0.341
0.19,34,1183794.46,14.95,0.143
0.34,10,1223953.57,14.75,0.5804
0.18,34,1148434.4,14.5,0.1287
0.13,44,1121305.34,14.16,0.0829
0.19,33,1107962.51,13.99,0.1069
0.39,19,894649.35,13.72,0.5608
0.39,20,894649.35,13.72,0.5608
0.39,21,894649.35,13.72,0.5608
0.39,22,894649.35,13.72,0.5608
0.39,23,894649.35,13.72,0.5608
0.39,24,894649.35,13.72,0.5608
0.4,19,894649.35,13.72,0.5608
0.4,20,894649.35,13.72,0.5608
0.4,21,894649.35,13.72,0.5608
0.4,22,894649.35,13.72,0.5608
0.4,23,894649.35,13.72,0.5608
0.4,24,894649.35,13.72,0.5608
0.41,19,894649.35,13.72,0.5608
0.41,20,894649.35,13.72,0.5608
0.41,21,894649.35,13.72,0.5608
0.41,22,894649.35,13.72,0.5608
0.41,23,894649.35,13.72,0.5608
0.41,24,894649.35,13.72,0.5608
0.42,19,894649.35,13.72,0.5608
0.42,20,894649.35,13.72,0.5608
0.42,21,894649.35,13.72,0.5608
0.42,22,894649.35,13.72,0.5608
0.42,23,894649.35,13.72,0.5608
0.42,24,894649.35,13.72,0.5608
0.43,18,894649.35,13.72,0.5608
0.43,19,894649.35,13.72,0.5608
0.43,20,894649.35,13.72,0.5608
0.43,21,894649.35,13.72,0.5608
0.43,22,894649.35,13.72,0.5608
0.43,23,894649.35,13.72,0.5608
0.44,18,894649.35,13.72,0.5608
0.44,19,894649.35,13.72,0.5608
0.44,20,894649.35,13.72,0.5608
0.44,21,894649.35,13.72,0.5608
0.44,22,894649.35,13.72,0.5608
0.45,18,894649.35,13.72,0.5608
0.45,19,894649.35,13.72,0.5608
0.45,20,894649.35,13.72,0.5608
0.45,21,894649.35,13.72,0.5608
0.45,22,894649.35,13.72,0.5608
0.46,18,894649.35,13.72,0.5608
0.46,19,894649.35,13.72,0.5608
0.46,20,894649.35,13.72,0.5608
0.46,21,894649.35,13.72,0.5608
0.46,22,894649.35,13.72,0.5608
0.47,18,894649.35,13.72,0.5608
0.47,19,894649.35,13.72,0.5608
0.47,20,894649.35,13.72,0.5608
0.47,21,894649.35,13.72,0.5608
0.47,22,894649.35,13.72,0.5608
0.48,18,894649.35,13.72,0.5608
0.48,19,894649.35,13.72,0.5608
0.48,20,894649.35,13.72,0.5608
0.48,21,894649.35,13.72,0.5608
0.48,22,894649.35,13.72,0.5608
0.49,17,894649.35,13.72,0.5608
0.49,18,894649.35,13.72,0.5608
0.49,19,894649.35,13.72,0.5608
0.49,20,894649.35,13.72,0.5608
0.49,21,894649.35,13.72,0.5608
0.49,22,894649.35,13.72,0.5608
0.5,17,894649.35,13.72,0.5608
0.5,18,894649.35,13.72,0.5608
0.5,19,894649.35,13.72,0.5608
0.5,20,894649.35,13.72,0.5608
0.51,17,894649.35,13.72,0.5608
0.51,18,894649.35,13.72,0.5608
0.51,19,894649.35,13.72,0.5608
0.51,20,894649.35,13.72,0.5608
0.52,17,894649.35,13.72,0.5608
0.52,18,894649.35,13.72,0.5608
0.52,19,894649.35,13.72,0.5608
0.52,20,894649.35,13.72,0.5608
0.43,9,1073003.45,13.55,0.4387
0.19,20,1113846.3,13.42,0.3333
0.28,24,873586.5,13.4,-0.0371
0.28,25,873586.5,13.4,-0.0371
1.87,2,1058128.21,13.36,0.54
1.88,2,1058128.21,13.36,0.54
1.89,2,1058128.21,13.36,0.54
1.9,2,1058128.21,13.36,0.54
1.91,2,1058128.21,13.36,0.54
1.92,2,1058128.21,13.36,0.54
1.93,2,1058128.21,13.36,0.54
1.94,2,1058128.21,13.36,0.54
1.95,2,1058128.21,13.36,0.54
1.96,2,1058128.21,13.36,0.54
1.97,2,1058128.21,13.36,0.54
1.98,2,1058128.21,13.36,0.54
1.99,2,1058128.21,13.36,0.54
2,2,1058128.21,13.36,0.54
2.01,2,1058128.21,13.36,0.54
2.02,2,1058128.21,13.36,0.54
2.03,2,1058128.21,13.36,0.54
0.29,35,851462.14,13.28,0.537
0.29,36,851462.14,13.28,0.537
0.29,37,851462.14,13.28,0.537
0.26,17,1049663,13.25,0.0824
0.26,43,826433.64,13.25,0.5188
0.73,4,1066786.91,12.86,0.4771
0.51,6,1016597.95,12.83,0.4276
0.32,27,832013.69,12.76,0.5128
0.28,12,1055501.18,12.72,0.1794
0.21,47,818397.21,12.62,0.4155
0.21,48,818397.21,12.62,0.4155
0.21,49,818397.21,12.62,0.4155
0.21,50,818397.21,12.62,0.4155
0.54,10,973976.9,12.61,0.4007
0.55,10,973976.9,12.61,0.4007
0.27,26,819788.04,12.57,-0.0786
0.26,40,806985.19,12.38,0.4946
0.26,41,806985.19,12.38,0.4946
0.26,42,806985.19,12.38,0.4946
0.51,10,876512.83,12.25,0.5184
0.52,10,876512.83,12.25,0.5184
0.53,10,876512.83,12.25,0.5184
0.38,25,791466.82,12.14,0.5355
0.38,26,791466.82,12.14,0.5355
0.74,4,1005585.66,12.12,0.4643
0.15,46,942224.56,11.9,0.0259
0.3,28,772134.81,11.84,0.465
0.3,29,772134.81,11.84,0.465
0.3,30,772134.81,11.84,0.465
0.3,31,772134.81,11.84,0.465
0.3,32,772134.81,11.84,0.465
0.31,28,772134.81,11.84,0.465
0.31,29,772134.81,11.84,0.465
0.31,30,772134.81,11.84,0.465
0.31,31,772134.81,11.84,0.465
0.31,32,772134.81,11.84,0.465
0.16,44,929410.45,11.73,0.0467
0.38,10,925898.58,11.69,0.402
0.39,6,960980.8,11.58,0.3878
0.28,13,954689.49,11.51,0.2201
0.29,28,740481.44,11.36,0.3991
0.31,41,727697.97,11.29,0.5213
0.31,42,727697.97,11.29,0.5213
0.31,43,727697.97,11.29,0.5213
0.32,38,727697.97,11.29,0.5213
0.32,39,727697.97,11.29,0.5213
0.32,40,727697.97,11.29,0.5213
0.32,41,727697.97,11.29,0.5213
0.32,42,727697.97,11.29,0.5213
0.32,43,727697.97,11.29,0.5213
0.27,49,711949.02,11.05,0.4729
0.27,50,711949.02,11.05,0.4729
0.28,49,711949.02,11.05,0.4729
0.28,50,711949.02,11.05,0.4729
0.29,49,711949.02,11.05,0.4729
0.29,50,711949.02,11.05,0.4729
0.29,26,708349.11,10.87,0.3896
0.29,27,708349.11,10.87,0.3896
0.22,41,694033.55,10.65,0.4185
0.24,45,688215.69,10.62,0.5059
0.24,46,688215.69,10.62,0.5059
2.01,1,877883.15,10.58,0.4848
2.02,1,877883.15,10.58,0.4848
2.03,1,877883.15,10.58,0.4848
0.17,36,828541.84,10.46,0.1087
0.22,47,674868.24,10.41,0.4271
0.22,48,674868.24,10.41,0.4271
0.22,49,674868.24,10.41,0.4271
0.22,50,674868.24,10.41,0.4271
0.23,47,674868.24,10.41,0.4271
0.23,48,674868.24,10.41,0.4271
0.23,49,674868.24,10.41,0.4271
0.23,50,674868.24,10.41,0.4271
0.16,42,797317.55,10.07,0.0155
1.97,1,823233.5,9.92,0.4737
1.98,1,823233.5,9.92,0.4737
1.99,1,823233.5,9.92,0.4737
2,1,823233.5,9.92,0.4737
0.21,44,619069.3,9.55,0.4154
0.21,45,619069.3,9.55,0.4154
0.21,46,619069.3,9.55,0.4154
0.2,32,755831.1,9.54,0.1403
1.92,1,791090.5,9.53,0.4645
1.93,1,791090.5,9.53,0.4645
1.94,1,791090.5,9.53,0.4645
1.95,1,791090.5,9.53,0.4645
1.96,1,791090.5,9.53,0.4645
0.48,12,711627.71,9.52,0.2415
0.37,10,725915.88,9.16,0.3546
0.3,10,754284.71,9.09,0.0796
0.29,12,740725.05,8.93,0.1171
0.14,49,706448.22,8.92,-0.0178
0.14,50,706448.22,8.92,-0.0178
0.5,8,694642.88,8.77,0.4089
0.48,10,605643.46,8.46,0.3911
0.55,9,629365.4,8.15,0.2931
0.47,6,614157.38,7.75,0.3343
0.28,32,503368.16,7.72,0.3298
0.28,33,503368.16,7.72,0.3298
0.28,34,503368.16,7.72,0.3298
0.38,19,482353.72,7.4,0.3295
0.38,20,482353.72,7.4,0.3295
0.38,21,482353.72,7.4,0.3295
0.38,22,482353.72,7.4,0.3295
0.38,23,482353.72,7.4,0.3295
0.38,24,482353.72,7.4,0.3295
0.25,34,481877.09,7.39,0.228
0.25,35,481877.09,7.39,0.228
0.22,46,475540.33,7.34,0.4272
0.44,5,605132.47,7.29,-0.1115
0.3,44,431853.45,6.78,0.2995
0.3,45,431853.45,6.78,0.2995
0.3,46,431853.45,6.78,0.2995
0.3,47,431853.45,6.78,0.2995
0.3,48,431853.45,6.78,0.2995
0.24,40,434534.41,6.67,0.326
1.79,2,524835.75,6.63,0.384
1.8,2,524835.75,6.63,0.384
1.81,2,524835.75,6.63,0.384
1.82,2,524835.75,6.63,0.384
1.83,2,524835.75,6.63,0.384
1.84,2,524835.75,6.63,0.384
1.85,2,524835.75,6.63,0.384
1.86,2,524835.75,6.63,0.384
0.22,36,432263.13,6.63,0.2255
0.47,7,502114.64,6.34,0.3201
0.48,7,502114.64,6.34,0.3201
1.11,3,499519.81,6.26,0.079
1.12,3,499519.81,6.26,0.079
0.26,14,518296.11,6.25,0.1167
0.25,16,518277.86,6.25,0.4857
0.5,12,461299.2,6.17,0.2001
0.51,12,461299.2,6.17,0.2001
0.52,12,461299.2,6.17,0.2001
0.53,12,461299.2,6.17,0.2001
0.23,40,402402.09,6.17,0.3202
0.23,41,402402.09,6.17,0.3202
0.26,18,483461.67,6.1,-0.0556
1.82,1,503814.75,6.07,0.3873
1.83,1,503814.75,6.07,0.3873
1.84,1,503814.75,6.07,0.3873
1.85,1,503814.75,6.07,0.3873
1.86,1,503814.75,6.07,0.3873
1.87,1,503814.75,6.07,0.3873
1.88,1,503814.75,6.07,0.3873
1.89,1,503814.75,6.07,0.3873
0.15,45,468525.31,5.92,-0.0864
0.28,23,380157.69,5.83,-0.1595
0.9,4,450905.85,5.65,0.1224
0.91,4,450905.85,5.65,0.1224
0.92,4,450905.85,5.65,0.1224
0.93,4,450905.85,5.65,0.1224
0.94,4,450905.85,5.65,0.1224
0.95,4,450905.85,5.65,0.1224
0.96,4,450905.85,5.65,0.1224
0.97,4,450905.85,5.65,0.1224
0.98,4,450905.85,5.65,0.1224
0.29,31,359839.19,5.52,0.3429
0.29,32,359839.19,5.52,0.3429
0.29,33,359839.19,5.52,0.3429
0.29,34,359839.19,5.52,0.3429
0.31,27,359839.19,5.52,0.3429
0.26,26,346088.79,5.31,-0.2181
0.26,27,346088.79,5.31,-0.2181
0.26,28,346088.79,5.31,-0.2181
0.27,24,346088.79,5.31,-0.2181
0.27,25,346088.79,5.31,-0.2181
0.26,39,334810.69,5.14,0.3226
0.3,26,327706.86,5.03,0.3363
0.3,27,327706.86,5.03,0.3363
0.31,26,327706.86,5.03,0.3363
0.32,25,327706.86,5.03,0.3363
0.32,26,327706.86,5.03,0.3363
1.9,1,405128.47,4.88,0.3692
1.91,1,405128.47,4.88,0.3692
0.13,50,366844.3,4.63,-0.1112
0.43,17,297729.97,4.57,0.3
0.44,17,297729.97,4.57,0.3
0.45,17,297729.97,4.57,0.3
0.46,17,297729.97,4.57,0.3
0.47,17,297729.97,4.57,0.3
0.48,17,297729.97,4.57,0.3
0.28,36,285787.31,4.38,0.3421
0.28,37,285787.31,4.38,0.3421
0.18,33,331132.26,4.18,-0.0347
0.5,6,319386.5,4.03,0.2714
0.76,4,317974.8,3.83,0.3365
0.25,33,250660.16,3.83,0.1714
0.46,7,294101.34,3.71,0.2749
0.14,47,289923.71,3.66,-0.1855
0.25,43,236402.01,3.65,0.3578
0.22,20,300104.29,3.62,0.4595
0.21,43,222522.63,3.43,0.3353
0.24,42,216953.56,3.33,0.3382
0.25,40,216953.56,3.33,0.3382
0.25,41,216953.56,3.33,0.3382
0.25,42,216953.56,3.33,0.3382
0.13,49,252327.26,3.19,-0.1395
0.21,20,262457.4,3.16,0.4539
0.53,6,241658.88,3.05,0.2665
0.46,9,237027.3,2.99,0.2583
0.17,35,236282.19,2.98,-0.0181
0.49,5,207499.9,2.89,-0.2583
0.57,6,227938.01,2.88,0.1849
0.23,46,183908.86,2.84,0.3279
0.71,4,225324.72,2.72,0.2092
