P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.16,41,3699894.34,158.88,2.1397
0.17,33,3699894.34,158.88,2.1397
0.17,34,3699894.34,158.88,2.1397
0.17,35,3699894.34,158.88,2.1397
0.17,36,3699894.34,158.88,2.1397
0.17,37,3699894.34,158.88,2.1397
0.17,38,3699894.34,158.88,2.1397
0.17,39,3699894.34,158.88,2.1397
0.18,33,3699894.34,158.88,2.1397
1.01,3,4510274.21,158.35,2.9076
1.02,3,4510274.21,158.35,2.9076
1.03,3,4510274.21,158.35,2.9076
1.04,3,4510274.21,158.35,2.9076
1.05,3,4510274.21,158.35,2.9076
1.06,3,4510274.21,158.35,2.9076
1.07,3,4510274.21,158.35,2.9076
1.08,3,4510274.21,158.35,2.9076
1.09,3,4510274.21,158.35,2.9076
1.1,3,4510274.21,158.35,2.9076
1.11,3,4510274.21,158.35,2.9076
1.12,3,4510274.21,158.35,2.9076
1.13,3,4510274.21,158.35,2.9076
1.14,3,4510274.21,158.35,2.9076
1.15,3,4510274.21,158.35,2.9076
1.16,3,4510274.21,158.35,2.9076
1.17,3,4510274.21,158.35,2.9076
1.18,3,4510274.21,158.35,2.9076
0.2,33,3663777.14,157.32,2.1731
0.27,11,4659060.36,157.2,2.3989
0.43,6,4641750.51,156.62,2.3632
0.19,16,4641557.81,156.61,2.2048
0.4,9,4613333.86,155.66,3.102
0.41,9,4613333.86,155.66,3.102
0.42,9,4613333.86,155.66,3.102
0.45,8,4613333.86,155.66,3.102
0.18,18,4603268.5,155.32,2.5246
0.11,32,4006924.49,155,2.1121
0.27,14,4593428.22,154.99,2.6301
0.12,43,3591625.54,154.74,2.265
0.13,43,3591625.54,154.74,2.265
0.14,43,3591625.54,154.74,2.265
0.15,43,3591625.54,154.74,2.265
0.16,43,3591625.54,154.74,2.265
0.26,24,3567876.24,153.21,2.1722
0.11,43,3549450.44,152.92,2.2331
0.44,5,4518196.33,152.45,1.2974
0.4,7,4490553.19,151.52,2.8775
0.41,7,4490553.19,151.52,2.8775
0.42,7,4490553.19,151.52,2.8775
0.57,8,4127949.57,149.63,2.6982
0.58,8,4127949.57,149.63,2.6982
0.59,8,4127949.57,149.63,2.6982
0.6,8,4127949.57,149.63,2.6982
0.1,35,3455136.07,148.37,1.7439
0.27,13,4361548.71,147.17,2.4798
0.16,19,4337214.92,146.35,2.1052
0.27,23,3406985.61,146.3,1.9968
0.28,23,3406985.61,146.3,1.9968
0.26,12,4326921.84,146,2.2577
0.27,12,4326921.84,146,2.2577
0.39,8,4321684.87,145.82,2.7991
0.4,8,4321684.87,145.82,2.7991
0.41,8,4321684.87,145.82,2.7991
0.42,8,4321684.87,145.82,2.7991
0.17,32,3390969.34,145.61,1.9584
0.18,31,3390969.34,145.61,1.9584
0.18,32,3390969.34,145.61,1.9584
0.19,31,3390969.34,145.61,1.9584
0.19,32,3390969.34,145.61,1.9584
0.33,11,4298727.36,145.05,2.8976
0.34,11,4298727.36,145.05,2.8976
0.35,10,4298727.36,145.05,2.8976
0.11,27,3746908.65,144.94,1.8968
0.11,28,3746908.65,144.94,1.8968
0.2,18,4270061.8,144.08,2.5571
0.2,19,4270061.8,144.08,2.5571
0.2,20,4270061.8,144.08,2.5571
0.2,21,4270061.8,144.08,2.5571
0.2,32,3354852.14,144.06,1.9982
0.33,12,4255957.96,143.6,2.9535
0.34,12,4255957.96,143.6,2.9535
0.27,10,4254079.16,143.54,1.7289
1.36,1,4238316.11,143.01,1.7714
1.37,1,4238316.11,143.01,1.7714
1.38,1,4238316.11,143.01,1.7714
1.39,1,4238316.11,143.01,1.7714
1.4,1,4238316.11,143.01,1.7714
1.41,1,4238316.11,143.01,1.7714
1.42,1,4238316.11,143.01,1.7714
1.43,1,4238316.11,143.01,1.7714
1.44,1,4238316.11,143.01,1.7714
1.45,1,4238316.11,143.01,1.7714
1.46,1,4238316.11,143.01,1.7714
1.47,1,4238316.11,143.01,1.7714
0.1,34,3330502.06,143.01,1.7165
0.1,44,3314661.66,142.81,2.1265
1.68,1,4216311.96,142.27,2.1813
1.69,1,4216311.96,142.27,2.1813
1.7,1,4216311.96,142.27,2.1813
1.71,1,4216311.96,142.27,2.1813
1.72,1,4216311.96,142.27,2.1813
0.27,9,4189816.74,141.37,1.4916
0.19,48,3273123.25,141.34,2.1457
0.19,49,3273123.25,141.34,2.1457
0.19,50,3273123.25,141.34,2.1457
1.51,1,4182581.47,141.13,1.7621
1.52,1,4182581.47,141.13,1.7621
1.53,1,4182581.47,141.13,1.7621
1.54,1,4182581.47,141.13,1.7621
0.11,20,3646610.26,140.19,1.4475
0.12,20,3646610.26,140.19,1.4475
0.32,8,4132349.6,139.43,0.9158
0.41,6,4128799.13,139.31,1.9535
0.42,6,4128799.13,139.31,1.9535
0.26,14,4127053.54,139.25,2.2163
0.56,8,3817730.44,138.39,2.3531
0.26,19,3193193.72,137.12,1.8103
0.26,20,3193193.72,137.12,1.8103
0.26,21,3193193.72,137.12,1.8103
0.27,19,3193193.72,137.12,1.8103
0.27,20,3193193.72,137.12,1.8103
0.28,19,3193193.72,137.12,1.8103
0.28,20,3193193.72,137.12,1.8103
0.3,12,4060097.76,136.99,2.7846
0.31,12,4060097.76,136.99,2.7846
0.32,12,4060097.76,136.99,2.7846
0.35,9,4007078.37,135.21,2.6074
0.37,8,4007078.37,135.21,2.6074
0.38,8,4007078.37,135.21,2.6074
0.62,4,3970879.51,133.98,2.2827
0.63,4,3970879.51,133.98,2.2827
0.2,16,3932163.11,132.68,2.016
0.64,5,3773219.01,132.47,2.2595
0.82,4,3773219.01,132.47,2.2595
0.83,4,3773219.01,132.47,2.2595
0.26,22,3074447.42,132.02,1.7588
0.26,23,3074447.42,132.02,1.7588
0.27,21,3074447.42,132.02,1.7588
0.27,22,3074447.42,132.02,1.7588
0.28,21,3074447.42,132.02,1.7588
0.28,22,3074447.42,132.02,1.7588
0.1,27,3400734.79,131.55,1.375
0.26,13,3895174.02,131.43,2.0755
0.1,26,3396407.6,131.39,1.2928
0.29,9,3856786.95,130.13,1.5716
0.1,43,3013676.86,129.84,1.8287
0.24,47,2884210.88,129.43,2.4803
0.24,48,2884210.88,129.43,2.4803
0.24,49,2884210.88,129.43,2.4803
0.24,50,2884210.88,129.43,2.4803
0.25,44,2884210.88,129.43,2.4803
0.25,45,2884210.88,129.43,2.4803
0.25,46,2884210.88,129.43,2.4803
0.25,47,2884210.88,129.43,2.4803
0.25,48,2884210.88,129.43,2.4803
0.25,49,2884210.88,129.43,2.4803
0.25,50,2884210.88,129.43,2.4803
0.26,44,2884210.88,129.43,2.4803
0.26,45,2884210.88,129.43,2.4803
0.26,46,2884210.88,129.43,2.4803
0.26,47,2884210.88,129.43,2.4803
0.26,48,2884210.88,129.43,2.4803
0.26,49,2884210.88,129.43,2.4803
0.26,50,2884210.88,129.43,2.4803
0.27,44,2884210.88,129.43,2.4803
0.27,45,2884210.88,129.43,2.4803
0.27,46,2884210.88,129.43,2.4803
0.27,47,2884210.88,129.43,2.4803
0.27,48,2884210.88,129.43,2.4803
0.27,49,2884210.88,129.43,2.4803
0.27,50,2884210.88,129.43,2.4803
0.28,44,2884210.88,129.43,2.4803
0.28,45,2884210.88,129.43,2.4803
0.28,46,2884210.88,129.43,2.4803
0.28,47,2884210.88,129.43,2.4803
0.28,48,2884210.88,129.43,2.4803
0.28,49,2884210.88,129.43,2.4803
0.28,50,2884210.88,129.43,2.4803
0.29,44,2884210.88,129.43,2.4803
0.29,45,2884210.88,129.43,2.4803
0.29,46,2884210.88,129.43,2.4803
0.29,47,2884210.88,129.43,2.4803
0.29,48,2884210.88,129.43,2.4803
0.29,49,2884210.88,129.43,2.4803
0.29,50,2884210.88,129.43,2.4803
0.3,44,2884210.88,129.43,2.4803
0.3,45,2884210.88,129.43,2.4803
0.3,46,2884210.88,129.43,2.4803
0.3,47,2884210.88,129.43,2.4803
0.3,48,2884210.88,129.43,2.4803
0.3,49,2884210.88,129.43,2.4803
0.3,50,2884210.88,129.43,2.4803
0.31,44,2884210.88,129.43,2.4803
0.31,45,2884210.88,129.43,2.4803
0.31,46,2884210.88,129.43,2.4803
0.31,47,2884210.88,129.43,2.4803
0.31,48,2884210.88,129.43,2.4803
0.31,49,2884210.88,129.43,2.4803
0.31,50,2884210.88,129.43,2.4803
0.32,44,2884210.88,129.43,2.4803
0.32,45,2884210.88,129.43,2.4803
0.32,46,2884210.88,129.43,2.4803
0.32,47,2884210.88,129.43,2.4803
0.32,48,2884210.88,129.43,2.4803
0.32,49,2884210.88,129.43,2.4803
0.32,50,2884210.88,129.43,2.4803
0.11,29,3343480.27,129.34,1.7368
0.34,10,3832352.67,129.31,2.5341
1.55,1,3824276.15,129.04,1.7687
1.56,1,3813784.14,128.68,1.9164
1.57,1,3813784.14,128.68,1.9164
1.58,1,3813784.14,128.68,1.9164
1.59,1,3813784.14,128.68,1.9164
1.6,1,3813784.14,128.68,1.9164
1.61,1,3813784.14,128.68,1.9164
1.62,1,3813784.14,128.68,1.9164
1.63,1,3813784.14,128.68,1.9164
1.64,1,3813784.14,128.68,1.9164
1.65,1,3813784.14,128.68,1.9164
1.66,1,3813784.14,128.68,1.9164
1.67,1,3813784.14,128.68,1.9164
0.2,17,3803687.11,128.34,2.1956
0.1,24,3306862.72,127.92,1.2174
0.21,34,2974222.39,127.71,2.1308
0.21,35,2974222.39,127.71,2.1308
0.21,36,2974222.39,127.71,2.1308
0.21,37,2974222.39,127.71,2.1308
0.21,38,2974222.39,127.71,2.1308
0.22,34,2974222.39,127.71,2.1308
0.22,35,2974222.39,127.71,2.1308
0.22,36,2974222.39,127.71,2.1308
0.23,33,2974222.39,127.71,2.1308
0.23,34,2974222.39,127.71,2.1308
0.23,35,2974222.39,127.71,2.1308
0.24,33,2974222.39,127.71,2.1308
0.24,34,2974222.39,127.71,2.1308
0.24,35,2974222.39,127.71,2.1308
0.25,30,2974222.39,127.71,2.1308
0.25,31,2974222.39,127.71,2.1308
0.25,32,2974222.39,127.71,2.1308
0.25,33,2974222.39,127.71,2.1308
0.25,34,2974222.39,127.71,2.1308
0.25,35,2974222.39,127.71,2.1308
1.48,1,3776598.41,127.43,1.6426
1.49,1,3776598.41,127.43,1.6426
0.1,28,3280533.96,126.9,1.5095
0.12,22,3274124.81,126.66,1.5225
0.13,20,3250694.51,125.75,1.1805
0.26,11,3717553.96,125.44,1.5082
0.1,33,2918873.31,125.34,1.507
1.5,1,3710318.89,125.19,1.6223
0.18,17,3654777.88,123.32,1.657
0.19,17,3654777.88,123.32,1.657
0.12,31,2862356.89,122.91,1.3469
0.21,33,2859705.35,122.8,2.0225
0.22,33,2859705.35,122.8,2.0225
0.18,30,2862584.17,122.33,1.6514
0.19,30,2862584.17,122.33,1.6514
0.2,44,2782163.87,120.14,1.8803
0.2,45,2782163.87,120.14,1.8803
0.2,46,2782163.87,120.14,1.8803
0.41,5,3556339.64,120,0.7264
0.42,5,3556339.64,120,0.7264
0.43,5,3556339.64,120,0.7264
0.4,5,3463884.64,116.88,0.6264
0.71,3,3438200.84,116.01,1.6629
0.72,3,3438200.84,116.01,1.6629
0.32,6,3433194.71,115.84,0.853
0.07,47,3432096.55,115.8,1.6368
0.13,22,2987187.38,115.56,1.3916
0.13,33,2681441.19,115.14,1.2843
0.13,34,2681441.19,115.14,1.2843
0.13,35,2681441.19,115.14,1.2843
0.13,36,2681441.19,115.14,1.2843
0.14,33,2681441.19,115.14,1.2843
0.14,34,2681441.19,115.14,1.2843
0.14,35,2681441.19,115.14,1.2843
0.15,33,2681441.19,115.14,1.2843
0.16,33,2681441.19,115.14,1.2843
0.24,30,2665297.39,114.45,1.965
0.24,31,2665297.39,114.45,1.965
0.24,32,2665297.39,114.45,1.965
0.31,8,3387537.16,114.3,0.8665
0.13,19,2942581.14,113.83,1.062
0.13,37,2649138.09,113.76,1.2773
0.13,38,2649138.09,113.76,1.2773
0.13,39,2649138.09,113.76,1.2773
0.13,40,2649138.09,113.76,1.2773
0.1,36,2639266.09,113.33,1.2577
0.11,34,2639266.09,113.33,1.2577
0.11,35,2639266.09,113.33,1.2577
0.11,36,2639266.09,113.33,1.2577
0.12,33,2639266.09,113.33,1.2577
0.12,34,2639266.09,113.33,1.2577
0.12,35,2639266.09,113.33,1.2577
0.12,36,2639266.09,113.33,1.2577
0.11,21,2927950.95,113.26,1.0796
0.11,22,2927950.95,113.26,1.0796
0.48,10,2865080.45,112.1,2.2618
0.48,11,2865080.45,112.1,2.2618
