P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.17,50,4041661.97,43.99,0.768
0.19,47,3957224.76,43.07,0.805
0.43,8,4140293.13,43.02,1.0817
0.32,11,4104432.19,42.65,0.7419
1.51,2,3902713,42.48,1.1051
1.52,2,3902713,42.48,1.1051
1.53,2,3902713,42.48,1.1051
1.54,2,3902713,42.48,1.1051
0.2,46,3893650.69,42.38,0.978
1.26,2,4021965.38,41.79,1.0366
0.18,42,3836971.17,41.76,0.6835
0.17,45,3776697.96,41.11,0.6717
0.17,46,3776697.96,41.11,0.6717
0.18,40,3769478.71,41.03,0.6634
0.4,8,3905079.66,40.58,0.98
1.17,2,3872781.65,40.24,0.9194
1.18,2,3872781.65,40.24,0.9194
0.19,44,3695933.1,40.23,0.6998
1.16,2,3835896.03,39.86,0.909
0.39,7,3796221.19,39.45,0.7757
0.2,37,3620736.64,39.41,0.743
0.2,38,3620736.64,39.41,0.743
0.19,49,3615713.99,39.35,0.8567
0.34,9,3776754.98,39.24,0.6377
0.36,8,3773996.26,39.22,0.6259
1.12,2,3750974.14,38.98,0.842
0.18,41,3527858.07,38.4,0.6035
0.17,48,3514164.26,38.25,0.6264
0.2,36,3506219.6,38.16,0.7094
0.2,48,3496922.44,38.06,1.0745
0.18,44,3460282.86,37.66,0.6331
0.2,45,3400950.64,37.02,0.8427
1.2,2,3555590.69,36.95,0.9003
1.21,2,3555590.69,36.95,0.9003
1.22,2,3555590.69,36.95,0.9003
1.23,2,3555590.69,36.95,0.9003
1.24,2,3555590.69,36.95,0.9003
1.25,2,3555590.69,36.95,0.9003
0.39,9,3554475.16,36.93,0.9733
1.4,2,3381515.13,36.8,0.9753
1.41,2,3381515.13,36.8,0.9753
1.42,2,3381515.13,36.8,0.9753
1.43,2,3381515.13,36.8,0.9753
1.44,2,3381515.13,36.8,0.9753
1.45,2,3381515.13,36.8,0.9753
1.46,2,3381515.13,36.8,0.9753
1.47,2,3381515.13,36.8,0.9753
1.48,2,3381515.13,36.8,0.9753
1.49,2,3381515.13,36.8,0.9753
1.5,2,3381515.13,36.8,0.9753
0.19,46,3375685.7,36.74,0.7058
0.45,7,3493008.46,36.3,0.9552
0.19,50,3324082.52,36.18,0.7611
0.42,8,3467136.25,36.03,0.9173
0.42,9,3447346.4,35.82,0.9485
1.09,2,3436367.64,35.71,0.7893
1.1,2,3436367.64,35.71,0.7893
1.11,2,3436367.64,35.71,0.7893
1.13,2,3366969.14,34.99,0.7791
0.2,49,3205290.97,34.89,0.9706
0.2,50,3205290.97,34.89,0.9706
0.19,42,3140209.85,34.18,0.5273
1.75,2,3136231.79,34.14,1.0312
1.76,2,3136231.79,34.14,1.0312
1.77,2,3136231.79,34.14,1.0312
1.78,2,3136231.79,34.14,1.0312
0.38,9,3266716.08,33.94,0.9205
0.39,8,3263744.18,33.91,0.8622
0.19,37,3072717.39,33.44,0.5092
0.19,38,3072717.39,33.44,0.5092
0.19,39,3072717.39,33.44,0.5092
0.19,40,3072717.39,33.44,0.5092
0.18,43,3063736.19,33.35,0.5704
1.73,2,3021714.75,32.89,0.9916
1.74,2,3021714.75,32.89,0.9916
0.18,39,3018421.27,32.85,0.539
0.33,10,3132272.56,32.55,0.5285
1.14,2,3112112.25,32.34,0.7584
1.15,2,3112112.25,32.34,0.7584
0.19,36,2958200.35,32.2,0.4775
0.32,35,2315888.98,32,1.0423
0.32,36,2315888.98,32,1.0423
0.32,37,2315888.98,32,1.0423
0.18,37,2903904.24,31.61,0.5074
0.18,38,2903904.24,31.61,0.5074
0.56,9,2826866.41,31.56,0.8078
0.19,45,2882985.65,31.38,0.579
0.5,9,2882630.6,31.37,0.9074
0.51,9,2882630.6,31.37,0.9074
0.2,44,2873452.92,31.27,0.6892
1.07,2,2999888.64,31.17,0.7149
1.08,2,2999888.64,31.17,0.7149
0.44,8,2996864.33,31.14,0.8821
0.84,3,2965413.68,30.81,0.7065
0.85,3,2965413.68,30.81,0.7065
0.86,3,2965413.68,30.81,0.7065
0.19,41,2831096.75,30.81,0.4492
0.5,11,2697076.97,30.11,0.8362
0.52,9,2750694.46,29.94,0.8904
0.31,11,2846630.3,29.58,0.4848
0.17,42,2711537.91,29.51,0.45
0.2,35,2653112.75,28.88,0.5102
0.33,9,2731463.45,28.38,0.4577
0.16,49,2534867.78,27.59,0.3877
0.16,50,2534867.78,27.59,0.3877
0.43,6,2630229.76,27.33,0.5254
0.19,48,2496145.65,27.17,0.5364
0.83,3,2607056.81,27.09,0.6282
0.16,47,2482073.12,27.02,0.3003
0.2,43,2476906.25,26.96,0.6238
0.17,44,2457126.9,26.74,0.3959
0.18,35,2430204.99,26.45,0.3983
0.18,36,2430204.99,26.45,0.3983
0.19,43,2366974.86,25.76,0.4124
0.37,7,2351810.49,24.44,0.385
0.51,7,2235405.99,24.33,0.6545
0.32,34,1818361.51,24.12,0.8621
2.04,1,2316445.88,24.07,0.6891
0.58,9,2135218.3,23.84,0.6428
0.59,9,2135218.3,23.84,0.6428
0.6,9,2135218.3,23.84,0.6428
0.51,11,2056116.38,23.72,0.7173
0.15,50,2166843.91,23.58,0.314
0.26,49,1661366.09,22.94,0.7655
0.26,50,1661366.09,22.94,0.7655
0.45,8,2193912.65,22.8,0.7449
2.04,2,2063960.01,22.46,0.7353
0.42,6,2117278.38,22,0.4021
0.34,8,2091615.99,21.73,0.21
0.35,8,2091615.99,21.73,0.21
0.32,9,2055286.47,21.36,0.3139
0.17,40,1934707.66,21.06,0.3158
0.17,41,1934707.66,21.06,0.3158
0.99,3,1984675.89,20.62,0.538
1,3,1984675.89,20.62,0.538
0.26,32,1613394.82,20.37,0.0144
0.56,10,1791028.3,19.99,0.5401
0.17,39,1820190.62,19.81,0.2872
0.57,9,1755810.7,19.6,0.5341
0.2,34,1789618.5,19.48,0.3097
0.16,46,1786017.02,19.44,0.1846
0.37,9,1857361.69,19.3,0.6741
0.26,30,1513770.04,19.11,0.0101
0.26,31,1513770.04,19.11,0.0101
0.19,35,1733443.66,18.87,0.247
0.31,35,1352687.44,18.69,0.6453
0.31,36,1352687.44,18.69,0.6453
0.31,37,1352687.44,18.69,0.6453
0.35,10,1774482.36,18.44,0.6565
0.49,9,1690851.09,18.4,0.6234
0.38,8,1766476.73,18.36,0.6186
0.17,38,1675307.35,18.23,0.2566
1.87,2,1649065.05,17.95,0.6287
1.88,2,1649065.05,17.95,0.6287
1.89,2,1649065.05,17.95,0.6287
1.9,2,1649065.05,17.95,0.6287
1.91,2,1649065.05,17.95,0.6287
1.92,2,1649065.05,17.95,0.6287
1.93,2,1649065.05,17.95,0.6287
1.94,2,1649065.05,17.95,0.6287
1.95,2,1649065.05,17.95,0.6287
1.96,2,1649065.05,17.95,0.6287
1.97,2,1649065.05,17.95,0.6287
1.98,2,1649065.05,17.95,0.6287
1.99,2,1649065.05,17.95,0.6287
2,2,1649065.05,17.95,0.6287
2.01,2,1649065.05,17.95,0.6287
2.02,2,1649065.05,17.95,0.6287
2.03,2,1649065.05,17.95,0.6287
0.16,48,1638000.36,17.83,0.1674
0.15,47,1634028.49,17.78,0.119
0.32,10,1708128.78,17.75,0.2661
0.36,9,1675038.74,17.41,0.6388
0.17,43,1584818.22,17.25,0.2675
0.43,9,1583952.21,17.24,0.486
0.24,49,1275676.24,17.16,0.6213
0.24,50,1275676.24,17.16,0.6213
0.25,49,1275676.24,17.16,0.6213
0.25,50,1275676.24,17.16,0.6213
0.38,31,1223210.9,16.95,0.8273
0.38,32,1223210.9,16.95,0.8273
0.38,33,1223210.9,16.95,0.8273
0.38,34,1223210.9,16.95,0.8273
0.38,35,1223210.9,16.95,0.8273
0.38,36,1223210.9,16.95,0.8273
0.38,37,1223210.9,16.95,0.8273
0.39,31,1223210.9,16.95,0.8273
0.39,32,1223210.9,16.95,0.8273
0.39,33,1223210.9,16.95,0.8273
0.39,34,1223210.9,16.95,0.8273
0.39,35,1223210.9,16.95,0.8273
0.39,36,1223210.9,16.95,0.8273
0.39,37,1223210.9,16.95,0.8273
0.4,30,1223210.9,16.95,0.8273
0.4,31,1223210.9,16.95,0.8273
0.4,32,1223210.9,16.95,0.8273
0.4,33,1223210.9,16.95,0.8273
0.4,34,1223210.9,16.95,0.8273
0.4,35,1223210.9,16.95,0.8273
0.4,36,1223210.9,16.95,0.8273
0.4,37,1223210.9,16.95,0.8273
0.36,7,1617883.31,16.81,0.2529
0.18,34,1531350.67,16.67,0.1892
0.35,7,1551839.94,16.13,0.1382
0.5,7,1478284.6,16.09,0.5114
0.59,8,1440162.09,16.08,0.3986
0.6,8,1440162.09,16.08,0.3986
0.27,32,1213249.15,16.04,-0.0966
0.15,49,1462336.71,15.92,0.148
0.38,30,1203762.45,15.92,0.7284
0.39,25,1203762.45,15.92,0.7284
0.39,26,1203762.45,15.92,0.7284
0.39,27,1203762.45,15.92,0.7284
0.39,28,1203762.45,15.92,0.7284
0.39,29,1203762.45,15.92,0.7284
0.39,30,1203762.45,15.92,0.7284
0.4,25,1203762.45,15.92,0.7284
0.4,26,1203762.45,15.92,0.7284
0.4,27,1203762.45,15.92,0.7284
0.4,28,1203762.45,15.92,0.7284
0.4,29,1203762.45,15.92,0.7284
0.41,25,1203762.45,15.92,0.7284
0.41,26,1203762.45,15.92,0.7284
0.41,27,1203762.45,15.92,0.7284
0.41,28,1203762.45,15.92,0.7284
0.41,29,1203762.45,15.92,0.7284
0.42,25,1203762.45,15.92,0.7284
0.42,26,1203762.45,15.92,0.7284
0.42,27,1203762.45,15.92,0.7284
0.42,28,1203762.45,15.92,0.7284
0.42,29,1203762.45,15.92,0.7284
0.15,48,1446661.3,15.75,0.0999
0.38,10,1435647.94,15.63,0.4576
0.52,7,1387139.46,15.1,0.4834
0.53,7,1387139.46,15.1,0.4834
0.2,33,1322794.84,14.4,0.2289
2.01,1,1384034.31,14.38,0.5211
2.02,1,1384034.31,14.38,0.5211
2.03,1,1384034.31,14.38,0.5211
0.38,7,1369051.95,14.23,0.3728
0.3,35,1029050.94,14.21,0.5329
0.3,36,1029050.94,14.21,0.5329
0.3,37,1029050.94,14.21,0.5329
0.37,8,1366218.44,14.2,0.5533
0.48,9,1251424.25,13.62,0.5195
0.75,4,1273976.63,13.24,0.4637
0.17,37,1201608.1,13.08,0.1548
0.55,9,1122990.31,12.54,0.4008
0.28,11,1185337.48,12.32,0.1671
0.27,30,924629.91,12.23,-0.1481
0.27,31,924629.91,12.23,-0.1481
1.79,2,1115772.59,12.14,0.4877
1.8,2,1115772.59,12.14,0.4877
1.81,2,1115772.59,12.14,0.4877
1.82,2,1115772.59,12.14,0.4877
1.83,2,1115772.59,12.14,0.4877
1.84,2,1115772.59,12.14,0.4877
1.85,2,1115772.59,12.14,0.4877
1.86,2,1115772.59,12.14,0.4877
0.29,11,1152439.48,11.97,0.1575
0.33,8,1141410.88,11.86,0.0608
0.39,20,894649.35,11.83,0.5199
0.39,21,894649.35,11.83,0.5199
0.39,22,894649.35,11.83,0.5199
0.39,23,894649.35,11.83,0.5199
0.39,24,894649.35,11.83,0.5199
0.4,20,894649.35,11.83,0.5199
0.4,21,894649.35,11.83,0.5199
0.4,22,894649.35,11.83,0.5199
0.4,23,894649.35,11.83,0.5199
0.4,24,894649.35,11.83,0.5199
0.41,20,894649.35,11.83,0.5199
0.41,21,894649.35,11.83,0.5199
0.41,22,894649.35,11.83,0.5199
0.41,23,894649.35,11.83,0.5199
0.41,24,894649.35,11.83,0.5199
0.42,20,894649.35,11.83,0.5199
0.42,21,894649.35,11.83,0.5199
0.42,22,894649.35,11.83,0.5199
0.42,23,894649.35,11.83,0.5199
0.42,24,894649.35,11.83,0.5199
0.43,20,894649.35,11.83,0.5199
0.43,21,894649.35,11.83,0.5199
0.43,22,894649.35,11.83,0.5199
0.43,23,894649.35,11.83,0.5199
0.44,20,894649.35,11.83,0.5199
0.44,21,894649.35,11.83,0.5199
0.44,22,894649.35,11.83,0.5199
0.45,20,894649.35,11.83,0.5199
0.45,21,894649.35,11.83,0.5199
0.45,22,894649.35,11.83,0.5199
0.46,20,894649.35,11.83,0.5199
0.46,21,894649.35,11.83,0.5199
0.46,22,894649.35,11.83,0.5199
0.47,20,894649.35,11.83,0.5199
0.47,21,894649.35,11.83,0.5199
0.47,22,894649.35,11.83,0.5199
0.48,20,894649.35,11.83,0.5199
0.48,21,894649.35,11.83,0.5199
0.48,22,894649.35,11.83,0.5199
0.49,20,894649.35,11.83,0.5199
0.49,21,894649.35,11.83,0.5199
0.49,22,894649.35,11.83,0.5199
0.5,20,894649.35,11.83,0.5199
0.51,17,894649.35,11.83,0.5199
0.51,18,894649.35,11.83,0.5199
0.51,19,894649.35,11.83,0.5199
0.51,20,894649.35,11.83,0.5199
0.52,17,894649.35,11.83,0.5199
0.52,18,894649.35,11.83,0.5199
0.52,19,894649.35,11.83,0.5199
0.52,20,894649.35,11.83,0.5199
0.41,6,1119408.89,11.63,0.204
0.13,47,1058548.72,11.52,0.0159
0.83,4,1048417.16,11.34,0.2711
0.36,10,1030615.52,11.22,0.3469
0.32,33,835711.52,11.05,0.4639
0.3,11,1050890,10.92,0.1112
0.45,5,1027435.57,10.68,0.0455
0.34,10,994137.01,10.33,0.4783
0.38,27,758861.17,10.03,0.4518
0.38,28,758861.17,10.03,0.4518
0.38,29,758861.17,10.03,0.4518
1.97,1,958095.76,9.96,0.446
1.98,1,958095.76,9.96,0.446
1.99,1,958095.76,9.96,0.446
2,1,958095.76,9.96,0.446
0.26,45,698164.55,9.64,0.401
0.26,46,698164.55,9.64,0.401
0.26,47,698164.55,9.64,0.401
0.26,48,698164.55,9.64,0.401
1.92,1,925952.76,9.62,0.4379
1.93,1,925952.76,9.62,0.4379
1.94,1,925952.76,9.62,0.4379
1.95,1,925952.76,9.62,0.4379
1.96,1,925952.76,9.62,0.4379
0.73,4,917586.57,9.53,0.4018
0.19,34,869949.41,9.47,0.0548
0.37,10,860928.06,9.37,0.3395
0.31,44,691976.45,9.26,0.4368
0.31,45,691976.45,9.26,0.4368
0.31,46,691976.45,9.26,0.4368
0.31,47,691976.45,9.26,0.4368
0.31,48,691976.45,9.26,0.4368
0.31,49,691976.45,9.26,0.4368
0.31,50,691976.45,9.26,0.4368
0.32,44,691976.45,9.26,0.4368
0.32,45,691976.45,9.26,0.4368
0.32,46,691976.45,9.26,0.4368
0.32,47,691976.45,9.26,0.4368
0.32,48,691976.45,9.26,0.4368
0.32,49,691976.45,9.26,0.4368
0.32,50,691976.45,9.26,0.4368
0.46,5,857404.99,8.91,0.0189
0.74,4,856385.32,8.9,0.3899
0.28,12,851885.03,8.85,0.1222
0.4,6,843586.09,8.77,0.333
0.19,33,794117.46,8.64,0.0287
0.31,9,804924.6,8.36,0.0892
0.28,27,608172.59,8.04,-0.167
0.28,13,750923.41,7.8,0.156
0.18,33,714048.54,7.77,0.0426
0.21,44,549035.2,7.28,0.3488
0.21,45,549035.2,7.28,0.3488
0.21,46,549035.2,7.28,0.3488
0.49,10,579153.7,6.98,0.3421
0.49,11,579153.7,6.98,0.3421
0.5,10,579153.7,6.98,0.3421
0.26,44,547256.44,6.91,0.3289
0.49,12,596208.27,6.88,0.1539
0.35,9,656200.18,6.82,0.4202
0.31,10,645551.99,6.71,0.0574
1.82,1,638677.01,6.64,0.3694
1.83,1,638677.01,6.64,0.3694
1.84,1,638677.01,6.64,0.3694
1.85,1,638677.01,6.64,0.3694
1.86,1,638677.01,6.64,0.3694
1.87,1,638677.01,6.64,0.3694
1.88,1,638677.01,6.64,0.3694
1.89,1,638677.01,6.64,0.3694
0.26,19,580893.66,6.32,-0.0604
0.39,19,449748.07,5.95,0.2671
0.4,19,449748.07,5.95,0.2671
0.41,19,449748.07,5.95,0.2671
0.42,19,449748.07,5.95,0.2671
0.43,18,449748.07,5.95,0.2671
0.43,19,449748.07,5.95,0.2671
0.44,18,449748.07,5.95,0.2671
0.44,19,449748.07,5.95,0.2671
0.45,18,449748.07,5.95,0.2671
0.45,19,449748.07,5.95,0.2671
0.46,18,449748.07,5.95,0.2671
0.46,19,449748.07,5.95,0.2671
0.47,18,449748.07,5.95,0.2671
0.47,19,449748.07,5.95,0.2671
0.48,18,449748.07,5.95,0.2671
0.48,19,449748.07,5.95,0.2671
0.49,17,449748.07,5.95,0.2671
0.49,18,449748.07,5.95,0.2671
0.49,19,449748.07,5.95,0.2671
0.5,17,449748.07,5.95,0.2671
0.5,18,449748.07,5.95,0.2671
0.5,19,449748.07,5.95,0.2671
1.9,1,539990.74,5.61,0.3533
1.91,1,539990.74,5.61,0.3533
0.49,7,515083.06,5.61,0.292
0.51,8,499517.55,5.44,0.3027
0.22,46,405506.23,5.38,0.3599
2.16,2,464153.98,5.05,0.289
0.3,49,368339.95,4.93,0.3163
0.3,50,368339.95,4.93,0.3163
0.32,28,367139.84,4.85,0.34
0.32,29,367139.84,4.85,0.34
0.32,30,367139.84,4.85,0.34
0.54,10,431763.7,4.82,0.2256
0.55,10,431763.7,4.82,0.2256
0.2,32,441986.05,4.81,0.0587
0.31,33,363537.02,4.81,0.3047
0.31,34,363537.02,4.81,0.3047
1.11,3,443763.14,4.8,0.0608
1.12,3,443763.14,4.8,0.0608
0.9,4,411650.51,4.45,0.0946
0.91,4,411650.51,4.45,0.0946
0.92,4,411650.51,4.45,0.0946
0.93,4,411650.51,4.45,0.0946
0.94,4,411650.51,4.45,0.0946
0.95,4,411650.51,4.45,0.0946
0.18,32,405123.54,4.41,-0.0078
0.17,36,395906.91,4.31,-0.0019
0.21,47,318421.61,4.23,0.2465
0.21,48,318421.61,4.23,0.2465
0.21,49,318421.61,4.23,0.2465
0.21,50,318421.61,4.23,0.2465
0.24,47,312474.7,4.2,0.2735
0.24,48,312474.7,4.2,0.2735
0.25,45,312474.7,4.2,0.2735
0.25,46,312474.7,4.2,0.2735
0.25,47,312474.7,4.2,0.2735
0.25,48,312474.7,4.2,0.2735
0.32,31,314513.65,4.16,0.3226
0.32,32,314513.65,4.16,0.3226
0.16,45,379906.21,4.13,-0.1062
0.51,12,351354.2,4.05,0.136
0.52,12,351354.2,4.05,0.136
0.53,12,351354.2,4.05,0.136
0.51,10,334299.63,4.03,0.3292
0.52,10,334299.63,4.03,0.3292
0.53,10,334299.63,4.03,0.3292
0.31,41,295429.77,3.95,0.3527
0.31,42,295429.77,3.95,0.3527
0.31,43,295429.77,3.95,0.3527
0.32,38,295429.77,3.95,0.3527
0.32,39,295429.77,3.95,0.3527
0.32,40,295429.77,3.95,0.3527
0.32,41,295429.77,3.95,0.3527
0.32,42,295429.77,3.95,0.3527
0.32,43,295429.77,3.95,0.3527
0.29,12,371346.41,3.86,0.0366
0.52,6,241053.13,2.62,0.2355
0.13,48,237685.12,2.59,-0.1352
0.26,29,196115.75,2.48,-0.2995
0.22,47,174892.64,2.33,0.2587
0.22,48,174892.64,2.33,0.2587
0.22,49,174892.64,2.33,0.2587
0.22,50,174892.64,2.33,0.2587
0.39,6,202250.6,2.1,0.2319
0.25,44,161566.59,2.04,0.2066
0.34,7,194308.11,2.02,-0.0882
0.52,8,175584.19,1.91,0.2338
0.26,43,150709.76,1.9,0.2553
0.37,6,171380.7,1.78,0.1017
0.76,4,168774.46,1.75,0.2729
0.22,41,131299.4,1.74,0.2156
0.48,11,139726.86,1.68,0.2183
0.26,42,131261.31,1.66,0.2391
1.8,1,158054.21,1.64,0.2897
1.81,1,158054.21,1.64,0.2897
1.36,1,149973.17,1.56,0.1397
1.37,1,149973.17,1.56,0.1397
1.38,1,149973.17,1.56,0.1397
1.39,1,149973.17,1.56,0.1397
1.4,1,149973.17,1.56,0.1397
1.41,1,144935.01,1.51,0.139
1.42,1,144935.01,1.51,0.139
1.43,1,144935.01,1.51,0.139
0.22,36,111149.61,1.47,0.1224
2.14,2,119542.48,1.3,0.1658
2.15,2,119542.48,1.3,0.1658
0.29,35,95557.44,1.29,0.2713
0.29,36,95557.44,1.29,0.2713
0.29,37,95557.44,1.29,0.2713
0.27,28,80674.87,1.07,-0.3345
0.27,29,80674.87,1.07,-0.3345
0.71,4,76124.39,0.79,0.1611
0.72,4,76124.39,0.79,0.1611
0.87,4,67460.51,0.73,-0.001
0.88,4,67460.51,0.73,-0.001
0.89,4,67460.51,0.73,-0.001
2.12,1,58784.45,0.61,0.2431
2.13,1,58784.45,0.61,0.2431
0.3,33,39900.52,0.53,0.1984
0.3,34,39900.52,0.53,0.1984
0.15,46,5560.82,0.06,-0.1823
0.43,45,0,0,0
0.43,46,0,0,0
0.43,47,0,0,0
0.43,48,0,0,0
0.43,49,0,0,0
0.43,50,0,0,0
0.44,45,0,0,0
0.44,46,0,0,0
0.44,47,0,0,0
0.44,48,0,0,0
0.44,49,0,0,0
0.44,50,0,0,0
0.45,45,0,0,0
0.45,46,0,0,0
0.45,47,0,0,0
0.45,48,0,0,0
0.45,49,0,0,0
0.45,50,0,0,0
0.46,45,0,0,0
0.46,46,0,0,0
0.46,47,0,0,0
0.46,48,0,0,0
0.46,49,0,0,0
0.46,50,0,0,0
0.47,45,0,0,0
0.47,46,0,0,0
0.47,47,0,0,0
0.47,48,0,0,0
0.47,49,0,0,0
0.47,50,0,0,0
0.48,45,0,0,0
0.48,46,0,0,0
0.48,47,0,0,0
0.48,48,0,0,0
0.48,49,0,0,0
0.48,50,0,0,0
0.49,45,0,0,0
0.49,46,0,0,0
0.49,47,0,0,0
0.49,48,0,0,0
0.49,49,0,0,0
0.49,50,0,0,0
0.5,45,0,0,0
0.5,46,0,0,0
0.5,47,0,0,0
0.5,48,0,0,0
0.5,49,0,0,0
0.5,50,0,0,0
0.51,45,0,0,0
0.51,46,0,0,0
0.51,47,0,0,0
0.51,48,0,0,0
0.51,49,0,0,0
0.51,50,0,0,0
0.52,45,0,0,0
0.52,46,0,0,0
0.52,47,0,0,0
0.52,48,0,0,0
0.52,49,0,0,0
0.52,50,0,0,0
0.53,45,0,0,0
0.53,46,0,0,0
0.53,47,0,0,0
0.53,48,0,0,0
0.53,49,0,0,0
0.53,50,0,0,0
0.54,45,0,0,0
0.54,46,0,0,0
0.54,47,0,0,0
0.54,48,0,0,0
0.54,49,0,0,0
0.54,50,0,0,0
0.55,45,0,0,0
0.55,46,0,0,0
0.55,47,0,0,0
0.55,48,0,0,0
0.55,49,0,0,0
0.55,50,0,0,0
0.56,45,0,0,0
0.56,46,0,0,0
0.56,47,0,0,0
0.56,48,0,0,0
0.56,49,0,0,0
0.56,50,0,0,0
0.57,45,0,0,0
0.57,46,0,0,0
0.57,47,0,0,0
0.57,48,0,0,0
0.57,49,0,0,0
0.57,50,0,0,0
0.58,45,0,0,0
0.58,46,0,0,0
0.58,47,0,0,0
0.58,48,0,0,0
0.58,49,0,0,0
0.58,50,0,0,0
0.59,45,0,0,0
0.59,46,0,0,0
0.59,47,0,0,0
0.59,48,0,0,0
0.59,49,0,0,0
0.59,50,0,0,0
0.6,45,0,0,0
0.6,46,0,0,0
0.6,47,0,0,0
0.6,48,0,0,0
0.6,49,0,0,0
0.6,50,0,0,0
0.61,45,0,0,0
0.61,46,0,0,0
0.61,47,0,0,0
0.61,48,0,0,0
0.61,49,0,0,0
0.61,50,0,0,0
0.62,45,0,0,0
0.62,46,0,0,0
0.62,47,0,0,0
0.62,48,0,0,0
0.62,49,0,0,0
0.62,50,0,0,0
0.63,45,0,0,0
0.63,46,0,0,0
0.63,47,0,0,0
0.63,48,0,0,0
0.63,49,0,0,0
0.63,50,0,0,0
0.64,37,0,0,0
0.64,38,0,0,0
0.64,39,0,0,0
0.64,40,0,0,0
0.64,41,0,0,0
0.64,42,0,0,0
0.64,43,0,0,0
0.64,44,0,0,0
0.64,45,0,0,0
0.64,46,0,0,0
0.64,47,0,0,0
0.64,48,0,0,0
0.64,49,0,0,0
0.64,50,0,0,0
0.65,37,0,0,0
0.65,38,0,0,0
0.65,39,0,0,0
0.65,40,0,0,0
0.65,41,0,0,0
0.65,42,0,0,0
0.65,43,0,0,0
0.65,44,0,0,0
0.65,45,0,0,0
0.65,46,0,0,0
0.65,47,0,0,0
0.65,48,0,0,0
0.65,49,0,0,0
0.65,50,0,0,0
0.66,37,0,0,0
0.66,38,0,0,0
0.66,39,0,0,0
0.66,40,0,0,0
0.66,41,0,0,0
0.66,42,0,0,0
0.66,43,0,0,0
0.66,44,0,0,0
0.66,45,0,0,0
0.66,46,0,0,0
0.66,47,0,0,0
0.66,48,0,0,0
0.66,49,0,0,0
0.66,50,0,0,0
0.67,33,0,0,0
0.67,34,0,0,0
0.67,35,0,0,0
0.67,36,0,0,0
0.67,37,0,0,0
0.67,38,0,0,0
0.67,39,0,0,0
0.67,40,0,0,0
0.67,41,0,0,0
0.67,42,0,0,0
0.67,43,0,0,0
0.67,44,0,0,0
0.67,45,0,0,0
0.67,46,0,0,0
0.67,47,0,0,0
0.67,48,0,0,0
0.67,49,0,0,0
0.67,50,0,0,0
0.68,33,0,0,0
0.68,34,0,0,0
