P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.2,32,1862082.75,27.98,0.4463
0.36,10,1859521.6,27.95,0.6274
0.29,10,1926931.73,27.65,0.3927
0.79,3,1925915.36,27.63,0.6711
0.8,3,1925915.36,27.63,0.6711
0.81,3,1925915.36,27.63,0.6711
0.82,3,1925915.36,27.63,0.6711
0.78,5,1849995.62,27.62,0.6204
0.26,26,1509726.9,27.57,0.1505
0.26,27,1509726.9,27.57,0.1505
0.26,28,1509726.9,27.57,0.1505
0.27,24,1509726.9,27.57,0.1505
0.27,25,1509726.9,27.57,0.1505
0.38,6,1920624.27,27.56,0.6733
1.62,1,1908278.27,27.38,0.5837
1.63,1,1908278.27,27.38,0.5837
1.64,1,1908278.27,27.38,0.5837
0.5,8,1800894.53,27.06,0.762
0.13,44,1764180.93,26.51,0.2731
1.56,1,1826325.97,26.2,0.5621
1.57,1,1826325.97,26.2,0.5621
1.58,1,1826325.97,26.2,0.5621
1.59,1,1826325.97,26.2,0.5621
1.6,1,1826325.97,26.2,0.5621
1.61,1,1826325.97,26.2,0.5621
0.59,8,1693789.07,26.11,0.5646
0.6,8,1693789.07,26.11,0.5646
0.61,6,1705564.95,25.63,0.5933
0.51,10,1523053.45,25.34,0.7848
0.52,10,1523053.45,25.34,0.7848
0.53,10,1523053.45,25.34,0.7848
0.28,32,1387838.29,25.34,0.6856
0.28,33,1387838.29,25.34,0.6856
0.28,34,1387838.29,25.34,0.6856
0.26,14,1752021.77,25.14,0.4431
0.14,45,1669517.36,25.09,0.2454
0.14,46,1669517.36,25.09,0.2454
0.13,50,1666383.97,25.04,0.263
0.54,10,1620517.52,24.98,0.6489
0.55,9,1620517.52,24.98,0.6489
0.55,10,1620517.52,24.98,0.6489
0.25,34,1366347.21,24.95,0.5517
0.25,35,1366347.21,24.95,0.5517
0.22,20,1724016.64,24.73,0.8502
0.21,20,1686369.75,24.19,0.8397
0.22,41,1319004.54,24.08,0.6774
0.23,40,1319004.54,24.08,0.6774
0.23,41,1319004.54,24.08,0.6774
0.24,40,1319004.54,24.08,0.6774
0.41,6,1660626.16,23.83,0.3735
0.26,43,1238729.26,23.64,0.707
0.17,35,1568246.97,23.57,0.3604
0.19,31,1563062.45,23.49,0.3094
0.29,35,1263757.76,23.47,0.725
0.29,36,1263757.76,23.47,0.725
0.29,37,1263757.76,23.47,0.725
0.38,31,1223210.9,23.41,0.9742
0.38,32,1223210.9,23.41,0.9742
0.38,33,1223210.9,23.41,0.9742
0.38,34,1223210.9,23.41,0.9742
0.38,35,1223210.9,23.41,0.9742
0.38,36,1223210.9,23.41,0.9742
0.38,37,1223210.9,23.41,0.9742
0.39,31,1223210.9,23.41,0.9742
0.39,32,1223210.9,23.41,0.9742
0.39,33,1223210.9,23.41,0.9742
0.39,34,1223210.9,23.41,0.9742
0.39,35,1223210.9,23.41,0.9742
0.39,36,1223210.9,23.41,0.9742
0.39,37,1223210.9,23.41,0.9742
0.4,30,1223210.9,23.41,0.9742
0.4,31,1223210.9,23.41,0.9742
0.4,32,1223210.9,23.41,0.9742
0.4,33,1223210.9,23.41,0.9742
0.4,34,1223210.9,23.41,0.9742
0.4,35,1223210.9,23.41,0.9742
0.4,36,1223210.9,23.41,0.9742
0.4,37,1223210.9,23.41,0.9742
0.13,49,1551866.94,23.32,0.2269
0.21,44,1244040.29,22.84,0.6794
0.21,45,1244040.29,22.84,0.6794
0.21,46,1244040.29,22.84,0.6794
0.26,13,1589452.26,22.8,0.4114
0.29,31,1244309.31,22.72,0.6952
0.29,32,1244309.31,22.72,0.6952
0.29,33,1244309.31,22.72,0.6952
0.29,34,1244309.31,22.72,0.6952
0.3,26,1244309.31,22.72,0.6952
0.3,27,1244309.31,22.72,0.6952
0.3,28,1244309.31,22.72,0.6952
0.3,29,1244309.31,22.72,0.6952
0.3,30,1244309.31,22.72,0.6952
0.3,31,1244309.31,22.72,0.6952
0.3,32,1244309.31,22.72,0.6952
0.31,26,1244309.31,22.72,0.6952
0.31,27,1244309.31,22.72,0.6952
0.31,28,1244309.31,22.72,0.6952
0.31,29,1244309.31,22.72,0.6952
0.31,30,1244309.31,22.72,0.6952
0.31,31,1244309.31,22.72,0.6952
0.31,32,1244309.31,22.72,0.6952
0.32,25,1244309.31,22.72,0.6952
0.32,26,1244309.31,22.72,0.6952
0.32,27,1244309.31,22.72,0.6952
0.32,28,1244309.31,22.72,0.6952
0.32,29,1244309.31,22.72,0.6952
0.32,30,1244309.31,22.72,0.6952
0.32,31,1244309.31,22.72,0.6952
0.32,32,1244309.31,22.72,0.6952
0.17,34,1510453.91,22.7,0.3261
0.26,39,1219280.81,22.26,0.677
0.26,40,1219280.81,22.26,0.677
0.26,41,1219280.81,22.26,0.677
0.26,42,1219280.81,22.26,0.677
1.11,3,1490671.94,22.25,0.3702
1.12,3,1490671.94,22.25,0.3702
0.28,22,1211257.61,22.12,0.1241
0.17,33,1469982.02,22.09,0.2932
0.38,10,1469888.66,22.09,0.5923
0.38,25,1203762.45,21.98,0.8578
0.38,26,1203762.45,21.98,0.8578
0.38,27,1203762.45,21.98,0.8578
0.38,28,1203762.45,21.98,0.8578
0.38,29,1203762.45,21.98,0.8578
0.38,30,1203762.45,21.98,0.8578
0.39,25,1203762.45,21.98,0.8578
0.39,26,1203762.45,21.98,0.8578
0.39,27,1203762.45,21.98,0.8578
0.39,28,1203762.45,21.98,0.8578
0.39,29,1203762.45,21.98,0.8578
0.39,30,1203762.45,21.98,0.8578
0.4,25,1203762.45,21.98,0.8578
0.4,26,1203762.45,21.98,0.8578
0.4,27,1203762.45,21.98,0.8578
0.4,28,1203762.45,21.98,0.8578
0.4,29,1203762.45,21.98,0.8578
0.41,25,1203762.45,21.98,0.8578
0.41,26,1203762.45,21.98,0.8578
0.41,27,1203762.45,21.98,0.8578
0.41,28,1203762.45,21.98,0.8578
0.41,29,1203762.45,21.98,0.8578
0.42,25,1203762.45,21.98,0.8578
0.42,26,1203762.45,21.98,0.8578
0.42,27,1203762.45,21.98,0.8578
0.42,28,1203762.45,21.98,0.8578
0.42,29,1203762.45,21.98,0.8578
1.53,1,1524206.09,21.87,0.4755
1.54,1,1524206.09,21.87,0.4755
0.68,6,1445645.38,21.73,0.3894
0.48,12,1358168.34,21.64,0.6109
0.23,24,1417137.95,21.3,0.6826
0.25,32,1167262.61,21.23,0.4789
0.25,33,1167262.61,21.23,0.4789
0.12,47,1403298.19,21.09,0.0434
0.77,4,1466194.25,21.04,0.7104
0.78,3,1453652.77,20.86,0.5796
0.48,10,1252184.09,20.83,0.6439
0.27,49,1124244.65,20.76,0.6691
0.27,50,1124244.65,20.76,0.6691
0.28,49,1124244.65,20.76,0.6691
0.28,50,1124244.65,20.76,0.6691
0.29,49,1124244.65,20.76,0.6691
0.29,50,1124244.65,20.76,0.6691
0.3,49,1124244.65,20.76,0.6691
0.3,50,1124244.65,20.76,0.6691
0.31,44,1124244.65,20.76,0.6691
0.31,45,1124244.65,20.76,0.6691
0.31,46,1124244.65,20.76,0.6691
0.31,47,1124244.65,20.76,0.6691
0.31,48,1124244.65,20.76,0.6691
0.31,49,1124244.65,20.76,0.6691
0.31,50,1124244.65,20.76,0.6691
0.32,44,1124244.65,20.76,0.6691
0.32,45,1124244.65,20.76,0.6691
0.32,46,1124244.65,20.76,0.6691
0.32,47,1124244.65,20.76,0.6691
0.32,48,1124244.65,20.76,0.6691
0.32,49,1124244.65,20.76,0.6691
0.32,50,1124244.65,20.76,0.6691
0.26,25,1140357.2,20.74,0.0181
0.16,35,1365964.34,20.53,0.2761
0.22,46,1100511.31,20.21,0.689
0.23,46,1100511.31,20.21,0.689
0.24,45,1100511.31,20.21,0.689
0.24,46,1100511.31,20.21,0.689
0.95,2,1331289.92,20.01,0.2413
0.76,5,1338088.62,19.98,0.4427
0.77,5,1338088.62,19.98,0.4427
0.37,10,1325005.39,19.91,0.5537
0.67,6,1294723.86,19.33,0.3526
0.22,36,1057234.11,19.3,0.4455
0.23,35,1057234.11,19.3,0.4455
0.24,34,1057234.11,19.3,0.4455
0.24,35,1057234.11,19.3,0.4455
0.14,44,1282357.86,19.27,0.1685
0.21,21,1314092.7,18.85,0.7631
0.27,23,1016298.09,18.56,0.0014
0.27,11,1268049.45,18.19,0.3471
0.87,4,1207812.97,18.03,0.4049
0.88,4,1207812.97,18.03,0.4049
0.89,4,1207812.97,18.03,0.4049
0.9,4,1207812.97,18.03,0.4049
