P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.01,1,-16016213.76,-1567.65,-30.1561
0.01,2,-15820631.95,-1548.51,-29.4134
0.01,3,-14447371.49,-1414.1,-24.5168
0.01,4,-15242985.05,-1491.97,-26.9312
0.01,5,-13963495.96,-1366.73,-22.9537
0.01,6,-15060410.82,-1474.1,-26.2304
0.01,7,-13589291.99,-1330.11,-21.9677
0.01,8,-14428404.74,-1412.24,-24.1016
0.01,9,-13045535.05,-1276.89,-20.9152
0.01,10,-13839974.54,-1354.64,-23.3161
0.01,11,-12616683.6,-1234.91,-19.8341
0.01,12,-13036156.61,-1275.97,-21.4147
0.01,13,-12222925.19,-1196.37,-18.92
0.01,14,-12676567.06,-1240.77,-20.3662
0.01,15,-12320980.01,-1205.97,-19.5123
0.01,16,-12154993.13,-1189.72,-19.1137
0.01,17,-12517439.41,-1225.2,-19.8631
0.01,18,-11797458.71,-1154.73,-18.3816
0.01,19,-11947509.54,-1169.41,-18.6472
0.01,20,-10664107.99,-1043.79,-16.8002
0.01,21,-11330256.16,-1109,-17.3813
0.01,22,-9910024.04,-969.98,-15.4108
0.01,23,-10892264.43,-1066.13,-16.6455
0.01,24,-9424285.54,-922.44,-14.4944
0.01,25,-10327809.23,-1010.88,-15.6659
0.01,26,-9242134.91,-904.61,-14.1291
0.01,27,-9515597,-931.38,-14.4558
0.01,28,-8731498.16,-854.63,-13.318
0.01,29,-8743488.91,-855.81,-13.2505
0.01,30,-8423888.86,-824.52,-12.9532
0.01,31,-7999662.79,-783,-12.2861
0.01,32,-7077181.67,-702.12,-11.0688
0.01,33,-7321573.63,-726.36,-11.4194
0.01,34,-6963172.92,-690.81,-10.998
0.01,35,-6605028.72,-655.27,-10.4172
0.01,36,-6687342.08,-663.44,-10.8518
0.01,37,-6216549.92,-616.73,-9.9283
0.01,38,-5820094.13,-577.4,-9.6998
0.01,39,-5453435.58,-541.03,-8.8989
0.01,40,-5617020.63,-557.26,-9.3944
0.01,41,-4731235.54,-469.38,-7.9964
0.01,42,-4800761.39,-476.28,-8.2853
0.01,43,-4474174.04,-443.88,-7.795
0.01,44,-4222306.79,-418.89,-7.4769
0.01,45,-3689349.36,-366.01,-6.8264
0.01,46,-3434462.16,-340.73,-6.5144
0.01,47,-1803143.89,-180.24,-5.8725
0.01,48,-2005088.64,-204.52,-4.7952
0.01,49,-1418772.15,-142.45,-4.5818
0.01,50,-878912.65,-91.7,-3.3885
0.02,1,-16016213.76,-1567.65,-30.1561
0.02,2,-15820631.95,-1548.51,-29.4134
0.02,3,-15228605.31,-1490.56,-26.6286
0.02,4,-15242985.05,-1491.97,-26.9312
0.02,5,-14744729.79,-1443.2,-24.8512
0.02,6,-15060410.82,-1474.1,-26.2304
0.02,7,-13588118.83,-1329.99,-20.9903
0.02,8,-13383491.54,-1309.96,-20.3906
0.02,9,-12000621.85,-1174.61,-17.8283
0.02,10,-12795061.34,-1252.37,-19.7162
0.02,11,-11571770.4,-1132.63,-16.9494
0.02,12,-11991243.41,-1173.69,-18.1923
0.02,13,-11178011.99,-1094.09,-16.1935
0.02,14,-11631653.86,-1138.5,-17.3559
0.02,15,-11276066.81,-1103.69,-16.6559
0.02,16,-11110079.93,-1087.44,-16.3263
0.02,17,-11035503.55,-1080.15,-17.3424
0.02,18,-11285487.28,-1104.61,-16.1668
0.02,19,-10998515.44,-1076.53,-16.7175
0.02,20,-10152136.55,-993.68,-14.7215
0.02,21,-10381262.06,-1016.11,-15.5783
0.02,22,-10442965.8,-1022.15,-15.84
0.02,23,-10224915.1,-1000.81,-15.4412
0.02,24,-9957227.3,-974.6,-14.9196
0.02,25,-10327809.23,-1010.88,-15.6659
0.02,26,-9939749.2,-972.89,-14.9404
0.02,27,-9515597,-931.38,-14.4558
0.02,28,-8731498.16,-854.63,-13.318
0.02,29,-8743488.91,-855.81,-13.2505
0.02,30,-8423888.86,-824.52,-12.9532
0.02,31,-7999662.79,-783,-12.2861
0.02,32,-7077181.67,-702.12,-11.0688
0.02,33,-7321573.63,-726.36,-11.4194
0.02,34,-6963172.92,-690.81,-10.998
0.02,35,-6605028.72,-655.27,-10.4172
0.02,36,-5604583.55,-556.02,-8.8657
0.02,37,-6216549.92,-616.73,-9.9283
0.02,38,-4737335.6,-469.98,-7.7721
0.02,39,-5453435.58,-541.03,-8.8989
0.02,40,-4944921.88,-490.58,-8.2599
0.02,41,-4731235.54,-469.38,-7.9964
0.02,42,-4800761.39,-476.28,-8.2853
0.02,43,-4474174.04,-443.88,-7.795
0.02,44,-4222306.79,-418.89,-7.4769
0.02,45,-3689349.36,-366.01,-6.8264
0.02,46,-3434462.16,-340.73,-6.5144
0.02,47,-1803143.89,-180.24,-5.8725
0.02,48,-2005088.64,-204.52,-4.7952
0.02,49,-1418772.15,-142.45,-4.5818
0.02,50,-878912.65,-91.7,-3.3885
0.03,1,-16016213.76,-1567.65,-30.1561
0.03,2,-15820631.95,-1548.51,-29.4134
0.03,3,-15228605.31,-1490.56,-26.6286
0.03,4,-14198071.85,-1389.69,-22.5114
0.03,5,-13699816.59,-1340.93,-20.9789
0.03,6,-14548439.39,-1423.99,-22.5879
0.03,7,-14121060.59,-1382.16,-21.5545
0.03,8,-13916433.3,-1362.13,-20.9423
0.03,9,-12533563.61,-1226.77,-18.3208
0.03,10,-13328003.1,-1304.53,-20.2404
0.03,11,-12104712.16,-1184.8,-17.4287
0.03,12,-12524185.18,-1225.86,-18.6842
0.03,13,-11710953.75,-1146.26,-16.6626
0.03,14,-12164595.63,-1190.66,-17.8365
0.03,15,-11809008.58,-1155.86,-17.1268
0.03,16,-11643021.69,-1139.61,-16.793
0.03,17,-11568445.31,-1132.31,-17.7977
0.03,18,-11285487.28,-1104.61,-16.1668
0.03,19,-10998515.44,-1076.53,-16.7175
0.03,20,-10152136.55,-993.68,-14.7215
0.03,21,-10381262.06,-1016.11,-15.5783
0.03,22,-10442965.8,-1022.15,-15.84
0.03,23,-10224915.1,-1000.81,-15.4412
0.03,24,-9957227.3,-974.6,-14.9196
0.03,25,-10327809.23,-1010.88,-15.6659
0.03,26,-9939749.2,-972.89,-14.9404
0.03,27,-8250491.59,-816.78,-12.1692
0.03,28,-7466392.75,-734.19,-11.1317
0.03,29,-7478383.5,-740.34,-11.0798
0.03,30,-7158783.45,-708.7,-10.7849
0.03,31,-6734557.38,-666.71,-10.1748
0.03,32,-7077181.67,-702.12,-11.0688
0.03,33,-7321573.63,-726.36,-11.4194
0.03,34,-6963172.92,-690.81,-10.998
0.03,35,-6605028.72,-655.27,-10.4172
0.03,36,-6239552.97,-619.02,-9.8908
0.03,37,-6216549.92,-616.73,-9.9283
0.03,38,-5372305.03,-532.98,-8.7759
0.03,39,-5453435.58,-541.03,-8.8989
0.03,40,-4944921.88,-490.58,-8.2599
0.03,41,-4731235.54,-469.38,-7.9964
0.03,42,-4800761.39,-476.28,-8.2853
0.03,43,-4474174.04,-443.88,-7.795
0.03,44,-4222306.79,-418.89,-7.4769
0.03,45,-3689349.36,-366.01,-6.8264
0.03,46,-3434462.16,-340.73,-6.5144
0.03,47,-1941929.8,-198.08,-4.4813
0.03,48,-2005088.64,-204.52,-4.7952
0.03,49,-1155500.64,-117.86,-3.7934
0.03,50,-878912.65,-91.7,-3.3885
0.04,1,-16016213.76,-1567.65,-30.1561
0.04,2,-15820631.95,-1548.51,-29.4134
0.04,3,-15228605.31,-1490.56,-26.6286
0.04,4,-14198071.85,-1389.69,-22.5114
0.04,5,-14232758.35,-1393.09,-21.5475
0.04,6,-14548439.39,-1423.99,-22.5879
0.04,7,-14121060.59,-1382.16,-21.5545
0.04,8,-13336364.99,-1305.35,-20.7299
0.04,9,-13108442.66,-1283.04,-20.2758
0.04,10,-12747934.79,-1247.76,-20.0551
0.04,11,-11524643.85,-1128.02,-17.1971
0.04,12,-11944116.86,-1169.08,-18.4894
0.04,13,-9865780.02,-976.69,-13.9917
0.04,14,-10319421.9,-1021.6,-14.9976
0.04,15,-9963834.85,-986.4,-14.3836
0.04,16,-9797847.96,-969.96,-14.0927
0.04,17,-10303339.9,-1020.01,-15.1287
0.04,18,-9849571.9,-975.09,-14.4505
0.04,19,-9733410.02,-963.59,-14.1987
0.04,20,-8887031.14,-879.8,-12.4921
0.04,21,-9116156.65,-902.48,-13.2022
0.04,22,-9177860.39,-908.59,-13.4149
0.04,23,-8959809.69,-887,-13.0667
0.04,24,-8692121.89,-860.5,-12.6119
0.04,25,-9062703.81,-897.19,-13.2587
0.04,26,-8674643.79,-858.77,-12.6263
0.04,27,-8250491.59,-816.78,-12.1692
0.04,28,-7466392.75,-734.19,-11.1317
0.04,29,-7478383.5,-740.34,-11.0798
