P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.93,3,10281447.52,239.63,4.4197
0.94,3,10281447.52,239.63,4.4197
0.95,3,10281447.52,239.63,4.4197
0.96,3,10281447.52,239.63,4.4197
0.97,3,10281447.52,239.63,4.4197
0.98,3,10281447.52,239.63,4.4197
0.9,3,9815072.84,228.76,4.1043
0.91,3,9815072.84,228.76,4.1043
0.92,3,9815072.84,228.76,4.1043
0.32,11,8730266.05,203.47,3.5091
0.31,11,8523483.86,198.65,3.3703
0.45,6,8153172.17,190.02,3.2903
0.34,9,8113088.57,189.09,3.0925
0.36,8,8113088.57,189.09,3.0925
1.19,2,8102737.89,188.85,3.321
0.31,10,8057109.17,187.79,3.0572
0.32,10,8057109.17,187.79,3.0572
0.33,10,7938362.87,185.02,3.0339
1.26,2,7749969.71,180.63,3.5518
1.27,2,7749969.71,180.63,3.5518
1.28,2,7749969.71,180.63,3.5518
1.29,2,7749969.71,180.63,3.5518
1.3,2,7749969.71,180.63,3.5518
1.31,2,7749969.71,180.63,3.5518
1.32,2,7749969.71,180.63,3.5518
1.33,2,7749969.71,180.63,3.5518
1.34,2,7749969.71,180.63,3.5518
0.44,6,7631407.44,177.86,3.117
0.18,47,6628997.26,177.32,3.5107
1.12,2,7600785.99,177.15,3.1539
1.13,2,7600785.99,177.15,3.1539
1.14,2,7600785.99,177.15,3.1539
1.15,2,7600785.99,177.15,3.1539
1.16,2,7600785.99,177.15,3.1539
1.17,2,7600785.99,177.15,3.1539
1.18,2,7600785.99,177.15,3.1539
0.16,47,6593637.2,176.37,3.1926
0.17,47,6593637.2,176.37,3.1926
0.29,10,7534653.99,175.61,2.8208
0.3,10,7534653.99,175.61,2.8208
0.83,3,7466100.82,174.01,3.311
0.84,3,7466100.82,174.01,3.311
0.85,3,7466100.82,174.01,3.311
0.86,3,7466100.82,174.01,3.311
0.87,3,7466100.82,174.01,3.311
0.88,3,7466100.82,174.01,3.311
0.89,3,7466100.82,174.01,3.311
0.28,11,7465343.99,173.99,2.7935
0.29,11,7465343.99,173.99,2.7935
0.3,11,7465343.99,173.99,2.7935
1.07,2,7286179.49,169.82,3.0086
1.08,2,7286179.49,169.82,3.0086
1.09,2,7286179.49,169.82,3.0086
1.1,2,7286179.49,169.82,3.0086
1.11,2,7286179.49,169.82,3.0086
1.2,2,7283595.03,169.76,3.2564
1.21,2,7283595.03,169.76,3.2564
1.22,2,7283595.03,169.76,3.2564
1.23,2,7283595.03,169.76,3.2564
1.24,2,7283595.03,169.76,3.2564
1.25,2,7283595.03,169.76,3.2564
0.31,9,7171837.19,167.15,2.6808
0.32,9,7171837.19,167.15,2.6808
0.37,6,7169729.52,167.1,2.3457
1.61,2,6853856.65,166.21,3.7357
1.62,2,6853856.65,166.21,3.7357
1.63,2,6853856.65,166.21,3.7357
1.64,2,6853856.65,166.21,3.7357
1.65,2,6853856.65,166.21,3.7357
1.66,2,6853856.65,166.21,3.7357
1.67,2,6853856.65,166.21,3.7357
1.68,2,6853856.65,166.21,3.7357
1.69,2,6853856.65,166.21,3.7357
1.7,2,6853856.65,166.21,3.7357
1.71,2,6853856.65,166.21,3.7357
1.72,2,6853856.65,166.21,3.7357
0.28,12,7107968.09,165.66,2.6783
0.29,12,7107968.09,165.66,2.6783
0.33,9,7053090.89,164.38,2.6561
0.15,47,6113616.43,163.53,2.8669
0.18,45,6047458.2,161.76,3.2124
0.18,46,6047458.2,161.76,3.2124
0.19,44,6047458.2,161.76,3.2124
1.56,2,6647074.46,161.2,3.5386
1.57,2,6647074.46,161.2,3.5386
1.58,2,6647074.46,161.2,3.5386
1.59,2,6647074.46,161.2,3.5386
1.6,2,6647074.46,161.2,3.5386
2.04,1,6904665.97,160.93,3.0389
0.17,45,6012098.14,160.82,2.9278
0.17,46,6012098.14,160.82,2.9278
0.15,48,5926249.24,158.52,2.826
0.16,46,5897581.1,157.75,2.8165
1.35,2,6744790.54,157.2,3.2987
1.36,2,6744790.54,157.2,3.2987
1.37,2,6744790.54,157.2,3.2987
1.38,2,6744790.54,157.2,3.2987
1.39,2,6744790.54,157.2,3.2987
0.34,8,6737338.29,157.03,2.095
0.35,8,6737338.29,157.03,2.095
0.19,47,5816049.81,155.57,3.0255
0.18,48,5784924.5,154.74,3.1303
0.15,50,5749564.44,153.8,2.8456
0.16,48,5749564.44,153.8,2.8456
0.16,49,5749564.44,153.8,2.8456
0.16,50,5749564.44,153.8,2.8456
0.17,48,5749564.44,153.8,2.8456
0.17,49,5749564.44,153.8,2.8456
0.17,50,5749564.44,153.8,2.8456
0.13,47,5687884.4,152.15,2.4932
0.36,7,6504086.25,151.59,2.4169
0.37,7,6504086.25,151.59,2.4169
0.32,7,6488739.54,151.23,1.6661
0.99,3,6484717.2,151.14,2.8897
1,3,6484717.2,151.14,2.8897
0.2,39,5611199.06,150.09,2.8034
0.2,40,5611199.06,150.09,2.8034
0.2,41,5611199.06,150.09,2.8034
0.2,42,5611199.06,150.09,2.8034
1.36,1,6379379.05,148.68,1.9999
1.37,1,6379379.05,148.68,1.9999
1.38,1,6379379.05,148.68,1.9999
1.39,1,6379379.05,148.68,1.9999
1.4,1,6379379.05,148.68,1.9999
1.41,1,6379379.05,148.68,1.9999
1.42,1,6379379.05,148.68,1.9999
1.43,1,6379379.05,148.68,1.9999
1.44,1,6379379.05,148.68,1.9999
1.45,1,6379379.05,148.68,1.9999
1.46,1,6379379.05,148.68,1.9999
1.47,1,6379379.05,148.68,1.9999
0.39,6,6378972.35,148.67,2.3203
0.4,6,6378972.35,148.67,2.3203
1.51,1,6323644.41,147.38,1.9929
0.18,40,5491734.95,146.9,2.5974
0.18,41,5491734.95,146.9,2.5974
0.18,42,5491734.95,146.9,2.5974
0.19,37,5491734.95,146.9,2.5974
0.19,38,5491734.95,146.9,2.5974
0.19,39,5491734.95,146.9,2.5974
0.19,40,5491734.95,146.9,2.5974
0.19,41,5491734.95,146.9,2.5974
0.19,42,5491734.95,146.9,2.5974
0.28,13,6277783.11,146.31,2.6368
0.15,49,5414426.94,144.83,2.6218
0.19,21,6180918.16,144.06,2.5708
0.19,36,5377217.91,143.84,2.4913
0.13,48,5355633.94,143.26,2.368
0.33,8,6145078.64,143.22,1.8783
0.45,7,6111542.94,142.44,2.9743
1.73,1,6070940.69,141.49,2.6914
1.74,1,6070940.69,141.49,2.6914
1.75,1,6070940.69,141.49,2.6914
1.76,1,6070940.69,141.49,2.6914
1.77,1,6070940.69,141.49,2.6914
1.78,1,6070940.69,141.49,2.6914
1.79,1,6070940.69,141.49,2.6914
1.8,1,6070940.69,141.49,2.6914
1.81,1,6070940.69,141.49,2.6914
1.82,1,6070940.69,141.49,2.6914
1.83,1,6070940.69,141.49,2.6914
1.84,1,6070940.69,141.49,2.6914
1.85,1,6070940.69,141.49,2.6914
1.86,1,6070940.69,141.49,2.6914
1.87,1,6070940.69,141.49,2.6914
1.88,1,6070940.69,141.49,2.6914
1.89,1,6070940.69,141.49,2.6914
0.28,10,6069675.1,141.46,1.8779
0.19,16,6058938.81,141.21,2.0871
0.26,30,4752966.17,140.98,2.4676
0.26,31,4752966.17,140.98,2.4676
0.26,32,4752966.17,140.98,2.4676
0.27,30,4752966.17,140.98,2.4676
0.27,31,4752966.17,140.98,2.4676
0.27,32,4752966.17,140.98,2.4676
0.19,18,6036034.89,140.68,2.5102
0.19,19,6036034.89,140.68,2.5102
0.19,20,6036034.89,140.68,2.5102
0.34,7,6011687.91,140.11,1.6669
0.19,45,5234510.75,140.02,2.758
0.19,46,5234510.75,140.02,2.758
1.9,1,5972254.41,139.19,2.6691
1.91,1,5972254.41,139.19,2.6691
1.92,1,5972254.41,139.19,2.6691
1.93,1,5972254.41,139.19,2.6691
1.94,1,5972254.41,139.19,2.6691
1.95,1,5972254.41,139.19,2.6691
1.96,1,5972254.41,139.19,2.6691
1.97,1,5972254.41,139.19,2.6691
1.98,1,5972254.41,139.19,2.6691
1.99,1,5972254.41,139.19,2.6691
2,1,5972254.41,139.19,2.6691
2.01,1,5972254.41,139.19,2.6691
2.02,1,5972254.41,139.19,2.6691
2.03,1,5972254.41,139.19,2.6691
0.43,8,5942674.62,138.5,2.9151
0.44,8,5942674.62,138.5,2.9151
0.35,7,5937349.04,138.38,1.7755
1.48,1,5917661.35,137.92,1.9001
1.49,1,5917661.35,137.92,1.9001
0.46,5,5870319.99,136.82,1.7216
0.18,44,5115046.64,136.82,2.5458
0.13,45,5106345.34,136.59,2.2627
0.13,46,5106345.34,136.59,2.2627
1.5,1,5851381.82,136.38,1.8846
0.33,7,5848228.5,136.3,1.5205
0.39,7,5826868.95,135.81,2.4189
0.28,9,5814697.54,135.52,1.9138
0.38,6,5786712.7,134.87,2.1452
0.36,9,5773514.96,134.56,2.7933
0.45,8,5767948.92,134.43,2.8592
0.43,7,5765593.04,134.38,2.8245
0.44,7,5765593.04,134.38,2.8245
0.95,2,5107985.6,133.71,1.6662
0.38,9,5735892.44,133.69,2.8006
0.39,9,5735892.44,133.69,2.8006
0.18,49,4971977.05,133,2.6731
0.18,50,4971977.05,133,2.6731
0.3,9,5687525.31,132.56,1.7864
0.2,47,4931155.92,131.9,2.8107
0.19,49,4876168.57,130.43,2.75
0.19,50,4876168.57,130.43,2.75
0.37,9,5591009.16,130.31,2.7389
0.4,9,5561166.74,129.61,2.7452
0.41,9,5561166.74,129.61,2.7452
0.42,9,5561166.74,129.61,2.7452
0.45,5,5539722.49,129.11,1.5948
0.26,19,4806521.1,128.57,2.238
0.41,8,5452023.55,127.07,2.5781
0.1,47,4745075.1,126.93,1.6588
0.18,39,4740677.51,126.81,2.2666
0.13,44,4719185.84,126.23,2.0899
0.18,43,4718499.96,126.22,2.384
0.19,43,4718499.96,126.22,2.384
0.43,6,5412270.35,126.14,2.0964
0.17,42,4705317.45,125.86,2.0932
0.17,44,4692527.08,125.52,2.1516
0.2,37,4678787.5,125.15,2.226
0.2,38,4678787.5,125.15,2.226
0.2,21,5367970.71,125.11,2.3418
