P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.03,5,-16629151.66,-1564.42,-23.1537
0.03,6,-19137615.71,-1810.05,-26.4058
0.03,7,-23247414.85,-2198.75,-35.7058
0.03,8,-20121787.7,-1903.13,-30.073
0.03,9,-19250469.75,-1820.72,-24.9505
0.03,10,-16805322.09,-1589.46,-21.5742
0.03,11,-17774259.15,-1681.1,-22.371
0.03,12,-16368415.92,-1548.13,-20.7902
0.03,13,-17242103.52,-1630.77,-21.367
0.03,14,-15827862.5,-1497.01,-19.753
0.03,15,-16546969.36,-1565.02,-20.2298
0.03,16,-15012266.06,-1419.87,-19.2587
0.03,17,-15673896.49,-1482.45,-18.9545
0.03,18,-13725864.26,-1298.2,-17.6308
0.03,19,-14818422.67,-1401.53,-17.9135
0.03,20,-12576813.07,-1189.52,-16.1118
0.03,21,-11169960.85,-1062.48,-13.8093
0.03,22,-9272516.1,-881.99,-12.3612
0.03,23,-9894468.7,-941.15,-12.6024
0.03,24,-9016529.3,-857.65,-11.9806
0.03,25,-9138807.22,-869.28,-12.2682
0.03,26,-8835463.1,-840.42,-11.7648
0.03,27,-10233951.3,-976.89,-13.992
0.03,28,-8108924.6,-771.31,-10.8673
0.03,29,-8684175.75,-828.96,-12.7659
0.03,30,-8245094.6,-787.05,-12.2346
0.03,31,-7964261.61,-760.24,-11.9887
0.03,32,-7406320.49,-706.98,-11.2672
0.03,33,-6951511.79,-663.57,-10.9302
0.03,34,-5838169.87,-557.29,-9.7124
0.03,35,-5874269.99,-560.74,-9.4695
0.03,36,-5543985.49,-529.21,-9.2292
0.03,37,-4980828.34,-475.45,-8.4252
0.03,38,-5506999.55,-527.58,-10.61
0.03,39,-6285257.26,-598.3,-10.3005
0.03,40,-4762413.24,-456.25,-9.6222
0.03,41,-5261933.75,-500.89,-9.2575
0.03,42,-4134278.15,-396.07,-8.4635
0.03,43,-3742990.33,-356.3,-7.9453
0.03,44,-3310965.05,-317.2,-7.2844
0.03,45,-2926792.25,-280.39,-6.7863
0.03,46,-2686692.25,-257.39,-6.6233
0.03,47,-2227993.8,-215.85,-6.0689
0.03,48,-1631401.1,-156.29,-4.9953
0.03,49,-989293.7,-95.84,-3.9865
0.03,50,-453502.29,-45.47,-2.767
0.04,1,-26052154.94,-2415.73,-46.4957
0.04,2,-23340599.28,-2207.57,-37.4863
0.04,3,-19705896.07,-1853.87,-26.8695
0.04,4,-24235900.76,-2292.24,-35.6342
0.04,5,-21590041.64,-2031.12,-26.4464
0.04,6,-22318150.61,-2110.86,-31.909
0.04,7,-23247414.85,-2198.75,-35.7058
0.04,8,-21687042.95,-2051.17,-31.6476
0.04,9,-18587889.52,-1758.05,-24.288
0.04,10,-16142741.86,-1526.79,-21.0451
0.04,11,-17111678.93,-1618.43,-21.7973
0.04,12,-16901997.15,-1598.6,-23.6294
0.04,13,-17775684.75,-1681.23,-24.184
0.04,14,-16361443.72,-1547.47,-22.3566
0.04,15,-14895940.44,-1421.91,-19.0418
0.04,16,-13361237.14,-1275.41,-18.2273
0.04,17,-14022867.56,-1338.57,-17.8232
0.04,18,-12074835.34,-1152.62,-16.6646
0.04,19,-13167393.75,-1256.91,-16.8332
0.04,20,-10925784.15,-1042.93,-15.1855
0.04,21,-12366122.3,-1180.42,-15.9913
0.04,22,-10468677.55,-999.3,-14.5234
0.04,23,-11090630.15,-1058.67,-14.7101
0.04,24,-10212690.75,-974.87,-14.0967
0.04,25,-10334968.67,-986.54,-14.431
0.04,26,-10031624.55,-957.58,-13.8653
0.04,27,-9669027.35,-922.97,-13.4619
0.04,28,-9759376.5,-931.59,-13.475
0.04,29,-8684175.75,-828.96,-12.7659
0.04,30,-8245094.6,-787.05,-12.2346
0.04,31,-7964261.61,-760.24,-11.9887
0.04,32,-7406320.49,-706.98,-11.2672
0.04,33,-6951511.79,-663.57,-10.9302
0.04,34,-5838169.87,-557.29,-9.7124
0.04,35,-5874269.99,-560.74,-9.4695
0.04,36,-5543985.49,-529.21,-9.2292
0.04,37,-4980828.34,-475.45,-8.4252
0.04,38,-5506999.55,-527.58,-10.61
0.04,39,-5616863.36,-538.1,-8.9469
0.04,40,-4762413.24,-456.25,-9.6222
0.04,41,-4593539.85,-440.07,-7.8624
0.04,42,-4134278.15,-396.07,-8.4635
0.04,43,-3074596.43,-294.55,-6.3375
0.04,44,-3310965.05,-317.2,-7.2844
0.04,45,-2926792.25,-280.39,-6.7863
0.04,46,-2686692.25,-257.39,-6.6233
0.04,47,-2227993.8,-215.85,-6.0689
0.04,48,-1631401.1,-156.29,-4.9953
0.04,49,-989293.7,-95.84,-3.9865
0.04,50,-453502.29,-45.47,-2.767
0.05,1,-19991183.26,-1880.71,-30.6828
0.05,2,-23340599.28,-2207.57,-37.4863
0.05,3,-22242904.71,-2092.54,-27.816
0.05,4,-24235900.76,-2292.24,-35.6342
0.05,5,-21590041.64,-2031.12,-26.4464
0.05,6,-22318150.61,-2110.86,-31.909
0.05,7,-22584834.63,-2136.09,-34.4623
0.05,8,-17033687.69,-1620.23,-20.2943
0.05,9,-16403279.38,-1560.27,-20.2427
0.05,10,-13958131.71,-1327.69,-17.5964
0.05,11,-16123230.23,-1539.06,-21.076
0.05,12,-14717387,-1404.87,-19.6494
0.05,13,-15591074.6,-1488.27,-20.1235
0.05,14,-14176833.57,-1353.27,-18.6428
0.05,15,-14895940.44,-1421.91,-19.0418
0.05,16,-13361237.14,-1275.41,-18.2273
0.05,17,-14022867.56,-1338.57,-17.8232
0.05,18,-12074835.34,-1152.62,-16.6646
0.05,19,-13167393.75,-1256.91,-16.8332
0.05,20,-10925784.15,-1042.93,-15.1855
0.05,21,-12366122.3,-1180.42,-15.9913
0.05,22,-10468677.55,-999.3,-14.5234
0.05,23,-11090630.15,-1058.67,-14.7101
0.05,24,-10212690.75,-974.87,-14.0967
0.05,25,-10334968.67,-986.54,-14.431
0.05,26,-10031624.55,-957.58,-13.8653
0.05,27,-9669027.35,-922.97,-13.4619
0.05,28,-9759376.5,-931.59,-13.475
0.05,29,-8684175.75,-828.96,-12.7659
0.05,30,-8245094.6,-787.05,-12.2346
0.05,31,-7964261.61,-760.24,-11.9887
0.05,32,-7406320.49,-706.98,-11.2672
0.05,33,-6951511.79,-663.57,-10.9302
0.05,34,-5838169.87,-557.29,-9.7124
0.05,35,-5874269.99,-560.74,-9.4695
0.05,36,-5543985.49,-529.21,-9.2292
0.05,37,-4980828.34,-475.45,-8.4252
0.05,38,-5506999.55,-527.58,-10.61
0.05,39,-4939967.55,-473.26,-8.3376
0.05,40,-4762413.24,-456.25,-9.6222
0.05,41,-4593539.85,-440.07,-7.8624
0.05,42,-4134278.15,-396.07,-8.4635
0.05,43,-3074596.43,-294.55,-6.3375
0.05,44,-3310965.05,-317.2,-7.2844
0.05,45,-2926792.25,-280.39,-6.7863
0.05,46,-2686692.25,-257.39,-6.6233
0.05,47,-2227993.8,-215.85,-6.0689
0.05,48,-1631401.1,-156.29,-4.9953
0.05,49,-989293.7,-95.84,-3.9865
0.05,50,-453502.29,-45.47,-2.767
0.06,1,-21930157.46,-2063.12,-32.4381
0.06,2,-23340599.28,-2207.57,-37.4863
0.06,3,-21580324.49,-2030.21,-26.9684
0.06,4,-23573320.54,-2229.58,-34.3324
0.06,5,-19208257.75,-1807.05,-23.4424
0.06,6,-17467621.61,-1652.1,-21.9034
0.06,7,-17728491.95,-1676.77,-21.7983
0.06,8,-15314484.03,-1456.7,-18.6762
0.06,9,-15880237.16,-1515.87,-21.6929
0.06,10,-15060069.19,-1437.58,-20.2045
0.06,11,-14404026.56,-1374.95,-19.5141
0.06,12,-14717387,-1404.87,-19.6494
0.06,13,-13871870.94,-1324.16,-18.6203
0.06,14,-14176833.57,-1353.27,-18.6428
0.06,15,-13176736.78,-1257.8,-17.6017
0.06,16,-13361237.14,-1275.41,-18.2273
0.06,17,-12303663.9,-1174.46,-16.4468
0.06,18,-12074835.34,-1152.62,-16.6646
0.06,19,-11448190.09,-1092.8,-15.5132
0.06,20,-10925784.15,-1042.93,-15.1855
0.06,21,-10646918.64,-1016.32,-14.7177
0.06,22,-10468677.55,-999.3,-14.5234
0.06,23,-11090630.15,-1058.67,-14.7101
0.06,24,-10212690.75,-974.87,-14.0967
0.06,25,-10334968.67,-986.54,-14.431
0.06,26,-10031624.55,-957.58,-13.8653
0.06,27,-8215397.95,-774.4,-10.9403
0.06,28,-8305747.1,-782.91,-10.9745
0.06,29,-7230546.35,-681.56,-10.1726
0.06,30,-6791465.2,-640.18,-9.674
0.06,31,-6510632.21,-613.7,-9.4163
0.06,32,-5952691.09,-561.11,-8.7365
0.06,33,-5497882.39,-518.24,-8.3434
0.06,34,-4384540.47,-413.29,-7.0701
0.06,35,-4420640.59,-416.7,-6.9205
0.06,36,-4090356.09,-385.56,-6.6146
0.06,37,-3527198.94,-332.48,-5.8036
0.06,38,-4053370.15,-382.08,-7.4741
0.06,39,-4939967.55,-473.26,-8.3376
0.06,40,-3308783.84,-311.89,-6.4385
0.06,41,-4593539.85,-440.07,-7.8624
0.06,42,-2680648.75,-252.68,-5.3296
0.06,43,-3074596.43,-294.55,-6.3375
0.06,44,-3310965.05,-317.2,-7.2844
0.06,45,-2926792.25,-280.39,-6.7863
0.06,46,-2686692.25,-257.39,-6.6233
0.06,47,-1698343.9,-164.54,-5.1926
0.06,48,-1631401.1,-156.29,-4.9953
0.06,49,-459643.8,-44.53,-2.6449
0.06,50,-453502.29,-45.47,-2.767
0.07,1,-20501809.84,-1928.75,-28.9777
0.07,2,-24052389.06,-2274.89,-33.991
0.07,3,-19755105.64,-1858.5,-24.3404
0.07,4,-19563491.54,-1852.63,-24.8767
0.07,5,-14554902.49,-1369.28,-15.8247
0.07,6,-15283011.46,-1453.71,-18.3478
0.07,7,-16212275.7,-1542.1,-19.8852
0.07,8,-15314484.03,-1456.7,-18.6762
0.07,9,-15880237.16,-1515.87,-21.6929
0.07,10,-15060069.19,-1437.58,-20.2045
0.07,11,-14404026.56,-1374.95,-19.5141
0.07,12,-13613686.83,-1299.51,-18.3671
0.07,13,-13871870.94,-1324.16,-18.6203
0.07,14,-13073133.4,-1247.91,-17.4201
0.07,15,-12031320.65,-1148.47,-15.6864
0.07,16,-11568365.36,-1104.27,-14.7789
0.07,17,-11158247.78,-1065.12,-14.6324
0.07,18,-10621156.73,-1013.86,-13.931
0.07,19,-10302773.96,-983.46,-13.759
0.07,20,-9780368.02,-933.6,-13.4335
0.07,21,-9501502.51,-906.98,-13.0024
0.07,22,-9323261.42,-889.96,-12.8172
0.07,23,-9945214.02,-949.33,-13.0319
0.07,24,-9067274.63,-865.53,-12.4215
0.07,25,-9189552.55,-877.2,-12.7257
0.07,26,-8886208.43,-848.24,-12.2015
0.07,27,-7069981.82,-666.43,-9.4534
0.07,28,-7160330.97,-674.95,-9.4958
0.07,29,-6085130.22,-573.6,-8.645
0.07,30,-5646049.07,-532.21,-8.1461
0.07,31,-5799184.79,-546.64,-8.4931
0.07,32,-5952691.09,-561.11,-8.7365
0.07,33,-5497882.39,-518.24,-8.3434
0.07,34,-4915945.01,-463.39,-7.5686
0.07,35,-4420640.59,-416.7,-6.9205
0.07,36,-4090356.09,-385.56,-6.6146
0.07,37,-3527198.94,-332.48,-5.8036
0.07,38,-4053370.15,-382.08,-7.4741
0.07,39,-4939967.55,-473.26,-8.3376
0.07,40,-3308783.84,-311.89,-6.4385
0.07,41,-4593539.85,-440.07,-7.8624
0.07,42,-2680648.75,-252.68,-5.3296
0.07,43,-3074596.43,-294.55,-6.3375
0.07,44,-3310965.05,-317.2,-7.2844
0.07,45,-2926792.25,-280.39,-6.7863
0.07,46,-2686692.25,-257.39,-6.6233
0.07,47,-1505250.16,-146.71,-4.4815
0.07,48,-1631401.1,-156.29,-4.9953
0.07,49,-266550.06,-26.2,-1.4215
0.07,50,-453502.29,-45.47,-2.767
0.08,1,-20501809.84,-1928.75,-28.9777
0.08,2,-24052389.06,-2274.89,-33.991
0.08,3,-19111579.38,-1797.96,-21.3923
0.08,4,-18919965.28,-1799.65,-21.7424
0.08,5,-15751063.94,-1481.81,-18.0468
0.08,6,-16479172.91,-1573.04,-21.1656
0.08,7,-17408437.15,-1661.74,-23.0463
0.08,8,-16510645.48,-1576.04,-21.5855
0.08,9,-15880237.16,-1515.87,-21.6929
0.08,10,-15060069.19,-1437.58,-20.2045
0.08,11,-14404026.56,-1374.95,-19.5141
0.08,12,-13830621.84,-1320.22,-18.5173
0.08,13,-13871870.94,-1324.16,-18.6203
0.08,14,-13561211.83,-1294.5,-18.0242
0.08,15,-12031320.65,-1148.47,-15.6864
0.08,16,-11568365.36,-1104.27,-14.7789
0.08,17,-11158247.78,-1065.12,-14.6324
0.08,18,-10621156.73,-1013.86,-13.931
0.08,19,-10302773.96,-983.46,-13.759
0.08,20,-9780368.02,-933.6,-13.4335
0.08,21,-8184150.21,-781.23,-11.4058
0.08,22,-8005909.12,-764.21,-11.2249
0.08,23,-8627861.72,-823.58,-11.4633
0.08,24,-7749922.32,-739.78,-10.8474
0.08,25,-7872200.25,-751.45,-11.1331
0.08,26,-6115226.73,-576.43,-8.359
0.08,27,-5752629.52,-542.25,-7.9751
0.08,28,-5842978.67,-550.77,-8.0264
0.08,29,-4767777.92,-449.42,-7.1025
0.08,30,-4328696.77,-408.03,-6.585
0.08,31,-4481832.49,-422.47,-6.9228
0.08,32,-4635338.79,-436.94,-7.1683
0.08,33,-4180530.09,-394.06,-6.7347
0.08,34,-3598592.71,-339.21,-5.9258
0.08,35,-3103288.29,-292.52,-5.2261
0.08,36,-2773003.79,-261.39,-4.8623
0.08,37,-2209846.64,-208.3,-3.9596
0.08,38,-2736017.85,-257.9,-5.6138
0.08,39,-3622615.25,-348.67,-6.6031
0.08,40,-1991431.54,-187.72,-4.4211
0.08,41,-3276187.55,-315.33,-6.096
0.08,42,-1363296.45,-128.51,-3.132
0.08,43,-1757244.13,-172.37,-4.2287
0.08,44,-1993612.75,-195.97,-5.2483
0.08,45,-1609439.95,-158.21,-4.6322
0.08,46,-1369339.95,-134.6,-4.3928
0.08,47,-609005.7,-59.86,-2.7117
0.08,48,-849204.66,-82.77,-3.4839
0.08,49,-266550.06,-26.2,-1.4215
0.08,50,-453502.29,-45.47,-2.767
0.09,1,-20501809.84,-1928.75,-28.9777
0.09,2,-23389808.84,-2212.22,-32.8035
0.09,3,-16926969.23,-1592.44,-18.0746
0.09,4,-20116126.73,-1920.21,-25.0463
0.09,5,-15751063.94,-1481.81,-18.0468
0.09,6,-16479172.91,-1573.04,-21.1656
0.09,7,-17408437.15,-1661.74,-23.0463
0.09,8,-16510645.48,-1576.04,-21.5855
0.09,9,-14426607.76,-1359.88,-18.0323
0.09,10,-12857790.24,-1212,-15.5737
0.09,11,-12201747.61,-1150.16,-14.9881
0.09,12,-11628342.89,-1096.11,-14.2275
0.09,13,-11669591.99,-1100,-14.3018
0.09,14,-7803221.96,-735.55,-9.5116
0.09,15,-7418746.91,-699.3,-9.1777
0.09,16,-8048734.11,-758.69,-9.7874
0.09,17,-7042830.71,-663.87,-8.9333
0.09,18,-7101525.48,-669.4,-9.0112
0.09,19,-6783142.71,-639.39,-8.801
0.09,20,-6260736.77,-590.15,-8.4306
0.09,21,-5981871.26,-563.86,-8.0697
0.09,22,-5803630.17,-547.06,-7.8892
0.09,23,-6425582.78,-605.69,-8.2433
0.09,24,-5547643.38,-522.93,-7.5525
0.09,25,-5675173.92,-534.95,-7.7772
0.09,26,-7074102.3,-675.27,-9.5595
0.09,27,-6558232.92,-626.02,-8.9808
0.09,28,-6648582.07,-634.65,-9.0245
0.09,29,-5573381.33,-532.01,-8.158
0.09,30,-5134300.17,-490.1,-7.6503
0.09,31,-5287435.89,-504.72,-8.0015
0.09,32,-4986133.49,-475.96,-7.8465
0.09,33,-4986133.49,-475.96,-7.8465
0.09,34,-4404196.11,-420.41,-7.0536
0.09,35,-3908891.69,-373.13,-6.3848
0.09,36,-3578607.19,-341.6,-6.0635
0.09,37,-3015450.04,-287.84,-5.2148
0.09,38,-3541621.25,-345.72,-6.955
0.09,39,-3622615.25,-348.67,-6.6031
0.09,40,-2797034.94,-273.04,-5.8661
0.09,41,-3276187.55,-315.33,-6.096
0.09,42,-2650386.5,-255.1,-5.4327
0.09,43,-1757244.13,-172.37,-4.2287
0.09,44,-1993612.75,-195.97,-5.2483
0.09,45,-1609439.95,-158.21,-4.6322
0.09,46,-1369339.95,-134.6,-4.3928
0.09,47,-609005.7,-59.86,-2.7117
0.09,48,-849204.66,-82.77,-3.4839
0.09,49,-266550.06,-26.2,-1.4215
0.09,50,-453502.29,-45.47,-2.767
0.1,1,-20570073.36,-1935.17,-23.4371
0.1,2,-20561672.43,-1955.81,-23.2129
0.1,3,-16926969.23,-1592.44,-18.0746
0.1,4,-16950196.29,-1618,-22.1092
0.1,5,-15751063.94,-1481.81,-18.0468
0.1,6,-16479172.91,-1573.04,-21.1656
0.1,7,-17408437.15,-1661.74,-23.0463
0.1,8,-16510645.48,-1576.04,-21.5855
0.1,9,-14426607.76,-1359.88,-18.0323
0.1,10,-12857790.24,-1212,-15.5737
0.1,11,-11607138.95,-1094.11,-14.3968
0.1,12,-11033734.22,-1040.06,-13.65
0.1,13,-9259297.2,-872.8,-11.3254
0.1,14,-7803221.96,-735.55,-9.5116
0.1,15,-6527506.65,-615.29,-8.0944
0.1,16,-7146538.38,-673.65,-8.6331
0.1,17,-6140634.97,-578.83,-7.7813
0.1,18,-6197503.83,-584.19,-7.8443
0.1,19,-6654148.38,-627.23,-8.8794
0.1,20,-6260736.77,-590.15,-8.4306
0.1,21,-5981871.26,-563.86,-8.0697
0.1,22,-5803630.17,-547.06,-7.8892
0.1,23,-6425582.78,-605.69,-8.2433
0.1,24,-5547643.38,-522.93,-7.5525
0.1,25,-5675173.92,-534.95,-7.7772
0.1,26,-7074102.3,-675.27,-9.5595
0.1,27,-6558232.92,-626.02,-8.9808
0.1,28,-6648582.07,-634.65,-9.0245
0.1,29,-5573381.33,-532.01,-8.158
0.1,30,-5134300.17,-490.1,-7.6503
0.1,31,-5287435.89,-504.72,-8.0015
0.1,32,-4986133.49,-475.96,-7.8465
0.1,33,-4986133.49,-475.96,-7.8465
0.1,34,-4404196.11,-420.41,-7.0536
0.1,35,-3908891.69,-373.13,-6.3848
0.1,36,-3578607.19,-341.6,-6.0635
0.1,37,-3015450.04,-287.84,-5.2148
0.1,38,-3541621.25,-345.72,-6.955
0.1,39,-3178184.44,-310.25,-6.3806
0.1,40,-2797034.94,-273.04,-5.8661
0.1,41,-3276187.55,-315.33,-6.096
0.1,42,-2650386.5,-255.1,-5.4327
0.1,43,-1757244.13,-172.37,-4.2287
0.1,44,-1993612.75,-195.97,-5.2483
0.1,45,-1609439.95,-158.21,-4.6322
0.1,46,-1369339.95,-134.6,-4.3928
0.1,47,-609005.7,-59.86,-2.7117
0.1,48,-849204.66,-82.77,-3.4839
0.1,49,-266550.06,-26.2,-1.4215
0.1,50,-56771,0,-2.6752
0.11,1,-19907493.14,-1872.84,-22.7728
0.11,2,-20561672.43,-1955.81,-23.2129
0.11,3,-16926969.23,-1592.44,-18.0746
0.11,4,-16950196.29,-1618,-22.1092
0.11,5,-15751063.94,-1481.81,-18.0468
0.11,6,-17356228,-1656.76,-21.1572
0.11,7,-17192549.75,-1641.14,-20.7161
0.11,8,-14841128.68,-1398.95,-16.5214
0.11,9,-13580293.54,-1280.1,-15.5068
0.11,10,-12011476.01,-1132.22,-13.4261
0.11,11,-10231174.83,-964.41,-11.7455
0.11,12,-8251540.54,-777.81,-9.372
0.11,13,-7803804.4,-735.6,-8.8066
0.11,14,-7404561.74,-697.97,-8.4707
0.11,15,-7792064.19,-734.49,-9.0203
0.11,16,-7808536.76,-736.05,-8.9361
0.11,17,-5609308.55,-528.74,-6.7879
0.11,18,-5666177.4,-534.1,-6.8488
0.11,19,-6122821.95,-577.15,-7.7707
0.11,20,-5729410.35,-540.06,-7.3342
0.11,21,-5450544.84,-513.78,-6.9914
0.11,22,-5721249.29,-539.3,-7.3877
0.11,23,-4264738.76,-402,-5.8258
0.11,24,-3386799.36,-319.25,-5.0154
0.11,25,-3514329.91,-331.27,-5.2432
0.11,26,-4913258.29,-469,-7.091
0.11,27,-4397388.91,-419.76,-6.4752
0.11,28,-4487738.06,-428.38,-6.5375
0.11,29,-3412537.31,-325.75,-5.4906
0.11,30,-2973456.16,-283.84,-4.9194
0.11,31,-3125016.09,-298.3,-5.2611
0.11,32,-2941372.49,-280.77,-5.1797
0.11,33,-2941372.49,-280.77,-5.1797
0.11,34,-2941372.49,-280.77,-5.1797
0.11,35,-2941372.49,-280.77,-5.1797
0.11,36,-2611087.99,-249.24,-4.8102
0.11,37,-2047930.84,-195.49,-3.8694
0.11,38,-2556360.92,-249.55,-5.9425
0.11,39,-822392.49,-80.28,-2.0795
0.11,40,-822392.49,-80.28,-2.0795
0.11,41,-505052.49,-49.3,-1.3483
0.11,42,-675744.05,-65.04,-1.705
0.11,43,217398.33,21.32,0.6915
0.11,44,-18970.3,-1.88,-0.0195
0.11,45,365202.5,36.28,1.6907
0.11,46,67313.07,6.58,0.3589
0.11,47,-393949,-38.46,-4.2139
0.11,48,-417914.9,-40.73,-3.7809
0.11,49,-572255,-54.82,-3.3755
0.11,50,-56771,0,-2.6752
0.12,1,-17722882.99,-1667.31,-19.191
0.12,2,-20561672.43,-1955.81,-23.2129
0.12,3,-15207765.56,-1430.7,-16.5468
0.12,4,-16950196.29,-1618,-22.1092
0.12,5,-15751063.94,-1481.81,-18.0468
0.12,6,-16725801.18,-1596.58,-19.9904
0.12,7,-15108493.53,-1424.15,-16.6417
0.12,8,-14008247.88,-1320.44,-15.2977
0.12,9,-11737949.75,-1106.44,-12.8382
0.12,10,-10917781.78,-1029.13,-11.9661
0.12,11,-8944386.85,-843.11,-10.0513
0.12,12,-6500429.41,-612.74,-7.3724
0.12,13,-6245787.01,-588.74,-7.1099
0.12,14,-5846544.35,-551.11,-6.7721
0.12,15,-5429919.29,-511.83,-6.3628
0.12,16,-6048951.01,-570.19,-6.8843
0.12,17,-3849722.8,-362.88,-4.7441
0.12,18,-3906591.65,-368.24,-4.8045
0.12,19,-4363236.2,-411.29,-5.5984
0.12,20,-3969824.6,-374.2,-5.16
0.12,21,-3690959.09,-347.92,-4.8272
0.12,22,-3961663.54,-373.43,-5.203
0.12,23,-2505153.01,-236.14,-3.5693
0.12,24,-1627213.61,-153.38,-2.606
0.12,25,-1754744.16,-165.41,-2.827
0.12,26,-2637803.16,-251.79,-4.053
0.12,27,-2637803.16,-251.79,-4.053
