#,P:N1,P:N2,净利润,年化收益率%,夏普比率
108,26,16,5373093.00,439.79,3.4635
109,26,17,5373093.00,439.79,3.4635
110,26,18,5373093.00,439.79,3.4635
111,11,22,5370318.43,437.80,3.5543
112,3,17,5364921.70,437.36,3.3967
113,6,18,5353256.67,432.93,3.4410
114,3,18,5336277.76,435.02,3.3881
115,7,22,5333647.10,436.56,3.5267
116,8,22,5333647.10,436.56,3.5267
117,26,21,5333647.10,436.56,3.5267
118,26,22,5333647.10,436.56,3.5267
119,33,19,5329894.99,436.26,3.4210
120,6,22,5315256.30,435.06,3.5041
121,33,12,5315082.40,435.04,3.4080
122,33,13,5315082.40,435.04,3.4080
123,33,14,5315082.40,435.04,3.4080
124,33,15,5315082.40,435.04,3.4080
125,33,16,5315082.40,435.04,3.4080
126,33,17,5315082.40,435.04,3.4080
127,11,16,5314685.17,435.01,3.3666
128,9,22,5313797.18,434.94,3.5094
129,10,22,5313797.18,434.94,3.5094
130,9,16,5308849.46,434.53,3.3367
131,10,17,5298407.07,433.68,3.4180
132,42,4,5297309.74,396.79,3.5274
133,43,4,5297309.74,396.79,3.5274
134,31,22,5295406.38,433.43,3.4868
135,32,21,5295406.38,433.43,3.4868
136,32,22,5295406.38,433.43,3.4868
137,33,21,5295406.38,433.43,3.4868
138,33,22,5295406.38,433.43,3.4868
139,11,19,5291413.94,433.11,3.4002
140,6,20,5289129.64,427.75,3.4282
141,9,17,5287533.87,432.79,3.3682
142,9,19,5286305.97,432.69,3.3993
143,25,20,5284501.96,427.37,3.4093
144,3,14,5280166.88,432.19,3.1467
145,6,9,5271293.01,428.01,3.1977
146,2,23,5270032.30,433.10,3.4846
147,3,23,5270032.30,433.10,3.4846
148,8,23,5270032.30,433.10,3.4846
149,9,23,5270032.30,433.10,3.4846
150,10,23,5270032.30,433.10,3.4846
151,11,23,5270032.30,433.10,3.4846
152,12,22,5270032.30,433.10,3.4846
153,12,23,5270032.30,433.10,3.4846
154,13,22,5270032.30,433.10,3.4846
155,25,23,5270032.30,433.10,3.4846
156,26,23,5270032.30,433.10,3.4846
157,7,11,5267166.95,427.67,3.0845
158,5,19,5266640.85,427.63,3.4358
159,4,23,5251681.49,431.60,3.4623
160,5,23,5251681.49,431.60,3.4623
161,6,23,5251681.49,431.60,3.4623
162,7,23,5251681.49,431.60,3.4623
163,30,23,5251681.49,431.60,3.4623
164,31,23,5251681.49,431.60,3.4623
165,32,23,5251681.49,431.60,3.4623
166,33,23,5251681.49,431.60,3.4623
167,34,21,5251681.49,431.60,3.4623
168,34,22,5251681.49,431.60,3.4623
169,34,23,5251681.49,431.60,3.4623
170,34,11,5249101.57,431.38,3.3692
171,34,12,5249101.57,431.38,3.3692
172,34,13,5249101.57,431.38,3.3692
173,34,14,5249101.57,431.38,3.3692
174,34,15,5249101.57,431.38,3.3692
175,34,16,5249101.57,431.38,3.3692
176,34,17,5249101.57,431.38,3.3692
177,34,18,5249101.57,431.38,3.3692
178,34,19,5249101.57,431.38,3.3692
179,2,17,5247227.04,429.49,3.2968
180,10,19,5246526.09,429.43,3.3649
181,5,10,5246371.55,427.70,3.2019
182,16,19,5235666.25,430.28,3.3928
183,17,19,5235666.25,430.28,3.3928
184,13,23,5219183.89,430.67,3.4484
185,14,22,5219183.89,430.67,3.4484
186,14,23,5219183.89,430.67,3.4484
187,15,22,5219183.89,430.67,3.4484
188,15,23,5219183.89,430.67,3.4484
189,16,22,5219183.89,430.67,3.4484
190,2,18,5218583.10,427.15,3.2879
191,26,8,5193298.32,425.08,3.3483
192,13,17,5193096.06,425.06,3.3057
193,7,2,5182401.92,424.18,2.9128
194,7,18,5172893.39,423.41,3.3077
195,9,18,5168295.69,423.03,3.2912
196,16,23,5163793.21,427.84,3.4083
197,17,22,5163793.21,427.84,3.4083
198,14,16,5160368.16,422.38,3.2246
199,42,9,5159319.60,424.00,2.9872
200,43,7,5159319.60,424.00,2.9872
201,43,8,5159319.60,424.00,2.9872
202,43,9,5159319.60,424.00,2.9872
203,4,19,5155498.11,420.29,3.3739
204,11,20,5154500.98,420.21,3.3148
205,12,20,5154500.98,420.21,3.3148
206,13,16,5151872.41,421.69,3.2140
207,20,23,5147503.84,426.49,3.3765
208,21,22,5147503.84,426.49,3.3765
209,4,21,5146501.38,416.21,3.3126
210,5,21,5146501.38,416.21,3.3126
211,6,21,5146501.38,416.21,3.3126
212,17,23,5145522.35,426.32,3.3866
213,18,22,5145522.35,426.32,3.3866
214,18,23,5145522.35,426.32,3.3866
215,16,20,5099103.22,419.06,3.2881
216,13,19,5088740.11,414.85,3.2789
217,14,19,5088740.11,414.85,3.2789
218,7,20,5087334.41,416.40,3.2619
219,8,20,5087334.41,416.40,3.2619
220,9,20,5087334.41,416.40,3.2619
221,26,20,5087334.41,416.40,3.2619
222,19,23,5083415.91,421.18,3.3277
223,20,22,5083415.91,421.18,3.3277
224,40,21,5078718.48,417.38,3.3201
225,40,22,5078718.48,417.38,3.3201
226,40,23,5078718.48,417.38,3.3201
227,41,21,5078718.48,417.38,3.3201
228,41,22,5078718.48,417.38,3.3201
229,41,23,5078718.48,417.38,3.3201
230,13,18,5074637.49,415.36,3.2304
231,12,19,5072808.08,413.55,3.2625
232,19,22,5071159.78,420.16,3.3188
233,10,20,5047154.33,413.11,3.2270
234,8,10,5039724.03,407.58,2.9139
235,3,21,5036060.18,410.55,3.2285
236,11,17,5031691.42,411.85,3.1727
237,33,20,5028763.53,411.61,3.2063
238,40,10,5026552.92,413.09,3.1963
239,40,11,5026552.92,413.09,3.1963
240,40,12,5026552.92,413.09,3.1963
241,40,13,5026552.92,413.09,3.1963
242,40,14,5026552.92,413.09,3.1963
243,40,15,5026552.92,413.09,3.1963
244,40,16,5026552.92,413.09,3.1963
245,40,17,5026552.92,413.09,3.1963
246,40,18,5026552.92,413.09,3.1963
247,40,19,5026552.92,413.09,3.1963
248,11,21,5015810.06,408.90,3.2163
249,14,13,4998259.66,407.47,3.0668
250,16,17,4970735.21,406.86,3.1569
251,41,2,4969530.86,385.54,3.3796
252,41,3,4969530.86,385.54,3.3796
253,5,20,4968240.75,403.40,3.2253
254,13,20,4965270.40,408.06,3.1725
255,14,20,4965270.40,408.06,3.1725
256,15,20,4965270.40,408.06,3.1725
257,18,19,4965270.40,408.06,3.1725
258,6,7,4963540.09,404.64,2.8531
259,10,8,4951390.35,403.65,2.9339
260,7,21,4948283.31,405.02,3.1627
261,8,21,4948283.31,405.02,3.1627
262,34,20,4946919.59,406.55,3.1520
263,21,23,4942198.83,416.27,3.2449
264,3,10,4928057.47,403.37,2.9666
265,2,19,4916863.18,402.45,3.1775
266,10,18,4913772.57,402.20,3.0979
267,11,18,4913772.57,402.20,3.0979
268,41,10,4910519.62,403.56,3.1200
269,41,11,4910519.62,403.56,3.1200
270,41,12,4910519.62,403.56,3.1200
271,41,13,4910519.62,403.56,3.1200
272,41,14,4910519.62,403.56,3.1200
273,41,15,4910519.62,403.56,3.1200
274,41,16,4910519.62,403.56,3.1200
275,41,17,4910519.62,403.56,3.1200
276,41,18,4910519.62,403.56,3.1200
277,41,19,4910519.62,403.56,3.1200
278,9,21,4907863.11,401.71,3.1274
279,10,21,4907863.11,401.71,3.1274
280,19,20,4904851.67,404.73,3.1251
281,7,9,4897934.55,397.69,2.8643
282,35,21,4897060.06,402.45,3.1213
283,35,22,4897060.06,402.45,3.1213
284,35,23,4897060.06,402.45,3.1213
285,36,21,4897060.06,402.45,3.1213
286,36,22,4897060.06,402.45,3.1213
287,36,23,4897060.06,402.45,3.1213
288,37,21,4897060.06,402.45,3.1213
289,37,22,4897060.06,402.45,3.1213
290,37,23,4897060.06,402.45,3.1213
291,38,21,4897060.06,402.45,3.1213
292,38,22,4897060.06,402.45,3.1213
293,38,23,4897060.06,402.45,3.1213
294,39,21,4897060.06,402.45,3.1213
295,39,22,4897060.06,402.45,3.1213
296,39,23,4897060.06,402.45,3.1213
297,4,9,4892845.04,400.48,2.8938
298,38,2,4891590.83,379.49,3.2863
299,39,2,4891590.83,379.49,3.2863
300,39,3,4891590.83,379.49,3.2863
301,6,8,4881308.59,396.34,2.8888
302,12,11,4880075.75,397.83,3.0194
303,2,21,4877547.96,399.23,3.0895
304,17,20,4868679.13,401.75,3.1008
305,18,20,4868679.13,401.75,3.1008
306,2,14,4864209.23,398.14,2.9394
307,16,21,4861900.40,401.19,3.1119
308,14,12,4857081.47,395.96,2.9669
309,2,24,4853937.33,413.99,3.2076
310,3,24,4853937.33,413.99,3.2076
311,9,24,4853937.33,413.99,3.2076
312,10,24,4853937.33,413.99,3.2076
313,11,24,4853937.33,413.99,3.2076
314,12,24,4853937.33,413.99,3.2076
315,13,24,4853937.33,413.99,3.2076
316,14,24,4853937.33,413.99,3.2076
317,15,24,4853937.33,413.99,3.2076
318,29,24,4853937.33,413.99,3.2076
319,7,4,4853121.61,397.23,2.8278
320,15,16,4851883.25,397.13,3.0178
321,2,11,4849231.40,395.32,2.9350
322,7,5,4847977.70,396.81,2.8191
323,40,9,4847558.46,398.38,3.0625
324,4,20,4844969.14,391.83,3.1522
325,39,10,4844894.50,398.16,3.0085
326,39,11,4844894.50,398.16,3.0085
327,39,12,4844894.50,398.16,3.0085
328,39,13,4844894.50,398.16,3.0085
329,39,14,4844894.50,398.16,3.0085
330,39,15,4844894.50,398.16,3.0085
331,39,16,4844894.50,398.16,3.0085
332,39,17,4844894.50,398.16,3.0085
333,39,18,4844894.50,398.16,3.0085
334,39,19,4844894.50,398.16,3.0085
335,7,8,4838119.02,392.84,2.8008
336,38,10,4837458.22,397.55,3.0035
337,38,11,4837458.22,397.55,3.0035
338,38,12,4837458.22,397.55,3.0035
339,38,13,4837458.22,397.55,3.0035
340,38,14,4837458.22,397.55,3.0035
341,38,15,4837458.22,397.55,3.0035
342,38,16,4837458.22,397.55,3.0035
343,38,17,4837458.22,397.55,3.0035
344,38,18,4837458.22,397.55,3.0035
345,38,19,4837458.22,397.55,3.0035
346,4,24,4835946.33,412.46,3.1876
347,5,24,4835946.33,412.46,3.1876
348,6,24,4835946.33,412.46,3.1876
349,7,24,4835946.33,412.46,3.1876
350,8,24,4835946.33,412.46,3.1876
351,16,24,4835946.33,412.46,3.1876
352,17,24,4835946.33,412.46,3.1876
353,30,24,4835946.33,412.46,3.1876
354,31,24,4835946.33,412.46,3.1876
355,32,24,4835946.33,412.46,3.1876
356,33,24,4835946.33,412.46,3.1876
357,34,24,4835946.33,412.46,3.1876
358,42,21,4832132.54,397.12,3.0753
359,42,22,4832132.54,397.12,3.0753
360,42,23,4832132.54,397.12,3.0753
361,43,22,4832132.54,397.12,3.0753
362,43,23,4832132.54,397.12,3.0753
363,44,22,4832132.54,397.12,3.0753
364,44,23,4832132.54,397.12,3.0753
365,45,22,4832132.54,397.12,3.0753
366,45,23,4832132.54,397.12,3.0753
367,46,22,4832132.54,397.12,3.0753
368,46,23,4832132.54,397.12,3.0753
369,47,22,4832132.54,397.12,3.0753
370,47,23,4832132.54,397.12,3.0753
371,20,24,4826091.50,411.62,3.1693
372,12,21,4825528.96,396.57,3.0717
373,13,21,4825528.96,396.57,3.0717
374,14,21,4825528.96,396.57,3.0717
375,3,15,4820251.15,394.54,3.0231
376,14,18,4806571.29,391.84,3.0542
377,14,17,4804221.14,393.23,3.0365
378,35,10,4792420.30,393.85,2.9699
379,35,11,4792420.30,393.85,2.9699
380,35,12,4792420.30,393.85,2.9699
381,35,13,4792420.30,393.85,2.9699
382,35,14,4792420.30,393.85,2.9699
383,35,15,4792420.30,393.85,2.9699
384,35,16,4792420.30,393.85,2.9699
385,35,17,4792420.30,393.85,2.9699
386,35,18,4792420.30,393.85,2.9699
387,35,19,4792420.30,393.85,2.9699
388,36,10,4792420.30,393.85,2.9699
389,36,11,4792420.30,393.85,2.9699
390,36,12,4792420.30,393.85,2.9699
391,36,13,4792420.30,393.85,2.9699
392,36,14,4792420.30,393.85,2.9699
393,36,15,4792420.30,393.85,2.9699
394,36,16,4792420.30,393.85,2.9699
395,36,17,4792420.30,393.85,2.9699
396,36,18,4792420.30,393.85,2.9699
397,36,19,4792420.30,393.85,2.9699
398,37,10,4792420.30,393.85,2.9699
399,37,11,4792420.30,393.85,2.9699
400,37,12,4792420.30,393.85,2.9699
401,37,13,4792420.30,393.85,2.9699
402,37,14,4792420.30,393.85,2.9699
403,37,15,4792420.30,393.85,2.9699
404,37,16,4792420.30,393.85,2.9699
405,37,17,4792420.30,393.85,2.9699
406,37,18,4792420.30,393.85,2.9699
407,37,19,4792420.30,393.85,2.9699
408,12,10,4780052.08,389.68,2.8964
409,2,12,4778808.69,389.58,2.8893
410,40,20,4773956.58,392.33,3.0184
411,41,20,4773956.58,392.33,3.0184
412,12,16,4762997.49,389.86,2.9508
413,18,24,4762983.07,406.23,3.1220
414,19,24,4762983.07,406.23,3.1220
415,3,8,4733273.81,387.42,2.7379
416,15,21,4728397.42,390.17,2.9988
417,17,21,4728397.42,390.17,2.9988
418,16,18,4722361.48,384.98,2.9919
419,15,13,4711962.58,384.13,2.8705
420,18,21,4710086.58,388.66,2.9791
421,3,16,4709966.80,385.51,2.9426
422,12,17,4706939.51,385.27,2.9578
423,13,9,4687352.23,382.12,2.8695
424,7,10,4683004.01,380.24,2.6980
425,12,18,4677266.82,382.84,2.9511
426,23,24,4667031.30,398.05,3.0521
427,40,24,4667031.30,398.05,3.0521
428,41,24,4667031.30,398.05,3.0521
429,15,19,4665309.50,383.41,2.9667
430,3,20,4652293.86,379.27,3.0088
431,6,2,4621541.88,409.66,2.7944
432,4,10,4616198.67,377.84,2.8061
433,40,5,4609469.48,378.82,2.9352
434,40,6,4609469.48,378.82,2.9352
435,40,7,4609469.48,378.82,2.9352
436,7,6,4607927.74,377.16,2.7288
437,41,9,4606927.48,378.61,2.9014
438,19,21,4603310.17,381.40,2.8976
439,22,23,4603309.30,387.73,2.9354
440,3,11,4602452.15,376.71,2.7504
441,40,8,4596623.06,377.76,2.9286
442,35,20,4592298.16,377.41,2.8354
443,36,20,4592298.16,377.41,2.8354
444,37,20,4592298.16,377.41,2.8354
445,38,20,4592298.16,377.41,2.8354
446,39,20,4592298.16,377.41,2.8354
447,48,22,4577040.86,376.15,2.8477
448,48,23,4577040.86,376.15,2.8477
449,49,22,4577040.86,376.15,2.8477
450,49,23,4577040.86,376.15,2.8477
451,50,22,4577040.86,376.15,2.8477
452,50,23,4577040.86,376.15,2.8477
453,16,12,4572206.64,372.74,2.7268
454,3,7,4571349.05,374.17,2.5241
455,15,18,4570270.20,372.58,2.8834
456,15,17,4567920.06,373.89,2.8666
457,16,13,4557318.71,371.52,2.7916
458,13,12,4531720.12,369.44,2.8223
459,20,21,4528947.61,375.24,2.8358
460,40,3,4528108.82,372.13,2.8996
461,40,4,4528108.82,372.13,2.8996
462,42,10,4527370.64,372.07,2.7917
463,42,11,4527370.64,372.07,2.7917
464,42,12,4527370.64,372.07,2.7917
465,42,13,4527370.64,372.07,2.7917
466,42,14,4527370.64,372.07,2.7917
467,42,15,4527370.64,372.07,2.7917
468,42,16,4527370.64,372.07,2.7917
469,42,17,4527370.64,372.07,2.7917
470,42,18,4527370.64,372.07,2.7917
471,42,19,4527370.64,372.07,2.7917
472,42,20,4527370.64,372.07,2.7917
473,43,10,4527370.64,372.07,2.7917
474,43,11,4527370.64,372.07,2.7917
475,43,12,4527370.64,372.07,2.7917
476,43,13,4527370.64,372.07,2.7917
477,43,14,4527370.64,372.07,2.7917
478,43,15,4527370.64,372.07,2.7917
479,43,16,4527370.64,372.07,2.7917
480,43,17,4527370.64,372.07,2.7917
481,43,18,4527370.64,372.07,2.7917
482,43,19,4527370.64,372.07,2.7917
483,43,20,4527370.64,372.07,2.7917
484,44,11,4527370.64,372.07,2.7917
485,44,12,4527370.64,372.07,2.7917
486,44,13,4527370.64,372.07,2.7917
487,44,14,4527370.64,372.07,2.7917
488,44,15,4527370.64,372.07,2.7917
489,44,16,4527370.64,372.07,2.7917
490,44,17,4527370.64,372.07,2.7917
491,44,18,4527370.64,372.07,2.7917
492,44,19,4527370.64,372.07,2.7917
493,44,20,4527370.64,372.07,2.7917
494,45,11,4527370.64,372.07,2.7917
495,45,12,4527370.64,372.07,2.7917
496,45,13,4527370.64,372.07,2.7917
497,45,14,4527370.64,372.07,2.7917
498,45,15,4527370.64,372.07,2.7917
499,45,16,4527370.64,372.07,2.7917
500,45,17,4527370.64,372.07,2.7917
501,45,18,4527370.64,372.07,2.7917
502,45,19,4527370.64,372.07,2.7917
503,45,20,4527370.64,372.07,2.7917
504,46,11,4527370.64,372.07,2.7917
505,46,12,4527370.64,372.07,2.7917
506,46,13,4527370.64,372.07,2.7917
507,46,14,4527370.64,372.07,2.7917
508,46,15,4527370.64,372.07,2.7917
509,46,16,4527370.64,372.07,2.7917
510,46,17,4527370.64,372.07,2.7917
511,46,18,4527370.64,372.07,2.7917
512,46,19,4527370.64,372.07,2.7917
513,46,20,4527370.64,372.07,2.7917
514,47,11,4527370.64,372.07,2.7917
515,47,12,4527370.64,372.07,2.7917
516,47,13,4527370.64,372.07,2.7917
517,47,14,4527370.64,372.07,2.7917
518,47,15,4527370.64,372.07,2.7917
519,47,16,4527370.64,372.07,2.7917
520,47,17,4527370.64,372.07,2.7917
521,47,18,4527370.64,372.07,2.7917
522,47,19,4527370.64,372.07,2.7917
523,47,20,4527370.64,372.07,2.7917
524,2,10,4525458.78,368.93,2.6765
525,2,7,4517612.74,368.29,2.6244
526,2,15,4514735.48,369.54,2.7891
527,25,9,4498795.08,363.83,3.0616
528,17,18,4496574.13,366.57,2.8479
529,2,20,4494672.09,367.89,2.8727
530,21,24,4489870.63,382.94,2.8650
531,22,24,4489870.63,382.94,2.8650
532,35,24,4489870.63,382.94,2.8650
533,36,24,4489870.63,382.94,2.8650
534,37,24,4489870.63,382.94,2.8650
535,38,24,4489870.63,382.94,2.8650
536,39,24,4489870.63,382.94,2.8650
537,5,4,4472854.16,404.24,2.4350
538,10,4,4434835.99,361.54,2.4803
539,14,9,4432317.59,361.33,2.7055
540,2,25,4430488.68,392.73,2.9594
541,42,24,4426202.48,377.51,2.8278
542,43,24,4426202.48,377.51,2.8278
543,44,24,4426202.48,377.51,2.8278
544,45,24,4426202.48,377.51,2.8278
545,46,24,4426202.48,377.51,2.8278
546,47,24,4426202.48,377.51,2.8278
547,10,25,4402001.44,391.91,2.9425
548,11,25,4402001.44,391.91,2.9425
549,12,25,4402001.44,391.91,2.9425
550,13,25,4402001.44,391.91,2.9425
551,14,25,4402001.44,391.91,2.9425
552,4,8,4400697.87,360.20,2.4942
553,13,10,4397523.37,358.50,2.6585
554,43,21,4387629.20,360.59,2.6948
555,44,21,4387629.20,360.59,2.6948
556,45,21,4387629.20,360.59,2.6948
557,46,21,4387629.20,360.59,2.6948
558,47,21,4387629.20,360.59,2.6948
559,3,25,4384410.24,390.35,2.9245
560,4,25,4384410.24,390.35,2.9245
561,5,25,4384410.24,390.35,2.9245
562,6,25,4384410.24,390.35,2.9245
563,8,25,4384410.24,390.35,2.9245
564,9,25,4384410.24,390.35,2.9245
565,15,25,4384410.24,390.35,2.9245
566,16,25,4384410.24,390.35,2.9245
567,19,25,4375155.11,389.52,2.9071
568,20,25,4375155.11,389.52,2.9071
569,41,5,4368838.50,359.04,2.7734
570,41,6,4368838.50,359.04,2.7734
571,41,7,4368838.50,359.04,2.7734
572,18,17,4366492.69,355.97,2.5454
573,41,8,4355992.08,357.99,2.7666
574,13,8,4329461.29,352.95,2.5756
575,14,10,4327520.25,352.79,2.6405
576,39,4,4326730.54,355.58,2.7178
577,7,25,4313445.98,384.03,2.8615
578,17,25,4313445.98,384.03,2.8615
579,18,25,4313445.98,384.03,2.8615
580,6,5,4313178.95,389.81,2.4849
581,38,3,4311168.32,354.30,2.7077
582,3,12,4305026.00,352.37,2.5772
583,26,9,4304078.76,352.29,2.9141
584,13,11,4285877.40,349.39,2.6390
585,15,9,4277784.49,348.73,2.6007
586,13,4,4272604.82,348.31,2.4731
587,48,11,4272278.96,351.11,2.5792
588,48,12,4272278.96,351.11,2.5792
589,48,13,4272278.96,351.11,2.5792
590,48,14,4272278.96,351.11,2.5792
591,48,15,4272278.96,351.11,2.5792
592,48,16,4272278.96,351.11,2.5792
593,48,17,4272278.96,351.11,2.5792
594,48,18,4272278.96,351.11,2.5792
595,48,19,4272278.96,351.11,2.5792
596,48,20,4272278.96,351.11,2.5792
597,49,11,4272278.96,351.11,2.5792
598,49,12,4272278.96,351.11,2.5792
599,49,13,4272278.96,351.11,2.5792
600,49,14,4272278.96,351.11,2.5792
601,49,15,4272278.96,351.11,2.5792
602,49,16,4272278.96,351.11,2.5792
603,49,17,4272278.96,351.11,2.5792
604,49,18,4272278.96,351.11,2.5792
605,49,19,4272278.96,351.11,2.5792
606,49,20,4272278.96,351.11,2.5792
607,50,11,4272278.96,351.11,2.5792
608,50,12,4272278.96,351.11,2.5792
609,50,13,4272278.96,351.11,2.5792
610,50,14,4272278.96,351.11,2.5792
611,50,15,4272278.96,351.11,2.5792
612,50,16,4272278.96,351.11,2.5792
613,50,17,4272278.96,351.11,2.5792
614,50,18,4272278.96,351.11,2.5792
615,50,19,4272278.96,351.11,2.5792
616,50,20,4272278.96,351.11,2.5792
617,14,11,4269125.78,348.03,2.6283
618,12,4,4237225.66,345.43,2.4129
619,18,13,4226184.73,344.53,2.6243
620,24,25,4224410.75,376.10,2.7744
621,23,25,4219992.96,375.71,2.7946
622,8,6,4215016.73,343.62,2.3591
623,19,17,4212187.32,343.39,2.5806
624,19,18,4212187.32,343.39,2.5806
625,2,9,4205802.10,342.87,2.4502
626,10,5,4188859.57,341.48,2.3675
627,12,7,4187282.68,341.36,2.4092
628,8,9,4182851.90,338.28,2.5688
629,17,13,4181791.51,340.91,2.5790
630,48,24,4176957.87,356.25,2.6118
631,49,24,4176957.87,356.25,2.6118
632,50,24,4176957.87,356.25,2.6118
633,15,11,4171277.85,340.05,2.5918
634,16,11,4171277.85,340.05,2.5918
635,5,8,4161712.31,339.27,2.3710
636,15,10,4156235.52,338.83,2.5266
637,48,21,4132537.51,339.62,2.4847
638,49,21,4132537.51,339.62,2.4847
639,50,21,4132537.51,339.62,2.4847
640,14,8,4111021.55,335.14,2.4129
641,14,5,4092780.18,333.65,2.4014
642,19,15,4076532.55,332.33,2.5043
643,12,6,4076369.15,332.31,2.3386
644,15,12,4049152.40,330.10,2.4496
645,21,25,4047829.79,360.38,2.6172
646,22,25,4047829.79,360.38,2.6172
647,16,14,4035945.66,329.02,2.5440
648,9,8,4013293.10,327.17,2.3216
649,4,3,3948788.38,354.03,2.2342
650,15,8,3947533.97,321.81,2.2607
651,2,8,3947204.79,321.78,2.2172
652,14,7,3940239.03,321.22,2.2824
653,19,14,3928234.96,320.24,2.4276
654,17,16,3920021.21,319.57,2.4742
655,2,26,3904582.82,363.57,2.6274
656,13,5,3893161.26,317.38,2.2472
657,13,6,3893161.26,317.38,2.2472
658,3,26,3887391.42,361.97,2.6117
659,4,26,3887391.42,361.97,2.6117
660,5,26,3887391.42,361.97,2.6117
661,10,26,3887391.42,361.97,2.6117
662,11,26,3887391.42,361.97,2.6117
663,12,26,3887391.42,361.97,2.6117
