P:N1,P:N2,净利润,年化收益率%,夏普比率
10,11,21448613.78,264.83,2.0234
37,10,22781163.02,262.67,2.1144
36,11,22564113.97,260.17,2.0893
33,12,22331898.85,257.49,2.0648
11,17,21764388.77,256.61,1.9771
8,12,20858115.07,256.53,1.8045
38,10,22183280.81,255.78,2.0677
37,11,22118851.36,255.03,2.0583
37,9,22088286.41,254.68,2.0502
6,15,20622751.87,254.63,1.8028
37,8,22049055.64,254.23,2.0496
6,10,19027637.81,254.14,1.6722
9,10,20637307.64,253.81,1.7709
34,11,22004345.91,253.71,2.0446
7,12,20606314.8,253.43,1.7803
13,15,21389284.99,252.18,1.8768
39,9,21849224.74,251.92,2.0443
38,6,21836597.34,251.78,2.0554
38,9,21785387.36,251.19,2.0341
17,15,20243727.39,250.94,1.8905
8,11,20324144.93,249.96,1.7674
13,12,20315821.46,249.86,1.9035
38,8,21592121.43,248.96,2.0163
7,13,20231048.91,248.82,1.7798
17,16,20041427.91,248.43,1.8518
38,11,21439617.98,247.2,2.0043
7,10,20083848.91,247.01,1.735
33,13,21389080.8,246.62,1.9444
15,13,20021783.86,246.24,1.8104
38,7,21339597.84,246.05,1.9937
18,17,19661307.59,245.66,1.8039
34,12,21265043.46,245.19,1.9737
35,10,21241863.04,244.92,1.9719
35,11,21227913.28,244.76,1.968
39,10,21226932.58,244.75,1.9828
13,17,20283573.4,244.67,1.8391
38,2,19187502.4,244.62,2.1127
5,14,19804331.19,244.53,1.6979
7,11,19856277.31,244.21,1.7073
2,16,19651710.35,241.69,1.7095
12,14,19277321.56,240.87,1.6089
14,11,19534614.45,240.25,1.7894
17,13,19433576.27,239.95,1.7567
35,12,20809748.2,239.94,1.9237
8,13,19417341.76,239.75,1.6752
36,10,20779017.04,239.58,1.9623
38,5,20748473.93,239.23,1.9196
2,17,19443949.18,239.14,1.7561
36,9,20622055.77,237.77,1.9508
13,16,20140599.92,237.46,1.7345
14,13,19292145.65,237.27,1.7592
38,12,20560839.92,237.07,1.8337
9,12,19188154.01,236.92,1.6794
16,15,19131193.96,236.22,1.7177
34,13,20479207.98,236.13,1.8669
34,14,20479207.98,236.13,1.8669
38,13,20470843,236.03,1.791
38,14,20411033.11,235.34,1.7856
18,15,18981174.55,235.29,1.7853
19,18,19201950.43,235.24,1.7247
5,15,19050126.08,235.22,1.6411
6,12,19110119.97,235.03,1.6531
18,12,19008654.96,234.7,1.7101
12,15,19814653.17,233.62,1.7325
11,13,18817266.93,233.26,1.6605
33,14,20178526.73,232.66,1.8393
6,14,18835260.93,232.56,1.6245
9,11,18898937.43,232.43,1.6523
13,14,19701223.47,232.28,1.6417
34,15,20124346.74,232.04,1.8373
2,15,18840797.67,231.72,1.6355
11,20,19619094.09,231.31,1.7661
12,16,19527836.07,230.24,1.6932
37,12,19932591.17,229.83,1.7758
37,13,19924925.4,229.74,1.741
39,13,19902176.04,229.47,1.7443
36,12,19861258.37,229,1.7693
36,13,19853592.59,228.91,1.7347
37,14,19842594.26,228.79,1.734
5,25,19814102.22,228.46,1.7951
12,24,19200155.4,226.37,1.706
36,14,19611786.38,226.13,1.7102
38,15,19604766.98,226.05,1.7113
39,8,19604180.41,226.04,1.8225
11,19,19166061.77,225.97,1.7182
39,6,19588728.21,225.86,1.8382
35,13,19573309.63,225.68,1.7829
39,11,19558733.49,225.51,1.8401
39,14,19555064.73,225.47,1.7166
12,17,19117782.29,225.4,1.7578
7,23,19252388.6,224.46,1.7418
39,7,19437349.65,224.11,1.8078
5,40,19196723.64,223.81,1.6762
35,14,19331503.42,222.89,1.7582
37,15,19228974.39,221.71,1.6801
7,24,18995412.55,221.46,1.7076
10,24,18878984.82,220.93,1.6933
34,25,19133833.34,220.62,1.6882
35,15,19132453.95,220.6,1.7435
2,31,19043403.06,219.57,1.6879
