P:N1,P:N2,净利润,年化收益率%
29,34,12161417.86,111.46
24,38,11584421.31,107.79
31,33,11533556.36,105.71
31,32,11401542.85,105.29
32,33,11321085.46,103.76
44,48,11955287.59,103.63
29,33,11168648.27,103.14
28,33,11167640.47,103.13
44,47,11833051.74,102.57
43,47,11871661.41,102.29
24,37,10960267.65,101.98
45,46,11123304.15,101.95
27,35,10943631.16,101.83
44,46,10829789.8,100.77
26,36,10757585.61,100.1
25,37,10677321.55,99.35
28,35,10659665.57,99.19
43,48,11415447.76,98.95
31,34,10753605.11,98.56
33,34,10811914.34,98.35
30,34,10685613.46,97.93
30,33,10661359.67,97.71
43,44,10640882.45,97.52
28,34,10467053.84,97.4
29,35,10370477.58,96.5
24,36,10358632.96,96.39
26,35,10273968.54,95.6
45,47,11000464.07,95.35
44,45,10284303.64,94.97
24,39,10199750.36,94.91
24,35,10177901.9,94.7
23,38,10166624.69,94.6
32,34,10129292.46,94.25
23,36,10087873.91,93.87
25,36,10062068.38,93.63
25,38,10054091.76,93.55
27,34,10052247.35,93.54
33,35,10173296.85,93.24
35,39,9998419.95,93.03
8,19,10204849.21,92.83
23,34,9952400.44,92.61
5,38,9979315.69,92.15
37,48,10563185.06,92.11
30,35,10046064.83,92.07
26,34,9870675.84,91.85
35,38,9933993.72,91.74
22,35,9846589.55,91.62
24,40,9825437.63,91.43
26,37,9823051.33,91.4
4,38,9895728.32,91.38
27,36,9819829.21,91.37
31,50,9819470.34,91.37
5,39,10024119.82,91.19
22,33,9786903.71,91.07
23,40,9778307.82,90.99
42,49,10473217.81,90.78
36,48,10404337.82,90.73
28,36,9731950.18,90.56
36,49,10383600.49,90.54
43,49,10419571.17,90.31
41,42,9776146.34,90.28
23,35,9667245.97,89.95
34,35,9641769.3,89.72
45,48,10223329.61,89.69
32,50,10401689.34,89.62
44,49,10207621.14,89.55
23,37,9623859.3,89.55
31,49,9612612.66,89.44
29,36,9603500.22,89.36
5,47,9741737.34,89.28
46,50,10232618.49,89.23
26,38,9588987.17,89.23
5,37,9648160.13,89.1
22,32,9564847.13,89
42,48,10327641.1,88.98
35,49,10203939.73,88.98
35,50,10170026.24,88.68
34,38,9564729.96,88.33
36,50,10114896.36,88.2
40,47,10090234.87,87.99
30,32,9600667.7,87.99
46,48,9985906.52,87.6
7,20,9555336.61,86.92
46,49,9957213.31,86.83
35,48,10054990.83,86.64
47,48,9901310.9,86.34
39,50,9956803.06,85.79
39,48,9838649,85.79
45,50,9834657.19,85.76
39,49,9916856.93,85.45
41,49,9916744.81,85.44
41,48,9859931.25,84.95
42,50,9794493.26,84.9
34,50,9727388.72,84.82
46,47,9593618.63,84.16
37,50,9624942.96,83.93
45,49,9563983.13,83.9
38,50,9692813.8,83.51
47,50,9952449.24,83.27
48,50,9705139.25,81.2
