P:N1,P:N2,净利润,年化收益率%
29,34,9611836.86,113.23
24,37,9338343.86,111.69
28,33,9381398.7,111.36
24,38,9309814.95,111.35
29,33,9251384.91,109.81
24,36,9127871.21,109.17
27,35,9049595.8,108.24
26,36,8963790.06,107.21
25,37,8918258.63,106.67
24,35,8886750.98,106.29
32,33,8945503.34,105.38
31,33,8847206.71,104.22
31,32,8774827.27,104.16
28,34,8673258.29,103.74
28,35,8641712.17,103.36
26,35,8502584.19,101.69
25,36,8310559.23,99.4
27,34,8280863,99.04
23,36,8269289.27,98.9
23,38,8254280.41,98.72
33,34,8410395.13,98.34
23,34,8222546.17,98.34
23,37,8221945.35,98.34
44,48,8802522.75,98.07
22,35,8095895.71,96.83
26,34,8057960.45,96.38
43,47,8687584.59,96.22
44,46,8016444.54,95.88
30,33,8125754.05,95.73
44,47,8590157.5,95.71
23,35,7966796.77,95.29
31,34,8088170.61,95.28
27,36,7918415.16,94.71
24,39,7917708.34,94.7
30,34,8020178.96,94.48
23,40,7866381.81,94.09
45,46,7981904.07,94.03
25,35,7840348.76,93.77
24,34,7790953.72,93.18
5,38,7823452.99,92.86
29,35,7748264.68,92.67
4,38,7798606.04,92.57
5,47,7824700.65,92.18
43,48,8270086.63,92.14
43,44,7812294.9,92.03
8,19,7860035.05,91.9
5,39,7829988,91.55
44,45,7692865.46,91.31
25,38,7627971.63,91.23
22,36,7604748.81,90.96
27,33,7596752.5,90.86
22,34,7594452.75,90.83
21,5,7709396.54,90.82
22,33,7592076.04,90.8
20,3,7681025.29,90.49
20,4,7673071.74,90.39
19,4,7658991.69,90.23
5,46,7584451.15,89.35
23,41,7469361.01,89.34
4,50,7567489.59,89.15
32,50,8036126.83,89
21,4,7530171.93,88.71
5,37,7461812.67,88.57
24,40,7399317.49,88.5
26,37,7389984.66,88.39
32,34,7377404,88.24
5,40,7431868.96,88.21
24,41,7354515.05,87.96
30,32,7456824.74,87.85
4,37,7388485.36,87.7
4,40,7385522.18,87.66
25,34,7322390.07,87.58
30,35,7430798.45,87.54
5,48,7352235.44,87.27
34,35,7291786.28,87.21
4,39,7337743.91,87.1
33,35,7391300.92,87.07
26,38,7239644.04,86.59
27,28,7276039.46,86.37
24,33,7189462.96,85.99
20,5,7290126.62,85.88
45,47,7700853.72,85.8
3,39,7192769.81,85.38
21,3,7231492.96,85.19
27,29,7150661.39,84.88
7,20,7257270.79,84.86
5,35,7124276.81,84.56
26,29,7208125.85,84.28
5,49,7136109.36,84.07
47,50,7698857.5,82.8
35,50,7376307.88,82.68
37,48,7315564.31,82
42,49,7321553.72,81.57
46,50,7275311.71,81.54
43,49,7230925.59,80.56
42,48,7256279.96,80.36
36,48,7149345.76,80.13
48,50,7439948.56,80.02
36,49,7135979.74,79.98
49,50,7175355,78.88
