P:N1,P:N2,净利润,年化收益率%
44,48,13775335.31,107.5
45,46,12648751.56,104.37
44,47,13278255.31,103.62
44,46,12333862,103.33
43,47,13301477.04,103.18
43,48,13220107.54,103.17
29,34,12428678.17,102.56
24,38,11953797.07,100.14
44,45,11995824.64,99.73
45,47,12640354.35,98.64
43,44,11836088.66,97.67
5,39,11977237.09,97.34
33,35,11776674.9,97.18
5,38,11727701.67,96.32
42,49,12308918.1,96.06
8,19,11701221.8,95.83
24,37,11428432.16,95.74
32,33,11583701.83,95.58
45,48,12080674.2,95.42
4,38,11518907.59,94.6
37,48,12039449.41,94.52
42,48,12166317.88,94.38
43,49,12078309.87,94.26
44,49,11889911.14,93.91
7,20,11463524.01,93.89
5,37,11432789.36,93.89
6,20,11366251.07,93.79
28,33,11270473.32,93.7
36,48,11911404.81,93.51
5,40,11478830.85,93.29
29,33,11216403.6,93.25
27,35,11130310.49,93.24
34,35,11245147.35,92.84
25,37,11046697.31,92.54
6,22,11290333.77,92.47
31,32,11091708.07,92.22
5,35,11218154.69,92.13
35,38,11070861.75,92.04
35,49,11719085.75,92
8,18,11219377.16,91.89
26,36,10929784,91.56
4,50,11057774.95,91.24
33,34,11134255.39,91.19
4,40,11190152.61,90.94
36,49,11581682.95,90.93
7,19,11094649.18,90.86
5,47,11009392.88,90.84
46,50,11565588.29,90.8
35,50,11561024.04,90.76
17,4,10988877.06,90.68
28,35,10822281.94,90.66
4,37,11032873.98,90.61
41,42,10877413.76,90.44
30,34,10952873.78,90.38
46,48,11419065.69,90.19
31,33,10918673.65,90.1
45,50,11472349.81,90.07
6,21,10870802.67,89.7
35,39,10697388.29,89.62
4,39,10888229.3,89.42
26,35,10643344.3,89.16
23,38,10641092.35,89.15
35,48,11482036.61,89.07
36,50,11323426.05,88.9
46,49,11304298.45,88.75
46,47,11233508.9,88.73
47,48,11300314.56,88.72
31,34,10738905.63,88.61
41,47,10574587.38,88.59
34,38,10648264.81,88.53
45,49,11201675.75,88.48
42,50,11320026.19,88.34
39,48,11250848.82,88.33
5,36,10688137.74,87.78
34,50,11175114.87,87.73
5,46,10626910.66,87.69
5,48,10605408.61,87.56
3,39,10654770.2,87.51
33,36,10666670.64,87.36
40,44,10581262.72,87.31
7,18,10569884.48,87.22
36,37,10562768.61,87.16
39,50,11231565.26,87.13
40,47,11095966.79,87.11
16,40,10606393.59,87.11
5,41,10677736.35,86.78
38,48,11020229.36,86.52
34,36,10560636.23,86.49
4,35,10750276.6,86.47
39,49,11129388.03,86.33
43,50,10787214.78,85.2
37,49,10838639.24,85.09
37,50,10833472.65,85.05
38,50,10936410.43,84.84
38,49,10636723.96,83.51
40,48,10559795.93,82.9
41,48,10642677.16,82.56
47,50,10933961.69,82.37
41,49,10572516.09,82.01
48,50,10790821.55,81.29
