P:N1,P:N2,净利润,年化收益率%
8,2,911001.28,87.49
19,2,912701.54,86.79
18,8,717767.36,68.93
18,2,561418.02,53.92
20,2,561085.7,53.88
17,2,493483.47,47.39
20,8,473722.09,45.49
15,3,446278.48,42.86
13,20,441397.09,42.39
37,7,409514.09,38.94
37,8,409514.09,38.94
38,7,409514.09,38.94
38,8,409514.09,38.94
39,7,409514.09,38.94
39,8,409514.09,38.94
37,6,409434.89,38.93
44,19,408589.56,38.85
12,24,383889.18,38.02
15,2,396797.1,37.73
44,20,380525.54,36.19
20,18,374557.88,35.62
12,23,358626.55,35.52
2,10,369388.89,35.13
44,16,368036.91,35
13,25,351185.32,34.78
20,17,362041.2,34.43
21,17,356888.63,33.94
44,17,352744.56,33.54
22,23,332061.14,32.89
36,7,338499.61,32.19
36,8,338499.61,32.19
38,6,327803.2,31.17
39,6,327803.2,31.17
21,7,323308.24,31.05
13,23,312524.88,30.95
12,25,308926.68,30.59
30,6,319772.14,30.41
20,19,318211.06,30.26
19,18,313687.55,29.83
9,26,300955.4,29.8
21,18,313058.49,29.77
21,19,313058.49,29.77
16,2,315463.29,29.71
9,24,293349.1,29.05
8,17,299702.09,28.78
43,19,302486.54,28.76
11,24,287262.25,28.45
45,19,297404.72,28.28
46,19,297404.72,28.28
19,26,276568.35,27.39
20,26,276568.35,27.39
18,24,275307.6,27.26
9,25,273469.15,27.08
10,25,273469.15,27.08
44,18,282706.82,26.88
20,12,278261.45,26.72
19,8,277320.94,26.63
14,20,275559.13,26.46
20,25,265174.05,26.26
11,26,265048.63,26.25
43,20,274422.51,26.1
13,24,262549.88,26
14,26,260271.23,25.78
22,25,260046.49,25.75
45,20,269340.7,25.61
46,20,269340.7,25.61
19,17,267335.53,25.42
18,9,264610.95,25.41
18,10,264610.95,25.41
43,17,259385.16,24.67
45,16,256852.07,24.43
46,16,256852.07,24.43
17,23,244722.9,24.24
18,23,244722.9,24.24
36,6,254312.49,24.18
46,17,254303.35,24.18
43,16,254287.71,24.18
8,19,251046.34,24.11
3,16,251922.83,23.96
13,19,246434.24,23.67
11,25,237562.38,23.53
17,20,237845.06,23.3
45,17,241559.72,22.97
19,16,236803.85,22.52
20,16,236803.85,22.52
12,26,225532.5,22.34
12,21,227418.14,22.28
10,24,224346.15,22.22
22,24,222667.84,22.05
