P:N1,P:N2,净利润,年化收益率%
24,38,9793417.05,136.63
29,34,9762570.97,134.15
28,33,9648696.97,133.59
27,35,9543866.5,133.15
24,37,9522103.49,132.84
24,36,9325274.01,130.1
29,33,9380882.96,129.88
26,36,9285197.84,129.54
25,37,9239666.4,128.9
32,33,9242945.84,127.01
24,35,9070035.84,126.54
28,34,9056944.56,126.35
28,35,9025398.45,125.91
31,32,9042961.14,125.2
26,35,8888810,124.01
31,33,9010834.37,123.82
27,34,8704494.04,121.44
23,36,8698144.79,121.35
44,48,9335043.75,121.32
23,37,8673988.67,121.01
23,38,8660100.64,120.82
33,34,8802883.18,120.06
23,34,8601007.97,119.99
25,36,8564958.51,119.49
43,47,9213667.44,119.03
22,35,8519655.9,118.86
44,47,9122662.14,118.56
44,46,8419328.32,117.46
23,40,8413326.63,117.37
24,39,8394363.91,117.11
23,35,8344508.95,116.41
26,34,8318118.9,116.05
27,36,8274275.27,115.44
45,46,8394493.96,115.35
29,35,8261479.85,115.26
43,48,8858163.46,115.12
31,34,8339804.25,114.6
44,45,8227954.14,113.92
30,33,8289381.71,113.91
30,34,8261849.36,113.53
23,41,8125214.46,113.36
19,4,8237850.51,113.2
8,19,8277964.41,112.9
32,50,8732595.46,112.81
25,35,8044419.01,112.23
22,34,8041730.13,112.19
22,36,8028883.81,112.01
25,38,8007375.85,111.71
24,41,7974864.58,111.26
24,34,7974238.59,111.25
27,33,7974160.44,111.25
26,37,7959024.74,111.04
43,44,8055378.51,110.69
20,4,8033829.9,110.4
24,40,7910633.44,110.36
22,33,7909810.39,110.35
26,38,7821527.69,109.12
5,38,7857151.85,108.79
33,35,7905917.66,108.64
4,38,7829295.51,108.4
24,42,7727641.96,107.81
32,34,7705231.3,107.5
5,39,7849729.89,107.06
27,28,7707960.15,106.72
34,35,7633167.66,106.49
21,5,7734405.05,106.28
28,36,7615075.14,106.24
5,47,7714241.51,106
30,35,7698455.85,105.79
45,47,8127850.36,105.63
31,50,7571303.86,105.63
16,3,7623736.58,105.55
31,48,7561126.74,105.49
26,29,7711247.79,105.17
20,3,7652294.45,105.15
20,5,7650884.79,105.13
20,50,7560769.89,104.68
30,32,7586322.79,104.25
35,50,7958638.89,104.05
21,4,7555180.44,103.82
7,40,7549578.86,103.74
7,20,7602228.89,103.68
36,48,7915937.53,103.49
37,48,7904009.99,103.34
28,29,7561486.79,103.13
35,48,7904898.8,102.12
42,49,7847520.36,101.98
35,49,7766314.8,101.54
47,50,8072560.28,101.27
36,49,7731704.05,101.08
46,50,7698894.21,100.66
42,48,7777690.15,100.47
46,48,7551421.44,99.33
47,48,7586369.3,99.18
38,48,7576310.7,99.05
48,50,7891312.49,99
36,50,7559457.78,98.83
38,50,7598651.49,98.16
39,50,7590066.24,98.05
39,49,7570966.34,97.8
