P:N1,P:N2,净利润,年化收益率%
29,34,10120574.71,104.34
28,33,9801851.59,101.82
29,33,9795305.61,101.75
24,37,9594478.76,100.42
24,38,9551006.87,99.97
27,35,9469598.46,99.12
26,36,9384242.95,98.22
24,36,9384006.11,98.22
31,32,9423814.9,97.89
25,37,9303978.89,97.38
44,48,9955738.47,97.07
31,33,9399166.16,96.9
24,35,9225146.26,96.56
28,35,9185632.87,96.14
43,47,9840800.31,95.38
44,47,9765209.14,95.21
28,34,9093711.17,95.18
32,33,9186695.26,94.71
45,46,9156955.71,94.4
8,19,9218630.4,94.33
5,38,9075665.91,94.27
23,36,8956051.84,93.74
26,35,8922586.85,93.39
5,39,9082200.92,92.93
4,38,8908767.4,92.54
44,46,8830778.5,92.43
43,48,9423302.35,91.88
16,3,8787199.59,91.28
23,34,8709274.2,91.16
27,34,8700865.66,91.07
25,36,8696279.49,91.02
5,37,8714025.6,90.52
22,35,8603463.31,90.05
22,33,8550505.84,89.5
30,33,8669224.52,89.38
23,35,8536199.29,89.35
7,20,8727978.54,89.31
33,34,8715818.57,89.19
26,34,8519294.15,89.17
5,40,8583794.69,89.16
23,38,8509965.09,89.07
23,37,8477630.02,88.73
31,34,8566955.14,88.32
5,47,8555573.55,88.2
5,35,8462919.04,87.91
4,37,8461002.91,87.89
30,34,8498963.49,87.62
8,20,8536793.22,87.35
27,36,8345796.51,87.35
43,44,8445181.97,87.07
44,45,8360416.78,86.84
6,22,8474894.09,86.72
7,33,8400425,86.6
8,18,8415890.69,86.12
4,39,8278089.11,85.99
45,47,8808064.77,85.88
5,46,8315324.05,85.73
4,40,8247158.26,85.67
29,35,8183827.6,85.66
22,36,8174151.32,85.56
3,39,8231500.7,85.51
6,23,8355331.56,85.5
5,48,8228011.36,85.47
24,39,8158907.21,85.4
6,20,8282486.41,85.39
9,19,8214800.16,85.33
4,50,8263820.26,85.2
25,35,8131216.29,85.11
22,32,8128118.36,85.08
23,40,8121648.22,85.01
24,34,8108434.47,84.87
5,36,8143808.44,84.59
22,34,8081180.78,84.58
27,33,8058086.2,84.34
3,38,8108536.96,84.23
32,34,8033196.7,84.08
4,35,8075209.28,83.88
25,38,8013248.61,83.87
5,43,8129226.28,83.81
33,35,8074308.16,83.24
7,19,8125335.7,83.14
30,32,8062865.9,83.12
37,48,8437282.61,82.76
42,49,8474769.45,82.63
5,49,8011885.29,82.6
46,50,8382572.74,82.22
43,49,8384141.31,81.75
42,48,8409495.69,81.51
36,48,8271064.06,81.13
36,49,8257698.04,81
44,49,8149524.64,80.42
32,50,8256246.66,80.02
40,47,8137629.56,79.82
36,50,8085451.76,79.31
45,48,8030930.31,79.25
35,49,8070665.96,79.16
47,48,8048822.47,78.95
35,50,8038626.54,78.85
47,50,8361226.14,78.7
48,50,8102317.2,76.26
