P:N1,P:N2,净利润,年化收益率%
24,38,10064796.49,210.77
26,36,9799879.8,205.22
25,37,9717582.99,203.5
24,37,9705985.05,203.25
27,35,9610340.26,201.25
21,5,9681898.22,199.7
24,36,9451468.11,197.92
24,35,9231462.95,193.32
23,36,9199292.25,192.64
28,33,9243704.09,192.11
19,4,9254101.69,190.88
23,37,9060156.11,189.73
26,35,9047757.85,189.47
22,35,9028566.59,189.07
32,33,9103982.7,187.78
23,38,8956655.89,187.56
28,35,8944140.27,187.3
28,34,8923072.65,186.86
29,34,9057698.06,186.82
25,36,8911392.78,186.61
24,39,8785510.18,183.98
27,36,8762443.64,183.49
21,4,8877368.94,183.1
31,32,8787491.01,182.62
33,34,8901981.86,182.24
20,4,8833827.24,182.21
29,33,8762020.69,182.09
27,34,8694855.88,182.08
23,34,8693295.55,182.05
23,40,8664503.46,181.44
31,33,8793115.42,181.37
20,5,8758693.94,180.66
23,35,8622034.52,180.55
22,36,8543573.25,178.91
26,37,8505862.58,178.12
16,3,8559085.68,177.88
22,34,8434112.27,176.62
25,38,8418925.64,176.3
22,33,8396945.14,175.84
26,34,8364959.45,175.17
23,41,8357544.75,175.01
45,46,8421190.8,173.7
25,35,8288687.02,173.57
21,6,8410224.91,173.47
33,35,8369812.42,172.64
24,40,8228304.71,172.31
3,15,8089307.68,172.02
26,38,8212983.31,171.99
24,34,8193339.35,171.58
29,35,8182107.66,171.34
21,7,8297958,171.15
44,46,8168213.22,171.05
30,34,8267823.98,170.53
43,47,8793601.97,170.51
44,48,8733636,170.37
32,34,8127588.39,170.2
44,45,8188593.4,170.18
44,47,8708954.46,169.88
27,33,8095180.45,169.52
34,35,8092399.64,169.46
24,41,8069207.99,168.98
22,32,7958532.14,166.66
43,48,8495211.71,165.71
20,50,7966161.56,165.56
6,22,8083076.1,165.48
22,38,7894101.05,165.31
20,3,8013706.05,165.29
22,37,7881419.55,165.04
31,34,7991375.52,164.83
30,33,7988550.44,164.77
21,3,7969985.9,164.39
18,4,7943526.26,163.84
19,5,7931241.13,163.59
24,42,7803131.66,163.4
6,20,7920814.83,163.37
5,23,7963691.75,163.03
43,44,7901950.41,162.99
27,37,7775637.94,162.83
18,5,7892987.73,162.8
5,38,7796126.25,162.02
6,23,7912481.47,161.99
21,34,7720154.95,161.67
23,33,7712952.54,161.52
18,6,7823331.58,161.36
23,32,7698131.52,161.21
25,39,7689297.82,161.02
25,28,7836689.39,160.43
8,19,7822890.16,160.15
24,30,7695163.71,159.92
5,20,7775779.72,159.19
19,3,7713820.26,159.11
5,39,7770081.74,159.07
26,29,7749949.71,158.66
7,20,7716560.38,157.97
48,50,8013149.5,150.89
47,50,8010579.4,150.84
32,50,7746155.22,150.2
49,50,7796432.29,150.06
45,47,7690638.79,150.02
48,49,7796749.45,146.82
