P:N1,P:N2,净利润,年化收益率%,夏普比率
50,15,17458403.45,132.74,0.9667
50,18,17358633.86,131.98,0.9672
50,20,17333037.8,131.78,0.9637
50,16,17295373.9,131.5,0.9595
50,17,17210447.05,130.85,0.9559
50,14,17109778.95,130.09,0.9457
50,19,17086991.21,129.91,0.951
50,21,16914694.77,128.6,0.9412
50,22,16090224.99,122.33,0.9012
50,25,15991986.75,121.59,0.8973
50,26,15987314.01,121.55,0.8926
50,24,15938863.32,121.18,0.8949
50,23,15651814.92,119,0.8794
13,32,14383970.06,117.32,0.8024
16,30,14239594.24,117,0.792
13,33,14318978.39,116.79,0.7974
50,28,15161119.95,115.27,0.8341
50,27,14935849.74,113.56,0.8293
13,3,13266907.34,113.36,0.6352
16,29,13706639.89,112.94,0.7607
49,15,14066338.41,111.91,0.7241
13,31,13631880.38,111.19,0.7632
11,33,13631731.33,110.07,0.7536
49,16,13618960.09,108.35,0.7037
50,29,13782196.91,107.92,0.7318
15,31,13141836.01,107.19,0.7338
49,17,13308074.16,105.87,0.6904
27,28,13405453.84,104.81,0.7175
14,29,12843580.34,104.76,0.6914
35,44,12955432.76,104.56,0.7251
17,29,12709713.7,104.43,0.7397
9,29,13141138.76,104.03,0.7319
27,29,12723505.01,103.63,0.6412
19,22,12307972.79,103.5,0.6753
40,41,12813988.6,103.42,0.7152
49,18,12955974.46,103.07,0.674
10,28,12705744.74,102.6,0.7043
12,33,12540390.86,102.28,0.6956
13,29,12538227.48,102.27,0.6563
12,28,12662639.53,102.25,0.6731
12,32,12484989.8,101.83,0.6796
11,30,12603026.18,101.77,0.6512
14,32,12444374.86,101.5,0.6871
14,30,12441020.71,101.47,0.6662
16,31,12338039.48,101.38,0.6737
14,31,12406907.16,101.2,0.6706
17,30,12275046.85,100.86,0.7083
7,30,12551497.04,100.85,0.7305
15,30,12334740.8,100.61,0.7211
19,26,12206374.76,100.58,0.6455
41,4,12613138.65,100.34,0.7859
50,30,12634239.85,100.22,0.6625
41,43,12452000.62,100.13,0.6978
10,30,12348800.13,99.71,0.6794
10,29,12336097.58,99.61,0.7074
41,42,12386451.05,99.6,0.7049
14,28,12187737.83,99.41,0.6592
31,30,11835096.1,98.81,0.6941
11,28,12138907.8,98.02,0.6894
11,34,12137014.45,98,0.6792
10,34,12121577.91,97.88,0.6864
50,31,12330080.85,97.8,0.6578
50,8,12270461.33,97.62,0.7155
49,21,12219142.51,97.21,0.639
6,45,11999310.4,96.89,0.6893
20,23,11728705.49,96.88,0.6392
49,20,12167146.15,96.8,0.6352
50,38,12129075.1,96.49,0.638
13,30,11806570.79,96.3,0.6292
22,29,12298362.12,96.15,0.6751
50,32,12073470.45,96.05,0.6369
12,31,11770037.6,96,0.6228
13,34,11759373.35,95.91,0.6504
42,44,11818989.92,95.74,0.6485
15,32,11728300.75,95.66,0.657
12,30,11827249.9,95.5,0.6033
26,32,11695205.68,95.26,0.5569
12,34,11649511.3,95.02,0.6555
23,29,12150575.5,95,0.6852
8,39,11763674.1,94.99,0.6462
9,30,11992253.26,94.94,0.6785
11,35,11730843.21,94.72,0.6617
8,38,11709904.86,94.56,0.6405
10,31,11705802.83,94.52,0.6466
9,39,11703430.79,94.5,0.6119
11,36,11776471.16,94.28,0.6598
6,47,11645319.66,94.03,0.696
39,42,11640564.81,93.95,0.6601
6,44,11602958.36,93.69,0.6428
11,29,11599953.41,93.67,0.635
40,4,11737827.65,93.38,0.6712
50,12,11731254.23,93.33,0.664
7,29,11614057.21,93.32,0.668
7,31,11610402.89,93.29,0.6841
9,38,11551374.63,93.28,0.6395
49,19,11635441.96,92.57,0.5977
39,5,11613230.75,92.39,0.5554
8,28,11595421.16,91.8,0.6745
5,45,11566600.92,91.57,0.6493
8,30,11527829.15,91.26,0.6583
