P:N1,P:N2,净利润,年化收益率%,夏普比率
50,15,17399299.4,148.34,1.1025
50,18,17299529.81,147.49,1.103
50,20,17273933.75,147.27,1.0984
50,16,17236269.85,146.95,1.0943
50,17,17151343,146.22,1.0901
50,14,17050674.9,145.37,1.0783
50,19,17027887.16,145.17,1.0844
50,21,16855590.72,143.7,1.0726
2,4,13618361.56,142.76,0.8112
50,22,16031120.94,136.67,1.0267
14,4,14201752.91,136.08,0.7337
50,25,15932882.7,135.84,1.022
50,26,15928209.96,135.8,1.0162
50,24,15879759.28,135.38,1.0194
8,5,13454536.32,134.34,0.6572
50,23,15592710.88,132.94,1.0015
50,28,15439826.8,131.63,0.9757
50,29,14726086.16,129.3,0.9102
13,3,13413373.11,128.52,0.7466
50,27,15016315.81,128.02,0.9545
16,30,13781718.21,126.98,0.8716
13,33,13827864.61,126.47,0.8749
49,15,14007234.36,124.96,0.8271
27,28,14222830.45,124.69,0.881
14,3,12681654.16,121.51,0.629
13,32,13262579.05,121.3,0.8324
49,16,13559856.04,120.96,0.8037
50,30,13520288.06,120.26,0.828
40,41,13286371.04,120.24,0.8517
35,44,13261569.92,120.02,0.8583
10,13,11986612.99,118.24,0.7157
49,17,13248970.11,118.19,0.7885
27,29,12847454.86,117.34,0.7377
11,30,12914537.66,116.94,0.7731
10,4,12193582.41,116.83,0.6633
15,31,12721078.71,116.35,0.8101
38,39,12263161.89,115.66,0.7237
14,31,12617639.71,115.4,0.787
11,33,12740326.19,115.36,0.7996
49,18,12896870.41,115.05,0.7695
8,4,11611806.55,114.86,0.6506
14,29,12534686.14,114.64,0.7704
13,31,12510489.36,114.42,0.7871
12,28,12542489.81,113.57,0.7631
16,29,12264585.81,113.32,0.7633
50,31,12724011.07,113.18,0.7846
31,44,12034043.21,112.92,0.729
14,30,12340614.11,112.87,0.758
30,46,11908810.88,112.32,0.7527
10,30,12379309,112.09,0.7809
35,43,12108606.55,112.06,0.7724
14,32,12202562.46,111.61,0.7676
30,45,11708982.2,111.6,0.7305
29,41,11952908.56,111.58,0.7061
50,7,12500105.29,111.51,0.831
31,42,11937097.64,111.43,0.724
29,42,11919224.91,111.26,0.7134
50,32,12467400.68,111.22,0.7617
12,31,12132156.28,110.96,0.7449
42,44,12182250.89,110.66,0.767
41,42,12250996.3,110.47,0.792
34,43,11936130.55,110.46,0.7564
31,43,11824073.18,110.37,0.7006
28,42,11739032.52,110.15,0.7117
33,44,11878849.05,109.93,0.7596
11,28,12123993.98,109.78,0.7896
13,29,12001393.21,109.77,0.7104
41,4,12294685.84,109.68,0.8767
12,32,11987754.94,109.64,0.7407
16,31,11870733.74,109.37,0.7351
12,30,12031349.41,108.94,0.7103
50,8,12211357.28,108.93,0.8205
27,30,11921994.13,108.89,0.6736
34,44,12028374.28,108.86,0.7716
9,29,12225159.73,108.52,0.7646
49,21,12160038.46,108.48,0.7297
41,43,11991517.6,108.13,0.7583
49,20,12108042.1,108.01,0.7254
50,35,12103373.18,107.97,0.7353
13,30,11782359.14,107.76,0.7208
17,29,11695103.35,107.76,0.7695
10,28,11894926.53,107.7,0.7419
10,31,11884378.08,107.61,0.7578
17,30,11669884.43,107.52,0.7663
12,33,11664029.28,106.68,0.7283
14,28,11584163.79,105.95,0.7092
15,32,11566868.26,105.79,0.7396
50,36,11847472.9,105.69,0.7176
39,42,11654496.25,105.48,0.7508
34,45,11649009.71,105.43,0.7701
37,42,11616639.05,105.13,0.7563
11,31,11601055.88,105.04,0.7151
40,42,11603174.76,105.01,0.7472
11,29,11587215.68,104.92,0.7275
50,12,11672150.18,104.12,0.7596
49,19,11576337.91,103.27,0.6821
22,29,11773295.68,103.21,0.7309
49,27,11560249.16,103.13,0.7025
50,38,11549105.1,103.03,0.689
49,28,11539028.94,102.94,0.699
