P:N1,P:N2,净利润,年化收益率%,夏普比率
2,4,13521779.85,161.38,0.9343
8,4,13088730.99,147.4,0.8638
50,15,15106201.34,146.63,1.0799
50,20,15008750.11,145.68,1.0806
50,16,14960780.59,145.22,1.0718
50,18,14923308.88,144.85,1.0771
50,19,14923308.88,144.85,1.0771
9,5,12728254.2,143.34,0.7876
50,14,14757576.84,143.24,1.0522
50,17,14730581.14,142.98,1.0568
14,3,13054362.4,142.41,0.7527
50,21,14590407.09,141.62,1.0509
4,15,12665314.64,140.39,0.8245
41,4,13799443.18,140.15,1.124
5,12,12638919.14,140.1,0.8619
2,18,12798417.16,139.62,0.8903
13,3,12560652.36,137.02,0.8044
14,4,12390537.1,135.17,0.714
8,5,11754794.54,133.63,0.6304
50,22,13765937.3,133.62,0.9984
50,26,13731185.48,133.28,0.9945
27,29,12704482.45,132.11,0.8603
50,25,13556661.76,131.59,0.9843
5,3,11602111.59,131.39,0.775
2,19,12030911.21,131.24,0.8599
2,13,11895223.12,131.15,0.7476
50,24,13503538.34,131.07,0.9813
2,15,11882135.75,131.01,0.7418
2,17,11756121.3,129.62,0.8015
50,23,13327527.24,129.36,0.9695
50,28,13242802.31,128.54,0.948
3,15,11637293.14,128.31,0.765
50,29,12833830.6,128.3,0.8985
27,28,12821323.73,127.97,0.9168
5,16,11525805.43,127.76,0.7173
13,33,12221032.63,127.26,0.8766
13,32,12074208.46,125.73,0.8587
14,15,12505142.28,124.82,0.9482
10,4,11441600.2,124.81,0.7144
40,4,12258826.41,124.51,0.9198
50,27,12819291.33,124.43,0.9238
16,30,11733642.35,123.09,0.8282
39,6,12077730.16,122.67,0.7209
39,5,12067633.14,122.56,0.7428
14,29,11747876.64,122.33,0.8173
10,13,10839948.61,121.75,0.7255
17,15,10739151.68,120.99,0.6893
26,31,11420290.1,120.86,0.7478
40,5,11879328.19,120.65,0.7226
5,21,12114534.05,120.51,0.9142
5,20,12095075.55,120.32,0.9158
14,30,11553804.61,120.31,0.803
4,16,10910468.01,120.29,0.7061
27,30,11537524.01,119.97,0.7643
2,12,10874644.68,119.9,0.632
50,7,11749555.63,119.33,0.8754
49,15,11714136.3,118.97,0.763
2,14,10765166.4,118.69,0.665
10,6,10530199.22,118.59,0.575
5,22,11890697.51,118.29,0.8753
2,16,10710571.79,118.09,0.6718
14,31,11340039.25,118.08,0.7937
13,31,11311438.44,117.79,0.8051
50,30,11628032.5,117.75,0.8036
4,17,10595862.98,116.82,0.6846
22,29,11696068.01,116.74,0.8597
50,8,11460807.61,116.4,0.8635
4,22,11616345.46,115.56,0.861
3,14,10429955.29,115,0.6835
49,16,11284366.78,114.61,0.7373
12,32,10982162.14,114.36,0.7678
5,23,11488798.74,113.91,0.8671
13,30,10925949.49,113.77,0.7599
14,32,10924962,113.76,0.771
12,30,10906450.71,112.43,0.7269
4,21,11233373.46,111.75,0.863
4,23,10483447,111.74,0.7294
13,29,10721922.01,111.65,0.7153
50,12,10921600.51,110.93,0.7927
15,31,10648024.28,110.88,0.7545
25,30,10464549.32,110.75,0.6967
11,33,10730159.9,110.62,0.75
23,29,11073748.1,110.53,0.833
49,17,10828208.25,109.98,0.7094
50,31,10831755.51,109.69,0.7536
12,33,10530116.81,109.65,0.7417
12,31,10509558.06,109.44,0.7244
40,6,10626073.2,107.92,0.6276
12,34,10350192.51,107.78,0.751
41,3,10610490.93,107.77,0.8662
42,44,10384196.24,107.39,0.7423
50,32,10546066.81,107.11,0.7243
41,42,10409866.9,106.87,0.7687
50,13,10504629.99,106.69,0.7632
35,44,10339801.66,106.54,0.752
49,18,10489315.15,106.53,0.6894
11,30,10324094.96,106.43,0.6745
23,28,10651367.18,106.31,0.7813
50,9,10392095.53,105.55,0.7601
12,17,10341400.21,103.22,0.7853
