P:N1,P:N2,净利润,年化收益率%,夏普比率
14,3,16185875.56,204.96,1.0742
13,3,16003948.2,202.66,1.1513
2,4,14274561.8,197.75,1.0773
14,4,14580076.36,184.63,0.9528
13,4,13975271.68,176.97,0.9152
15,8,13578881.48,171.95,0.8792
2,13,12697399.1,162.51,0.8833
8,4,12369721.95,161.7,0.8957
5,12,12526180.66,161.18,0.9427
2,15,12582886.92,161.04,0.87
10,6,12244429.69,160.07,0.7557
11,5,12104373.54,158.24,0.6891
15,13,12261013.36,157.76,0.9624
9,5,12037512.76,157.36,0.814
15,12,12228094.06,156.5,0.9709
10,4,12240655.15,155,0.8449
15,10,12059265.4,154.34,0.7835
50,7,13077116.73,154.17,1.0684
14,10,11964255.23,153.12,0.8017
4,15,11874455.89,152.79,0.8494
50,8,12788368.71,150.77,1.0556
2,12,11774419.71,150.69,0.7621
5,10,11108865.99,150.33,0.8217
5,3,11374830.11,149.53,0.8353
50,15,13169508.73,148.38,1.0404
50,20,13072057.5,147.29,1.0414
17,15,11255585.13,147.2,0.8071
12,4,11234070.27,146.86,0.7329
14,13,11409466.23,146.81,0.8574
50,16,13024087.98,146.75,1.0314
2,14,11465917.58,146.74,0.7842
50,18,12986616.26,146.32,1.0372
50,19,12986616.26,146.32,1.0372
11,3,11433318.85,144.78,0.7921
50,12,12257890.98,144.52,0.9758
50,14,12820884.23,144.46,1.01
3,15,11265762.76,144.18,0.8156
50,17,12793888.53,144.15,1.015
8,5,10886391.14,143.65,0.6278
11,4,10907132.6,142.58,0.6007
50,21,12649816.42,142.53,1.008
11,9,10820901.96,141.46,0.5599
15,9,11046910.24,141.38,0.6919
41,4,11919426.14,140.53,1.0931
50,13,11840920.45,139.6,0.9433
2,6,10637193.33,139.06,0.6151
50,6,10869289.89,138.28,0.9748
14,9,10918869.09,138.26,0.7313
50,9,11719656.63,138.17,0.9407
14,5,10870666.55,137.65,0.7227
14,29,11340030.1,137.07,0.87
27,29,11335591.94,136.83,0.8436
2,11,10032147.54,135.76,0.6392
5,16,10525828.84,135.44,0.7176
15,14,10558457.1,135.13,0.7583
27,28,11645974.61,134.93,0.9205
2,18,10619870.71,134.48,0.8168
2,17,10473234.65,134.04,0.7882
14,12,10458471.91,133.85,0.779
3,14,10401075.9,133.12,0.7525
2,7,10160796.56,132.83,0.5782
7,8,10117412.11,132.26,0.704
13,33,10869894.86,131.39,0.8609
22,29,11277274.86,130.66,0.9171
14,15,11260249.74,130.46,0.9532
13,32,10777491.88,130.27,0.845
50,10,10961161.83,129.23,0.8647
16,30,10609501,129.19,0.8292
15,11,10085615.93,129.08,0.6184
50,11,10901509.09,128.52,0.8631
3,16,10018196.91,128.22,0.7068
14,30,10588748.52,127.99,0.8101
2,19,10089692.81,127.76,0.8018
40,3,10824769.6,127.62,1.0099
13,7,10077494.43,127.61,0.6239
50,22,11314072.85,127.48,0.9102
50,28,11306109.7,127.39,0.8963
14,2,10188207.54,127.15,1.0498
26,31,10348010.68,127.12,0.7427
50,26,11279321.03,127.09,0.9065
40,4,10747298.96,126.71,0.8982
14,31,10465370.35,126.5,0.807
50,29,10897137.99,126.45,0.8405
5,21,10859244.3,125.4,0.9166
5,20,10839785.8,125.17,0.9185
50,25,11104797.31,125.12,0.8951
39,6,10610480.05,125.09,0.6786
40,5,10581917.53,124.76,0.6938
50,24,11051673.89,124.52,0.8915
5,22,10742731.85,124.05,0.8824
39,5,10434910.56,123.02,0.6915
23,29,10609046.73,122.92,0.8827
50,27,10882598.71,122.62,0.8696
50,23,10875662.79,122.54,0.8787
27,30,10134985.04,122.33,0.736
14,32,10085775.35,121.91,0.7848
5,23,10487327.06,120.7,0.8844
49,5,10211155.59,120.39,0.7941
4,22,10407264.58,120.18,0.862
23,28,10046686.44,116.4,0.8164
