P:N1,P:N2,净利润,年化收益率%,夏普比率
6,7,25074054.15,222.35,1.5411
7,8,24911037.43,219.5,1.5462
2,9,23784225.05,213.58,1.3487
6,8,24315888.7,213.03,1.4897
2,10,24126702.27,211.37,1.3873
3,10,23834901.8,208.81,1.3737
3,9,22507455.75,200.88,1.2981
3,4,22318887.15,199.2,1.5188
2,8,21972196.25,197.38,1.3429
4,7,22172671.72,196.62,1.2898
4,9,22155879.25,194.1,1.2711
5,8,21157320.08,188.83,1.292
4,8,21116286.27,187.26,1.2459
4,10,25908625.92,184.28,1.4187
3,5,20587860.38,183.75,1.2744
4,6,20189272.67,181.36,1.1908
7,9,20054004.65,178.98,1.2609
3,8,19754171.98,176.31,1.1945
3,11,24437886,173.82,1.3081
2,11,24284839.45,172.73,1.2982
6,9,24262700.48,172.57,1.3532
3,7,19217252.35,171.51,1.1667
3,12,23828126.07,169.48,1.2068
5,9,23747312.22,168.91,1.3027
4,11,23811397.8,166.08,1.2881
5,7,18539094.3,164.4,1.1386
2,7,18122333.47,162.79,1.083
3,13,22774566.2,161.99,1.1861
2,12,22771272.18,161.97,1.1598
7,10,18049786.48,161.09,1.1787
3,6,18030261.7,160.92,1.0901
4,5,17832562.7,160.19,1.0962
6,10,17140027.55,153.91,1.1106
4,12,21980476.38,153.31,1.1662
2,13,22168320.78,153.13,1.1512
9,10,17033173.73,151.05,1.0965
8,9,20535228.95,146.06,1.1923
5,6,16359823.9,146.01,1.0101
2,3,16493462.25,145.33,1.2508
5,10,20305917.65,144.43,1.2051
8,10,15891438.43,140.92,1.063
3,14,19707490.55,140.17,1.0183
2,14,20010290.57,138.22,1.0183
5,11,19642358.73,137,1.1575
4,13,18782290.42,131,1.0501
2,15,19238166.95,130.38,0.9586
6,11,17868257.02,124.62,1.0825
10,11,16778528.75,117.02,1.1155
9,11,16669811.27,116.27,1.0105
7,11,16471719.1,114.88,1.0361
5,12,15206181.32,112.62,0.9184
2,16,15913084.63,107.85,0.8525
11,12,15963814.77,107.18,1.034
8,11,15283407.97,106.6,0.9646
7,12,15272433.27,106.52,0.9478
35,37,15221518.12,103.16,0.7279
4,18,16143248.77,102.63,0.9199
11,13,15150504.2,101.72,0.9647
2,30,18148843.88,100.29,0.7465
2,25,19486392.77,99.99,0.8215
4,25,17794116.77,98.33,0.8106
6,17,15355528.1,97.62,0.9177
3,25,18816062.3,96.55,0.81
3,17,15046443.92,95.66,0.8638
3,26,18302825.25,93.92,0.7782
2,31,16946381.82,93.65,0.7099
2,26,18092144.22,92.84,0.7717
6,30,16839123.98,92.34,0.7211
3,30,16682328.52,92.19,0.7096
4,30,17277612.57,91.94,0.7201
3,32,16999552,90.46,0.7059
3,31,16340752.6,90.3,0.6965
2,32,16332429.02,90.25,0.6956
5,31,16894534.75,89.9,0.709
5,32,16561724.35,89.46,0.7054
5,30,16774562.78,89.26,0.7113
4,31,16628354,88.49,0.6994
4,32,16476196.2,87.68,0.6946
2,33,15854049.72,87.61,0.6699
3,33,16363546.75,87.08,0.6765
4,26,15713920.18,86.84,0.7393
2,29,15576156.68,86.07,0.694
3,27,15475945.85,85.52,0.696
2,27,16664883.05,85.51,0.7065
15,17,16025378.75,85.28,0.8696
2,28,16593948.15,85.15,0.707
3,35,15975186.25,85.01,0.6685
5,33,15349941.02,84.82,0.6675
6,31,15458896.63,84.77,0.6821
4,33,15857216.8,84.38,0.6686
2,35,15772588.5,83.93,0.6624
4,35,15767142.3,83.9,0.6663
2,34,15662190.1,83.34,0.6607
3,34,15650008.75,83.28,0.6604
4,34,15478233.95,82.37,0.66
14,18,15434886.9,82.13,0.8506
2,24,15964259.12,81.92,0.799
2,36,15177078.35,80.76,0.634
16,17,14969844.4,79.66,0.8435
2,20,15983481.5,79.19,0.8027
