#,P:N1,P:N2,净利润,年化收益率%,夏普比率
68,2,8,988234.60,195.56,2.3205
69,12,8,988234.60,195.56,2.3205
70,13,7,988234.60,195.56,2.3205
71,3,12,979638.90,196.54,2.4094
72,4,12,979638.90,196.54,2.4094
73,5,12,979638.90,196.54,2.4094
74,6,12,979638.90,196.54,2.4094
75,7,12,979638.90,196.54,2.4094
76,8,12,979638.90,196.54,2.4094
77,9,12,979638.90,196.54,2.4094
78,10,12,979638.90,196.54,2.4094
79,11,12,979638.90,196.54,2.4094
80,6,7,971043.20,192.16,2.2244
81,24,11,936660.40,187.92,2.2985
82,25,11,936660.40,187.92,2.2985
83,2,12,835304.80,167.62,2.0838
84,2,13,835304.80,167.62,2.0838
85,3,13,835304.80,167.62,2.0838
86,4,13,835304.80,167.62,2.0838
87,5,13,835304.80,167.62,2.0838
88,6,13,835304.80,167.62,2.0838
89,7,13,835304.80,167.62,2.0838
90,8,13,835304.80,167.62,2.0838
91,9,13,835304.80,167.62,2.0838
92,10,13,835304.80,167.62,2.0838
93,6,5,823536.00,162.97,1.9500
94,2,14,760542.20,153.77,1.9103
95,3,14,760542.20,153.77,1.9103
96,4,14,760542.20,153.77,1.9103
97,5,14,760542.20,153.77,1.9103
98,6,14,760542.20,153.77,1.9103
99,7,14,760542.20,153.77,1.9103
100,8,14,760542.20,153.77,1.9103
101,9,14,760542.20,153.77,1.9103
102,10,14,760542.20,153.77,1.9103
103,11,14,760542.20,153.77,1.9103
104,12,14,760542.20,153.77,1.9103
105,13,14,760542.20,153.77,1.9103
106,2,16,751746.60,151.99,2.3707
107,4,3,729026.30,144.26,1.7413
108,8,2,656388.00,130.17,2.0587
109,4,16,642894.75,127.10,1.8020
110,5,16,642894.75,127.10,1.8020
111,6,16,642894.75,127.10,1.8020
112,7,16,642894.75,127.10,1.8020
113,8,16,642894.75,127.10,1.8020
114,9,16,642894.75,127.10,1.8020
115,10,16,642894.75,127.10,1.8020
116,11,16,642894.75,127.10,1.8020
117,12,16,642894.75,127.10,1.8020
118,13,16,642894.75,127.10,1.8020
119,13,17,642894.75,127.10,1.8519
120,14,16,642894.75,127.10,1.8020
121,14,17,642894.75,127.10,1.8519
122,15,16,642894.75,127.10,1.8020
123,15,17,642894.75,127.10,1.8519
124,16,17,642894.75,127.10,1.8519
125,5,7,596274.25,117.99,1.3367
126,4,7,409529.85,81.04,0.9041
127,3,7,403353.70,79.82,0.9023
128,2,17,385917.00,79.27,1.3786
129,2,18,385917.00,79.27,1.3786
130,3,16,385917.00,79.27,1.3786
131,3,17,385917.00,79.27,1.3786
132,3,18,385917.00,79.27,1.3786
133,4,17,385917.00,79.27,1.3786
134,4,18,385917.00,79.27,1.3786
135,5,17,385917.00,79.27,1.3786
136,5,18,385917.00,79.27,1.3786
137,9,17,385917.00,79.27,1.3786
138,2,15,362928.50,70.19,0.9555
139,3,15,362928.50,70.19,0.9555
140,4,15,362928.50,70.19,0.9555
141,5,15,362928.50,70.19,0.9555
142,6,15,362928.50,70.19,0.9555
143,7,15,362928.50,70.19,0.9555
144,8,15,362928.50,70.19,0.9555
145,9,15,362928.50,70.19,0.9555
146,10,15,362928.50,70.19,0.9555
147,11,15,362928.50,70.19,0.9555
148,12,15,362928.50,70.19,0.9555
149,13,15,362928.50,70.19,0.9555
150,14,15,362928.50,70.19,0.9555
151,3,8,351779.50,69.61,0.8200
152,2,7,267087.40,52.85,0.5971
153,2,19,234586.40,47.56,1.1853
154,3,19,234586.40,47.56,1.1853
155,4,19,234586.40,47.56,1.1853
156,5,19,234586.40,47.56,1.1853
157,6,19,234586.40,47.56,1.1853
158,7,19,234586.40,47.56,1.1853
159,8,19,234586.40,47.56,1.1853
160,9,19,234586.40,47.56,1.1853
161,10,19,234586.40,47.56,1.1853
162,11,19,234586.40,47.56,1.1853
163,12,19,234586.40,47.56,1.1853
164,13,19,234586.40,47.56,1.1853
165,14,19,234586.40,47.56,1.1853
166,15,19,234586.40,47.56,1.1853
167,16,19,234586.40,47.56,1.1853
168,17,19,234586.40,47.56,1.1853
169,18,19,234586.40,47.56,1.1853
170,6,17,173516.95,34.88,0.8826
171,6,18,173516.95,34.88,0.8826
172,7,17,173516.95,34.88,0.8826
173,7,18,173516.95,34.88,0.8826
174,8,17,173516.95,34.88,0.8826
175,8,18,173516.95,34.88,0.8826
176,9,18,173516.95,34.88,0.8826
177,10,17,173516.95,34.88,0.8826
178,10,18,173516.95,34.88,0.8826
179,11,17,173516.95,34.88,0.8826
180,11,18,173516.95,34.88,0.8826
181,12,17,173516.95,34.88,0.8826
182,12,18,173516.95,34.88,0.8826
183,13,18,173516.95,34.88,0.8826
184,14,18,173516.95,34.88,0.8826
185,15,18,173516.95,34.88,0.8826
186,16,18,173516.95,34.88,0.8826
187,17,18,173516.95,34.88,0.8826
188,3,2,156439.90,30.96,0.4020
189,4,6,21741.60,4.30,0.0368
190,2,4,14663.90,2.90,0.0652
191,1,1,0.00,0.00,0.0000
192,1,2,0.00,0.00,0.0000
193,1,3,0.00,0.00,0.0000
194,1,4,0.00,0.00,0.0000
195,1,5,0.00,0.00,0.0000
196,1,6,0.00,0.00,0.0000
197,1,7,0.00,0.00,0.0000
198,1,8,0.00,0.00,0.0000
199,1,9,0.00,0.00,0.0000
200,1,10,0.00,0.00,0.0000
201,1,11,0.00,0.00,0.0000
202,1,12,0.00,0.00,0.0000
203,1,13,0.00,0.00,0.0000
204,1,14,0.00,0.00,0.0000
205,1,15,0.00,0.00,0.0000
206,1,16,0.00,0.00,0.0000
207,1,17,0.00,0.00,0.0000
208,1,18,0.00,0.00,0.0000
209,1,19,0.00,0.00,0.0000
210,1,20,0.00,0.00,0.0000
211,1,21,0.00,0.00,0.0000
212,1,22,0.00,0.00,0.0000
213,1,23,0.00,0.00,0.0000
214,1,24,0.00,0.00,0.0000
215,1,25,0.00,0.00,0.0000
216,1,26,0.00,0.00,0.0000
217,1,27,0.00,0.00,0.0000
218,1,28,0.00,0.00,0.0000
219,1,29,0.00,0.00,0.0000
220,1,30,0.00,0.00,0.0000
221,1,31,0.00,0.00,0.0000
222,1,32,0.00,0.00,0.0000
223,1,33,0.00,0.00,0.0000
224,1,34,0.00,0.00,0.0000
225,1,35,0.00,0.00,0.0000
226,1,36,0.00,0.00,0.0000
227,1,37,0.00,0.00,0.0000
228,1,38,0.00,0.00,0.0000
229,1,39,0.00,0.00,0.0000
230,1,40,0.00,0.00,0.0000
231,1,41,0.00,0.00,0.0000
232,1,42,0.00,0.00,0.0000
233,1,43,0.00,0.00,0.0000
234,1,44,0.00,0.00,0.0000
235,1,45,0.00,0.00,0.0000
236,1,46,0.00,0.00,0.0000
237,1,47,0.00,0.00,0.0000
238,1,48,0.00,0.00,0.0000
239,1,49,0.00,0.00,0.0000
240,1,50,0.00,0.00,0.0000
241,2,1,0.00,0.00,0.0000
242,2,2,0.00,0.00,0.0000
243,2,20,0.00,0.00,0.0000
244,2,21,0.00,0.00,0.0000
245,2,22,0.00,0.00,0.0000
246,2,23,0.00,0.00,0.0000
247,2,24,0.00,0.00,0.0000
248,2,25,0.00,0.00,0.0000
249,2,26,0.00,0.00,0.0000
250,2,27,0.00,0.00,0.0000
251,2,28,0.00,0.00,0.0000
252,2,29,0.00,0.00,0.0000
253,2,30,0.00,0.00,0.0000
254,2,31,0.00,0.00,0.0000
255,2,32,0.00,0.00,0.0000
256,2,33,0.00,0.00,0.0000
257,2,34,0.00,0.00,0.0000
258,2,35,0.00,0.00,0.0000
259,2,36,0.00,0.00,0.0000
260,2,37,0.00,0.00,0.0000
261,2,38,0.00,0.00,0.0000
262,2,39,0.00,0.00,0.0000
263,2,40,0.00,0.00,0.0000
264,2,41,0.00,0.00,0.0000
265,2,42,0.00,0.00,0.0000
266,2,43,0.00,0.00,0.0000
267,2,44,0.00,0.00,0.0000
268,2,45,0.00,0.00,0.0000
269,2,46,0.00,0.00,0.0000
270,2,47,0.00,0.00,0.0000
271,2,48,0.00,0.00,0.0000
272,2,49,0.00,0.00,0.0000
273,2,50,0.00,0.00,0.0000
274,3,1,0.00,0.00,0.0000
275,3,3,0.00,0.00,0.0000
276,3,21,0.00,0.00,0.0000
277,3,22,0.00,0.00,0.0000
278,3,23,0.00,0.00,0.0000
279,3,24,0.00,0.00,0.0000
280,3,25,0.00,0.00,0.0000
281,3,26,0.00,0.00,0.0000
282,3,27,0.00,0.00,0.0000
283,3,28,0.00,0.00,0.0000
284,3,29,0.00,0.00,0.0000
285,3,30,0.00,0.00,0.0000
286,3,31,0.00,0.00,0.0000
287,3,32,0.00,0.00,0.0000
288,3,33,0.00,0.00,0.0000
289,3,34,0.00,0.00,0.0000
290,3,35,0.00,0.00,0.0000
291,3,36,0.00,0.00,0.0000
292,3,37,0.00,0.00,0.0000
293,3,38,0.00,0.00,0.0000
294,3,39,0.00,0.00,0.0000
295,3,40,0.00,0.00,0.0000
296,3,41,0.00,0.00,0.0000
297,3,42,0.00,0.00,0.0000
298,3,43,0.00,0.00,0.0000
299,3,44,0.00,0.00,0.0000
300,3,45,0.00,0.00,0.0000
301,3,46,0.00,0.00,0.0000
302,3,47,0.00,0.00,0.0000
303,3,48,0.00,0.00,0.0000
304,3,49,0.00,0.00,0.0000
305,3,50,0.00,0.00,0.0000
306,4,1,0.00,0.00,0.0000
307,4,4,0.00,0.00,0.0000
308,4,21,0.00,0.00,0.0000
309,4,22,0.00,0.00,0.0000
310,4,23,0.00,0.00,0.0000
311,4,24,0.00,0.00,0.0000
312,4,25,0.00,0.00,0.0000
313,4,26,0.00,0.00,0.0000
314,4,27,0.00,0.00,0.0000
315,4,28,0.00,0.00,0.0000
316,4,29,0.00,0.00,0.0000
317,4,30,0.00,0.00,0.0000
318,4,31,0.00,0.00,0.0000
319,4,32,0.00,0.00,0.0000
320,4,33,0.00,0.00,0.0000
321,4,34,0.00,0.00,0.0000
322,4,35,0.00,0.00,0.0000
323,4,36,0.00,0.00,0.0000
324,4,37,0.00,0.00,0.0000
325,4,38,0.00,0.00,0.0000
326,4,39,0.00,0.00,0.0000
327,4,40,0.00,0.00,0.0000
328,4,41,0.00,0.00,0.0000
329,4,42,0.00,0.00,0.0000
330,4,43,0.00,0.00,0.0000
331,4,44,0.00,0.00,0.0000
332,4,45,0.00,0.00,0.0000
333,4,46,0.00,0.00,0.0000
334,4,47,0.00,0.00,0.0000
335,4,48,0.00,0.00,0.0000
336,4,49,0.00,0.00,0.0000
337,4,50,0.00,0.00,0.0000
338,5,1,0.00,0.00,0.0000
339,5,5,0.00,0.00,0.0000
340,5,21,0.00,0.00,0.0000
341,5,22,0.00,0.00,0.0000
342,5,23,0.00,0.00,0.0000
343,5,24,0.00,0.00,0.0000
344,5,25,0.00,0.00,0.0000
345,5,26,0.00,0.00,0.0000
346,5,27,0.00,0.00,0.0000
347,5,28,0.00,0.00,0.0000
348,5,29,0.00,0.00,0.0000
349,5,30,0.00,0.00,0.0000
350,5,31,0.00,0.00,0.0000
351,5,32,0.00,0.00,0.0000
352,5,33,0.00,0.00,0.0000
353,5,34,0.00,0.00,0.0000
354,5,35,0.00,0.00,0.0000
355,5,36,0.00,0.00,0.0000
356,5,37,0.00,0.00,0.0000
357,5,38,0.00,0.00,0.0000
358,5,39,0.00,0.00,0.0000
359,5,40,0.00,0.00,0.0000
360,5,41,0.00,0.00,0.0000
361,5,42,0.00,0.00,0.0000
362,5,43,0.00,0.00,0.0000
363,5,44,0.00,0.00,0.0000
364,5,45,0.00,0.00,0.0000
365,5,46,0.00,0.00,0.0000
366,5,47,0.00,0.00,0.0000
367,5,48,0.00,0.00,0.0000
368,5,49,0.00,0.00,0.0000
369,5,50,0.00,0.00,0.0000
370,6,1,0.00,0.00,0.0000
371,6,6,0.00,0.00,0.0000
372,6,21,0.00,0.00,0.0000
373,6,22,0.00,0.00,0.0000
374,6,23,0.00,0.00,0.0000
375,6,24,0.00,0.00,0.0000
376,6,25,0.00,0.00,0.0000
377,6,26,0.00,0.00,0.0000
378,6,27,0.00,0.00,0.0000
379,6,28,0.00,0.00,0.0000
380,6,29,0.00,0.00,0.0000
381,6,30,0.00,0.00,0.0000
382,6,31,0.00,0.00,0.0000
383,6,32,0.00,0.00,0.0000
384,6,33,0.00,0.00,0.0000
385,6,34,0.00,0.00,0.0000
386,6,35,0.00,0.00,0.0000
387,6,36,0.00,0.00,0.0000
388,6,37,0.00,0.00,0.0000
389,6,38,0.00,0.00,0.0000
390,6,39,0.00,0.00,0.0000
391,6,40,0.00,0.00,0.0000
392,6,41,0.00,0.00,0.0000
393,6,42,0.00,0.00,0.0000
394,6,43,0.00,0.00,0.0000
395,6,44,0.00,0.00,0.0000
396,6,45,0.00,0.00,0.0000
397,6,46,0.00,0.00,0.0000
398,6,47,0.00,0.00,0.0000
399,6,48,0.00,0.00,0.0000
400,6,49,0.00,0.00,0.0000
401,6,50,0.00,0.00,0.0000
402,7,1,0.00,0.00,0.0000
403,7,7,0.00,0.00,0.0000
404,7,21,0.00,0.00,0.0000
405,7,22,0.00,0.00,0.0000
406,7,23,0.00,0.00,0.0000
407,7,24,0.00,0.00,0.0000
408,7,25,0.00,0.00,0.0000
409,7,26,0.00,0.00,0.0000
410,7,27,0.00,0.00,0.0000
411,7,28,0.00,0.00,0.0000
412,7,29,0.00,0.00,0.0000
413,7,30,0.00,0.00,0.0000
414,7,31,0.00,0.00,0.0000
415,7,32,0.00,0.00,0.0000
416,7,33,0.00,0.00,0.0000
417,7,34,0.00,0.00,0.0000
418,7,35,0.00,0.00,0.0000
419,7,36,0.00,0.00,0.0000
420,7,37,0.00,0.00,0.0000
421,7,38,0.00,0.00,0.0000
422,7,39,0.00,0.00,0.0000
423,7,40,0.00,0.00,0.0000
424,7,41,0.00,0.00,0.0000
425,7,42,0.00,0.00,0.0000
426,7,43,0.00,0.00,0.0000
427,7,44,0.00,0.00,0.0000
428,7,45,0.00,0.00,0.0000
429,7,46,0.00,0.00,0.0000
430,7,47,0.00,0.00,0.0000
431,7,48,0.00,0.00,0.0000
432,7,49,0.00,0.00,0.0000
433,7,50,0.00,0.00,0.0000
434,8,1,0.00,0.00,0.0000
435,8,3,0.00,0.00,0.0000
436,8,8,0.00,0.00,0.0000
437,8,21,0.00,0.00,0.0000
438,8,22,0.00,0.00,0.0000
439,8,23,0.00,0.00,0.0000
440,8,24,0.00,0.00,0.0000
441,8,25,0.00,0.00,0.0000
442,8,26,0.00,0.00,0.0000
443,8,27,0.00,0.00,0.0000
444,8,28,0.00,0.00,0.0000
445,8,29,0.00,0.00,0.0000
446,8,30,0.00,0.00,0.0000
447,8,31,0.00,0.00,0.0000
448,8,32,0.00,0.00,0.0000
449,8,33,0.00,0.00,0.0000
450,8,34,0.00,0.00,0.0000
451,8,35,0.00,0.00,0.0000
452,8,36,0.00,0.00,0.0000
453,8,37,0.00,0.00,0.0000
454,8,38,0.00,0.00,0.0000
455,8,39,0.00,0.00,0.0000
456,8,40,0.00,0.00,0.0000
457,8,41,0.00,0.00,0.0000
458,8,42,0.00,0.00,0.0000
459,8,43,0.00,0.00,0.0000
460,8,44,0.00,0.00,0.0000
461,8,45,0.00,0.00,0.0000
462,8,46,0.00,0.00,0.0000
463,8,47,0.00,0.00,0.0000
464,8,48,0.00,0.00,0.0000
465,8,49,0.00,0.00,0.0000
466,8,50,0.00,0.00,0.0000
467,9,1,0.00,0.00,0.0000
468,9,2,0.00,0.00,0.0000
469,9,3,0.00,0.00,0.0000
470,9,4,0.00,0.00,0.0000
471,9,5,0.00,0.00,0.0000
472,9,6,0.00,0.00,0.0000
473,9,7,0.00,0.00,0.0000
474,9,9,0.00,0.00,0.0000
475,9,21,0.00,0.00,0.0000
476,9,22,0.00,0.00,0.0000
477,9,23,0.00,0.00,0.0000
478,9,24,0.00,0.00,0.0000
479,9,25,0.00,0.00,0.0000
480,9,26,0.00,0.00,0.0000
481,9,27,0.00,0.00,0.0000
482,9,28,0.00,0.00,0.0000
483,9,29,0.00,0.00,0.0000
484,9,30,0.00,0.00,0.0000
485,9,31,0.00,0.00,0.0000
486,9,32,0.00,0.00,0.0000
487,9,33,0.00,0.00,0.0000
488,9,34,0.00,0.00,0.0000
489,9,35,0.00,0.00,0.0000
490,9,36,0.00,0.00,0.0000
491,9,37,0.00,0.00,0.0000
492,9,38,0.00,0.00,0.0000
493,9,39,0.00,0.00,0.0000
494,9,40,0.00,0.00,0.0000
495,9,41,0.00,0.00,0.0000
496,9,42,0.00,0.00,0.0000
497,9,43,0.00,0.00,0.0000
498,9,44,0.00,0.00,0.0000
499,9,45,0.00,0.00,0.0000
500,9,46,0.00,0.00,0.0000
501,9,47,0.00,0.00,0.0000
502,9,48,0.00,0.00,0.0000
503,9,49,0.00,0.00,0.0000
504,9,50,0.00,0.00,0.0000
505,10,1,0.00,0.00,0.0000
506,10,4,0.00,0.00,0.0000
507,10,5,0.00,0.00,0.0000
508,10,6,0.00,0.00,0.0000
509,10,7,0.00,0.00,0.0000
510,10,10,0.00,0.00,0.0000
511,10,21,0.00,0.00,0.0000
512,10,22,0.00,0.00,0.0000
513,10,23,0.00,0.00,0.0000
514,10,24,0.00,0.00,0.0000
515,10,25,0.00,0.00,0.0000
516,10,26,0.00,0.00,0.0000
517,10,27,0.00,0.00,0.0000
518,10,28,0.00,0.00,0.0000
519,10,29,0.00,0.00,0.0000
520,10,30,0.00,0.00,0.0000
521,10,31,0.00,0.00,0.0000
522,10,32,0.00,0.00,0.0000
523,10,33,0.00,0.00,0.0000
524,10,34,0.00,0.00,0.0000
525,10,35,0.00,0.00,0.0000
526,10,36,0.00,0.00,0.0000
527,10,37,0.00,0.00,0.0000
528,10,38,0.00,0.00,0.0000
529,10,39,0.00,0.00,0.0000
530,10,40,0.00,0.00,0.0000
531,10,41,0.00,0.00,0.0000
532,10,42,0.00,0.00,0.0000
533,10,43,0.00,0.00,0.0000
534,10,44,0.00,0.00,0.0000
535,10,45,0.00,0.00,0.0000
536,10,46,0.00,0.00,0.0000
537,10,47,0.00,0.00,0.0000
538,10,48,0.00,0.00,0.0000
539,10,49,0.00,0.00,0.0000
540,10,50,0.00,0.00,0.0000
541,11,1,0.00,0.00,0.0000
542,11,4,0.00,0.00,0.0000
543,11,5,0.00,0.00,0.0000
544,11,6,0.00,0.00,0.0000
545,11,7,0.00,0.00,0.0000
546,11,11,0.00,0.00,0.0000
547,11,21,0.00,0.00,0.0000
548,11,22,0.00,0.00,0.0000
549,11,23,0.00,0.00,0.0000
550,11,24,0.00,0.00,0.0000
551,11,25,0.00,0.00,0.0000
552,11,26,0.00,0.00,0.0000
553,11,27,0.00,0.00,0.0000
554,11,28,0.00,0.00,0.0000
555,11,29,0.00,0.00,0.0000
556,11,30,0.00,0.00,0.0000
557,11,31,0.00,0.00,0.0000
558,11,32,0.00,0.00,0.0000
559,11,33,0.00,0.00,0.0000
560,11,34,0.00,0.00,0.0000
561,11,35,0.00,0.00,0.0000
562,11,36,0.00,0.00,0.0000
563,11,37,0.00,0.00,0.0000
564,11,38,0.00,0.00,0.0000
565,11,39,0.00,0.00,0.0000
566,11,40,0.00,0.00,0.0000
567,11,41,0.00,0.00,0.0000
568,11,42,0.00,0.00,0.0000
569,11,43,0.00,0.00,0.0000
570,11,44,0.00,0.00,0.0000
571,11,45,0.00,0.00,0.0000
572,11,46,0.00,0.00,0.0000
573,11,47,0.00,0.00,0.0000
574,11,48,0.00,0.00,0.0000
575,11,49,0.00,0.00,0.0000
576,11,50,0.00,0.00,0.0000
577,12,1,0.00,0.00,0.0000
578,12,3,0.00,0.00,0.0000
579,12,4,0.00,0.00,0.0000
580,12,5,0.00,0.00,0.0000
581,12,6,0.00,0.00,0.0000
582,12,11,0.00,0.00,0.0000
583,12,12,0.00,0.00,0.0000
584,12,21,0.00,0.00,0.0000
585,12,22,0.00,0.00,0.0000
586,12,23,0.00,0.00,0.0000
587,12,24,0.00,0.00,0.0000
588,12,25,0.00,0.00,0.0000
589,12,26,0.00,0.00,0.0000
590,12,27,0.00,0.00,0.0000
591,12,28,0.00,0.00,0.0000
592,12,29,0.00,0.00,0.0000
593,12,30,0.00,0.00,0.0000
594,12,31,0.00,0.00,0.0000
595,12,32,0.00,0.00,0.0000
596,12,33,0.00,0.00,0.0000
597,12,34,0.00,0.00,0.0000
598,12,35,0.00,0.00,0.0000
599,12,36,0.00,0.00,0.0000
600,12,37,0.00,0.00,0.0000
601,12,38,0.00,0.00,0.0000
602,12,39,0.00,0.00,0.0000
603,12,40,0.00,0.00,0.0000
604,12,41,0.00,0.00,0.0000
605,12,42,0.00,0.00,0.0000
606,12,43,0.00,0.00,0.0000
607,12,44,0.00,0.00,0.0000
608,12,45,0.00,0.00,0.0000
609,12,46,0.00,0.00,0.0000
610,12,47,0.00,0.00,0.0000
611,12,48,0.00,0.00,0.0000
612,12,49,0.00,0.00,0.0000
613,12,50,0.00,0.00,0.0000
614,13,1,0.00,0.00,0.0000
615,13,5,0.00,0.00,0.0000
616,13,11,0.00,0.00,0.0000
617,13,12,0.00,0.00,0.0000
618,13,13,0.00,0.00,0.0000
619,13,21,0.00,0.00,0.0000
620,13,22,0.00,0.00,0.0000
621,13,23,0.00,0.00,0.0000
622,13,24,0.00,0.00,0.0000
623,13,25,0.00,0.00,0.0000
624,13,26,0.00,0.00,0.0000
625,13,27,0.00,0.00,0.0000
626,13,28,0.00,0.00,0.0000
627,13,29,0.00,0.00,0.0000
628,13,30,0.00,0.00,0.0000
629,13,31,0.00,0.00,0.0000
630,13,32,0.00,0.00,0.0000
631,13,33,0.00,0.00,0.0000
632,13,34,0.00,0.00,0.0000
633,13,35,0.00,0.00,0.0000
634,13,36,0.00,0.00,0.0000
635,13,37,0.00,0.00,0.0000
636,13,38,0.00,0.00,0.0000
637,13,39,0.00,0.00,0.0000
638,13,40,0.00,0.00,0.0000
639,13,41,0.00,0.00,0.0000
640,13,42,0.00,0.00,0.0000
641,13,43,0.00,0.00,0.0000
642,13,44,0.00,0.00,0.0000
643,13,45,0.00,0.00,0.0000
644,13,46,0.00,0.00,0.0000
645,13,47,0.00,0.00,0.0000
646,13,48,0.00,0.00,0.0000
647,13,49,0.00,0.00,0.0000
648,13,50,0.00,0.00,0.0000
649,14,1,0.00,0.00,0.0000
650,14,2,0.00,0.00,0.0000
651,14,3,0.00,0.00,0.0000
652,14,4,0.00,0.00,0.0000
653,14,5,0.00,0.00,0.0000
654,14,6,0.00,0.00,0.0000
655,14,12,0.00,0.00,0.0000
656,14,13,0.00,0.00,0.0000
657,14,14,0.00,0.00,0.0000
658,14,21,0.00,0.00,0.0000
659,14,22,0.00,0.00,0.0000
660,14,23,0.00,0.00,0.0000
661,14,24,0.00,0.00,0.0000
662,14,25,0.00,0.00,0.0000
663,14,26,0.00,0.00,0.0000
664,14,27,0.00,0.00,0.0000
665,14,28,0.00,0.00,0.0000
666,14,29,0.00,0.00,0.0000
667,14,30,0.00,0.00,0.0000
668,14,31,0.00,0.00,0.0000
669,14,32,0.00,0.00,0.0000
670,14,33,0.00,0.00,0.0000
671,14,34,0.00,0.00,0.0000
672,14,35,0.00,0.00,0.0000
673,14,36,0.00,0.00,0.0000
674,14,37,0.00,0.00,0.0000
675,14,38,0.00,0.00,0.0000
676,14,39,0.00,0.00,0.0000
677,14,40,0.00,0.00,0.0000
678,14,41,0.00,0.00,0.0000
679,14,42,0.00,0.00,0.0000
680,14,43,0.00,0.00,0.0000
681,14,44,0.00,0.00,0.0000
682,14,45,0.00,0.00,0.0000
683,14,46,0.00,0.00,0.0000
684,14,47,0.00,0.00,0.0000
685,14,48,0.00,0.00,0.0000
686,14,49,0.00,0.00,0.0000
687,14,50,0.00,0.00,0.0000
688,15,1,0.00,0.00,0.0000
689,15,2,0.00,0.00,0.0000
690,15,3,0.00,0.00,0.0000
691,15,7,0.00,0.00,0.0000
692,15,8,0.00,0.00,0.0000
693,15,12,0.00,0.00,0.0000
694,15,13,0.00,0.00,0.0000
695,15,14,0.00,0.00,0.0000
696,15,15,0.00,0.00,0.0000
697,15,21,0.00,0.00,0.0000
698,15,22,0.00,0.00,0.0000
699,15,23,0.00,0.00,0.0000
700,15,24,0.00,0.00,0.0000
701,15,25,0.00,0.00,0.0000
702,15,26,0.00,0.00,0.0000
703,15,27,0.00,0.00,0.0000
704,15,28,0.00,0.00,0.0000
705,15,29,0.00,0.00,0.0000
706,15,30,0.00,0.00,0.0000
707,15,31,0.00,0.00,0.0000
708,15,32,0.00,0.00,0.0000
709,15,33,0.00,0.00,0.0000
710,15,34,0.00,0.00,0.0000
711,15,35,0.00,0.00,0.0000
712,15,36,0.00,0.00,0.0000
713,15,37,0.00,0.00,0.0000
714,15,38,0.00,0.00,0.0000
715,15,39,0.00,0.00,0.0000
716,15,40,0.00,0.00,0.0000
717,15,41,0.00,0.00,0.0000
718,15,42,0.00,0.00,0.0000
719,15,43,0.00,0.00,0.0000
720,15,44,0.00,0.00,0.0000
