P:N1,P:N2,净利润,年化收益率%
15,9,7178667.14,188.76
15,10,7004937.35,184.19
13,10,6895572.75,181.32
10,11,6141231.77,173.9
14,13,6524346.99,171.55
20,19,6392398.76,169.11
4,14,6426144.05,165.95
9,6,5897311.08,165.07
4,13,6268344.39,164.82
3,13,6046143.1,158.98
15,13,6007824.83,157.97
23,20,5722430.94,156.15
3,14,6007573.66,156.07
23,17,5709066.97,155.78
20,18,5881493.65,155.59
17,11,6022913.67,155.54
14,10,5914527.8,155.52
19,17,5935290.95,155.12
34,8,5505954.1,155.12
20,17,5851979.85,154.81
9,7,5527435.25,154.72
14,9,5881457.36,154.65
3,17,5907031.74,154.39
37,7,5459981.13,153.82
38,8,5422241.78,153.76
39,8,5422241.78,153.76
19,11,5878138.6,153.63
38,7,5369710.53,152.27
39,7,5369710.53,152.27
16,11,5782039.21,152.04
4,15,5882367.6,151.91
25,23,5566634.54,151.89
23,19,5559583.8,151.7
14,11,5766611.52,151.63
24,20,5555171.29,151.58
4,12,5760848.88,151.48
19,15,5795286.13,151.47
7,6,5359634.71,150.99
19,16,5759953.8,150.54
21,19,5515183.15,150.49
22,18,5515183.15,150.49
22,19,5515183.15,150.49
23,18,5515183.15,150.49
24,19,5515183.15,150.49
35,15,5403923.47,150.29
36,15,5309975.55,149.6
37,15,5309975.55,149.6
5,13,5688418.49,149.57
3,15,5784857.81,149.39
22,20,5465720.17,149.14
17,12,5764676.98,148.87
17,10,5747920.35,148.44
21,20,5431275.09,148.2
28,17,5328886.24,148.2
37,17,5255886.49,148.07
2,17,5663705.36,148.03
35,17,5319849.41,147.95
15,8,5624098.09,147.88
35,9,5315949.8,147.84
25,19,5409186.17,147.6
34,17,5270699.36,147.53
19,12,5641940.88,147.46
16,13,5602150.11,147.31
36,17,5225901.49,147.23
16,9,5595012.67,147.12
11,12,5931475.95,147.05
35,18,5279099.06,146.82
3,16,5681012.52,146.71
16,14,5576912.74,146.64
34,18,5229949.01,146.39
35,11,5262923.3,146.37
23,16,5363208.15,146.34
35,12,5260271.97,146.3
17,7,5664653.63,146.29
34,15,5222402.17,146.18
34,16,5222402.17,146.18
19,13,5563901.88,145.42
19,18,5558810.55,145.29
16,12,5525451.69,145.29
29,17,5223414,145.27
30,17,5223414,145.27
31,17,5223414,145.27
19,14,5538664.5,144.76
16,10,5504047.39,144.73
24,23,5297924.48,144.56
2,16,5580204.67,144.11
25,20,5262960.22,143.61
22,21,5260319,143.54
25,21,5255120.47,143.39
19,7,5476608.52,143.14
23,21,5243225.7,143.07
15,11,5427568.29,142.71
11,18,5407019.98,141.32
15,12,5334262.36,140.26
5,14,5384619.19,139.06
13,16,5272469.65,137.8
9,11,5293477.84,136.7
7,4,5268160.34,136.05
2,15,5257215.05,135.77
4,16,5249809.37,135.58
