P:N1,P:N2,净利润,年化收益率%
48,3,428364.34,43.03
49,3,428364.34,43.03
4,2,428364.34,41.97
38,2,408574.24,40.03
39,2,408574.24,40.03
40,2,408574.24,40.03
41,2,408574.24,40.03
42,2,408574.24,40.03
43,2,408574.24,40.03
44,2,408574.24,40.03
45,2,408574.24,40.03
46,2,408574.24,40.03
47,2,408574.24,40.03
48,2,408574.24,40.03
49,2,408574.24,40.03
50,2,408574.24,40.03
48,6,386243.55,37.84
49,6,386243.55,37.84
50,6,386243.55,37.84
32,8,330242.5,33.08
33,8,330242.5,33.08
34,8,330242.5,33.08
35,8,330242.5,33.08
36,7,330242.5,33.08
36,8,330242.5,33.08
37,7,330242.5,33.08
38,7,330242.5,33.08
39,7,330242.5,33.08
40,7,330242.5,33.08
36,9,325245,32.63
37,8,325245,32.63
38,8,325245,32.63
39,8,325245,32.63
40,8,325245,32.63
48,4,293522.46,29.05
48,5,293522.46,29.05
49,4,293522.46,29.05
49,5,293522.46,29.05
50,3,293522.46,29.05
50,4,293522.46,29.05
50,5,293522.46,29.05
35,2,295812.99,28.98
36,2,295812.99,28.98
37,2,295812.99,28.98
29,2,280546.44,27.63
30,2,280546.44,27.63
30,3,280546.44,27.63
30,4,280546.44,27.63
30,6,280546.44,27.63
30,7,280546.44,27.63
31,6,280546.44,27.63
31,7,280546.44,27.63
32,6,280546.44,27.63
32,7,280546.44,27.63
33,6,280546.44,27.63
33,7,280546.44,27.63
34,6,280546.44,27.63
34,7,280546.44,27.63
35,6,280546.44,27.63
35,7,280546.44,27.63
36,6,280546.44,27.63
37,6,280546.44,27.63
38,3,280546.44,27.63
38,4,280546.44,27.63
38,5,280546.44,27.63
38,6,280546.44,27.63
39,3,280546.44,27.63
39,4,280546.44,27.63
39,5,280546.44,27.63
39,6,280546.44,27.63
40,3,280546.44,27.63
40,4,280546.44,27.63
40,5,280546.44,27.63
40,6,280546.44,27.63
41,3,280546.44,27.63
41,4,280546.44,27.63
41,5,280546.44,27.63
41,6,280546.44,27.63
42,3,280546.44,27.63
42,4,280546.44,27.63
43,3,280546.44,27.63
43,4,280546.44,27.63
44,3,280546.44,27.63
44,4,280546.44,27.63
45,3,280546.44,27.63
45,4,280546.44,27.63
45,5,280546.44,27.63
46,3,280546.44,27.63
46,4,280546.44,27.63
46,5,280546.44,27.63
47,3,280546.44,27.63
47,5,280546.44,27.63
15,10,270325,26.22
23,20,245562.94,23.35
30,32,230071.69,23.15
31,32,230071.69,23.15
30,27,222674.7,22.4
29,27,217622.17,21.77
29,28,217622.17,21.77
36,15,214929.26,21.62
37,15,214929.26,21.62
35,15,214929.26,21.5
7,9,186607.46,17.92
25,31,176277.67,17.46
26,31,176277.67,17.46
27,31,176277.67,17.46
28,31,176277.67,17.46
29,11,176277.67,17.46
29,31,176277.67,17.46
30,31,176277.67,17.46
41,8,176752.42,17.32
42,8,176752.42,17.32
47,7,176752.42,17.32
48,7,176752.42,17.32
49,7,176752.42,17.32
50,7,176752.42,17.32
15,9,165578.96,16.06
7,31,158436.6,15.9
7,32,158436.6,15.9
7,33,158436.6,15.9
8,31,158436.6,15.9
8,32,158436.6,15.9
8,33,158436.6,15.9
9,31,158436.6,15.9
9,32,158436.6,15.9
10,31,158436.6,15.9
11,27,158436.6,15.9
11,28,158436.6,15.9
