P:N1,P:N2,净利润,年化收益率%
9,4,4229656.89,181.14
15,9,4057477.71,175.37
15,10,4000175.94,172.9
9,6,3983556.04,170.6
12,10,3972722.74,170.13
14,7,3922028.17,169.52
13,10,3890811.34,166.63
13,9,3764999.29,161.24
8,4,3706378.64,160.2
14,13,3687914.07,159.4
13,6,3652111.31,159.33
12,11,3662770.01,156.86
11,8,3563220.5,152.6
10,11,3592334.44,152.45
5,12,3504448.44,151.47
7,4,3257819.24,149.09
32,8,3192277.15,149.01
4,12,3462138.18,148.27
4,13,3424482.76,148.01
12,8,3373008.04,147.15
4,14,3369004.81,146.98
7,9,3431437.98,146.95
24,3,2916735.98,146.66
8,5,3375903.75,145.91
20,19,3344120.48,145.89
33,8,3121637.5,145.72
34,8,3121637.5,145.72
35,8,3121637.5,145.72
36,7,3121637.5,145.72
36,8,3121637.5,145.72
37,7,3121637.5,145.72
38,7,3121637.5,145.72
39,7,3121637.5,145.72
40,7,3121637.5,145.72
36,9,3116640,145.48
37,8,3116640,145.48
38,8,3116640,145.48
39,8,3116640,145.48
40,8,3116640,145.48
30,3,3141686.26,145.2
30,6,3121522.89,144.27
31,6,3099855.39,143.27
32,6,3099855.39,143.27
32,7,3099855.39,143.27
33,6,3099855.39,143.27
33,7,3099855.39,143.27
34,6,3099855.39,143.27
34,7,3099855.39,143.27
35,6,3099855.39,143.27
35,7,3099855.39,143.27
36,6,3099855.39,143.27
37,6,3099855.39,143.27
38,5,3099855.39,143.27
38,6,3099855.39,143.27
39,3,3099855.39,143.27
39,6,3099855.39,143.27
40,3,3099855.39,143.27
40,5,3099855.39,143.27
40,6,3099855.39,143.27
41,3,3099855.39,143.27
41,6,3099855.39,143.27
42,3,3099855.39,143.27
43,3,3099855.39,143.27
5,11,3313820.77,143.23
12,9,3277602.64,142.99
4,11,3255662.4,142.03
9,7,3311942.04,141.84
4,10,3242750.05,141.47
30,4,3049396.81,140.94
48,7,3012989.77,140.65
49,7,3012989.77,140.65
3,12,3218363.61,140.4
35,15,3034238.21,140.24
36,15,3034238.21,140.24
37,15,3034238.21,140.24
31,7,3010185.57,139.12
25,23,3152450.58,138.83
3,13,3209710.19,138.73
41,8,2968147.42,138.55
15,13,3171391.91,138.36
23,20,3104169.99,138
48,3,2923347.3,137.84
49,3,2923347.3,137.84
23,17,2972221.76,137.37
6,7,3161586.52,136.65
8,6,3160086.41,136.59
3,15,3148807.31,136.1
6,10,3145582.71,135.96
26,22,2924378.21,135.16
26,23,2924378.21,135.16
14,10,2909766.39,134.48
29,21,2901866.96,134.12
34,15,2901866.96,134.12
34,16,2901866.96,134.12
4,5,3098514.6,132.7
35,34,2911262.14,131.94
3,14,3010891.55,131.35
24,20,2936910.34,129.33
4,15,2972685.39,128.49
6,3,2936600.31,125.76
