P:N1,P:N2,净利润,年化收益率%
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
1,11,0,0
1,12,0,0
1,13,0,0
1,14,0,0
1,15,0,0
1,16,0,0
1,17,0,0
1,18,0,0
1,19,0,0
1,20,0,0
1,21,0,0
1,22,0,0
1,23,0,0
1,24,0,0
1,25,0,0
1,26,0,0
1,27,0,0
1,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
1,32,0,0
1,33,0,0
1,34,0,0
1,35,0,0
1,36,0,0
1,37,0,0
1,38,0,0
1,39,0,0
1,40,0,0
1,41,0,0
1,42,0,0
1,43,0,0
1,44,0,0
1,45,0,0
1,46,0,0
1,47,0,0
1,48,0,0
1,49,0,0
1,50,0,0
2,1,0,0
2,2,0,0
2,3,966821.05,94.57
2,4,985112.47,96.36
2,5,1241286.55,121.42
2,6,853123.2,83.45
2,7,782928.7,76.58
2,8,620487.56,60.57
2,9,543796.14,52.72
2,10,1134343.64,108.56
2,11,1064653.1,102.54
2,12,1171840.46,112.87
2,13,1480560.04,143.17
2,14,1450512.43,140.26
2,15,1272164.02,123.02
2,16,1233683.27,119.29
2,17,1432360.6,138.51
2,18,1329378.41,130.26
2,19,1238910.85,122.21
2,20,1281675.38,126.43
2,21,1185992.14,116.99
2,22,1159904.1,114.42
2,23,1013476.26,101.98
2,24,1356262.76,136.48
2,25,1356262.76,136.48
2,26,1408167.9,142.08
2,27,1195749.75,119.44
2,28,1160261.4,116.34
2,29,1043932.39,103.36
2,30,932351,92
2,31,966540,96.7
2,32,829890.05,82.29
2,33,728434.7,72.97
2,34,683401.13,68.53
2,35,720507.56,72.25
2,36,599880.7,59.43
2,37,616572.35,61.26
2,38,599880.7,59.61
2,39,493046.94,49.54
2,40,211982.02,21.42
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,1,0,0
3,2,2196575.55,208.29
3,3,0,0
3,4,781252.83,76.42
3,5,660268.71,64.58
3,6,775271.79,75.31
3,7,598123.09,58.36
3,8,983459.28,95.1
3,9,859092.25,83.07
3,10,692142.95,66.24
3,11,950945.48,91.59
3,12,1320983.7,127.23
3,13,1376896.31,133.14
3,14,1410713.88,136.41
3,15,1311435.14,126.81
3,16,944970.28,92.06
3,17,1301276.38,127.51
3,18,1286268.88,126.04
3,19,1251860.47,123.49
3,20,1185992.14,116.99
3,21,1074516.8,106
3,22,981581.1,96.83
3,23,946878.48,94.7
3,24,1326646.48,132.68
3,25,1326646.48,132.68
3,26,1356262.76,136.48
3,27,1195749.75,119.44
3,28,1160261.4,116.34
3,29,1043932.39,103.36
3,30,932351,92
3,31,1028040.34,103.37
3,32,829890.05,82.29
3,33,728434.7,72.97
3,34,646063.7,64.39
3,35,629472,62.74
3,36,599880.7,59.43
3,37,579016.14,57.53
3,38,583189.05,58.63
3,39,493046.94,49.54
3,40,325587.4,32.82
3,41,0,0
3,42,0,0
3,43,0,0
3,44,0,0
3,45,0,0
3,46,0,0
3,47,0,0
3,48,0,0
3,49,0,0
3,50,0,0
4,1,0,0
4,2,583189.05,58.63
4,3,817092.05,78.49
4,4,0,0
4,5,583277.83,56.66
4,6,401547.14,39.09
4,7,528729.63,51.51
4,8,590665.05,57.54
4,9,929928.15,89.92
4,10,1133467.3,108.47
4,11,1201274.09,115.7
4,12,1201274.09,115.7
4,13,1410713.88,136.41
4,14,1357312.19,131.25
4,15,940664.14,92.17
4,16,772898.06,75.29
4,17,1106392.76,108.41
4,18,1091385.26,106.94
4,19,977854.24,96.46
4,20,985307.96,97.2
4,21,985307.96,97.2
4,22,981581.1,96.83
4,23,946878.48,94.7
4,24,1326646.48,132.68
4,25,1326646.48,132.68
4,26,1326646.48,132.68
4,27,1195749.75,119.44
4,28,1203545.85,120.22
4,29,1043932.39,103.36
4,30,932351,92
4,31,1028040.34,103.37
4,32,829890.05,82.29
4,33,728434.7,72.97
4,34,765316.25,76.67
4,35,720507.56,72.25
4,36,599880.7,59.43
4,37,579016.14,57.53
4,38,583189.05,58.63
4,39,493046.94,49.54
4,40,325587.4,32.82
4,41,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,1,0,0
5,2,-182055.64,-17.26
5,3,388301.86,36.82
5,4,1378507.91,132.77
5,5,0,0
5,6,645945.96,62.93
5,7,823014.45,80.18
5,8,1233748.86,119.3
5,9,1102782.96,106.64
5,10,1133467.3,108.47
5,11,1201274.09,115.7
5,12,1201274.09,115.7
5,13,1211609.63,117.16
5,14,1069606.73,103.43
5,15,796099.25,78.01
5,16,705800.53,68.76
5,17,1039295.23,101.84
5,18,1073062.1,105.15
5,19,977854.24,96.46
5,20,985307.96,97.2
5,21,985307.96,97.2
5,22,981581.1,96.83
5,23,811640.03,81.6
5,24,1261672.88,126.84
5,25,1261672.88,126.84
5,26,1261672.88,126.84
5,27,1195749.75,119.44
5,28,1203545.85,120.22
5,29,1043932.39,103.36
5,30,932351,92
5,31,1028040.34,103.37
5,32,829890.05,82.29
5,33,728434.7,72.97
5,34,765316.25,76.67
5,35,720507.56,72.25
5,36,599880.7,59.43
5,37,579016.14,57.53
5,38,583189.05,58.63
5,39,493046.94,49.54
5,40,325587.4,32.82
5,41,0,0
5,42,0,0
5,43,0,0
5,44,0,0
5,45,0,0
5,46,0,0
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,1,0,0
6,2,-298469.63,-28.67
6,3,1491817.35,144.97
6,4,768843.43,73.86
6,5,89547,8.66
6,6,0,0
6,7,1363128.5,131.81
6,8,1622197.85,156.86
6,9,1491231.95,144.2
6,10,1364202.6,130.55
6,11,1129335.08,108.77
6,12,1156110.08,111.35
6,13,1069606.73,103.43
6,14,1069606.73,103.43
6,15,761691.46,74.64
6,16,705800.53,68.76
6,17,903107.25,88.49
6,18,936874.13,91.8
6,19,962711.81,94.97
6,20,742746.91,73.27
6,21,666304.05,65.73
6,22,632762.29,62.42
6,23,599284.05,59.48
6,24,1160261.4,115.16
6,25,1160261.4,115.16
6,26,1160261.4,115.16
6,27,1160261.4,115.16
6,28,1203545.85,120.22
6,29,1043932.39,103.36
6,30,932351,92
6,31,1028040.34,103.37
6,32,829890.05,82.29
6,33,728434.7,72.97
6,34,765316.25,76.67
6,35,720507.56,72.25
6,36,599880.7,59.43
6,37,579016.14,57.53
6,38,599880.7,59.61
6,39,493046.94,49.54
6,40,325587.4,32.82
6,41,0,0
6,42,0,0
6,43,0,0
6,44,0,0
6,45,0,0
6,46,0,0
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,1,0,0
7,2,1582686.97,153.8
7,3,-686080.07,-69.24
7,4,43502.63,4.15
7,5,-1281656.4,-127.7
7,6,743364.93,70.95
7,7,0,0
7,8,1729635.2,166.16
7,9,1599369.65,153.65
7,10,1364202.6,130.55
7,11,1332602.89,128.35
7,12,1239668.27,119.4
7,13,1137204.01,109.97
7,14,1069606.73,103.43
7,15,1085714.25,104.99
7,16,678591.67,65.62
7,17,689252.02,67.54
7,18,723018.9,70.85
7,19,629035.42,62.05
7,20,632762.29,62.42
7,21,632762.29,62.42
7,22,632762.29,62.42
7,23,599284.05,59.48
7,24,1160261.4,115.16
7,25,1160261.4,115.16
7,26,1160261.4,115.16
7,27,1160261.4,115.16
7,28,1203545.85,120.22
7,29,1043932.39,103.36
7,30,932351,92
7,31,1028040.34,103.37
7,32,829890.05,82.29
7,33,728434.7,72.97
7,34,765316.25,76.67
7,35,720507.56,72.25
7,36,599880.7,59.43
7,37,617028.22,61.6
7,38,599880.7,59.61
7,39,493046.94,49.54
7,40,325587.4,32.82
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,1,0,0
8,2,616572.35,61.26
8,3,180214.48,17.54
8,4,544342.8,54.14
8,5,-1637003.68,-156.24
8,6,-2003486.61,-191.22
8,7,-448834.55,-42.84
8,8,0,0
8,9,1668479.19,160.28
8,10,1392780.74,133.29
8,11,1124293.38,108.29
8,12,1239668.27,119.4
8,13,1325740.8,128.2
8,14,1061910.58,102.68
8,15,943971.13,91.28
8,16,355757.32,34.66
8,17,689252.02,67.54
8,18,674244.52,66.07
8,19,614127.97,60.58
8,20,632762.29,62.42
8,21,632762.29,62.42
8,22,602985.9,59.85
8,23,690644.45,68.99
8,24,1203545.85,120.22
8,25,1203545.85,120.22
8,26,1203545.85,120.22
8,27,1203545.85,120.22
8,28,1203545.85,120.22
8,29,1043932.39,103.36
8,30,932351,92
8,31,1028040.34,103.37
8,32,829890.05,82.29
8,33,728434.7,72.97
8,34,765316.25,76.67
8,35,720507.56,72.25
8,36,599880.7,59.43
8,37,617028.22,61.6
8,38,599880.7,59.61
8,39,493046.94,49.54
8,40,325587.4,32.82
8,41,0,0
8,42,0,0
8,43,0,0
8,44,0,0
8,45,0,0
8,46,0,0
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,0,0
9,2,1724624.56,171.53
9,3,0,0
9,4,1807086.06,179.73
9,5,-1330970.8,-128.7
9,6,-1763505.8,-170.53
9,7,-1453230.2,-140.52
9,8,1145379.98,109.32
9,9,0,0
9,10,1253301.98,119.94
9,11,1033210.71,100.16
9,12,1185916.41,114.22
9,13,1333394.63,128.94
9,14,1069564.4,103.42
9,15,763421.7,74.37
9,16,355757.32,34.66
9,17,681748.27,66.8
9,18,723018.9,70.85
9,19,629035.42,62.05
9,20,602985.9,59.85
9,21,602985.9,59.85
9,22,694346.3,68.96
9,23,690644.45,68.99
9,24,1203545.85,120.22
9,25,1203545.85,120.22
9,26,1203545.85,120.22
9,27,1203545.85,120.22
9,28,1203545.85,120.22
9,29,1043932.39,103.36
9,30,932351,92
9,31,1028040.34,103.37
9,32,829890.05,82.29
9,33,728434.7,72.97
9,34,765316.25,76.67
9,35,720507.56,72.25
9,36,599880.7,59.43
9,37,679278.19,68.23
9,38,599880.7,59.61
9,39,493046.94,49.54
9,40,325587.4,32.82
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,0,0
10,2,1724624.56,171.53
10,3,1394493.64,133.96
10,4,-1020695.2,-98.7
10,5,1880126,181.8
10,6,-1451310.19,-139.42
10,7,-1451310.19,-139.42
10,8,-1451310.19,-139.42
10,9,1495244.24,145.3
10,10,0,0
10,11,916804.94,88.3
10,12,729075.39,70.22
10,13,776983.81,76.13
10,14,799720.18,78.36
10,15,482500.03,47
10,16,424191.52,41.18
10,17,723018.9,70.85
10,18,723018.9,70.85
10,19,614127.97,60.58
10,20,602985.9,59.85
10,21,694346.3,68.96
10,22,694346.3,68.96
10,23,690644.45,68.99
10,24,1203545.85,120.22
10,25,1160261.4,116.34
10,26,1160261.4,116.34
10,27,1160261.4,116.34
10,28,1160261.4,116.34
10,29,1043932.39,103.36
10,30,932351,92
10,31,1028040.34,103.37
10,32,829890.05,82.29
10,33,728434.7,72.97
10,34,765316.25,76.67
10,35,720507.56,72.25
10,36,599880.7,59.43
10,37,679278.19,68.23
10,38,599880.7,59.61
10,39,493046.94,49.54
10,40,325587.4,32.82
10,41,0,0
10,42,0,0
10,43,0,0
10,44,0,0
10,45,0,0
10,46,0,0
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,1,0,0
11,2,-1938638.51,-186.24
11,3,0,0
11,4,0,0
11,5,-1451310.19,-139.42
11,6,-1451310.19,-139.42
11,7,-1447483.27,-139.05
11,8,-1447483.27,-139.05
11,9,-1447483.27,-139.05
11,10,1597821.75,153.5
11,11,0,0
11,12,201541.59,19.41
11,13,799720.18,78.36
11,14,744281.28,72.51
11,15,474216.5,46.04
11,16,424191.52,41.18
11,17,723018.9,70.85
11,18,705813.21,69.63
11,19,705813.21,69.63
11,20,602985.9,59.85
11,21,694346.3,68.96
11,22,705813.21,69.63
11,23,690644.45,68.99
11,24,1160261.4,116.34
11,25,1160261.4,116.34
11,26,1160261.4,116.34
11,27,1160261.4,116.34
11,28,1160261.4,116.34
11,29,1043932.39,103.36
11,30,932351,92
11,31,1028040.34,103.37
11,32,829890.05,82.29
11,33,728434.7,72.97
11,34,765316.25,76.67
11,35,720507.56,72.25
11,36,599880.7,59.43
11,37,679278.19,68.23
11,38,599880.7,59.61
11,39,493046.94,49.54
11,40,325587.4,32.82
11,41,0,0
11,42,0,0
11,43,0,0
11,44,0,0
11,45,0,0
11,46,0,0
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,1,0,0
12,2,-2007522.94,-192.86
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,-1439829.45,-138.32
12,9,1506724.97,146.42
12,10,-1439829.45,-138.32
12,11,1494354.3,145.22
12,12,0,0
12,13,867929.26,84.82
12,14,462672.27,44.92
12,15,502593.71,49.11
12,16,516201.6,50.12
12,17,705813.21,69.63
12,18,705813.21,69.63
12,19,694346.3,68.96
12,20,694346.3,68.96
12,21,705813.21,69.63
12,22,705813.21,69.63
12,23,599284.05,60.09
12,24,1160261.4,116.34
12,25,1160261.4,116.34
12,26,1160261.4,116.34
12,27,1160261.4,116.34
12,28,1160261.4,116.34
12,29,1043932.39,103.36
12,30,932351,92
12,31,1028040.34,103.37
12,32,829890.05,82.29
12,33,728434.7,72.97
12,34,765316.25,76.67
12,35,720507.56,72.25
12,36,599880.7,59.43
12,37,679278.19,68.23
12,38,599880.7,59.61
12,39,493046.94,49.54
12,40,325587.4,32.82
12,41,0,0
12,42,0,0
12,43,0,0
12,44,0,0
12,45,0,0
12,46,0,0
12,47,0,0
12,48,0,0
12,49,0,0
12,50,0,0
13,1,0,0
13,2,-1814938.56,-174.35
13,3,-1439829.45,-138.32
13,4,-1439829.45,-138.32
13,5,0,0
13,6,0,0
13,7,-1439829.45,-138.32
13,8,-1439829.45,-138.32
13,9,1506724.97,146.42
13,10,1506724.97,146.42
13,11,-1743135.25,-169.39
13,12,-1743135.25,-169.39
13,13,0,0
