P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.03,24,-12573113.25,-1173.48,-11.5519
0.03,25,-13404532.88,-1251.08,-13.4511
0.03,26,-12948891.93,-1208.55,-12.921
0.03,27,-10567460.05,-1000.33,-11.2853
0.03,28,-10178154.1,-963.48,-10.797
0.03,29,-9297411.3,-880.11,-10.1161
0.03,30,-9819779.9,-929.56,-10.6948
0.04,1,-30351509.47,-2832.78,-22.7786
0.04,2,-24704339.85,-2221.21,-15.9544
0.04,3,-25057021.65,-2338.63,-16.3985
0.04,4,-21904577.35,-1969.47,-13.5405
0.04,5,-22198627.68,-2071.85,-15.3106
0.04,6,-20000356.75,-1798.26,-12.7623
0.04,7,-17933236.03,-1544.51,-10.3322
0.04,8,-18463470.85,-1660.08,-11.5202
0.04,9,-19850323.45,-1852.68,-15.0225
0.04,10,-20443223.18,-1908.02,-15.8187
0.04,11,-16996660.78,-1586.34,-13.2392
0.04,12,-18982335.38,-1771.67,-14.6039
0.04,13,-17864871.85,-1667.37,-14.0459
0.04,14,-19119025.15,-1784.43,-15.2391
0.04,15,-16035352.53,-1496.62,-12.9973
0.04,16,-16870540.08,-1574.57,-13.9543
0.04,17,-15998597.58,-1493.19,-13.1463
0.04,18,-14979670.9,-1398.09,-12.3622
0.04,19,-15910110.95,-1484.93,-13.5517
0.04,20,-15898409.4,-1483.84,-13.8831
0.04,21,-11487244.1,-1087.4,-10.6508
0.04,22,-12553933.23,-1188.38,-11.4465
0.04,23,-10191933,-964.78,-10.5045
0.04,24,-9530060.4,-902.13,-9.9869
0.04,25,-10361480.03,-980.83,-12.0504
0.04,26,-9657479.33,-914.19,-11.4677
0.04,27,-9500005.88,-899.29,-11.2177
0.04,28,-9110699.93,-862.43,-10.6982
0.04,29,-8810547.4,-834.02,-10.7098
0.04,30,-7803754.85,-738.72,-9.5829
0.05,1,-30547133.2,-2851.04,-23.6129
0.05,2,-23196482.18,-2164.99,-12.9307
0.05,3,-25057021.65,-2338.63,-16.3985
0.05,4,-22678571.58,-2116.65,-15.2836
0.05,5,-22198627.68,-2071.85,-15.3106
0.05,6,-20000356.75,-1798.26,-12.7623
0.05,7,-18371840.3,-1651.84,-11.7498
0.05,8,-17121960.35,-1539.46,-10.6956
0.05,9,-18508812.95,-1727.47,-14.108
0.05,10,-20443223.18,-1908.02,-15.8187
0.05,11,-15860271.75,-1502.85,-12.9085
0.05,12,-17006736.7,-1611.48,-13.2812
0.05,13,-16728482.82,-1583.55,-13.7177
0.05,14,-17143426.47,-1622.82,-13.8619
0.05,15,-14898963.5,-1410.36,-12.6854
0.05,16,-14894941.4,-1409.98,-12.6121
0.05,17,-12955544.73,-1226.39,-11.5186
0.05,18,-11936618.05,-1129.94,-10.7493
0.05,19,-12867058.1,-1218.02,-11.9266
0.05,20,-9905317.33,-937.65,-9.354
0.05,21,-10419789.93,-986.35,-10.3952
0.05,22,-10864834.33,-1028.48,-10.6611
0.05,23,-8471854.38,-801.96,-8.9957
0.05,24,-8396369.15,-794.81,-9.0531
0.05,25,-8112874.3,-767.98,-9.7218
0.05,26,-7408873.6,-701.34,-9.1357
0.05,27,-7251400.15,-686.43,-8.8988
0.05,28,-4474778.8,-414.09,-5.344
0.05,29,-4474778.8,-414.09,-5.344
0.05,30,-4672385.78,-432.38,-5.2395
0.06,1,-30547133.2,-2851.04,-23.6129
0.06,2,-23196482.18,-2164.99,-12.9307
0.06,3,-25057021.65,-2338.63,-16.3985
0.06,4,-22678571.58,-2116.65,-15.2836
0.06,5,-18563743.7,-1669.1,-11.6694
0.06,6,-18658846.25,-1677.65,-11.9215
0.06,7,-18371840.3,-1651.84,-11.7498
0.06,8,-16054506.18,-1443.49,-10.3211
0.06,9,-18280568.43,-1706.17,-14.7564
0.06,10,-14942800.95,-1415.91,-12.9121
0.06,11,-16128248.65,-1526.73,-13.9156
0.06,12,-14817344.23,-1402.63,-13.1185
0.06,13,-15661028.65,-1482.5,-13.3911
0.06,14,-14497936.83,-1372.4,-13.0214
0.06,15,-13209864.6,-1250.47,-11.876
0.06,16,-13205842.5,-1250.09,-11.8029
0.06,17,-12333900,-1167.55,-11.0287
0.06,18,-11314973.33,-1071.09,-10.2583
0.06,19,-12831800.75,-1214.68,-11.9573
0.06,20,-9343697.4,-884.49,-8.606
0.06,21,-9060707.43,-857.7,-8.5672
0.06,22,-10127396.55,-958.68,-9.3604
0.06,23,-8832850.5,-836.13,-8.6156
0.06,24,-8170977.9,-773.48,-8.0846
0.06,25,-9002397.53,-852.18,-9.7675
0.06,26,-8298396.83,-785.54,-9.1924
0.06,27,-5063330.7,-468.55,-5.6964
0.06,28,-5063330.7,-468.55,-5.6964
0.06,29,-5063330.7,-468.55,-5.6964
0.06,30,-4672385.78,-432.38,-5.2395
0.07,1,-29381817.7,-2742.28,-21.2944
0.07,2,-23196482.18,-2164.99,-12.9307
0.07,3,-25057021.65,-2338.63,-16.3985
0.07,4,-22678571.58,-2116.65,-15.2836
0.07,5,-18563743.7,-1669.1,-11.6694
0.07,6,-17591392.08,-1581.67,-11.5456
0.07,7,-18639817.2,-1675.94,-12.3816
0.07,8,-18229146.9,-1639.01,-12.094
0.07,9,-19615999.5,-1830.81,-16.1817
0.07,10,-16278232.03,-1540.92,-14.2867
0.07,11,-16128248.65,-1526.73,-13.9156
0.07,12,-14817344.23,-1402.63,-13.1185
0.07,13,-16241618.93,-1537.46,-13.9242
0.07,14,-13986801.03,-1324.01,-12.4878
0.07,15,-12681337.5,-1200.44,-11.3445
0.07,16,-12677315.4,-1200.06,-11.276
0.07,17,-11805372.9,-1117.52,-10.5139
0.07,18,-11374998.13,-1076.78,-10.0161
0.07,19,-11507975.6,-1089.36,-10.1705
0.07,20,-8546234.83,-809,-7.6835
0.07,21,-9060707.43,-857.7,-8.5672
0.07,22,-10127396.55,-958.68,-9.3604
0.07,23,-8832850.5,-836.13,-8.6156
0.07,24,-8170977.9,-773.48,-8.0846
0.07,25,-8882501.45,-840.83,-9.6669
0.07,26,-5573494.25,-515.76,-5.9653
0.07,27,-4943434.63,-457.46,-5.5808
0.07,28,-5102240.53,-483.47,-6.5312
0.07,29,-5102240.53,-483.47,-6.5312
0.07,30,-2184745.92,-194.88,-2.6739
0.08,1,-29381817.7,-2742.28,-21.2944
0.08,2,-23196482.18,-2164.99,-12.9307
0.08,3,-25057021.65,-2338.63,-16.3985
0.08,4,-21337061.08,-1991.44,-14.3698
0.08,5,-18563743.7,-1669.1,-11.6694
0.08,6,-17591392.08,-1581.67,-11.5456
0.08,7,-19638876,-1832.95,-16.231
0.08,8,-17943597.93,-1674.72,-15.1254
0.08,9,-17943597.93,-1674.72,-15.1254
0.08,10,-14326590.43,-1356.18,-12.0563
0.08,11,-16128248.65,-1526.73,-13.9156
0.08,12,-15397934.5,-1457.59,-13.6643
0.08,13,-15149892.85,-1434.11,-12.8761
0.08,14,-14575352.93,-1379.73,-12.7681
0.08,15,-10331061.9,-928.35,-8.6573
0.08,16,-9455097.3,-849.64,-7.8711
0.08,17,-6850090.8,-615.55,-5.5635
0.08,18,-5831164.13,-523.99,-4.6835
0.08,19,-7111305.92,-658.07,-6.4727
0.08,20,-5941228.33,-549.79,-5.1614
0.08,21,-6455700.93,-597.4,-5.9021
0.08,22,-7522390.05,-696.11,-6.721
0.08,23,-6107947.93,-565.22,-5.7815
0.08,24,-5446075.33,-503.97,-5.2004
0.08,25,-6277494.95,-580.91,-6.5705
0.08,26,-5732300.15,-543.17,-6.825
0.08,27,-5102240.53,-483.47,-6.5312
0.08,28,-5102240.53,-483.47,-6.5312
0.08,29,-2657549.9,-237.05,-3.2802
0.08,30,-2184745.92,-194.88,-2.6739
0.09,1,-29381817.7,-2742.28,-21.2944
0.09,2,-23196482.18,-2164.99,-12.9307
0.09,3,-25057021.65,-2338.63,-16.3985
0.09,4,-18422042.88,-1656.35,-11.386
0.09,5,-17942098.98,-1613.2,-11.3078
0.09,6,-15993207.48,-1515.44,-13.1509
0.09,7,-16179546.45,-1531.58,-13.2374
0.09,8,-15346354.53,-1452.71,-13.2286
0.09,9,-13375522.53,-1266.15,-11.0162
0.09,10,-13704945.7,-1297.33,-11.5831
0.09,11,-14408170.03,-1363.9,-12.4821
0.09,12,-13683652.98,-1295.32,-12.2149
0.09,13,-12249331.1,-1159.54,-11.0667
0.09,14,-12837883,-1215.25,-11.3409
0.09,15,-9232628,-829.65,-7.8059
0.09,16,-8356663.4,-750.93,-7.0143
0.09,17,-5751656.9,-516.84,-4.6955
0.09,18,-5033701.55,-452.33,-3.9016
0.09,19,-7111305.92,-658.07,-6.4727
0.09,20,-5941228.33,-549.79,-5.1614
0.09,21,-5220403.58,-483.09,-4.7456
0.09,22,-6241681.78,-577.6,-5.391
0.09,23,-4600835.97,-425.75,-4.2706
0.09,24,-3938963.38,-364.51,-3.6414
0.09,25,-5902293.18,-559.27,-7.5863
0.09,26,-4113588.13,-380.67,-4.6529
0.09,27,-4113588.13,-380.67,-4.6529
0.09,28,-4785248.53,-453.43,-6.0826
0.09,29,-2340557.9,-208.78,-2.8616
0.09,30,-1867753.92,-166.6,-2.2501
0.1,1,-26779644.6,-2499.41,-17.7335
0.1,2,-22959279.98,-2142.85,-12.7451
0.1,3,-25057021.65,-2338.63,-16.3985
0.1,4,-18422042.88,-1656.35,-11.386
0.1,5,-18267820.78,-1599.99,-11.2215
0.1,6,-10880631.6,-875.97,-5.8525
0.1,7,-13964074.43,-1321.86,-11.2856
0.1,8,-14660339.38,-1373.92,-11.1942
0.1,9,-14660339.38,-1373.92,-11.1942
0.1,10,-14171010.63,-1341.45,-10.9529
0.1,11,-14640475.08,-1385.89,-11.904
0.1,12,-15226862.45,-1441.4,-12.3894
0.1,13,-13138854.32,-1243.75,-11.301
0.1,14,-10200026.82,-916.58,-8.4213
0.1,15,-9533599.32,-856.69,-7.8379
0.1,16,-8657634.72,-777.98,-7.0629
0.1,17,-6818162.55,-595.86,-5.1594
0.1,18,-5799235.88,-506.81,-4.3158
0.1,19,-7796380.5,-721.47,-6.8163
0.1,20,-2955910.13,-247.19,-2.4142
0.1,21,-3438198.83,-287.52,-2.9482
0.1,22,-2133556.65,-178.42,-1.9173
0.1,23,-2133556.65,-178.42,-1.9173
0.1,24,-1471684.05,-123.07,-1.2361
0.1,25,-1092437.27,-91.35,-1.3004
0.1,26,-569404.73,-47.62,-0.6548
0.1,27,-1263653.83,-112.72,-1.8698
0.1,28,-431309.82,-38.47,-0.7033
0.1,29,-431309.82,-38.47,-0.7033
0.1,30,41494.15,3.7,0.0555
0.11,1,-26779644.6,-2499.41,-17.7335
0.11,2,-22959279.98,-2142.85,-12.7451
0.11,3,-22305822.65,-2081.86,-12.5984
0.11,4,-20346025.85,-1829.34,-12.5711
0.11,5,-19124349.58,-1675.01,-12.0562
0.11,6,-12216062.68,-983.48,-6.6549
0.11,7,-13964074.43,-1321.86,-11.2856
0.11,8,-15246726.75,-1428.87,-11.6405
0.11,9,-13334349.7,-1249.65,-9.9821
0.11,10,-13642483.52,-1291.42,-10.512
0.11,11,-14111947.98,-1335.86,-11.422
0.11,12,-14111947.98,-1335.86,-11.422
0.11,13,-10200026.82,-916.58,-8.4213
0.11,14,-10200026.82,-916.58,-8.4213
0.11,15,-9533599.32,-856.69,-7.8379
0.11,16,-9423169.05,-823.52,-7.2665
0.11,17,-6818162.55,-595.86,-5.1594
0.11,18,-5799235.88,-506.81,-4.3158
0.11,19,-6580990.13,-550.33,-5.874
0.11,20,-5443096.43,-455.18,-4.6744
0.11,21,-5925385.13,-495.51,-5.3332
0.11,22,-4892557.55,-409.14,-4.7726
0.11,23,-4892557.55,-409.14,-4.7726
0.11,24,-2446361.45,-204.58,-2.5583
0.11,25,-1092437.27,-91.35,-1.3004
0.11,26,-1263653.83,-112.72,-1.8698
0.11,27,-431309.82,-38.47,-0.7033
0.11,28,-431309.82,-38.47,-0.7033
0.11,29,-431309.82,-38.47,-0.7033
0.11,30,41494.15,3.7,0.0555
0.12,1,-26779644.6,-2499.41,-17.7335
0.12,2,-22959279.98,-2142.85,-12.7451
0.12,3,-18820886.3,-1620.96,-8.9061
0.12,4,-18878574.75,-1653.48,-12.0627
0.12,5,-13467133.5,-1179.52,-8.5954
0.12,6,-13711252.15,-1297.93,-10.8389
0.12,7,-14131812.28,-1324.39,-10.7532
0.12,8,-14131812.28,-1324.39,-10.7532
0.12,9,-13334349.7,-1249.65,-9.9821
0.12,10,-12446408.95,-1178.2,-9.5423
0.12,11,-12915873.4,-1222.64,-10.4069
0.12,12,-9977045.9,-896.54,-7.7092
0.12,13,-9003952.25,-809.1,-7.4072
0.12,14,-9003952.25,-809.1,-7.4072
0.12,15,-6818162.55,-595.86,-5.1594
0.12,16,-6976968.45,-609.74,-5.5115
0.12,17,-6976968.45,-609.74,-5.5115
0.12,18,-7209930.73,-630.1,-5.9789
0.12,19,-6762384.73,-603.2,-6.5842
0.12,20,-4270566.85,-380.93,-4.347
0.12,21,-4909979.58,-437.97,-5.2924
0.12,22,-3997048.08,-356.54,-4.8499
0.12,23,-3997048.08,-356.54,-4.8499
0.12,24,-1369457.38,-114.52,-1.65
0.12,25,-537113.38,-44.92,-0.6578
0.12,26,-431309.82,-38.47,-0.7033
0.12,27,-431309.82,-38.47,-0.7033
0.12,28,-431309.82,-38.47,-0.7033
0.12,29,-431309.82,-38.47,-0.7033
0.12,30,41494.15,3.7,0.0555
0.13,1,-26542442.4,-2477.27,-17.4512
0.13,2,-22959279.98,-2142.85,-12.7451
0.13,3,-18820886.3,-1620.96,-8.9061
0.13,4,-14668430.25,-1284.74,-9.3864
0.13,5,-12788241.08,-1210.56,-9.771
0.13,6,-13292602.63,-1245.74,-9.9164
0.13,7,-14131812.28,-1324.39,-10.7532
0.13,8,-14131812.28,-1324.39,-10.7532
0.13,9,-13334349.7,-1249.65,-9.9821
0.13,10,-12915873.4,-1222.64,-10.4069
0.13,11,-12915873.4,-1222.64,-10.4069
0.13,12,-9977045.9,-896.54,-7.7092
0.13,13,-8884056.18,-798.32,-7.3182
0.13,14,-9649590.5,-843.31,-7.5071
0.13,15,-6857072.38,-599.26,-5.4234
0.13,16,-6857072.38,-599.26,-5.4234
0.13,17,-6198278.38,-541.69,-5.0088
0.13,18,-4645344.03,-405.97,-3.8768
0.13,19,-5288564.48,-471.74,-5.6059
0.13,20,-4427690.88,-394.95,-4.5112
0.13,21,-4909979.58,-437.97,-5.2924
0.13,22,-3164704.08,-282.29,-4.0231
0.13,23,-3164704.08,-282.29,-4.0231
0.13,24,-64309.4,-5.38,-0.0295
0.13,25,-758558.5,-67.66,-1.1927
0.13,26,41494.15,3.7,0.0555
0.13,27,41494.15,3.7,0.0555
0.13,28,41494.15,3.7,0.0555
0.13,29,41494.15,3.7,0.0555
0.13,30,41494.15,3.7,0.0555
0.14,1,-21674444.13,-2022.93,-12.148
0.14,2,-21408305.1,-2022.51,-11.9803
0.14,3,-17487810.77,-1467.18,-8.3072
0.14,4,-15507639.9,-1358.24,-10.0881
0.14,5,-13627450.73,-1290,-10.6233
0.14,6,-14131812.28,-1324.39,-10.7532
0.14,7,-14131812.28,-1324.39,-10.7532
0.14,8,-13033378.38,-1221.45,-9.952
0.14,9,-12138275.12,-1137.56,-9.0366
0.14,10,-12915873.4,-1222.64,-10.4069
0.14,11,-12915873.4,-1222.64,-10.4069
0.14,12,-7252143.33,-651.68,-5.5116
0.14,13,-6279049.68,-564.24,-5.0583
0.14,14,-7044584,-615.65,-5.3918
0.14,15,-6857072.38,-599.26,-5.4234
0.14,16,-9147775.15,-799.46,-7.3429
0.14,17,-5684157.85,-496.76,-4.5692
0.14,18,-5150150.17,-450.09,-4.3043
0.14,19,-4652653.08,-415.02,-5.4997
0.14,20,-2516255.23,-224.45,-3.6916
0.14,21,-1683911.23,-150.2,-2.6851
0.14,22,-1683911.23,-150.2,-2.6851
0.14,23,-199866.15,-16.71,-0.3951
0.14,24,735743.25,61.53,1.0685
0.14,25,41494.15,3.7,0.0555
0.14,26,41494.15,3.7,0.0555
0.14,27,41494.15,3.7,0.0555
0.14,28,41494.15,3.7,0.0555
0.14,29,-775983.23,-69.22,-1.1746
0.14,30,-775983.23,-69.22,-1.1746
0.15,1,-23558599.85,-2198.78,-13.0007
0.15,2,-21408305.1,-2022.51,-11.9803
0.15,3,-19284117.45,-1689,-10.0683
0.15,4,-14257759.95,-1248.77,-9.0671
0.15,5,-14323715.68,-1342.37,-10.6076
0.15,6,-14131812.28,-1324.39,-10.7532
0.15,7,-13334349.7,-1249.65,-9.9821
0.15,8,-12138275.12,-1137.56,-9.0366
0.15,9,-12138275.12,-1137.56,-9.0366
0.15,10,-12915873.4,-1222.64,-10.4069
0.15,11,-10310866.9,-954.15,-8.1362
0.15,12,-6233216.65,-560.12,-4.6828
0.15,13,-5260123,-472.68,-4.1631
0.15,14,-6025657.33,-526.6,-4.5568
0.15,15,-3495569.13,-305.49,-2.7152
0.15,16,-5558485.85,-485.77,-4.471
0.15,17,-2419103.95,-211.41,-2.2968
0.15,18,-2419103.95,-211.41,-2.2968
0.15,19,-3503317.08,-312.49,-4.3381
0.15,20,-1366919.23,-121.93,-2.2279
0.15,21,-1366919.23,-121.93,-2.2279
0.15,22,-894115.25,-79.75,-1.5543
0.15,23,-256885.48,-22.91,-0.6428
0.15,24,678723.93,60.54,0.9075
0.15,25,678723.93,60.54,0.9075
0.15,26,678723.93,60.54,0.9075
0.15,27,678723.93,60.54,0.9075
0.15,28,-138753.45,-12.38,-0.1779
0.15,29,-138753.45,-12.38,-0.1779
0.15,30,-138753.45,-12.38,-0.1779
0.16,1,-23558599.85,-2198.78,-13.0007
0.16,2,-20340850.92,-1921.66,-11.6134
0.16,3,-15374255.52,-1346.55,-8.2116
0.16,4,-14257759.95,-1248.77,-9.0671
0.16,5,-13225281.77,-1239.43,-9.8262
0.16,6,-13033378.38,-1221.45,-9.952
0.16,7,-13334349.7,-1249.65,-9.9821
0.16,8,-12138275.12,-1137.56,-9.0366
0.16,9,-10902977.78,-1021.79,-8.1026
0.16,10,-10326651.88,-977.54,-8.6258
0.16,11,-7998665.47,-740.19,-6.6623
0.16,12,-2816856.63,-253.12,-2.2146
0.16,13,623516.35,52.14,0.6452
0.16,14,-142017.98,-11.88,-0.1937
0.16,15,1157132.55,92.43,1.0662
0.16,16,-2419103.95,-211.41,-2.2968
0.16,17,-2419103.95,-211.41,-2.2968
0.16,18,-2419103.95,-211.41,-2.2968
0.16,19,-2022524.23,-180.41,-3.087
0.16,20,-1366919.23,-121.93,-2.2279
0.16,21,-1366919.23,-121.93,-2.2279
0.16,22,-256885.48,-22.91,-0.6428
0.16,23,-256885.48,-22.91,-0.6428
0.16,24,678723.93,60.54,0.9075
0.16,25,678723.93,60.54,0.9075
0.16,26,678723.93,60.54,0.9075
0.16,27,678723.93,60.54,0.9075
0.16,28,-138753.45,-12.38,-0.1779
0.16,29,-138753.45,-12.38,-0.1779
0.16,30,-138753.45,-12.38,-0.1779
0.17,1,-23558599.85,-2198.78,-13.0007
0.17,2,-22515491.65,-2127.11,-13.1882
0.17,3,-15374255.52,-1346.55,-8.2116
0.17,4,-13460297.38,-1178.92,-8.4538
0.17,5,-13334349.7,-1249.65,-9.9821
0.17,6,-13334349.7,-1249.65,-9.9821
0.17,7,-13334349.7,-1249.65,-9.9821
0.17,8,-10902977.78,-1021.79,-8.1026
0.17,9,-9549053.6,-894.91,-7.3817
0.17,10,-10603671.98,-1003.76,-8.8703
0.17,11,-6147394.8,-568.87,-5.2512
0.17,12,-2816856.63,-253.12,-2.2146
0.17,13,-142017.98,-11.88,-0.1937
0.17,14,-142017.98,-11.88,-0.1937
0.17,15,1157132.55,92.43,1.0662
0.17,16,-2419103.95,-211.41,-2.2968
0.17,17,-2419103.95,-211.41,-2.2968
0.17,18,-938311.1,-82,-1.0013
0.17,19,-2022524.23,-180.41,-3.087
0.17,20,-1366919.23,-121.93,-2.2279
0.17,21,-894115.25,-79.75,-1.5543
0.17,22,-256885.48,-22.91,-0.6428
0.17,23,-256885.48,-22.91,-0.6428
0.17,24,678723.93,60.54,0.9075
0.17,25,678723.93,60.54,0.9075
0.17,26,678723.93,60.54,0.9075
0.17,27,678723.93,60.54,0.9075
0.17,28,-138753.45,-12.38,-0.1779
0.17,29,-138753.45,-12.38,-0.1779
0.17,30,-1057644.68,-104.73,-4.7261
0.18,1,-23558599.85,-2198.78,-13.0007
0.18,2,-21023189.35,-1990.09,-12.0892
0.18,3,-14438495.92,-1264.6,-7.7298
0.18,4,-13916717.98,-1218.9,-9.1277
0.18,5,-13334349.7,-1249.65,-9.9821
0.18,6,-13334349.7,-1249.65,-9.9821
0.18,7,-12138275.12,-1137.56,-9.0366
0.18,8,-9549053.6,-894.91,-7.3817
0.18,9,-9826073.7,-920.87,-7.6015
0.18,10,-9584745.3,-907.31,-8.097
0.18,11,-6147394.8,-568.87,-5.2512
0.18,12,-2816856.63,-253.12,-2.2146
0.18,13,810815.02,64.77,0.6932
0.18,14,810815.02,64.77,0.6932
0.18,15,-1724854.85,-144.24,-1.5476
0.18,16,-2419103.95,-211.41,-2.2968
0.18,17,-2419103.95,-211.41,-2.2968
0.18,18,-938311.1,-82,-1.0013
0.18,19,-2022524.23,-180.41,-3.087
0.18,20,-729689.45,-65.09,-1.2769
0.18,21,-256885.48,-22.91,-0.6428
0.18,22,-256885.48,-22.91,-0.6428
0.18,23,-1074362.85,-95.83,-1.6907
0.18,24,-138753.45,-12.38,-0.1779
0.18,25,-138753.45,-12.38,-0.1779
0.18,26,-138753.45,-12.38,-0.1779
0.18,27,-138753.45,-12.38,-0.1779
0.18,28,-138753.45,-12.38,-0.1779
0.18,29,-1057644.68,-104.73,-4.7261
0.18,30,-1057644.68,-104.73,-4.7261
0.19,1,-24894030.93,-2323.42,-13.9097
0.19,2,-21023189.35,-1990.09,-12.0892
0.19,3,-11193356.32,-980.37,-5.8185
0.19,4,-10977890.48,-961.5,-6.9567
0.19,5,-10395522.2,-934.14,-7.483
0.19,6,-10395522.2,-934.14,-7.483
0.19,7,-9199447.63,-826.66,-6.563
0.19,8,-6610226.1,-594,-4.9294
0.19,9,-6887246.2,-618.89,-5.1397
0.19,10,-5421863.13,-487.21,-4.4085
0.19,11,-2816856.63,-253.12,-2.2146
0.19,12,-2816856.63,-253.12,-2.2146
0.19,13,810815.02,64.77,0.6932
0.19,14,810815.02,64.77,0.6932
0.19,15,-1724854.85,-144.24,-1.5476
0.19,16,-2419103.95,-211.41,-2.2968
0.19,17,-301081.32,-26.31,-0.4106
0.19,18,-301081.32,-26.31,-0.4106
0.19,19,-1385294.45,-123.57,-2.1289
0.19,20,-729689.45,-65.09,-1.2769
0.19,21,-256885.48,-22.91,-0.6428
0.19,22,-256885.48,-22.91,-0.6428
0.19,23,-1074362.85,-95.83,-1.6907
0.19,24,-138753.45,-12.38,-0.1779
0.19,25,-138753.45,-12.38,-0.1779
0.19,26,-138753.45,-12.38,-0.1779
0.19,27,-138753.45,-12.38,-0.1779
0.19,28,-138753.45,-12.38,-0.1779
0.19,29,-494580.45,-48.98,-2.9148
0.19,30,-494580.45,-48.98,-2.9148
0.2,1,-24894030.93,-2323.42,-13.9097
0.2,2,-21023189.35,-1990.09,-12.0892
0.2,3,-11193356.32,-980.37,-5.8185
0.2,4,-10977890.48,-961.5,-6.9567
0.2,5,-8727660.25,-762.74,-6.1328
0.2,6,-8727660.25,-762.74,-6.1328
0.2,7,-9317482.3,-814.29,-6.5151
0.2,8,-7429550.45,-649.29,-5.6128
0.2,9,-7706570.55,-673.5,-5.8127
