P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.2,18,3183669.38,279.69,6.0203
0.19,19,2649554.63,242.27,5.0878
0.2,19,2649554.63,242.27,5.0878
0.21,18,2649554.63,242.27,5.0878
0.36,5,2618017.98,229.91,2.9905
0.37,5,2618017.98,229.91,2.9905
0.38,5,2618017.98,229.91,2.9905
0.39,5,2618017.98,229.91,2.9905
0.4,5,2618017.98,229.91,2.9905
0.41,5,2618017.98,229.91,2.9905
0.42,5,2618017.98,229.91,2.9905
0.43,5,2618017.98,229.91,2.9905
0.44,5,2618017.98,229.91,2.9905
0.45,5,2618017.98,229.91,2.9905
0.46,4,2618017.98,229.91,2.9905
0.47,4,2618017.98,229.91,2.9905
0.48,4,2618017.98,229.91,2.9905
0.49,4,2618017.98,229.91,2.9905
0.19,23,2232485.85,217.45,5.9634
0.2,23,2232485.85,217.45,5.9634
0.21,23,2232485.85,217.45,5.9634
0.22,23,2232485.85,217.45,5.9634
0.23,23,2232485.85,217.45,5.9634
0.23,13,2411616.5,211.87,3.8536
0.23,14,2411616.5,211.87,3.8536
0.23,15,2411616.5,211.87,3.8536
0.24,13,2411616.5,211.87,3.8536
0.24,14,2411616.5,211.87,3.8536
0.25,13,2411616.5,211.87,3.8536
0.25,14,2411616.5,211.87,3.8536
0.26,13,2411616.5,211.87,3.8536
0.27,13,2411616.5,211.87,3.8536
0.28,13,2411616.5,211.87,3.8536
0.29,13,2411616.5,211.87,3.8536
0.3,13,2411616.5,211.87,3.8536
0.31,13,2411616.5,211.87,3.8536
0.23,17,2359812.97,207.32,4.8722
0.24,17,2359812.97,207.32,4.8722
0.19,20,2042379.45,198.71,4.2121
0.2,20,2042379.45,198.71,4.2121
0.21,19,2042379.45,198.71,4.2121
0.21,20,2042379.45,198.71,4.2121
0.5,4,2216728.3,194.67,2.38
0.51,4,2216728.3,194.67,2.38
0.52,4,2216728.3,194.67,2.38
0.53,4,2216728.3,194.67,2.38
0.54,4,2216728.3,194.67,2.38
0.23,12,2183409.35,191.82,3.3356
0.24,12,2183409.35,191.82,3.3356
0.25,12,2183409.35,191.82,3.3356
0.26,11,2183409.35,191.82,3.3356
0.26,12,2183409.35,191.82,3.3356
0.27,11,2183409.35,191.82,3.3356
0.27,12,2183409.35,191.82,3.3356
0.28,11,2183409.35,191.82,3.3356
0.28,12,2183409.35,191.82,3.3356
0.29,11,2183409.35,191.82,3.3356
0.29,12,2183409.35,191.82,3.3356
0.3,11,2183409.35,191.82,3.3356
0.3,12,2183409.35,191.82,3.3356
0.31,11,2183409.35,191.82,3.3356
0.31,12,2183409.35,191.82,3.3356
0.24,23,1755047.25,178.14,4.9178
0.28,10,1921314.47,168.79,2.7915
0.29,10,1921314.47,168.79,2.7915
0.3,8,1921314.47,168.79,2.7915
0.3,9,1921314.47,168.79,2.7915
0.3,10,1921314.47,168.79,2.7915
0.31,8,1921314.47,168.79,2.7915
0.31,9,1921314.47,168.79,2.7915
0.31,10,1921314.47,168.79,2.7915
0.32,8,1921314.47,168.79,2.7915
0.32,9,1921314.47,168.79,2.7915
0.32,10,1921314.47,168.79,2.7915
0.33,8,1921314.47,168.79,2.7915
0.33,9,1921314.47,168.79,2.7915
0.33,10,1921314.47,168.79,2.7915
0.34,8,1921314.47,168.79,2.7915
0.34,9,1921314.47,168.79,2.7915
0.35,8,1921314.47,168.79,2.7915
0.35,9,1921314.47,168.79,2.7915
0.36,8,1921314.47,168.79,2.7915
0.36,9,1921314.47,168.79,2.7915
0.37,8,1921314.47,168.79,2.7915
0.37,9,1921314.47,168.79,2.7915
0.38,8,1921314.47,168.79,2.7915
0.38,9,1921314.47,168.79,2.7915
0.39,8,1921314.47,168.79,2.7915
0.39,9,1921314.47,168.79,2.7915
0.4,8,1921314.47,168.79,2.7915
0.4,9,1921314.47,168.79,2.7915
0.41,8,1921314.47,168.79,2.7915
0.41,9,1921314.47,168.79,2.7915
0.42,7,1921314.47,168.79,2.7915
0.43,7,1921314.47,168.79,2.7915
0.44,7,1921314.47,168.79,2.7915
0.45,7,1921314.47,168.79,2.7915
0.46,7,1921314.47,168.79,2.7915
0.22,18,1825698.22,166.94,3.8782
0.23,18,1825698.22,166.94,3.8782
0.24,18,1825698.22,166.94,3.8782
0.24,11,1697990.65,149.17,2.2599
0.25,11,1697990.65,149.17,2.2599
0.35,12,1597491.08,146.07,3.2116
0.36,12,1597491.08,146.07,3.2116
0.37,12,1597491.08,146.07,3.2116
0.38,12,1597491.08,146.07,3.2116
0.39,12,1597491.08,146.07,3.2116
0.4,12,1597491.08,146.07,3.2116
0.23,16,1587760.1,139.49,2.7908
0.24,15,1587760.1,139.49,2.7908
0.24,16,1587760.1,139.49,2.7908
0.25,15,1587760.1,139.49,2.7908
0.23,11,1580540.2,138.85,2.1106
0.41,6,1533703.77,134.74,2.0649
0.41,7,1533703.77,134.74,2.0649
0.42,6,1533703.77,134.74,2.0649
0.43,6,1533703.77,134.74,2.0649
0.44,6,1533703.77,134.74,2.0649
0.45,6,1533703.77,134.74,2.0649
0.46,6,1533703.77,134.74,2.0649
